question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_chem_ch21_011,1,"21.1 Closed-Chain, Alicyclic and Aromatic Compounds",Understand,Which description matches the benzene ring?,کون سی description benzene ring کے مطابق ہے؟,Six carbon atoms with three alternating single and double bonds / six carbon atoms کے ساتھ three alternating single اور double bonds,Four carbon atoms with only single bonds / four carbon atoms کے ساتھ صرف single bonds,Three carbon atoms with one triple bond / three carbon atoms کے ساتھ one triple bond,Six oxygen atoms joined in a chain / six oxygen atoms ایک chain میں joined,A | Six carbon atoms with three alternating single and double bonds / six carbon atoms کے ساتھ three alternating single اور double bonds,Medium,1,ULTRA,1
q_10_chem_ch21_012,1,"21.1 Closed-Chain, Alicyclic and Aromatic Compounds",Analyze,Which statement correctly distinguishes cyclohexane from benzene?,کون سا statement cyclohexane کو benzene سے correctly distinguish کرتا ہے؟,Both contain identical alternating double bonds / دونوں identical alternating double bonds رکھتے ہیں,Benzene is an open-chain alkane / benzene open-chain alkane ہے,"Cyclohexane is a saturated alicyclic compound, while benzene is aromatic with alternating bonds / cyclohexane saturated alicyclic compound ہے جبکہ benzene alternating bonds کے ساتھ aromatic ہے",Cyclohexane contains no carbon atoms / cyclohexane میں carbon atoms نہیں ہوتے,"C | Cyclohexane is a saturated alicyclic compound, while benzene is aromatic with alternating bonds / cyclohexane saturated alicyclic compound ہے جبکہ benzene alternating bonds کے ساتھ aromatic ہے",Hard,1,ELITE,1
TOPIC_SEP,1,21.2 Structural and Displayed Formulae,Topic,,,,,,,,,,,1
q_10_chem_ch21_013,1,21.2 Structural and Displayed Formulae,Remember,What information is shown by a structural formula?,structural formula کون سی information show کرتی ہے؟,Only the total mass of a molecule / صرف molecule کی total mass,Only the colour of a compound / صرف compound کا colour,Only the percentage composition / صرف percentage composition,The arrangement of atoms and bonds in a molecule / molecule میں atoms اور bonds کی arrangement,D | The arrangement of atoms and bonds in a molecule / molecule میں atoms اور bonds کی arrangement,Easy,1,PRO,1
q_10_chem_ch21_014,1,21.2 Structural and Displayed Formulae,Remember,What does a displayed or full structural formula show?,displayed یا full structural formula کیا show کرتی ہے؟,Only the molecular formula / صرف molecular formula,Only carbon-carbon bonds / صرف carbon-carbon bonds,The relative positions of atoms and every bond between them / atoms کی relative positions اور ان کے درمیان every bond,Only the functional group / صرف functional group,C | The relative positions of atoms and every bond between them / atoms کی relative positions اور ان کے درمیان every bond,Easy,1,ULTRA,1
q_10_chem_ch21_015,1,21.2 Structural and Displayed Formulae,Understand,What is normally omitted in a condensed structural formula?,condensed structural formula میں normally کیا omit کیا جاتا ہے؟,All carbon atoms / تمام carbon atoms,Carbon-to-hydrogen bonds / carbon-to-hydrogen bonds,Double and triple bonds / double اور triple bonds,Every functional group / ہر functional group,B | Carbon-to-hydrogen bonds / carbon-to-hydrogen bonds,Medium,1,PRO,1
q_10_chem_ch21_016,1,21.2 Structural and Displayed Formulae,Understand,Which condensed structural formula represents ethanol?,کون سی condensed structural formula ethanol کو represent کرتی ہے؟,CH₃CH₂OH / CH₃CH₂OH,CH₃COOH / CH₃COOH,CH₂=CH₂ / CH₂=CH₂,CH₃CHO / CH₃CHO,A | CH₃CH₂OH / CH₃CH₂OH,Medium,1,PRO,1
q_10_chem_ch21_017,1,21.2 Structural and Displayed Formulae,Understand,Which condensed structural formula represents but-2-ene?,کون سی condensed structural formula but-2-ene کو represent کرتی ہے؟,CH₂=CHCH₂CH₃ / CH₂=CHCH₂CH₃,CH₃CH₂CH₂CH₃ / CH₃CH₂CH₂CH₃,CH₃CH=CHCH₃ / CH₃CH=CHCH₃,CH₃CH(OH)CH₂CH₃ / CH₃CH(OH)CH₂CH₃,C | CH₃CH=CHCH₃ / CH₃CH=CHCH₃,Medium,1,PRO,1
q_10_chem_ch21_018,1,21.2 Structural and Displayed Formulae,Analyze,A formula shows all atoms and every covalent bond as lines. Which type of formula is it?,ایک formula تمام atoms اور ہر covalent bond کو lines کی صورت میں show کرتی ہے۔ یہ کون سی type کی formula ہے؟,Displayed formula / displayed formula,Molecular formula / molecular formula,Empirical formula / empirical formula,General formula / general formula,A | Displayed formula / displayed formula,Hard,1,ELITE,1
TOPIC_SEP,1,21.3 Homologous Series,Topic,,,,,,,,,,,1
q_10_chem_ch21_019,1,21.3 Homologous Series,Remember,What is a homologous series?,homologous series کیا ہوتی ہے؟,A group of unrelated inorganic salts / unrelated inorganic salts کا group,A collection of elements in one period / one period کے elements کا collection,A mixture of different gases / different gases کا mixture,A family of closely related organic compounds with similar structures and chemical properties / closely related organic compounds کی family جن کی structures اور chemical properties similar ہوں,D | A family of closely related organic compounds with similar structures and chemical properties / closely related organic compounds کی family جن کی structures اور chemical properties similar ہوں,Easy,1,PRO,1
q_10_chem_ch21_020,1,21.3 Homologous Series,Remember,Successive members of a homologous series differ by which unit?,homologous series کے successive members کس unit سے differ کرتے ہیں؟,CH₃ / CH₃,OH / OH,CH₂ / CH₂,COOH / COOH,C | CH₂ / CH₂,Easy,1,ULTRA,1
q_10_chem_ch21_021,1,21.3 Homologous Series,Understand,By how many relative molecular mass units do successive members differ?,successive members کی relative molecular mass کتنی units سے differ کرتی ہے؟,12 units / 12 units,16 units / 16 units,18 units / 18 units,14 units / 14 units,D | 14 units / 14 units,Medium,1,PRO,1
q_10_chem_ch21_022,1,21.3 Homologous Series,Understand,Why do members of the same homologous series have similar chemical properties?,same homologous series کے members کی chemical properties similar کیوں ہوتی ہیں؟,They have exactly the same molecular mass / ان کی molecular mass exactly same ہوتی ہے,They contain the same number of carbon atoms / ان میں carbon atoms کی same number ہوتی ہے,They contain the same functional group / ان میں same functional group ہوتا ہے,They have identical boiling points / ان کے boiling points identical ہوتے ہیں,C | They contain the same functional group / ان میں same functional group ہوتا ہے,Medium,1,PRO,1
q_10_chem_ch21_023,1,21.3 Homologous Series,Apply,What is the molecular formula of an alcohol containing four carbon atoms?,four carbon atoms رکھنے والے alcohol کی molecular formula کیا ہے؟,C₄H₈ / C₄H₈,C₄H₆ / C₄H₆,C₄H₉COOH / C₄H₉COOH,C₄H₉OH / C₄H₉OH,D | C₄H₉OH / C₄H₉OH,Medium,1,PRO,1
q_10_chem_ch21_024,1,21.3 Homologous Series,Analyze,Which set contains only characteristics of a homologous series?,کون سا set homologous series کی صرف characteristics پر مشتمل ہے؟,"Same molecular formula, different functional groups and identical physical properties / same molecular formula، different functional groups اور identical physical properties","Same general formula, same functional group, CH₂ difference and regular physical-property trend / same general formula، same functional group، CH₂ difference اور regular physical-property trend","Different general formulae, random properties and no common preparation methods / different general formulae، random properties اور no common preparation methods","Only one member, no functional group and no chemical similarity / صرف one member، no functional group اور no chemical similarity","B | Same general formula, same functional group, CH₂ difference and regular physical-property trend / same general formula، same functional group، CH₂ difference اور regular physical-property trend",Hard,1,ELITE,1
TOPIC_SEP,1,21.4 Structural Isomerism,Topic,,,,,,,,,,,1
q_10_chem_ch21_025,1,21.4 Structural Isomerism,Remember,What are structural isomers?,structural isomers کیا ہوتے ہیں؟,Compounds with different molecular formulae and the same structure / compounds جن کی molecular formulae different اور structure same ہو,Elements with the same atomic number / elements جن کا atomic number same ہو,Mixtures with identical boiling points / mixtures جن کے boiling points identical ہوں,Compounds with the same molecular formula but different structural formulae / compounds جن کی molecular formula same مگر structural formulae different ہوں,D | Compounds with the same molecular formula but different structural formulae / compounds جن کی molecular formula same مگر structural formulae different ہوں,Easy,1,PRO,1
q_10_chem_ch21_026,1,21.4 Structural Isomerism,Remember,What is the simplest hydrocarbon that shows structural isomerism?,structural isomerism show کرنے والا simplest hydrocarbon کون سا ہے؟,Methane / methane,Ethane / ethane,Propane / propane,Butane / butane,D | Butane / butane,Easy,1,ULTRA,1
q_10_chem_ch21_027,1,21.4 Structural Isomerism,Understand,How many structural isomers does pentane have according to the chapter?,باب کے مطابق pentane کے کتنے structural isomers ہیں؟,Two / two,Four / four,Five / five,Three / three,D | Three / three,Medium,1,PRO,1
q_10_chem_ch21_028,1,21.4 Structural Isomerism,Understand,Which pair represents the two structural isomers of butene described in the chapter?,کون سا pair باب میں بیان کردہ butene کے two structural isomers کو represent کرتا ہے؟,But-1-ene and but-2-ene / but-1-ene اور but-2-ene,Butane and 2-methylpropane / butane اور 2-methylpropane,Ethene and ethyne / ethene اور ethyne,Propan-1-ol and propan-2-ol / propan-1-ol اور propan-2-ol,A | But-1-ene and but-2-ene / but-1-ene اور but-2-ene,Medium,1,PRO,1
q_10_chem_ch21_029,1,21.4 Structural Isomerism,Analyze,"Why do methane, ethane and propane not show structural isomerism?",methane، ethane اور propane structural isomerism کیوں show نہیں کرتے؟,Each can be arranged in only one structural form while satisfying carbon valencies / ہر ایک کو carbon valencies satisfy کرتے ہوئے صرف one structural form میں arrange کیا جا سکتا ہے,They contain no carbon atoms / ان میں carbon atoms نہیں ہوتے,They are all unsaturated compounds / وہ سب unsaturated compounds ہیں,They contain functional groups that prevent bonding / ان میں functional groups ہوتے ہیں جو bonding روکتے ہیں,A | Each can be arranged in only one structural form while satisfying carbon valencies / ہر ایک کو carbon valencies satisfy کرتے ہوئے صرف one structural form میں arrange کیا جا سکتا ہے,Hard,1,ELITE,1
q_10_chem_ch21_030,1,21.4 Structural Isomerism,Analyze,Two compounds have the formula C₄H₁₀ but different structures and physical properties. What are they?,two compounds کی formula C₄H₁₀ ہے مگر structures اور physical properties different ہیں۔ وہ کیا ہیں؟,Successive homologues / successive homologues,Different elements / different elements,Structural isomers / structural isomers,Identical compounds / identical compounds,C | Structural isomers / structural isomers,Hard,1,PRO,1
TOPIC_SEP,1,21.5 Functional Groups,Topic,,,,,,,,,,,1
q_10_chem_ch21_031,1,21.5 Functional Groups,Remember,What is a functional group?,functional group کیا ہوتا ہے؟,An atom or group of atoms that determines the characteristic properties of an organic compound / atom یا atoms کا group جو organic compound کی characteristic properties determine کرے,The longest carbon chain only / صرف longest carbon chain,The total number of hydrogen atoms / hydrogen atoms کی total number,The molecular mass of the compound / compound کی molecular mass,A | An atom or group of atoms that determines the characteristic properties of an organic compound / atom یا atoms کا group جو organic compound کی characteristic properties determine کرے,Easy,1,PRO,1
q_10_chem_ch21_032,1,21.5 Functional Groups,Remember,Which functional group is present in alcohols?,alcohols میں کون سا functional group موجود ہوتا ہے؟,"Carboxyl group, −COOH / carboxyl group، −COOH","Amino group, −NH₂ / amino group، −NH₂","Ester group, −COOR / ester group، −COOR","Hydroxyl group, −OH / hydroxyl group، −OH","D | Hydroxyl group, −OH / hydroxyl group، −OH",Easy,1,PRO,1
q_10_chem_ch21_033,1,21.5 Functional Groups,Remember,Which functional group is present in amines?,amines میں کون سا functional group موجود ہوتا ہے؟,"Hydroxyl group, −OH / hydroxyl group، −OH","Amino group, −NH₂ / amino group، −NH₂","Aldehyde group, −CHO / aldehyde group، −CHO","Amide group, −CONH₂ / amide group، −CONH₂","B | Amino group, −NH₂ / amino group، −NH₂",Easy,1,ULTRA,1
q_10_chem_ch21_034,1,21.5 Functional Groups,Remember,Which functional group is present in carboxylic acids?,carboxylic acids میں کون سا functional group موجود ہوتا ہے؟,"Ketone group, >C=O / ketone group، >C=O","Hydroxyl group, −OH only / صرف hydroxyl group، −OH","Carboxyl group, −COOH / carboxyl group، −COOH","Amino group, −NH₂ / amino group، −NH₂","C | Carboxyl group, −COOH / carboxyl group، −COOH",Easy,1,PRO,1
q_10_chem_ch21_035,1,21.5 Functional Groups,Understand,How is a phenol different from an ordinary alcohol?,phenol ordinary alcohol سے کیسے different ہوتا ہے؟,Phenol contains no oxygen / phenol میں oxygen نہیں ہوتی,In phenol the −OH group is attached directly to a benzene ring / phenol میں −OH group directly benzene ring سے attached ہوتا ہے,Alcohols always contain a benzene ring / alcohols ہمیشہ benzene ring رکھتے ہیں,Phenol contains an amino group instead of −OH / phenol میں −OH کے بجائے amino group ہوتا ہے,B | In phenol the −OH group is attached directly to a benzene ring / phenol میں −OH group directly benzene ring سے attached ہوتا ہے,Medium,1,PRO,1
q_10_chem_ch21_036,1,21.5 Functional Groups,Understand,Which feature is common to aldehydic and ketonic functional groups?,aldehydic اور ketonic functional groups میں کون سی feature common ہے؟,Both contain −NH₂ / دونوں −NH₂ رکھتے ہیں,Both contain −COOH / دونوں −COOH رکھتے ہیں,"Both contain a carbonyl group, C=O / دونوں carbonyl group، C=O رکھتے ہیں",Both contain only single bonds / دونوں صرف single bonds رکھتے ہیں,"C | Both contain a carbonyl group, C=O / دونوں carbonyl group، C=O رکھتے ہیں",Medium,1,ULTRA,1
q_10_chem_ch21_037,1,21.5 Functional Groups,Understand,Which functional group identifies an aldehyde?,کون سا functional group aldehyde کو identify کرتا ہے؟,−COOH / −COOH,−CHO / −CHO,−OH / −OH,−COOR / −COOR,B | −CHO / −CHO,Medium,1,PRO,1
q_10_chem_ch21_038,1,21.5 Functional Groups,Understand,Which functional group identifies an ester?,کون سا functional group ester کو identify کرتا ہے؟,−COOR / −COOR,−CONH₂ / −CONH₂,−NH₂ / −NH₂,−CHO / −CHO,A | −COOR / −COOR,Medium,1,PRO,1
q_10_chem_ch21_039,1,21.5 Functional Groups,Analyze,A compound has the formula CH₃CH₂COCH₃. To which family does it belong?,ایک compound کی formula CH₃CH₂COCH₃ ہے۔ یہ کس family سے تعلق رکھتا ہے؟,Aldehydes / aldehydes,Ketones / ketones,Alcohols / alcohols,Amines / amines,B | Ketones / ketones,Hard,1,ELITE,1
q_10_chem_ch21_040,1,21.5 Functional Groups,Analyze,"What structural feature is common to carboxyl, amide and ester functional groups?",carboxyl، amide اور ester functional groups میں کون سی structural feature common ہے؟,Each contains a carbon-carbon triple bond / ہر ایک carbon-carbon triple bond رکھتا ہے,"Each contains a carbonyl group, C=O / ہر ایک carbonyl group، C=O رکھتا ہے",Each contains an amino group / ہر ایک amino group رکھتا ہے,Each contains only carbon and hydrogen / ہر ایک صرف carbon اور hydrogen رکھتا ہے,"B | Each contains a carbonyl group, C=O / ہر ایک carbonyl group، C=O رکھتا ہے",Hard,1,ELITE,1
TOPIC_SEP,1,"21.6 IUPAC Roots, Alkanes and Alkyl Groups",Topic,,,,,,,,,,,1
q_10_chem_ch21_041,1,"21.6 IUPAC Roots, Alkanes and Alkyl Groups",Remember,What does the root of an IUPAC organic name indicate?,IUPAC organic name کا root کیا indicate کرتا ہے؟,The number of carbon atoms in the longest continuous chain / longest continuous chain میں carbon atoms کی number,The colour of the compound / compound کا colour,The number of oxygen atoms only / صرف oxygen atoms کی number,The boiling point of the compound / compound کا boiling point,A | The number of carbon atoms in the longest continuous chain / longest continuous chain میں carbon atoms کی number,Easy,1,PRO,1
q_10_chem_ch21_042,1,"21.6 IUPAC Roots, Alkanes and Alkyl Groups",Remember,Which root is used for a chain containing five carbon atoms?,five carbon atoms والی chain کے لیے کون سا root استعمال ہوتا ہے؟,But- / but-,Hex- / hex-,Prop- / prop-,Pent- / pent-,D | Pent- / pent-,Easy,1,ULTRA,1
q_10_chem_ch21_043,1,"21.6 IUPAC Roots, Alkanes and Alkyl Groups",Understand,What information is provided by the suffix in an IUPAC name?,IUPAC name میں suffix کون سی information provide کرتا ہے؟,The class of organic compound / organic compound کی class,The attached side groups only / صرف attached side groups,The atomic mass of carbon / carbon کی atomic mass,The physical state of the compound / compound کی physical state,A | The class of organic compound / organic compound کی class,Medium,1,PRO,1
q_10_chem_ch21_044,1,"21.6 IUPAC Roots, Alkanes and Alkyl Groups",Understand,What is an alkyl group?,alkyl group کیا ہوتا ہے؟,A group formed when an alkane loses one hydrogen atom / group جو alkane کے one hydrogen atom lose کرنے سے بنتا ہے,A group formed when an alkene gains oxygen / group جو alkene کے oxygen gain کرنے سے بنتا ہے,A compound formed when an alcohol loses water / compound جو alcohol کے water lose کرنے سے بنتا ہے,A salt formed by neutralization / salt جو neutralization سے بنتا ہے,A | A group formed when an alkane loses one hydrogen atom / group جو alkane کے one hydrogen atom lose کرنے سے بنتا ہے,Medium,1,PRO,1
q_10_chem_ch21_045,1,"21.6 IUPAC Roots, Alkanes and Alkyl Groups",Understand,Which alkyl group is obtained from ethane by removing one hydrogen atom?,ethane سے one hydrogen atom remove کرنے پر کون سا alkyl group بنتا ہے؟,"Methyl, CH₃− / methyl، CH₃−","Ethyl, C₂H₅− / ethyl، C₂H₅−","Propyl, C₃H₇− / propyl، C₃H₇−","Butyl, C₄H₉− / butyl، C₄H₉−","B | Ethyl, C₂H₅− / ethyl، C₂H₅−",Medium,1,PRO,1
q_10_chem_ch21_046,1,"21.6 IUPAC Roots, Alkanes and Alkyl Groups",Analyze,An organic compound has a longest continuous chain of four carbon atoms and only single bonds. What is its IUPAC name?,ایک organic compound کی longest continuous chain four carbon atoms پر مشتمل ہے اور صرف single bonds رکھتی ہے۔ اس کا IUPAC name کیا ہے؟,Butene / butene,Propane / propane,Pentane / pentane,Butane / butane,D | Butane / butane,Hard,1,ELITE,1
TOPIC_SEP,1,21.6 Naming Alkenes,Topic,,,,,,,,,,,1
q_10_chem_ch21_047,1,21.6 Naming Alkenes,Remember,Which bond is the functional feature of alkenes?,alkenes کی functional feature کون سا bond ہے؟,Carbon-carbon single bond only / صرف carbon-carbon single bond,Carbon-carbon triple bond / carbon-carbon triple bond,Carbon-oxygen single bond / carbon-oxygen single bond,Carbon-carbon double bond / carbon-carbon double bond,D | Carbon-carbon double bond / carbon-carbon double bond,Easy,1,PRO,1
q_10_chem_ch21_048,1,21.6 Naming Alkenes,Remember,Which suffix is used in the IUPAC names of alkenes?,alkenes کے IUPAC names میں کون سا suffix استعمال ہوتا ہے؟,−ene / −ene,−ane / −ane,−yne / −yne,−ol / −ol,A | −ene / −ene,Easy,1,ULTRA,1
q_10_chem_ch21_049,1,21.6 Naming Alkenes,Understand,From which end is an alkene chain numbered?,alkene chain کو کس end سے number کیا جاتا ہے؟,From the end nearest to the double bond / double bond کے nearest end سے,Always from the left end / ہمیشہ left end سے,From the end farthest from the double bond / double bond سے farthest end سے,From the end containing the most hydrogen atoms / اس end سے جہاں most hydrogen atoms ہوں,A | From the end nearest to the double bond / double bond کے nearest end سے,Medium,1,PRO,1
q_10_chem_ch21_050,1,21.6 Naming Alkenes,Understand,What is the correct IUPAC name of CH₂=CHCH₂CH₃?,CH₂=CHCH₂CH₃ کا correct IUPAC name کیا ہے؟,But-2-ene / but-2-ene,But-3-ene / but-3-ene,Butane / butane,But-1-ene / but-1-ene,D | But-1-ene / but-1-ene,Medium,1,PRO,1
q_10_chem_ch21_051,1,21.6 Naming Alkenes,Analyze,Why is CH₃CH=CHCH₃ named but-2-ene rather than but-1-ene?,CH₃CH=CHCH₃ کو but-1-ene کے بجائے but-2-ene کیوں name کیا جاتا ہے؟,The molecule contains only three carbon atoms / molecule میں صرف three carbon atoms ہیں,The double bond must always receive number 1 / double bond کو ہمیشہ number 1 ملنا چاہیے,The suffix −ane is used for double bonds / double bonds کے لیے suffix −ane استعمال ہوتا ہے,The double bond begins at carbon 2 from either end of the four-carbon chain / four-carbon chain کے either end سے double bond carbon 2 پر start ہوتا ہے,D | The double bond begins at carbon 2 from either end of the four-carbon chain / four-carbon chain کے either end سے double bond carbon 2 پر start ہوتا ہے,Hard,1,ELITE,1
TOPIC_SEP,1,21.6 Naming Alcohols and Carboxylic Acids,Topic,,,,,,,,,,,1
q_10_chem_ch21_052,1,21.6 Naming Alcohols and Carboxylic Acids,Remember,What is the general formula of a monohydroxy alcohol?,monohydroxy alcohol کی general formula کیا ہے؟,RCOOH / RCOOH,ROH / ROH,RCHO / RCHO,RCOOR / RCOOR,B | ROH / ROH,Easy,1,PRO,1
q_10_chem_ch21_053,1,21.6 Naming Alcohols and Carboxylic Acids,Remember,How is the ending of an alkane changed when naming an alcohol?,alcohol کو name کرتے وقت alkane کی ending کیسے change کی جاتی ہے؟,The final −e is replaced by −ene / final −e کو −ene سے replace کیا جاتا ہے,The final −e is replaced by −ol / final −e کو −ol سے replace کیا جاتا ہے,The final −e is replaced by −oic acid / final −e کو −oic acid سے replace کیا جاتا ہے,The root is removed completely / root کو completely remove کیا جاتا ہے,B | The final −e is replaced by −ol / final −e کو −ol سے replace کیا جاتا ہے,Easy,1,ULTRA,1
q_10_chem_ch21_054,1,21.6 Naming Alcohols and Carboxylic Acids,Understand,What is the IUPAC name of CH₃CH(OH)CH₃?,CH₃CH(OH)CH₃ کا IUPAC name کیا ہے؟,Propan-2-ol / propan-2-ol,Propan-1-ol / propan-1-ol,Propanone / propanone,Propanoic acid / propanoic acid,A | Propan-2-ol / propan-2-ol,Medium,1,PRO,1
q_10_chem_ch21_055,1,21.6 Naming Alcohols and Carboxylic Acids,Understand,How are IUPAC names of carboxylic acids derived from corresponding alkanes?,carboxylic acids کے IUPAC names corresponding alkanes سے کیسے derive کیے جاتے ہیں؟,Replace the final −e by −ol / final −e کو −ol سے replace کریں,Add the suffix −ene without changing the root / root change کیے بغیر suffix −ene add کریں,Replace the final −e of the alkane by −oic acid / alkane کے final −e کو −oic acid سے replace کریں,Remove the carbon atom of the carboxyl group / carboxyl group کا carbon atom remove کریں,C | Replace the final −e of the alkane by −oic acid / alkane کے final −e کو −oic acid سے replace کریں,Medium,1,PRO,1
q_10_chem_ch21_056,1,21.6 Naming Alcohols and Carboxylic Acids,Analyze,A three-carbon compound contains a terminal −COOH group. What is its IUPAC name?,ایک three-carbon compound terminal −COOH group رکھتا ہے۔ اس کا IUPAC name کیا ہے؟,Propan-1-ol / propan-1-ol,Propanal / propanal,Propanoic acid / propanoic acid,Butanoic acid / butanoic acid,C | Propanoic acid / propanoic acid,Hard,1,ELITE,1
TOPIC_SEP,1,21.6 Esters,Topic,,,,,,,,,,,1
q_10_chem_ch21_057,1,21.6 Esters,Remember,What is the general formula of an ester?,ester کی general formula کیا ہے؟,RCOOR / RCOOR,ROH / ROH,RCOOH / RCOOH,RNH₂ / RNH₂,A | RCOOR / RCOOR,Easy,1,PRO,1
