question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_chem_ch24_sq_009,1,24.1 Oxidative Fermentation and Vinegar Production,definition_function,Define oxidative fermentation and state its purpose in the preparation of vinegar.,oxidative fermentation کی تعریف کریں اور vinegar preparation میں اس کا purpose بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch24_sq_010,1,24.1 Oxidative Fermentation and Vinegar Production,formula_relationship,Write the overall equation for bacterial oxidation of ethanol to ethanoic acid.,ethanol کی ethanoic acid میں bacterial oxidation کی overall equation لکھیں۔,Easy,2,PRO,1
q_10_chem_ch24_sq_011,1,24.1 Oxidative Fermentation and Vinegar Production,list_state,Name four alcoholic food materials that can be converted into vinegar.,vinegar میں converted ہونے والے four alcoholic food materials کے نام لکھیں۔,Easy,2,PRO,1
q_10_chem_ch24_sq_012,1,24.1 Oxidative Fermentation and Vinegar Production,explain_reason,Explain why a sufficient and continuous supply of oxygen is required during vinegar production.,وضاحت کریں کہ vinegar production کے دوران sufficient اور continuous oxygen supply کیوں required ہوتی ہے۔,Medium,2,ELITE,1
q_10_chem_ch24_sq_013,1,24.1 Oxidative Fermentation and Vinegar Production,process_steps,"Describe the commercial preparation of vinegar in a tank using bacteria, oxygen bubbling and continuous stirring.",bacteria، oxygen bubbling اور continuous stirring استعمال کرتے ہوئے tank میں vinegar کی commercial preparation بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_014,1,24.1 Oxidative Fermentation and Vinegar Production,difference,Differentiate between ordinary yeast fermentation and oxidative fermentation used for vinegar production.,ordinary yeast fermentation اور vinegar production میں used oxidative fermentation میں فرق بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_015,1,24.1 Oxidative Fermentation and Vinegar Production,application_scenario,A vinegar tank is tightly closed so that oxygen cannot enter. Predict the effect on ethanoic-acid production and justify the answer.,vinegar tank کو tightly close کر دیا جاتا ہے تاکہ oxygen enter نہ کرے۔ ethanoic-acid production پر effect predict کریں اور answer justify کریں۔,Hard,2,ELITE,1
q_10_chem_ch24_sq_016,1,24.1 Oxidative Fermentation and Vinegar Production,concept_explanation,Explain how continuous oxygen supply and stirring allow vinegar containing about 15% ethanoic acid to form rapidly.,وضاحت کریں کہ continuous oxygen supply اور stirring سے approximately 15% ethanoic acid containing vinegar rapidly کیسے form ہوتی ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",topic_separator,,,,,,1
q_10_chem_ch24_sq_017,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",formula_relationship,Write the equation for the reaction of ethanoic acid with magnesium and name the salt formed.,ethanoic acid کے magnesium کے ساتھ reaction کی equation لکھیں اور formed salt کا نام بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch24_sq_018,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",features_characteristics,State the gas evolved when a reactive metal reacts with a carboxylic acid and describe a suitable test for this gas.,reactive metal کے carboxylic acid کے ساتھ reaction پر evolved gas بیان کریں اور اس gas کا suitable test describe کریں۔,Easy,2,PRO,1
q_10_chem_ch24_sq_019,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",formula_relationship,Write the equation for neutralization of ethanoic acid by sodium hydroxide and name the products.,sodium hydroxide کے ذریعے ethanoic acid neutralization کی equation لکھیں اور products کے names بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch24_sq_020,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",formula_relationship,Write the equation for the reaction of ethanoic acid with sodium carbonate and state the visible observation.,ethanoic acid کے sodium carbonate کے ساتھ reaction کی equation لکھیں اور visible observation بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch24_sq_021,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",compare_contrast,"Compare the products formed when ethanoic acid reacts with magnesium, sodium hydroxide and sodium carbonate.",ethanoic acid کے magnesium، sodium hydroxide اور sodium carbonate کے ساتھ reactions میں formed products کا موازنہ کریں۔,Medium,2,ELITE,1
q_10_chem_ch24_sq_022,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",formula_relationship,Write the equation for the reaction of ethanoic acid with calcium carbonate and name the salt formed.,ethanoic acid کے calcium carbonate کے ساتھ reaction کی equation لکھیں اور formed salt کا نام بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_023,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",explain_reason,Explain why carboxylic acids react more slowly with reactive metals than strong mineral acids.,وضاحت کریں کہ carboxylic acids reactive metals کے ساتھ strong mineral acids کی نسبت more slowly کیوں react کرتے ہیں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_024,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",application_scenario,"A student adds marble chips to ethanoic acid. Predict the products, observation and relative reaction rate.",student ethanoic acid میں marble chips add کرتا ہے۔ products، observation اور relative reaction rate predict کریں۔,Hard,2,ELITE,1
q_10_chem_ch24_sq_025,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",concept_explanation,"Explain how reactions with metals, bases and carbonates demonstrate the acidic character of ethanoic acid.",وضاحت کریں کہ metals، bases اور carbonates کے ساتھ reactions ethanoic acid کا acidic character کیسے demonstrate کرتی ہیں۔,Hard,2,ELITE,1
TOPIC_SEP,1,24.3 Esterification,topic_separator,,,,,,1
q_10_chem_ch24_sq_026,1,24.3 Esterification,definition_function,Define esterification and identify the two classes of reactants involved.,esterification کی تعریف کریں اور involved two classes of reactants identify کریں۔,Easy,2,ULTRA,1
q_10_chem_ch24_sq_027,1,24.3 Esterification,formula_relationship,Write the equation for the reaction of ethanoic acid with ethanol and name the ester formed.,ethanoic acid کے ethanol کے ساتھ reaction کی equation لکھیں اور formed ester کا نام بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch24_sq_028,1,24.3 Esterification,formula_relationship,Write the equation for the reaction of ethanoic acid with methanol and name the ester formed.,ethanoic acid کے methanol کے ساتھ reaction کی equation لکھیں اور formed ester کا نام بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch24_sq_029,1,24.3 Esterification,function_purpose,State the role of concentrated sulphuric acid in an esterification reaction.,esterification reaction میں concentrated sulphuric acid کا role بیان کریں۔,Medium,2,ELITE,1
q_10_chem_ch24_sq_030,1,24.3 Esterification,process_steps,Describe how a carboxylic acid and an alcohol are converted into an ester in the laboratory.,بیان کریں کہ carboxylic acid اور alcohol کو laboratory میں ester میں کیسے convert کیا جاتا ہے۔,Medium,2,PRO,1
q_10_chem_ch24_sq_031,1,24.3 Esterification,application_scenario,Identify the alcohol and carboxylic acid required to prepare ethyl butanoate.,ethyl butanoate prepare کرنے کے لیے required alcohol اور carboxylic acid identify کریں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_032,1,24.3 Esterification,concept_explanation,Explain how the structure and name of an ester reveal the alcohol-derived and acid-derived parts.,وضاحت کریں کہ ester کی structure اور name alcohol-derived اور acid-derived parts کو کیسے reveal کرتی ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,24.4 Carboxylic Acids and Esters as Solvents and Flavouring Agents,topic_separator,,,,,,1
q_10_chem_ch24_sq_033,1,24.4 Carboxylic Acids and Esters as Solvents and Flavouring Agents,function_purpose,State three industrial materials for which acetic acid is used as a solvent.,three industrial materials بیان کریں جن کے لیے acetic acid solvent کے طور پر use ہوتی ہے۔,Easy,2,PRO,1
q_10_chem_ch24_sq_034,1,24.4 Carboxylic Acids and Esters as Solvents and Flavouring Agents,function_purpose,State three solvent uses of ethyl acetate or other volatile esters.,ethyl acetate یا other volatile esters کے three solvent uses بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch24_sq_035,1,24.4 Carboxylic Acids and Esters as Solvents and Flavouring Agents,definition_function,Define a flavouring agent and state one additional function in children's medicines.,flavouring agent کی تعریف کریں اور children's medicines میں اس کا one additional function بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch24_sq_036,1,24.4 Carboxylic Acids and Esters as Solvents and Flavouring Agents,list_state,Name three carboxylic acids commonly used as flavour enhancers in foods and beverages.,foods اور beverages میں flavour enhancers کے طور پر commonly used three carboxylic acids کے names لکھیں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_037,1,24.4 Carboxylic Acids and Esters as Solvents and Flavouring Agents,explain_reason,Explain why carboxylic acids are used to improve the taste of soft drinks and other beverages.,وضاحت کریں کہ soft drinks اور other beverages کا taste improve کرنے کے لیے carboxylic acids کیوں use کی جاتی ہیں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_038,1,24.4 Carboxylic Acids and Esters as Solvents and Flavouring Agents,compare_contrast,Compare carboxylic acids and esters as flavouring agents in terms of taste and odour.,taste اور odour کی بنیاد پر carboxylic acids اور esters کا flavouring agents کے طور پر موازنہ کریں۔,Medium,2,ELITE,1
q_10_chem_ch24_sq_039,1,24.4 Carboxylic Acids and Esters as Solvents and Flavouring Agents,application_scenario,"Select a suitable carboxylic acid or ester for improving sour taste, pleasant smell and caffeine extraction, and justify each selection.",sour taste، pleasant smell اور caffeine extraction improve کرنے کے لیے suitable carboxylic acid یا ester select کریں اور each selection justify کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,"24.4 Synthetic Fibres, Plastics, Soaps and Detergents",topic_separator,,,,,,1
q_10_chem_ch24_sq_040,1,"24.4 Synthetic Fibres, Plastics, Soaps and Detergents",formula_relationship,State the two types of monomers used to manufacture polyester.,polyester manufacture کرنے کے لیے used two types of monomers بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch24_sq_041,1,"24.4 Synthetic Fibres, Plastics, Soaps and Detergents",function_purpose,State the role of acetic acid in the manufacture of cellulose acetate plastic.,cellulose acetate plastic manufacture میں acetic acid کا role بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch24_sq_042,1,"24.4 Synthetic Fibres, Plastics, Soaps and Detergents",list_state,Name three products manufactured using palmitic acid or stearic acid.,palmitic acid یا stearic acid استعمال کر کے manufactured three products کے names لکھیں۔,Easy,2,PRO,1
q_10_chem_ch24_sq_043,1,"24.4 Synthetic Fibres, Plastics, Soaps and Detergents",function_purpose,State the industrial uses of oleic acid and acrylic acid.,oleic acid اور acrylic acid کے industrial uses بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_044,1,"24.4 Synthetic Fibres, Plastics, Soaps and Detergents",explain_reason,Explain why dicarboxylic acids are suitable monomers for producing long-chain polyester molecules.,وضاحت کریں کہ dicarboxylic acids long-chain polyester molecules produce کرنے کے لیے suitable monomers کیوں ہیں۔,Medium,2,ELITE,1
q_10_chem_ch24_sq_045,1,"24.4 Synthetic Fibres, Plastics, Soaps and Detergents",compare_contrast,"Compare the roles of carboxylic acids and esters in the manufacture of plastics, synthetic fibres, soaps and detergents.",plastics، synthetic fibres، soaps اور detergents manufacture میں carboxylic acids اور esters کے roles کا موازنہ کریں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_046,1,"24.4 Synthetic Fibres, Plastics, Soaps and Detergents",concept_explanation,"Explain how carboxylic-acid derivatives connect the production of polyester, cellulose acetate and acrylate polymers.",وضاحت کریں کہ carboxylic-acid derivatives polyester، cellulose acetate اور acrylate polymers کی production کو کیسے connect کرتی ہیں۔,Hard,2,ELITE,1
TOPIC_SEP,1,"24.5 Food Preservation, Medicines and Household Acids",topic_separator,,,,,,1
q_10_chem_ch24_sq_047,1,"24.5 Food Preservation, Medicines and Household Acids",definition_function,Define a food preservative and state its effect on microorganisms and shelf-life.,food preservative کی تعریف کریں اور microorganisms اور shelf-life پر اس کا effect بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch24_sq_048,1,"24.5 Food Preservation, Medicines and Household Acids",list_state,Name four carboxylic acids or ester derivatives used as food preservatives.,food preservatives کے طور پر used four carboxylic acids یا ester derivatives کے names لکھیں۔,Easy,2,PRO,1
q_10_chem_ch24_sq_049,1,"24.5 Food Preservation, Medicines and Household Acids",table_based,"Match vitamin C, lemons, vinegar and apples with ascorbic acid, citric acid, acetic acid and malic acid.",vitamin C، lemons، vinegar اور apples کو ascorbic acid، citric acid، acetic acid اور malic acid کے ساتھ match کریں۔,Easy,2,PRO,1
q_10_chem_ch24_sq_050,1,"24.5 Food Preservation, Medicines and Household Acids",explain_reason,Explain why acetic acid is suitable for preserving pickles.,وضاحت کریں کہ acetic acid pickles preserve کرنے کے لیے suitable کیوں ہے۔,Medium,2,ELITE,1
q_10_chem_ch24_sq_051,1,"24.5 Food Preservation, Medicines and Household Acids",function_purpose,State two roles of carboxylic acids in medicines and drug formulations.,medicines اور drug formulations میں carboxylic acids کے two roles بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_052,1,"24.5 Food Preservation, Medicines and Household Acids",compare_contrast,"Compare the occurrence and use of citric, malic, ascorbic and acetic acids in common household items.",common household items میں citric، malic، ascorbic اور acetic acids کی occurrence اور use کا موازنہ کریں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_053,1,"24.5 Food Preservation, Medicines and Household Acids",concept_explanation,Explain how inhibition of microbial growth allows carboxylic-acid preservatives to maintain food quality and extend shelf-life.,وضاحت کریں کہ microbial growth کی inhibition سے carboxylic-acid preservatives food quality maintain اور shelf-life extend کیسے کرتے ہیں۔,Hard,2,ELITE,1
TOPIC_SEP,1,"24.5 Esters in Flavours, Fragrances and Daily Life",topic_separator,,,,,,1
q_10_chem_ch24_sq_054,1,"24.5 Esters in Flavours, Fragrances and Daily Life",features_characteristics,State the general smell and flavour characteristics of esters.,esters کی general smell اور flavour characteristics بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch24_sq_055,1,"24.5 Esters in Flavours, Fragrances and Daily Life",table_based,"Match methyl butyrate, ethyl butyrate, n-amyl acetate, n-octyl acetate and methyl salicylate with their associated fruit flavours.",methyl butyrate، ethyl butyrate، n-amyl acetate، n-octyl acetate اور methyl salicylate کو associated fruit flavours کے ساتھ match کریں۔,Easy,2,PRO,1
q_10_chem_ch24_sq_056,1,"24.5 Esters in Flavours, Fragrances and Daily Life",function_purpose,Explain why esters are added to food products and fragrances.,وضاحت کریں کہ esters food products اور fragrances میں کیوں add کیے جاتے ہیں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_057,1,"24.5 Esters in Flavours, Fragrances and Daily Life",application_scenario,"Identify suitable esters for apple, pineapple, banana, orange and apricot flavours.",apple، pineapple، banana، orange اور apricot flavours کے لیے suitable esters identify کریں۔,Medium,2,PRO,1
q_10_chem_ch24_sq_058,1,"24.5 Esters in Flavours, Fragrances and Daily Life",function_purpose,State the role of citric-acid esters as plasticizers and identify the material known as Plexiglass.,citric-acid esters کا plasticizers کے طور پر role بیان کریں اور Plexiglass کے نام سے known material identify کریں۔,Medium,2,ELITE,1
q_10_chem_ch24_sq_059,1,"24.5 Esters in Flavours, Fragrances and Daily Life",compare_contrast,"Compare the daily-life roles of esters in fruit flavours, fragrances, solvents and plastics.",fruit flavours، fragrances، solvents اور plastics میں esters کے daily-life roles کا موازنہ کریں۔,Hard,2,ELITE,1
q_10_chem_ch24_sq_060,1,"24.5 Esters in Flavours, Fragrances and Daily Life",concept_explanation,Explain how the pleasant volatility of esters supports both flavouring and fragrance applications while their chemical structure also permits industrial polymer uses.,وضاحت کریں کہ esters کی pleasant volatility flavouring اور fragrance applications کو کیسے support کرتی ہے جبکہ ان کی chemical structure industrial polymer uses بھی کیسے permit کرتی ہے۔,Hard,2,ELITE,1
