question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_chem_ch16_sq_009,1,16.2–16.3 Writing Formulae of Ionic Compounds,explain_reason,Explain why the formula of calcium chloride is CaCl₂ rather than CaCl.,وضاحت کریں کہ calcium chloride کی formula CaCl کے بجائے CaCl₂ کیوں ہے۔,Easy,2,PRO,1
q_10_chem_ch16_sq_010,1,16.2–16.3 Writing Formulae of Ionic Compounds,process_steps,Describe how ionic charges are used to write the formula of a compound containing a polyatomic ion.,polyatomic ion رکھنے والے compound کی formula لکھنے کے لیے ionic charges کے استعمال کا طریقہ بیان کریں۔,Medium,2,ELITE,1
q_10_chem_ch16_sq_011,1,16.2–16.3 Writing Formulae of Ionic Compounds,application_scenario,"Write the formulae of sodium hypochlorite, calcium oxalate, ammonium phosphate and calcium nitrite using ionic charges.",ionic charges استعمال کرتے ہوئے sodium hypochlorite، calcium oxalate، ammonium phosphate اور calcium nitrite کی formulae لکھیں۔,Medium,2,PRO,1
q_10_chem_ch16_sq_012,1,16.2–16.3 Writing Formulae of Ionic Compounds,application_scenario,"Write the formulae of aluminum nitride, sodium sulfite and sodium hydrogen carbonate using oxidation numbers, and verify electrical neutrality.",oxidation numbers استعمال کرتے ہوئے aluminum nitride، sodium sulfite اور sodium hydrogen carbonate کی formulae لکھیں اور electrical neutrality verify کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,16.4 Oxidation and Reduction,topic_separator,,,,,,1
q_10_chem_ch16_sq_013,1,16.4 Oxidation and Reduction,compare_contrast,"Define oxidation and reduction in terms of oxygen and hydrogen, and give one equation illustrating each process.",oxidation اور reduction کو oxygen اور hydrogen کے لحاظ سے define کریں اور ہر process کی one equation لکھیں۔,Easy,2,ULTRA,1
q_10_chem_ch16_sq_014,1,16.4 Oxidation and Reduction,compare_contrast,Define oxidation and reduction in terms of electron transfer.,oxidation اور reduction کو electron transfer کے لحاظ سے define کریں۔,Easy,2,ULTRA,1
q_10_chem_ch16_sq_015,1,16.4 Oxidation and Reduction,compare_contrast,Explain oxidation and reduction in terms of increase and decrease in oxidation number.,oxidation number میں increase اور decrease کے لحاظ سے oxidation اور reduction کی وضاحت کریں۔,Medium,2,PRO,1
q_10_chem_ch16_sq_016,1,16.4 Oxidation and Reduction,explain_reason,Explain why oxidation and reduction always occur simultaneously in a chemical reaction.,وضاحت کریں کہ chemical reaction میں oxidation اور reduction ہمیشہ simultaneously کیوں occur کرتے ہیں۔,Medium,2,ELITE,1
q_10_chem_ch16_sq_017,1,16.4 Oxidation and Reduction,application_scenario,"In the reaction 4HBr + MnO₂ → MnBr₂ + Br₂ + 2H₂O, identify the species oxidized and reduced, and justify the answer through oxidation-number changes.",درج ذیل reaction میں oxidized اور reduced species identify کریں اور oxidation-number changes سے answer justify کریں: 4HBr + MnO₂ → MnBr₂ + Br₂ + 2H₂O,Hard,2,PRO,1
TOPIC_SEP,1,16.5 Redox Reactions and Redox Agents,topic_separator,,,,,,1
q_10_chem_ch16_sq_018,1,16.5 Redox Reactions and Redox Agents,definition_function,Define a redox reaction and state how electron transfer may occur in ionic and covalent bond formation.,redox reaction کی تعریف کریں اور بیان کریں کہ ionic اور covalent bond formation میں electron transfer کیسے occur ہو سکتا ہے۔,Easy,2,ULTRA,1
q_10_chem_ch16_sq_019,1,16.5 Redox Reactions and Redox Agents,definition_function,Define oxidizing agent and reducing agent in terms of electron gain and electron loss.,oxidizing agent اور reducing agent کو electron gain اور electron loss کے لحاظ سے define کریں۔,Easy,2,PRO,1
q_10_chem_ch16_sq_020,1,16.5 Redox Reactions and Redox Agents,cause_effect,"Describe the colour change observed when acidified potassium manganate(VII) oxidizes oxalic acid, and relate it to the change in manganese oxidation number.",acidified potassium manganate(VII) کے oxalic acid کو oxidize کرنے پر observed colour change بیان کریں اور اسے manganese کے oxidation-number change سے relate کریں۔,Medium,2,PRO,1
q_10_chem_ch16_sq_021,1,16.5 Redox Reactions and Redox Agents,cause_effect,"Describe the colour change produced when iodide ions are oxidized by acidified potassium manganate(VII), and identify the iodine product.",acidified potassium manganate(VII) کے ذریعے iodide ions کی oxidation سے produced colour change بیان کریں اور iodine product identify کریں۔,Medium,2,ELITE,1
q_10_chem_ch16_sq_022,1,16.5 Redox Reactions and Redox Agents,application_scenario,"Identify the oxidizing and reducing agents in 2CuSO₄ + 4KI → 2CuI + I₂ + 2K₂SO₄ and H₂S + Cl₂ → S + 2HCl, using oxidation-number changes.",oxidation-number changes استعمال کرتے ہوئے درج ذیل reactions میں oxidizing اور reducing agents identify کریں: 2CuSO₄ + 4KI → 2CuI + I₂ + 2K₂SO₄; H₂S + Cl₂ → S + 2HCl,Hard,2,PRO,1
TOPIC_SEP,1,16.6 Electrolysis and the Electrolytic Cell,topic_separator,,,,,,1
q_10_chem_ch16_sq_023,1,16.6 Electrolysis and the Electrolytic Cell,definition_function,Define electrolysis and distinguish an electrolyte from an electrolytic cell.,electrolysis کی تعریف کریں اور electrolyte کو electrolytic cell سے distinguish کریں۔,Easy,2,ULTRA,1
q_10_chem_ch16_sq_024,1,16.6 Electrolysis and the Electrolytic Cell,features_characteristics,"Identify the anode, cathode and electrolyte in an electrolytic cell, and state the charge on each electrode.",electrolytic cell میں anode، cathode اور electrolyte identify کریں اور each electrode کا charge بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch16_sq_025,1,16.6 Electrolysis and the Electrolytic Cell,concept_explanation,Explain how an electrolyte conducts electricity through ion movement while electrons flow in the external circuit.,وضاحت کریں کہ electrolyte ion movement کے ذریعے electricity کیسے conduct کرتا ہے جبکہ external circuit میں electrons flow کرتے ہیں۔,Medium,2,PRO,1
q_10_chem_ch16_sq_026,1,16.6 Electrolysis and the Electrolytic Cell,compare_contrast,Compare the movement of cations and anions in an electrolytic cell and state the electrode process occurring at each electrode.,electrolytic cell میں cations اور anions کی movement کا موازنہ کریں اور each electrode پر ہونے والا process بیان کریں۔,Medium,2,ELITE,1
q_10_chem_ch16_sq_027,1,16.6 Electrolysis and the Electrolytic Cell,explain_reason,Explain why an external voltage source is required to operate an electrolytic cell and why current stops when electrode reactions cease.,وضاحت کریں کہ electrolytic cell چلانے کے لیے external voltage source کیوں required ہے اور electrode reactions رکنے پر current کیوں stop ہو جاتا ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,16.7–16.9 Electrolysis of Brine and Metal Halide Solutions,topic_separator,,,,,,1
q_10_chem_ch16_sq_028,1,16.7–16.9 Electrolysis of Brine and Metal Halide Solutions,sequence,"State the products formed at the cathode, anode and in the solution during electrolysis of concentrated aqueous sodium chloride.",concentrated aqueous sodium chloride کی electrolysis میں cathode، anode اور solution میں formed products بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch16_sq_029,1,16.7–16.9 Electrolysis of Brine and Metal Halide Solutions,formula_relationship,Write the ionic half-equations and overall equation for the electrolysis of brine using inert electrodes.,inert electrodes استعمال کرتے ہوئے brine کی electrolysis کے ionic half-equations اور overall equation لکھیں۔,Easy,2,ULTRA,1
q_10_chem_ch16_sq_030,1,16.7–16.9 Electrolysis of Brine and Metal Halide Solutions,explain_reason,Explain why hydrogen is produced at the cathode instead of sodium during electrolysis of aqueous sodium chloride.,وضاحت کریں کہ aqueous sodium chloride کی electrolysis میں cathode پر sodium کے بجائے hydrogen کیوں produce ہوتی ہے۔,Medium,2,PRO,1
q_10_chem_ch16_sq_031,1,16.7–16.9 Electrolysis of Brine and Metal Halide Solutions,compare_contrast,Compare the products formed at the anode during electrolysis of dilute and concentrated aqueous metal-halide solutions.,dilute اور concentrated aqueous metal-halide solutions کی electrolysis میں anode پر formed products کا موازنہ کریں۔,Medium,2,PRO,1
q_10_chem_ch16_sq_032,1,16.7–16.9 Electrolysis of Brine and Metal Halide Solutions,concept_explanation,Explain how the position of a metal relative to hydrogen in the electrochemical series affects the cathode product during electrolysis of its aqueous halide.,وضاحت کریں کہ electrochemical series میں metal کی hydrogen کے relative position اس کے aqueous halide کی electrolysis میں cathode product کو کیسے affect کرتی ہے۔,Medium,2,ELITE,1
q_10_chem_ch16_sq_033,1,16.7–16.9 Electrolysis of Brine and Metal Halide Solutions,explain_reason,"Explain why dilute and concentrated aqueous NaCl solutions produce different anode products, using preferential discharge of ions.",preferential discharge of ions کی مدد سے وضاحت کریں کہ dilute اور concentrated aqueous NaCl solutions مختلف anode products کیوں produce کرتی ہیں۔,Hard,2,PRO,1
TOPIC_SEP,1,16.10–16.11 Electrolysis of Molten PbCl₂ and Dilute H₂SO₄,topic_separator,,,,,,1
q_10_chem_ch16_sq_034,1,16.10–16.11 Electrolysis of Molten PbCl₂ and Dilute H₂SO₄,process_steps,"Describe the electrolysis of molten lead(II) chloride, including the need for heating and the products at both electrodes.",molten lead(II) chloride کی electrolysis بیان کریں، اور heating کی ضرورت اور both electrodes کے products شامل کریں۔,Easy,2,PRO,1
q_10_chem_ch16_sq_035,1,16.10–16.11 Electrolysis of Molten PbCl₂ and Dilute H₂SO₄,formula_relationship,"Write the cathode, anode and overall equations for electrolysis of molten PbCl₂.",molten PbCl₂ کی electrolysis کے cathode، anode اور overall equations لکھیں۔,Easy,2,ULTRA,1
q_10_chem_ch16_sq_036,1,16.10–16.11 Electrolysis of Molten PbCl₂ and Dilute H₂SO₄,sequence,Describe the products and electrode half-equations for electrolysis of dilute H₂SO₄ using inert electrodes.,inert electrodes استعمال کرتے ہوئے dilute H₂SO₄ کی electrolysis کے products اور electrode half-equations بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch16_sq_037,1,16.10–16.11 Electrolysis of Molten PbCl₂ and Dilute H₂SO₄,explain_reason,Explain why the concentration of sulphuric acid increases during electrolysis of dilute H₂SO₄ with inert electrodes.,وضاحت کریں کہ inert electrodes کے ساتھ dilute H₂SO₄ کی electrolysis کے دوران sulphuric acid کی concentration کیوں increase ہوتی ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,16.12 Electrolysis of Aqueous Copper(II) Sulphate,topic_separator,,,,,,1
q_10_chem_ch16_sq_038,1,16.12 Electrolysis of Aqueous Copper(II) Sulphate,sequence,State the products and observations at both electrodes during electrolysis of dilute CuSO₄ using inert electrodes.,inert electrodes استعمال کرتے ہوئے dilute CuSO₄ کی electrolysis میں both electrodes کے products اور observations بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch16_sq_039,1,16.12 Electrolysis of Aqueous Copper(II) Sulphate,explain_reason,Explain why the blue colour of CuSO₄ solution fades during electrolysis with inert electrodes.,وضاحت کریں کہ inert electrodes کے ساتھ electrolysis کے دوران CuSO₄ solution کا blue colour کیوں fade ہوتا ہے۔,Medium,2,ELITE,1
q_10_chem_ch16_sq_040,1,16.12 Electrolysis of Aqueous Copper(II) Sulphate,compare_contrast,Compare the anode reactions and solution changes when aqueous CuSO₄ is electrolyzed using inert electrodes and copper electrodes.,aqueous CuSO₄ کو inert electrodes اور copper electrodes کے ساتھ electrolyze کرنے پر anode reactions اور solution changes کا موازنہ کریں۔,Medium,2,PRO,1
q_10_chem_ch16_sq_041,1,16.12 Electrolysis of Aqueous Copper(II) Sulphate,explain_reason,Explain why the mass of a copper anode decreases while copper is deposited at the cathode during electrolysis of CuSO₄ with copper electrodes.,وضاحت کریں کہ copper electrodes کے ساتھ CuSO₄ کی electrolysis میں copper anode کی mass کیوں decrease ہوتی ہے جبکہ cathode پر copper deposit ہوتی ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,16.13 Hydrogen–Oxygen Fuel Cells,topic_separator,,,,,,1
q_10_chem_ch16_sq_042,1,16.13 Hydrogen–Oxygen Fuel Cells,definition_function,Define a hydrogen–oxygen fuel cell and state the energy conversion and overall chemical product.,hydrogen–oxygen fuel cell کی تعریف کریں اور energy conversion اور overall chemical product بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch16_sq_043,1,16.13 Hydrogen–Oxygen Fuel Cells,process_steps,"Describe the working of a hydrogen–oxygen fuel cell, including the anode reaction, cathode reaction and overall equation.",hydrogen–oxygen fuel cell کی working بیان کریں، اور anode reaction، cathode reaction اور overall equation شامل کریں۔,Easy,2,PRO,1
q_10_chem_ch16_sq_044,1,16.13 Hydrogen–Oxygen Fuel Cells,advantages_disadvantages,State two advantages and one disadvantage of hydrogen–oxygen fuel cells compared with petrol or diesel engines.,petrol یا diesel engines کے مقابلے میں hydrogen–oxygen fuel cells کے two advantages اور one disadvantage بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch16_sq_045,1,16.13 Hydrogen–Oxygen Fuel Cells,explain_reason,Explain why fuel cells are regarded as environmentally friendly and relatively efficient sources of electrical energy.,وضاحت کریں کہ fuel cells کو environmentally friendly اور relatively efficient sources of electrical energy کیوں سمجھا جاتا ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,16.14 Corrosion and its Prevention,topic_separator,,,,,,1
q_10_chem_ch16_sq_046,1,16.14 Corrosion and its Prevention,definition_example,"Define corrosion and give rusting of iron as an example, identifying the main rust product.",corrosion کی تعریف کریں اور iron کی rusting کو example کے طور پر بیان کرتے ہوئے main rust product identify کریں۔,Easy,2,ULTRA,1
q_10_chem_ch16_sq_047,1,16.14 Corrosion and its Prevention,list_state,State the two essential environmental conditions required for rusting of iron.,iron کی rusting کے لیے required two essential environmental conditions بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch16_sq_048,1,16.14 Corrosion and its Prevention,sequence,Describe the electrochemical reactions involved in the corrosion of iron from Fe oxidation to formation of iron(III) hydroxide.,Fe کی oxidation سے iron(III) hydroxide formation تک iron corrosion میں involved electrochemical reactions بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch16_sq_049,1,16.14 Corrosion and its Prevention,compare_contrast,"Compare barrier protection, galvanization and sacrificial protection as methods of preventing corrosion.",corrosion prevent کرنے کے methods کے طور پر barrier protection، galvanization اور sacrificial protection کا موازنہ کریں۔,Medium,2,ELITE,1
q_10_chem_ch16_sq_050,1,16.14 Corrosion and its Prevention,explain_reason,Explain why corrosion of iron becomes faster during the rainy season and why zinc corrodes when iron and zinc are in contact.,وضاحت کریں کہ rainy season میں iron corrosion faster کیوں ہو جاتی ہے اور iron و zinc contact میں ہوں تو zinc کیوں corrode کرتی ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,16.15 Electroplating,topic_separator,,,,,,1
q_10_chem_ch16_sq_051,1,16.15 Electroplating,definition_function,Define electroplating and state its three main objectives.,electroplating کی تعریف کریں اور اس کے three main objectives بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch16_sq_052,1,16.15 Electroplating,process_steps,"Describe the preparation of an article before electroplating and identify the anode, cathode and electrolyte used.",electroplating سے پہلے article کی preparation بیان کریں اور used anode، cathode اور electrolyte identify کریں۔,Easy,2,ULTRA,1
q_10_chem_ch16_sq_053,1,16.15 Electroplating,features_characteristics,State the properties required of a suitable electrolyte and the conditions needed for a good metal deposit.,suitable electrolyte کی required properties اور good metal deposit کے لیے needed conditions بیان کریں۔,Medium,2,ELITE,1
q_10_chem_ch16_sq_054,1,16.15 Electroplating,application_scenario,"Explain how electroplating is used for decoration, protection and repair, giving one example of each purpose.",وضاحت کریں کہ electroplating decoration، protection اور repair کے لیے کیسے use ہوتی ہے، اور ہر purpose کی one example دیں۔,Medium,2,PRO,1
q_10_chem_ch16_sq_055,1,16.15 Electroplating,compare_contrast,"Compare silver plating and copper plating in terms of the anode, electrolyte and electrode reactions.",anode، electrolyte اور electrode reactions کے لحاظ سے silver plating اور copper plating کا موازنہ کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,16.16–16.17 Galvanic Cells and Metal Reactivity,topic_separator,,,,,,1
q_10_chem_ch16_sq_056,1,16.16–16.17 Galvanic Cells and Metal Reactivity,difference,"Differentiate between an electrolytic cell and a galvanic cell using energy conversion, spontaneity and electrode charges.",energy conversion، spontaneity اور electrode charges کی بنیاد پر electrolytic cell اور galvanic cell میں فرق بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch16_sq_057,1,16.16–16.17 Galvanic Cells and Metal Reactivity,diagram_based,"Describe the construction of a Daniell cell and identify its anode, cathode, electrolytes, external circuit and porous partition.",Daniell cell کی construction بیان کریں اور اس کے anode، cathode، electrolytes، external circuit اور porous partition identify کریں۔,Easy,2,ULTRA,1
q_10_chem_ch16_sq_058,1,16.16–16.17 Galvanic Cells and Metal Reactivity,formula_relationship,"Write the anode, cathode and overall reactions of a Zn–Cu Daniell cell, and state the direction of electron flow.",Zn–Cu Daniell cell کی anode، cathode اور overall reactions لکھیں اور electron flow کی direction بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch16_sq_059,1,16.16–16.17 Galvanic Cells and Metal Reactivity,function_purpose,Explain the function of the porous partition in a galvanic cell and distinguish internal ion flow from external electron flow.,galvanic cell میں porous partition کا function explain کریں اور internal ion flow کو external electron flow سے distinguish کریں۔,Medium,2,ELITE,1
q_10_chem_ch16_sq_060,1,16.16–16.17 Galvanic Cells and Metal Reactivity,application_scenario,"Using the electrochemical series and voltage data, predict the electrode reactions in a Cu–Ag galvanic cell and identify the more reactive metal.",electrochemical series اور voltage data استعمال کرتے ہوئے Cu–Ag galvanic cell کی electrode reactions predict کریں اور more reactive metal identify کریں۔,Hard,2,PRO,1
