question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_chem_ch26_lq_009,1,26.2 Deducing Monomers from Polyamides,Long,algorithm_explanation,Explain how amide linkages are broken to deduce the dicarboxylic acid and diamine monomers of a polyamide.,explain کریں کہ polyamide کے dicarboxylic acid اور diamine monomers deduce کرنے کے لیے amide linkages کو کیسے break کیا جاتا ہے۔,Hard,5,ELITE,1
sep_10_chem_ch26_010,1,26.2 Repeating Units and Linkages,Topic,topic_separator,,,,,,1
q_10_chem_ch26_lq_010,1,26.2 Repeating Units and Linkages,Long,compare,"Compare repeating units and characteristic linkages in addition polymers, polyesters and polyamides.",addition polymers، polyesters اور polyamides میں repeating units اور characteristic linkages کا موازنہ کریں۔,Medium,5,PRO,1
sep_10_chem_ch26_011,1,26.2 Chemical Recycling of PET,Topic,topic_separator,,,,,,1
q_10_chem_ch26_lq_011,1,26.2 Chemical Recycling of PET,Long,process_procedure,"Explain how PET can be chemically broken down into monomers and repolymerized, and state the importance of this recycling process.",explain کریں کہ PET کو chemically break down کر کے monomers میں اور پھر repolymerize کیسے کیا جا سکتا ہے، اور اس recycling process کی importance بیان کریں۔,Medium,5,PRO,1
sep_10_chem_ch26_012,1,26.3 Plastics and Their Properties,Topic,topic_separator,,,,,,1
q_10_chem_ch26_lq_012,1,26.3 Plastics and Their Properties,Long,state_and_explain,"Define plastics and explain how light weight, flexibility, durability and mouldability have led to their widespread use.",plastics کی تعریف کریں اور explain کریں کہ light weight، flexibility، durability اور mouldability نے ان کے widespread use کو کیسے lead کیا ہے۔,Medium,5,PRO,1
sep_10_chem_ch26_013,1,26.3 Plastics and Their Uses,Topic,topic_separator,,,,,,1
q_10_chem_ch26_lq_013,1,26.3 Plastics and Their Uses,Long,application_case,"Relate the properties of plastics to their use in bottles, food containers, shopping bags, kitchenware, furniture, wrappers, cups and plates.",plastics کی properties کو bottles، food containers، shopping bags، kitchenware، furniture، wrappers، cups اور plates میں ان کے use کے ساتھ relate کریں۔,Medium,5,PRO,1
sep_10_chem_ch26_014,1,26.4 Polymers in the Textile Industry,Topic,topic_separator,,,,,,1
q_10_chem_ch26_lq_014,1,26.4 Polymers in the Textile Industry,Long,discuss,"Describe the role of synthetic polymers in the textile industry and explain the properties that make nylon, polyester, rayon and acrylic suitable as fibres.",textile industry میں synthetic polymers کا role بیان کریں اور explain کریں کہ کون سی properties nylon، polyester، rayon اور acrylic کو fibres کے طور پر suitable بناتی ہیں۔,Medium,5,ULTRA,1
sep_10_chem_ch26_015,1,26.4 Synthetic and Natural Fibres,Topic,topic_separator,,,,,,1
q_10_chem_ch26_lq_015,1,26.4 Synthetic and Natural Fibres,Long,compare,"Compare synthetic fibres with natural fibres in cost, strength, durability, shrinkage, wrinkling, weight, drying time and resistance to insects.",cost، strength، durability، shrinkage، wrinkling، weight، drying time اور insects کے خلاف resistance کی بنیاد پر synthetic fibres کا natural fibres سے موازنہ کریں۔,Medium,5,PRO,1
sep_10_chem_ch26_016,1,26.5 Environmental Effects of Plastics,Topic,topic_separator,,,,,,1
q_10_chem_ch26_lq_016,1,26.5 Environmental Effects of Plastics,Long,cause_effect,"Explain why plastics accumulate in landfills and oceans, and discuss the effects of non-biodegradability on the environment and human health.",explain کریں کہ plastics landfills اور oceans میں کیوں accumulate ہوتی ہیں، اور non-biodegradability کے environment اور human health پر effects discuss کریں۔,Hard,5,ULTRA,1
sep_10_chem_ch26_017,1,26.5 Burning and Disposal of Plastics,Topic,topic_separator,,,,,,1
q_10_chem_ch26_lq_017,1,26.5 Burning and Disposal of Plastics,Long,advantages_limitations,"Evaluate burning, landfill disposal and ocean dumping as methods of managing plastic waste, explaining the hazards associated with each method.",plastic waste manage کرنے کے methods کے طور پر burning، landfill disposal اور ocean dumping کا evaluation کریں، اور each method کے associated hazards explain کریں۔,Hard,5,ELITE,1
sep_10_chem_ch26_018,1,"26.1–26.5 Polymer Structure, Use and Disposal",Topic,topic_separator,,,,,,1
q_10_chem_ch26_lq_018,1,"26.1–26.5 Polymer Structure, Use and Disposal",Long,elaborate,"Explain how polymer structure determines properties, applications, recyclability and environmental impact, using addition polymers, PET and polyamides as examples.",explain کریں کہ polymer structure properties، applications، recyclability اور environmental impact کو کیسے determine کرتی ہے، اور addition polymers، PET اور polyamides کو examples کے طور پر use کریں۔,Hard,5,ELITE,1
