question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_chem_ch22_lq_007,1,22.2 Tests for Unsaturation,Long,experiment,Describe chemical tests used to distinguish saturated and unsaturated hydrocarbons using aqueous bromine and cold dilute alkaline potassium manganate(VII). Include observations and conclusions.,aqueous bromine اور cold dilute alkaline potassium manganate(VII) استعمال کرتے ہوئے saturated اور unsaturated hydrocarbons کو distinguish کرنے والے chemical tests بیان کریں۔ observations اور conclusions شامل کریں۔,Hard,5,ULTRA,1
sep_10_chem_ch22_008,1,22.2 Oxidation and Hydration of Alkenes,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_008,1,22.2 Oxidation and Hydration of Alkenes,Long,compare,Describe and compare the oxidation of ethene with cold dilute alkaline KMnO₄ and the hydration of an alkene with steam in the presence of an acid catalyst.,ethene کی cold dilute alkaline KMnO₄ کے ساتھ oxidation اور acid catalyst کی presence میں steam کے ساتھ alkene کی hydration بیان کریں اور ان کا موازنہ کریں۔,Hard,5,ELITE,1
sep_10_chem_ch22_009,1,22.2 Hydrohalogenation of Alkenes,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_009,1,22.2 Hydrohalogenation of Alkenes,Long,explain,Explain the addition of hydrogen halides to alkenes and write the structural equation for the reaction of ethene with hydrogen bromide.,alkenes میں hydrogen halides کی addition explain کریں اور ethene کے hydrogen bromide کے ساتھ reaction کی structural equation لکھیں۔,Medium,5,PRO,1
sep_10_chem_ch22_010,1,22.3 Alkynes and Ethyne,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_010,1,22.3 Alkynes and Ethyne,Long,state_and_explain,"Define alkynes, state their general formula and explain the naming of ethyne, propyne, but-1-yne and but-2-yne.",alkynes کی تعریف کریں، ان کی general formula بیان کریں اور ethyne، propyne، but-1-yne اور but-2-yne کی naming explain کریں۔,Medium,5,PRO,1
sep_10_chem_ch22_011,1,22.3 Uses of Ethyne,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_011,1,22.3 Uses of Ethyne,Long,discuss,Discuss the use of ethyne in oxy-acetylene welding and cutting. Include the combustion equation and the reason for the high flame temperature.,oxy-acetylene welding اور cutting میں ethyne کے use کو discuss کریں۔ combustion equation اور high flame temperature کی reason شامل کریں۔,Medium,5,PRO,1
sep_10_chem_ch22_012,1,22.3 Uses and Hazards of Ethyne,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_012,1,22.3 Uses and Hazards of Ethyne,Long,advantages_limitations,Describe the use of ethyne for artificial fruit ripening and discuss why calcium carbide is considered hazardous for this purpose.,artificial fruit ripening کے لیے ethyne کا use بیان کریں اور discuss کریں کہ calcium carbide اس purpose کے لیے hazardous کیوں سمجھا جاتا ہے۔,Hard,5,ELITE,1
sep_10_chem_ch22_013,1,22.4 Sources of Organic Compounds,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_013,1,22.4 Sources of Organic Compounds,Long,compare,"Compare coal, petroleum and natural gas as sources of organic compounds, stating the main type of hydrocarbons obtained from each source.",coal، petroleum اور natural gas کا organic compounds کے sources کے طور پر موازنہ کریں اور each source سے obtained main hydrocarbon type بیان کریں۔,Medium,5,PRO,1
sep_10_chem_ch22_014,1,22.5 Fractional Distillation of Petroleum,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_014,1,22.5 Fractional Distillation of Petroleum,Long,diagram_based,"Describe the refining of petroleum by fractional distillation with a labelled fractionating column. Include neutralization, heating, vaporization, condensation and collection of fractions.",labelled fractionating column کے ساتھ petroleum refining by fractional distillation بیان کریں۔ neutralization، heating، vaporization، condensation اور fractions collection شامل کریں۔,Hard,5,ULTRA,1
sep_10_chem_ch22_015,1,22.5 Petroleum Fractions and Their Uses,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_015,1,22.5 Petroleum Fractions and Their Uses,Long,classification,Classify the major petroleum fractions from refinery gases to bitumen and state the principal use of each fraction.,major petroleum fractions کو refinery gases سے bitumen تک classify کریں اور each fraction کا principal use بیان کریں۔,Medium,5,ULTRA,1
sep_10_chem_ch22_016,1,22.5 Physical Properties of Petroleum Fractions,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_016,1,22.5 Physical Properties of Petroleum Fractions,Long,cause_effect,"Explain how chain length and molecular mass affect intermolecular forces, volatility, boiling point, viscosity and inflammability of petroleum fractions.",explain کریں کہ chain length اور molecular mass petroleum fractions کی intermolecular forces، volatility، boiling point، viscosity اور inflammability کو کیسے affect کرتے ہیں۔,Hard,5,ELITE,1
sep_10_chem_ch22_017,1,22.5 Petroleum Fractions in the Column,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_017,1,22.5 Petroleum Fractions in the Column,Long,compare,"Compare the fractions collected at the top and bottom of a fractionating column in carbon-chain length, volatility, boiling range and viscosity.",carbon-chain length، volatility، boiling range اور viscosity کی بنیاد پر fractionating column کے top اور bottom پر collected fractions کا موازنہ کریں۔,Medium,5,PRO,1
sep_10_chem_ch22_018,1,22.1–22.5 Integrated Hydrocarbon Applications,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_018,1,22.1–22.5 Integrated Hydrocarbon Applications,Long,application_case,"A sample decolourizes bromine water and cold dilute KMnO₄. Identify its likely hydrocarbon class, explain the observations and state two possible addition reactions.",ایک sample bromine water اور cold dilute KMnO₄ کو decolourize کرتا ہے۔ اس کی likely hydrocarbon class identify کریں، observations explain کریں اور two possible addition reactions بیان کریں۔,Hard,5,ELITE,1
