question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_chem_ch24_026,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",Remember,Which observation occurs when sodium carbonate is added to aqueous ethanoic acid?,aqueous ethanoic acid میں sodium carbonate add کرنے سے کون سا observation ہوتا ہے؟,Purple colour appears / purple colour appear ہوتا ہے,Hydrogen chloride fumes form / hydrogen chloride fumes بنتی ہیں,A blue solid deposits / blue solid deposit ہوتا ہے,Effervescence due to carbon dioxide / carbon dioxide کی وجہ سے effervescence,D | Effervescence due to carbon dioxide / carbon dioxide کی وجہ سے effervescence,Easy,1,PRO,1
q_10_chem_ch24_027,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",Understand,Which products form when ethanoic acid reacts with sodium hydroxide?,ethanoic acid sodium hydroxide کے ساتھ react کرے تو کون سے products بنتے ہیں؟,Sodium ethanoate and water / sodium ethanoate اور water,Sodium carbonate and hydrogen / sodium carbonate اور hydrogen,Magnesium ethanoate and water / magnesium ethanoate اور water,Ethyl ethanoate and oxygen / ethyl ethanoate اور oxygen,A | Sodium ethanoate and water / sodium ethanoate اور water,Medium,1,PRO,1
q_10_chem_ch24_028,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",Understand,Which products form when ethanoic acid reacts with sodium carbonate?,ethanoic acid sodium carbonate کے ساتھ react کرے تو کون سے products بنتے ہیں؟,Sodium ethanoate and hydrogen only / صرف sodium ethanoate اور hydrogen,"Ethene, oxygen and water / ethene، oxygen اور water",Sodium hydroxide and ethanol / sodium hydroxide اور ethanol,"Sodium ethanoate, carbon dioxide and water / sodium ethanoate، carbon dioxide اور water","D | Sodium ethanoate, carbon dioxide and water / sodium ethanoate، carbon dioxide اور water",Medium,1,PRO,1
q_10_chem_ch24_029,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",Understand,Why does ethanoic acid react slowly with magnesium compared with a mineral acid?,ethanoic acid magnesium کے ساتھ mineral acid کے مقابلے میں slowly کیوں react کرتی ہے؟,Magnesium is unreactive toward all acids / magnesium تمام acids کے toward unreactive ہے,Ethanoic acid is a weaker acid / ethanoic acid weaker acid ہے,Ethanoic acid contains no hydrogen / ethanoic acid hydrogen نہیں رکھتی,Magnesium ethanoate is a gas / magnesium ethanoate gas ہے,B | Ethanoic acid is a weaker acid / ethanoic acid weaker acid ہے,Medium,1,PRO,1
q_10_chem_ch24_030,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",Understand,What salt forms when ethanoic acid reacts with calcium carbonate?,ethanoic acid calcium carbonate کے ساتھ react کرے تو کون سا salt بنتا ہے؟,Calcium chloride / calcium chloride,Sodium ethanoate / sodium ethanoate,Calcium sulphate / calcium sulphate,Calcium ethanoate / calcium ethanoate,D | Calcium ethanoate / calcium ethanoate,Medium,1,ULTRA,1
q_10_chem_ch24_031,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",Analyze,Which equation correctly represents the reaction of ethanoic acid with magnesium?,کون سی equation ethanoic acid کے magnesium کے ساتھ reaction کو correctly represent کرتی ہے؟,CH₃COOH + Mg → CH₃COOMg + O₂ / CH₃COOH + Mg → CH₃COOMg + O₂,CH₃COOH + Mg → MgO + CH₄ / CH₃COOH + Mg → MgO + CH₄,2CH₃COOH + Mg → (CH₃COO)₂Mg + H₂ / 2CH₃COOH + Mg → (CH₃COO)₂Mg + H₂,2CH₃COOH + Mg → MgCl₂ + H₂O / 2CH₃COOH + Mg → MgCl₂ + H₂O,C | 2CH₃COOH + Mg → (CH₃COO)₂Mg + H₂ / 2CH₃COOH + Mg → (CH₃COO)₂Mg + H₂,Hard,1,ELITE,1
q_10_chem_ch24_032,1,"24.2 Reactions of Carboxylic Acids with Metals, Bases and Carbonates",Analyze,Which pair of reactions would both produce carbon dioxide gas?,کون سا pair of reactions دونوں carbon dioxide gas produce کرے گا؟,Ethanoic acid with Na₂CO₃ and ethanoic acid with CaCO₃ / ethanoic acid with Na₂CO₃ اور ethanoic acid with CaCO₃,Ethanoic acid with Mg and ethanoic acid with NaOH / ethanoic acid with Mg اور ethanoic acid with NaOH,Ethanoic acid with ethanol and ethanoic acid with methanol / ethanoic acid with ethanol اور ethanoic acid with methanol,Ethanoic acid with Mg and ethanol with KMnO₄ / ethanoic acid with Mg اور ethanol with KMnO₄,A | Ethanoic acid with Na₂CO₃ and ethanoic acid with CaCO₃ / ethanoic acid with Na₂CO₃ اور ethanoic acid with CaCO₃,Hard,1,ELITE,1
TOPIC_SEP,1,24.3 Esterification Reactions,Topic,,,,,,,,,,,1
q_10_chem_ch24_033,1,24.3 Esterification Reactions,Remember,What is an esterification reaction?,esterification reaction کیا ہوتی ہے؟,Reaction of an alcohol with oxygen to form carbon dioxide only / alcohol کا oxygen کے ساتھ reaction جس سے صرف carbon dioxide بنتی ہے,Reaction of an alkene with hydrogen / alkene کا hydrogen کے ساتھ reaction,Reaction of an acid with a metal to form hydrogen / acid کا metal کے ساتھ reaction جس سے hydrogen بنتی ہے,Reaction of a carboxylic acid with an alcohol to form an ester and water / carboxylic acid کا alcohol کے ساتھ reaction جس سے ester اور water بنتے ہیں,D | Reaction of a carboxylic acid with an alcohol to form an ester and water / carboxylic acid کا alcohol کے ساتھ reaction جس سے ester اور water بنتے ہیں,Easy,1,PRO,1
q_10_chem_ch24_034,1,24.3 Esterification Reactions,Remember,Which catalyst is used in esterification?,esterification میں کون سا catalyst استعمال ہوتا ہے؟,Nickel / nickel,Iron / iron,Concentrated sulphuric acid / concentrated sulphuric acid,Potassium hydroxide / potassium hydroxide,C | Concentrated sulphuric acid / concentrated sulphuric acid,Easy,1,PRO,1
q_10_chem_ch24_035,1,24.3 Esterification Reactions,Remember,Which functional group identifies an ester?,کون سا functional group ester کو identify کرتا ہے؟,−COOH / −COOH,−CHO / −CHO,−COOR / −COOR,−CH₂OH / −CH₂OH,C | −COOR / −COOR,Easy,1,PRO,1
q_10_chem_ch24_036,1,24.3 Esterification Reactions,Understand,What ester forms when ethanoic acid reacts with ethanol?,ethanoic acid ethanol کے ساتھ react کرے تو کون سا ester بنتا ہے؟,Methyl ethanoate / methyl ethanoate,Ethyl propanoate / ethyl propanoate,Propyl ethanoate / propyl ethanoate,Ethyl ethanoate / ethyl ethanoate,D | Ethyl ethanoate / ethyl ethanoate,Medium,1,PRO,1
q_10_chem_ch24_037,1,24.3 Esterification Reactions,Understand,What ester forms when ethanoic acid reacts with methanol?,ethanoic acid methanol کے ساتھ react کرے تو کون سا ester بنتا ہے؟,Ethyl ethanoate / ethyl ethanoate,Methyl ethanoate / methyl ethanoate,Methyl propanoate / methyl propanoate,Ethanoic acid / ethanoic acid,B | Methyl ethanoate / methyl ethanoate,Medium,1,PRO,1
q_10_chem_ch24_038,1,24.3 Esterification Reactions,Apply,Which reactants produce CH₃CH₂CH₂COOCH₂CH₃?,کون سے reactants CH₃CH₂CH₂COOCH₂CH₃ produce کرتے ہیں؟,Butanoic acid and methanol / butanoic acid اور methanol,Propanoic acid and ethanol / propanoic acid اور ethanol,Pentanoic acid and methanol / pentanoic acid اور methanol,Butanoic acid and ethanol / butanoic acid اور ethanol,D | Butanoic acid and ethanol / butanoic acid اور ethanol,Medium,1,PRO,1
q_10_chem_ch24_039,1,24.3 Esterification Reactions,Analyze,What is the formula of the ester formed by methanol and propanoic acid?,methanol اور propanoic acid سے بننے والے ester کی formula کیا ہے؟,CH₃COOCH₂CH₃ / CH₃COOCH₂CH₃,CH₃CH₂COCH₃ / CH₃CH₂COCH₃,CH₃CH₂COOCH₃ / CH₃CH₂COOCH₃,CH₃CH₂OCOCH₃ / CH₃CH₂OCOCH₃,C | CH₃CH₂COOCH₃ / CH₃CH₂COOCH₃,Hard,1,ELITE,1
q_10_chem_ch24_040,1,24.3 Esterification Reactions,Analyze,Which products form when ethanol reacts with propanoic acid in the presence of concentrated H₂SO₄?,ethanol propanoic acid کے ساتھ concentrated H₂SO₄ کی presence میں react کرے تو کون سے products بنتے ہیں؟,Methyl propanoate and hydrogen / methyl propanoate اور hydrogen,Propyl ethanoate and carbon dioxide / propyl ethanoate اور carbon dioxide,Ethene and propanoic acid / ethene اور propanoic acid,Ethyl propanoate and water / ethyl propanoate اور water,D | Ethyl propanoate and water / ethyl propanoate اور water,Hard,1,ELITE,1
TOPIC_SEP,1,24.4 Industrial Applications of Carboxylic Acids and Esters,Topic,,,,,,,,,,,1
q_10_chem_ch24_041,1,24.4 Industrial Applications of Carboxylic Acids and Esters,Remember,Which compounds can acetic acid dissolve according to the chapter?,باب کے مطابق acetic acid کون سے compounds dissolve کر سکتی ہے؟,"Oils, sulphur, iodine and water / oils، sulphur، iodine اور water",Only sodium chloride / صرف sodium chloride,Only metals / صرف metals,Only carbon dioxide / صرف carbon dioxide,"A | Oils, sulphur, iodine and water / oils، sulphur، iodine اور water",Easy,1,PRO,1
q_10_chem_ch24_042,1,24.4 Industrial Applications of Carboxylic Acids and Esters,Remember,Which ester is used to extract caffeine from coffee?,coffee سے caffeine extract کرنے کے لیے کون سا ester استعمال ہوتا ہے؟,Ethyl acetate / ethyl acetate,Methyl butyrate / methyl butyrate,n-Amyl acetate / n-amyl acetate,Methyl salicylate / methyl salicylate,A | Ethyl acetate / ethyl acetate,Easy,1,PRO,1
q_10_chem_ch24_043,1,24.4 Industrial Applications of Carboxylic Acids and Esters,Remember,Which polymer is made by reacting a diol with a dicarboxylic acid?,diol کو dicarboxylic acid کے ساتھ react کرنے سے کون سا polymer بنتا ہے؟,Polyethene / polyethene,Polystyrene / polystyrene,Polyamide / polyamide,Polyester / polyester,D | Polyester / polyester,Easy,1,PRO,1
q_10_chem_ch24_044,1,24.4 Industrial Applications of Carboxylic Acids and Esters,Remember,Which compound is used as a synthetic fibre?,کون سا compound synthetic fibre کے طور پر استعمال ہوتا ہے؟,Polyester / polyester,Methyl acetate / methyl acetate,Resin / resin,n-Amyl acetate / n-amyl acetate,A | Polyester / polyester,Easy,1,PRO,1
q_10_chem_ch24_045,1,24.4 Industrial Applications of Carboxylic Acids and Esters,Understand,Why are volatile esters useful as industrial solvents?,volatile esters industrial solvents کے طور پر useful کیوں ہوتے ہیں؟,They are all insoluble in organic materials / وہ organic materials میں all insoluble ہوتے ہیں,They react only with metals / وہ صرف metals کے ساتھ react کرتے ہیں,"They dissolve materials used in coatings, paints, varnishes, plastics, resins and lacquers / وہ coatings، paints، varnishes، plastics، resins اور lacquers میں used materials dissolve کرتے ہیں",They convert resins into gases / وہ resins کو gases میں convert کرتے ہیں,"C | They dissolve materials used in coatings, paints, varnishes, plastics, resins and lacquers / وہ coatings، paints، varnishes، plastics، resins اور lacquers میں used materials dissolve کرتے ہیں",Medium,1,ULTRA,1
q_10_chem_ch24_046,1,24.4 Industrial Applications of Carboxylic Acids and Esters,Understand,"Why are tartaric, citric and malic acids used in the food industry?",tartaric، citric اور malic acids food industry میں کیوں use ہوتے ہیں؟,They remove all taste from food / وہ food سے تمام taste remove کرتے ہیں,They enhance flavour and contribute sour taste / وہ flavour enhance کرتے ہیں اور sour taste contribute کرتے ہیں,They are used only as metal coatings / وہ صرف metal coatings کے طور پر use ہوتے ہیں,They prevent every beverage from dissolving / وہ ہر beverage کو dissolve ہونے سے روکتے ہیں,B | They enhance flavour and contribute sour taste / وہ flavour enhance کرتے ہیں اور sour taste contribute کرتے ہیں,Medium,1,PRO,1
q_10_chem_ch24_047,1,24.4 Industrial Applications of Carboxylic Acids and Esters,Understand,Which carboxylic acid is used in the production of cellulose acetate plastic?,cellulose acetate plastic کی production میں کون سا carboxylic acid استعمال ہوتا ہے؟,Citric acid / citric acid,Acetic acid / acetic acid,Malic acid / malic acid,Benzoic acid / benzoic acid,B | Acetic acid / acetic acid,Medium,1,PRO,1
q_10_chem_ch24_048,1,24.4 Industrial Applications of Carboxylic Acids and Esters,Understand,Which acid is a starting reagent for producing acrylate polymers?,acrylate polymers produce کرنے کے لیے کون سا acid starting reagent ہے؟,Acrylic acid / acrylic acid,Acetic acid / acetic acid,Malic acid / malic acid,Ascorbic acid / ascorbic acid,A | Acrylic acid / acrylic acid,Medium,1,ULTRA,1
q_10_chem_ch24_049,1,24.4 Industrial Applications of Carboxylic Acids and Esters,Analyze,Which set correctly matches a substance with its industrial use?,کون سا set substance کو اس کے industrial use کے ساتھ correctly match کرتا ہے؟,Methyl salicylate — production of Plexiglass / methyl salicylate — Plexiglass production,Malic acid — manufacture of nickel catalyst / malic acid — nickel catalyst manufacture,Ascorbic acid — cracking of petroleum / ascorbic acid — petroleum cracking,Ethyl acetate — caffeine extraction and nail-polish removal / ethyl acetate — caffeine extraction اور nail-polish removal,D | Ethyl acetate — caffeine extraction and nail-polish removal / ethyl acetate — caffeine extraction اور nail-polish removal,Hard,1,ELITE,1
q_10_chem_ch24_050,1,24.4 Industrial Applications of Carboxylic Acids and Esters,Analyze,"Which acids are stated to be extensively used in soaps, cosmetics, pharmaceuticals, candles and protective coatings?",کون سے acids soaps، cosmetics، pharmaceuticals، candles اور protective coatings میں extensively use ہونے stated ہیں؟,Citric and malic acids / citric اور malic acids,Benzoic and propionic acids / benzoic اور propionic acids,Palmitic and stearic acids / palmitic اور stearic acids,Ascorbic and acrylic acids / ascorbic اور acrylic acids,C | Palmitic and stearic acids / palmitic اور stearic acids,Hard,1,ELITE,1
TOPIC_SEP,1,24.5 Carboxylic Acids and Esters in Daily Life,Topic,,,,,,,,,,,1
q_10_chem_ch24_051,1,24.5 Carboxylic Acids and Esters in Daily Life,Remember,Which acid is widely used as a preservative in pickles?,pickles میں preservative کے طور پر کون سا acid widely use ہوتا ہے؟,Malic acid / malic acid,Ascorbic acid / ascorbic acid,Acetic acid / acetic acid,Acrylic acid / acrylic acid,C | Acetic acid / acetic acid,Easy,1,PRO,1
