question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_chem_ch22_027,1,22.2 Addition Reactions of Alkenes,Apply,What product forms when propene reacts with bromine?,propene bromine کے ساتھ react کرے تو کون سا product بنتا ہے؟,"1,2-Dibromopropane / 1,2-dibromopropane","1,1-Dibromopropane / 1,1-dibromopropane","2,3-Dibromopropane / 2,3-dibromopropane","1,3-Dibromopropane / 1,3-dibromopropane","A | 1,2-Dibromopropane / 1,2-dibromopropane",Medium,1,PRO,1
q_10_chem_ch22_028,1,22.2 Addition Reactions of Alkenes,Apply,Which product is formed when but-1-ene undergoes hydration with steam in the presence of sulphuric acid?,but-1-ene steam کے ساتھ sulphuric acid کی presence میں hydration کرے تو کون سا product بنتا ہے؟,Butan-2-ol / butan-2-ol,Butan-1-ol / butan-1-ol,Butane / butane,But-2-yne / but-2-yne,A | Butan-2-ol / butan-2-ol,Medium,1,PRO,1
q_10_chem_ch22_029,1,22.2 Addition Reactions of Alkenes,Analyze,Which reaction converts an unsaturated hydrocarbon into a saturated hydrocarbon?,کون سی reaction unsaturated hydrocarbon کو saturated hydrocarbon میں convert کرتی ہے؟,Dehydration of an alcohol / alcohol کی dehydration,Cracking of an alkane / alkane کی cracking,Hydrogenation of an alkene / alkene کی hydrogenation,Dehydrohalogenation of an alkyl halide / alkyl halide کی dehydrohalogenation,C | Hydrogenation of an alkene / alkene کی hydrogenation,Hard,1,ELITE,1
q_10_chem_ch22_030,1,22.2 Addition Reactions of Alkenes,Analyze,"Which set correctly matches reagent, condition and product for ethene?",کون سا set ethene کے reagent، condition اور product کو correctly match کرتا ہے؟,Br₂ in CCl₄ → ethanol / Br₂ in CCl₄ → ethanol,Steam with H₂SO₄ → ethyne / steam with H₂SO₄ → ethyne,HBr → ethylene glycol / HBr → ethylene glycol,H₂ with Ni → ethane / H₂ with Ni → ethane,D | H₂ with Ni → ethane / H₂ with Ni → ethane,Hard,1,ELITE,1
TOPIC_SEP,1,22.2 Tests for Unsaturation and Oxidation with KMnO₄,Topic,,,,,,,,,,,1
q_10_chem_ch22_031,1,22.2 Tests for Unsaturation and Oxidation with KMnO₄,Remember,What colour of aqueous bromine is discharged by an alkene?,alkene aqueous bromine کا کون سا colour discharge کرتا ہے؟,Blue / blue,Green / green,White / white,Reddish-brown / reddish-brown,D | Reddish-brown / reddish-brown,Easy,1,PRO,1
q_10_chem_ch22_032,1,22.2 Tests for Unsaturation and Oxidation with KMnO₄,Remember,What colour of potassium permanganate is discharged by an alkene?,alkene potassium permanganate کا کون سا colour discharge کرتا ہے؟,Purple / purple,Yellow / yellow,Orange / orange,Black / black,A | Purple / purple,Easy,1,ULTRA,1
q_10_chem_ch22_033,1,22.2 Tests for Unsaturation and Oxidation with KMnO₄,Understand,Why can bromine water distinguish an alkene from an alkane?,bromine water alkene کو alkane سے کیوں distinguish کر سکتی ہے؟,Both compounds immediately form the same precipitate / دونوں compounds فوراً same precipitate بناتے ہیں,"The alkene decolourizes bromine water, while the alkane does not under these conditions / alkene bromine water کو decolourize کرتا ہے جبکہ alkane ان conditions میں نہیں کرتا",The alkane decolourizes bromine water faster / alkane bromine water کو زیادہ fast decolourize کرتا ہے,Bromine water changes every hydrocarbon into a gas / bromine water ہر hydrocarbon کو gas میں بدلتی ہے,"B | The alkene decolourizes bromine water, while the alkane does not under these conditions / alkene bromine water کو decolourize کرتا ہے جبکہ alkane ان conditions میں نہیں کرتا",Medium,1,PRO,1
q_10_chem_ch22_034,1,22.2 Tests for Unsaturation and Oxidation with KMnO₄,Understand,What product forms when ethene reacts with cold dilute alkaline KMnO₄?,ethene cold dilute alkaline KMnO₄ کے ساتھ react کرے تو کون سا product بنتا ہے؟,Ethane / ethane,Ethyne / ethyne,Ethanol only / صرف ethanol,"Ethane-1,2-diol or ethylene glycol / ethane-1,2-diol یا ethylene glycol","D | Ethane-1,2-diol or ethylene glycol / ethane-1,2-diol یا ethylene glycol",Medium,1,PRO,1
q_10_chem_ch22_035,1,22.2 Tests for Unsaturation and Oxidation with KMnO₄,Apply,Which species acts as the reducing agent in the reaction between ethene and KMnO₄?,ethene اور KMnO₄ کے reaction میں کون سی species reducing agent کے طور پر act کرتی ہے؟,KMnO₄ / KMnO₄,Water / water,"Ethene, CH₂=CH₂ / ethene، CH₂=CH₂",NaOH / NaOH,"C | Ethene, CH₂=CH₂ / ethene، CH₂=CH₂",Medium,1,PRO,1
q_10_chem_ch22_036,1,22.2 Tests for Unsaturation and Oxidation with KMnO₄,Analyze,"Two colourless hydrocarbons are tested with cold dilute KMnO₄. Sample A decolourizes it, while sample B does not. Which conclusion is correct?",two colourless hydrocarbons کو cold dilute KMnO₄ سے test کیا جاتا ہے۔ sample A اسے decolourize کرتا ہے جبکہ sample B نہیں کرتا۔ کون سا conclusion درست ہے؟,A is saturated and B is unsaturated / A saturated اور B unsaturated ہے,A is unsaturated and B is saturated / A unsaturated اور B saturated ہے,Both are saturated / دونوں saturated ہیں,Both must be alkynes / دونوں لازماً alkynes ہیں,B | A is unsaturated and B is saturated / A unsaturated اور B saturated ہے,Hard,1,ELITE,1
TOPIC_SEP,1,22.3 Alkynes and Uses of Ethyne,Topic,,,,,,,,,,,1
q_10_chem_ch22_037,1,22.3 Alkynes and Uses of Ethyne,Remember,What type of bond is present in alkynes?,alkynes میں کون سا bond موجود ہوتا ہے؟,A carbon-carbon triple bond / carbon-carbon triple bond,Only carbon-carbon single bonds / صرف carbon-carbon single bonds,A carbon-carbon ionic bond / carbon-carbon ionic bond,Only carbon-oxygen double bonds / صرف carbon-oxygen double bonds,A | A carbon-carbon triple bond / carbon-carbon triple bond,Easy,1,PRO,1
q_10_chem_ch22_038,1,22.3 Alkynes and Uses of Ethyne,Remember,What is the general formula of alkynes?,alkynes کی general formula کیا ہے؟,CₙH₂ₙ / CₙH₂ₙ,CₙH₂ₙ₊₂ / CₙH₂ₙ₊₂,CₙH₂ₙ₊₁OH / CₙH₂ₙ₊₁OH,CₙH₂ₙ₋₂ / CₙH₂ₙ₋₂,D | CₙH₂ₙ₋₂ / CₙH₂ₙ₋₂,Easy,1,ULTRA,1
q_10_chem_ch22_039,1,22.3 Alkynes and Uses of Ethyne,Remember,What is the simplest alkyne?,simplest alkyne کون سا ہے؟,Methane / methane,Ethyne or acetylene / ethyne یا acetylene,Ethene / ethene,Propane / propane,B | Ethyne or acetylene / ethyne یا acetylene,Easy,1,PRO,1
q_10_chem_ch22_040,1,22.3 Alkynes and Uses of Ethyne,Understand,Why is ethyne used for welding and cutting?,ethyne welding اور cutting کے لیے کیوں use ہوتی ہے؟,It burns without releasing heat / یہ heat release کیے بغیر burn ہوتی ہے,It is non-flammable / یہ non-flammable ہے,It produces only cold nitrogen gas / یہ صرف cold nitrogen gas بناتی ہے,It produces a very hot flame when burned with oxygen / oxygen کے ساتھ burn ہونے پر یہ بہت hot flame produce کرتی ہے,D | It produces a very hot flame when burned with oxygen / oxygen کے ساتھ burn ہونے پر یہ بہت hot flame produce کرتی ہے,Medium,1,PRO,1
q_10_chem_ch22_041,1,22.3 Alkynes and Uses of Ethyne,Understand,How does calcium carbide accelerate fruit ripening?,calcium carbide fruit ripening کو کیسے accelerate کرتا ہے؟,It produces oxygen by electrolysis / یہ electrolysis سے oxygen produce کرتا ہے,It converts fruit sugars into metals / یہ fruit sugars کو metals میں convert کرتا ہے,It reacts with moisture to produce acetylene gas / یہ moisture کے ساتھ react کر کے acetylene gas produce کرتا ہے,It removes all ethene from the fruit / یہ fruit سے تمام ethene remove کرتا ہے,C | It reacts with moisture to produce acetylene gas / یہ moisture کے ساتھ react کر کے acetylene gas produce کرتا ہے,Medium,1,PRO,1
q_10_chem_ch22_042,1,22.3 Alkynes and Uses of Ethyne,Apply,What is the name of CH₃−C≡C−CH₃?,CH₃−C≡C−CH₃ کا name کیا ہے؟,But-2-yne / but-2-yne,But-1-yne / but-1-yne,But-2-ene / but-2-ene,Butane / butane,A | But-2-yne / but-2-yne,Medium,1,PRO,1
q_10_chem_ch22_043,1,22.3 Alkynes and Uses of Ethyne,Analyze,Would ethyne be expected to decolourize cold dilute KMnO₄?,کیا ethyne cold dilute KMnO₄ کو decolourize کرنے کی توقع رکھتی ہے؟,"No, because every alkyne is saturated / نہیں، کیونکہ ہر alkyne saturated ہوتا ہے","No, because it contains no carbon / نہیں، کیونکہ اس میں carbon نہیں","Yes, because it is an unsaturated hydrocarbon / ہاں، کیونکہ یہ unsaturated hydrocarbon ہے","Yes, only because it is a fossil fuel / ہاں، صرف اس لیے کہ یہ fossil fuel ہے","C | Yes, because it is an unsaturated hydrocarbon / ہاں، کیونکہ یہ unsaturated hydrocarbon ہے",Hard,1,ELITE,1
TOPIC_SEP,1,22.4 Sources of Organic Compounds,Topic,,,,,,,,,,,1
q_10_chem_ch22_044,1,22.4 Sources of Organic Compounds,Remember,Which three major sources of organic compounds are named in the chapter?,باب میں organic compounds کے کون سے three major sources named ہیں؟,"Water, air and sodium chloride / water، air اور sodium chloride","Ammonia, sulphuric acid and salts / ammonia، sulphuric acid اور salts","Metals, oxides and carbonates / metals، oxides اور carbonates","Coal, petroleum and natural gas / coal، petroleum اور natural gas","D | Coal, petroleum and natural gas / coal، petroleum اور natural gas",Easy,1,PRO,1
q_10_chem_ch22_045,1,22.4 Sources of Organic Compounds,Remember,What is the largest component of natural gas?,natural gas کا largest component کیا ہے؟,Methane / methane,Ethene / ethene,Ethyne / ethyne,Benzene / benzene,A | Methane / methane,Easy,1,ULTRA,1
q_10_chem_ch22_046,1,22.4 Sources of Organic Compounds,Understand,Which sources are chief sources of aliphatic hydrocarbons?,کون سے sources aliphatic hydrocarbons کے chief sources ہیں؟,Coal only / صرف coal,Water and air / water اور air,Natural gas and petroleum / natural gas اور petroleum,Limestone and marble / limestone اور marble,C | Natural gas and petroleum / natural gas اور petroleum,Medium,1,PRO,1
q_10_chem_ch22_047,1,22.4 Sources of Organic Compounds,Understand,Which source is a major source of aromatic hydrocarbons?,کون سا source aromatic hydrocarbons کا major source ہے؟,Natural gas only / صرف natural gas,Distilled water / distilled water,Coal / coal,Ammonia / ammonia,C | Coal / coal,Medium,1,PRO,1
q_10_chem_ch22_048,1,22.4 Sources of Organic Compounds,Analyze,Which statement about petroleum is correct?,petroleum کے بارے میں کون سا statement درست ہے؟,It is a pure compound containing only methane / یہ pure compound ہے جس میں صرف methane ہوتی ہے,It contains no carbon or hydrogen / اس میں carbon یا hydrogen نہیں,It is a complex mixture mainly of aliphatic hydrocarbons / یہ mainly aliphatic hydrocarbons کا complex mixture ہے,It is an ionic salt dissolved in water / یہ water میں dissolved ionic salt ہے,C | It is a complex mixture mainly of aliphatic hydrocarbons / یہ mainly aliphatic hydrocarbons کا complex mixture ہے,Hard,1,ELITE,1
TOPIC_SEP,1,22.5 Refining and Fractional Distillation of Petroleum,Topic,,,,,,,,,,,1
q_10_chem_ch22_049,1,22.5 Refining and Fractional Distillation of Petroleum,Remember,What process separates crude petroleum into useful fractions?,crude petroleum کو useful fractions میں کون سا process separate کرتا ہے؟,Fractional distillation / fractional distillation,Simple filtration / simple filtration,Electrolysis / electrolysis,Neutralization only / صرف neutralization,A | Fractional distillation / fractional distillation,Easy,1,PRO,1
q_10_chem_ch22_050,1,22.5 Refining and Fractional Distillation of Petroleum,Remember,Fractional distillation of petroleum is primarily based on differences in which property?,petroleum کی fractional distillation primarily کس property کے differences پر based ہے؟,Melting point range / melting point range,Colour / colour,Boiling point range / boiling point range,Flammability only / صرف flammability,C | Boiling point range / boiling point range,Easy,1,ULTRA,1
q_10_chem_ch22_051,1,22.5 Refining and Fractional Distillation of Petroleum,Understand,Why is crude oil neutralized before fractional distillation?,fractional distillation سے پہلے crude oil کو neutralize کیوں کیا جاتا ہے؟,To convert all hydrocarbons into water / تمام hydrocarbons کو water میں convert کرنے کے لیے,To remove acidic or basic impurities / acidic یا basic impurities remove کرنے کے لیے,To produce ammonia / ammonia produce کرنے کے لیے,To make every fraction have the same boiling point / ہر fraction کا boiling point same بنانے کے لیے,B | To remove acidic or basic impurities / acidic یا basic impurities remove کرنے کے لیے,Medium,1,PRO,1
q_10_chem_ch22_052,1,22.5 Refining and Fractional Distillation of Petroleum,Understand,Where do refinery gases leave the fractionating column?,refinery gases fractionating column سے کہاں leave کرتی ہیں؟,At the bottom with bitumen / bottom پر bitumen کے ساتھ,From the furnace only / صرف furnace سے,At the top of the column / column کے top پر,Through the crude-oil inlet / crude-oil inlet کے ذریعے,C | At the top of the column / column کے top پر,Medium,1,PRO,1
q_10_chem_ch22_053,1,22.5 Refining and Fractional Distillation of Petroleum,Apply,Where do high-boiling hydrocarbon fractions condense in the fractionating column?,high-boiling hydrocarbon fractions fractionating column میں کہاں condense ہوتی ہیں؟,At the very top only / صرف very top پر,"In the lower, hotter part of the column / column کے lower، hotter part میں",Outside the column before heating / heating سے پہلے column کے باہر,Only in the refinery-gas outlet / صرف refinery-gas outlet میں,"B | In the lower, hotter part of the column / column کے lower، hotter part میں",Medium,1,PRO,1
q_10_chem_ch22_054,1,22.5 Refining and Fractional Distillation of Petroleum,Analyze,Why may separated petroleum fractions be redistilled?,separated petroleum fractions کو دوبارہ distill کیوں کیا جا سکتا ہے؟,To improve separation and remove contamination by neighbouring fractions / separation improve کرنے اور neighbouring fractions کی contamination remove کرنے کے لیے,To convert them all into bitumen / ان سب کو bitumen میں convert کرنے کے لیے,To increase every fraction's carbon number / ہر fraction کا carbon number بڑھانے کے لیے,To make all fractions non-flammable / تمام fractions کو non-flammable بنانے کے لیے,A | To improve separation and remove contamination by neighbouring fractions / separation improve کرنے اور neighbouring fractions کی contamination remove کرنے کے لیے,Hard,1,ELITE,1
TOPIC_SEP,1,22.5 Properties and Uses of Petroleum Fractions,Topic,,,,,,,,,,,1
q_10_chem_ch22_055,1,22.5 Properties and Uses of Petroleum Fractions,Remember,Which petroleum fraction is used as fuel in jet engines?,کون سا petroleum fraction jet engines میں fuel کے طور پر use ہوتا ہے؟,Bitumen / bitumen,Lubricating oil / lubricating oil,Kerosene oil / kerosene oil,Naphtha / naphtha,C | Kerosene oil / kerosene oil,Easy,1,PRO,1
q_10_chem_ch22_056,1,22.5 Properties and Uses of Petroleum Fractions,Remember,Which petroleum fraction is used as fuel in power plants and ships?,کون سا petroleum fraction power plants اور ships میں fuel کے طور پر use ہوتا ہے؟,Fuel oil / fuel oil,Gasoline / gasoline,Naphtha / naphtha,Bitumen / bitumen,A | Fuel oil / fuel oil,Easy,1,ULTRA,1
