question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_chem_ch14_lq_008,1,14.4 Evaporation and Boiling,Long,compare,"Differentiate between evaporation and boiling with respect to place of occurrence, temperature, cooling effect and energy requirement.",جائے وقوع، درجۂ حرارت، ٹھنڈک کے اثر اور توانائی کی ضرورت کے لحاظ سے evaporation اور boiling میں فرق بیان کریں۔,Easy,5,PRO,1
q_10_chem_ch14_lq_009,1,14.4 Evaporation and Boiling,Long,cause_effect,Describe how boiling is related to external pressure. Explain the effect of lower and higher atmospheric pressure on the boiling point of a liquid.,بیان کریں کہ boiling کا external pressure سے کیا تعلق ہے۔ کم اور زیادہ atmospheric pressure کے liquid کے boiling point پر اثرات کی وضاحت کریں۔,Medium,5,PRO,1
q_10_chem_ch14_lq_010,1,14.4 Evaporation and Boiling,Long,explain,Explain why evaporation does not require a continuous external supply of energy.,وضاحت کریں کہ evaporation کے لیے بیرونی توانائی کی مسلسل فراہمی کیوں ضروری نہیں ہوتی۔,Easy,5,PRO,1
sep_10_chem_ch14_005,1,14.5–14.6 Sublimation and Applications of Sublimation,Topic,topic_separator,,,,,,1
q_10_chem_ch14_lq_011,1,14.5–14.6 Sublimation and Applications of Sublimation,Long,discuss,Explain how sublimation is used in sublimation printing and in the working of solid air fresheners.,وضاحت کریں کہ sublimation کو sublimation printing اور solid air fresheners کی working میں کیسے استعمال کیا جاتا ہے۔,Medium,5,PRO,1
q_10_chem_ch14_lq_012,1,14.5–14.6 Sublimation and Applications of Sublimation,Long,compare,"Explain sublimation and deposition in terms of particle energy and intermolecular forces, and compare the two processes with suitable textbook examples.",ذرات کی توانائی اور بین الذراتی قوتوں کی بنیاد پر sublimation اور deposition کی وضاحت کریں، اور مناسب درسی مثالوں کے ساتھ دونوں processes کا موازنہ کریں۔,Medium,5,ULTRA,1
sep_10_chem_ch14_006,1,14.7 Kinetic Theory and the Gas Laws — Boyle's Law,Topic,topic_separator,,,,,,1
q_10_chem_ch14_lq_013,1,14.7 Kinetic Theory and the Gas Laws — Boyle's Law,Long,experiment,State Boyle's law and describe its experimental verification using a J-shaped tube containing mercury and trapped air.,Boyle's law بیان کریں اور mercury اور trapped air والی J-shaped tube کے ذریعے اس کی experimental verification بیان کریں۔,Hard,5,ULTRA,1
sep_10_chem_ch14_007,1,14.7 Kinetic Theory and the Gas Laws — Charles' and Avogadro's Laws,Topic,topic_separator,,,,,,1
q_10_chem_ch14_lq_014,1,14.7 Kinetic Theory and the Gas Laws — Charles' and Avogadro's Laws,Long,state_and_explain,State Charles' law and explain the volume-temperature relationship of a gas at constant pressure using kinetic particle theory and the piston model.,Charles' law بیان کریں اور constant pressure پر gas کے volume-temperature relationship کو kinetic particle theory اور piston model کی مدد سے explain کریں۔,Medium,5,ULTRA,1
q_10_chem_ch14_lq_015,1,14.7 Kinetic Theory and the Gas Laws — Charles' and Avogadro's Laws,Long,state_and_explain,"State Avogadro's law and explain, using kinetic particle theory, why the volume of a gas increases when the number of molecules is increased at constant temperature and pressure.",Avogadro's law بیان کریں اور kinetic particle theory کی مدد سے explain کریں کہ constant temperature اور pressure پر molecules کی number بڑھنے سے gas کا volume کیوں بڑھتا ہے۔,Medium,5,ULTRA,1
sep_10_chem_ch14_008,1,14.7 Diffusion,Topic,topic_separator,,,,,,1
q_10_chem_ch14_lq_016,1,14.7 Diffusion,Long,explain,Explain the difference in the rates of diffusion of two gases on the basis of kinetic particle theory and molecular mass.,kinetic particle theory اور molecular mass کی بنیاد پر two gases کی rates of diffusion میں فرق explain کریں۔,Medium,5,PRO,1
q_10_chem_ch14_lq_017,1,14.7 Diffusion,Long,experiment,"Describe the experiment using ammonia and hydrogen chloride at the opposite ends of a glass tube to compare their rates of diffusion. Include the setup, observation and conclusion.",glass tube کے opposite ends پر ammonia اور hydrogen chloride استعمال کر کے ان کی rates of diffusion compare کرنے والا experiment بیان کریں۔ setup، observation اور conclusion شامل کریں۔,Hard,5,ELITE,1
sep_10_chem_ch14_009,1,14.8 Importance of Rates of Diffusion of Medicines in Human Body,Topic,topic_separator,,,,,,1
q_10_chem_ch14_lq_018,1,14.8 Importance of Rates of Diffusion of Medicines in Human Body,Long,discuss,"Discuss the importance of diffusion rates of medicines in their absorption, distribution to tissues and organs, effectiveness at the target site and elimination from the human body.",human body میں medicines کی absorption، tissues اور organs تک distribution، target site پر effectiveness اور elimination میں rates of diffusion کی importance discuss کریں۔,Hard,5,ELITE,1
