question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_chem_ch25_lq_010,1,25.3 Formation of Polypeptides and Proteins,Long,process_procedure,"Explain how amino acids form peptides, polypeptide chains and three-dimensional proteins, and state why many different proteins can be formed from only twenty amino acids.",explain کریں کہ amino acids peptides، polypeptide chains اور three-dimensional proteins کیسے form کرتے ہیں، اور بیان کریں کہ صرف twenty amino acids سے many different proteins کیوں form ہو سکتے ہیں۔,Hard,5,ELITE,1
sep_10_chem_ch25_011,1,25.3 Denaturation of Proteins,Topic,topic_separator,,,,,,1
q_10_chem_ch25_lq_011,1,25.3 Denaturation of Proteins,Long,cause_effect,"Define protein denaturation and explain how heat, changes in pH, and oxidizing or reducing agents alter protein structure, with suitable examples.",protein denaturation کی تعریف کریں اور explain کریں کہ heat، pH changes اور oxidizing یا reducing agents protein structure کو کیسے alter کرتے ہیں، suitable examples کے ساتھ۔,Medium,5,PRO,1
sep_10_chem_ch25_012,1,"25.4 Fatty Acids, Fats and Triglycerides",Topic,topic_separator,,,,,,1
q_10_chem_ch25_lq_012,1,"25.4 Fatty Acids, Fats and Triglycerides",Long,state_and_explain,"Define fatty acids and triglycerides, and explain how glycerol reacts with fatty acids to form fats through ester linkages.",fatty acids اور triglycerides کی تعریف کریں اور explain کریں کہ glycerol fatty acids کے ساتھ react کر کے ester linkages کے ذریعے fats کیسے form کرتا ہے۔,Medium,5,PRO,1
sep_10_chem_ch25_013,1,25.4 Formation of Tristearin,Topic,topic_separator,,,,,,1
q_10_chem_ch25_lq_013,1,25.4 Formation of Tristearin,Long,diagram_based,"Write and explain the reaction of glycerol with stearic acid to form tristearin, identifying the ester linkages and water molecules eliminated.",glycerol کے stearic acid کے ساتھ tristearin formation والے reaction کو لکھیں اور explain کریں، اور ester linkages اور eliminated water molecules identify کریں۔,Hard,5,ULTRA,1
sep_10_chem_ch25_014,1,25.4 Lipid Sources and Functions,Topic,topic_separator,,,,,,1
q_10_chem_ch25_lq_014,1,25.4 Lipid Sources and Functions,Long,compare,"Compare animal fats and vegetable oils in source, physical location and biological function, and relate lipids to energy storage, insulation and organ protection.",source، physical location اور biological function کی بنیاد پر animal fats اور vegetable oils کا موازنہ کریں، اور lipids کو energy storage، insulation اور organ protection کے ساتھ relate کریں۔,Medium,5,PRO,1
sep_10_chem_ch25_015,1,25.5 Vitamins and Deficiency Diseases,Topic,topic_separator,,,,,,1
q_10_chem_ch25_lq_015,1,25.5 Vitamins and Deficiency Diseases,Long,classification,"Describe the sources, functions and deficiency effects of vitamins A, B₁, B₂, C and D.",vitamins A، B₁، B₂، C اور D کے sources، functions اور deficiency effects بیان کریں۔,Medium,5,ULTRA,1
sep_10_chem_ch25_016,1,25.6 Nucleic Acids,Topic,topic_separator,,,,,,1
q_10_chem_ch25_lq_016,1,25.6 Nucleic Acids,Long,compare,"Compare DNA and RNA in molecular size, cellular location and function, and explain their roles in information storage and protein synthesis.",molecular size، cellular location اور function کی بنیاد پر DNA اور RNA کا موازنہ کریں، اور information storage اور protein synthesis میں ان کے roles explain کریں۔,Hard,5,ULTRA,1
sep_10_chem_ch25_017,1,25.6 Importance of Nucleic Acids,Topic,topic_separator,,,,,,1
q_10_chem_ch25_lq_017,1,25.6 Importance of Nucleic Acids,Long,elaborate,"Explain why nucleic acids are vital for the existence, development and reproduction of living organisms even though they form a small fraction of cellular material.",explain کریں کہ cellular material کا small fraction ہونے کے باوجود nucleic acids living organisms کی existence، development اور reproduction کے لیے vital کیوں ہیں۔,Hard,5,ELITE,1
sep_10_chem_ch25_018,1,25.7 Biochemical Testing,Topic,topic_separator,,,,,,1
q_10_chem_ch25_lq_018,1,25.7 Biochemical Testing,Long,compare,"Compare blood chemistry tests, pregnancy tests, cancer-screening blood tests and parental genetic tests in sample used, substance or information detected, and medical purpose.",sample used، detected substance یا information اور medical purpose کی بنیاد پر blood chemistry tests، pregnancy tests، cancer-screening blood tests اور parental genetic tests کا موازنہ کریں۔,Hard,5,ELITE,1
sep_10_chem_ch25_019,1,25.7 Genetic Engineering and Gene Therapy,Topic,topic_separator,,,,,,1
q_10_chem_ch25_lq_019,1,25.7 Genetic Engineering and Gene Therapy,Long,compare,"Differentiate between genetic engineering and gene therapy in purpose, method and possible applications.",purpose، method اور possible applications کی بنیاد پر genetic engineering اور gene therapy میں فرق بیان کریں۔,Medium,5,PRO,1
sep_10_chem_ch25_020,1,25.7 Cloning and Genetic Technologies,Topic,topic_separator,,,,,,1
q_10_chem_ch25_lq_020,1,25.7 Cloning and Genetic Technologies,Long,discuss,"Define cloning and discuss how cloning, genetic engineering and gene therapy modify, copy or repair genetic material for practical purposes.",cloning کی تعریف کریں اور discuss کریں کہ cloning، genetic engineering اور gene therapy practical purposes کے لیے genetic material کو modify، copy یا repair کیسے کرتے ہیں۔,Hard,5,ULTRA,1
