question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_chem_ch14_sq_009,1,14.2 Interconversion of Physical States,definition_function,Define melting point and describe the change in particle motion and arrangement when a solid melts.,نقطۂ پگھلاؤ کی تعریف کریں اور ٹھوس کے پگھلنے کے دوران ذرّات کی حرکت اور ترتیب میں تبدیلی بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch14_sq_010,1,14.2 Interconversion of Physical States,explain_reason,Explain why the temperature of a solid remains constant while it is melting.,وضاحت کریں کہ پگھلنے کے دوران ٹھوس کا درجہ حرارت مستقل کیوں رہتا ہے۔,Easy,2,PRO,1
q_10_chem_ch14_sq_011,1,14.2 Interconversion of Physical States,explain_reason,State whether condensation is endothermic or exothermic and explain the energy change involved.,بیان کریں کہ تکاثف حرارت گیر ہے یا حرارت خارج کرنے والا عمل، اور اس میں ہونے والی توانائی کی تبدیلی کی وضاحت کریں۔,Medium,2,PRO,1
q_10_chem_ch14_sq_012,1,14.2 Interconversion of Physical States,process_steps,"Describe the changes in kinetic energy, particle spacing and attractive forces when a gas condenses into a liquid.",گیس کے مائع میں تبدیل ہونے کے دوران حرکی توانائی، ذرّات کے درمیانی فاصلے اور قوتِ کشش میں ہونے والی تبدیلیاں بیان کریں۔,Easy,2,ELITE,1
q_10_chem_ch14_sq_013,1,14.2 Interconversion of Physical States,explain_reason,Explain why phase changes occur when heat is supplied to or removed from a substance.,وضاحت کریں کہ کسی مادے کو حرارت دینے یا اس سے حرارت نکالنے پر حالت کی تبدیلیاں کیوں واقع ہوتی ہیں۔,Medium,2,PRO,1
q_10_chem_ch14_sq_014,1,14.2 Interconversion of Physical States,explain_reason,"Explain why ice melts when pressure is exerted on it, and relate the explanation to making a snowball.",وضاحت کریں کہ دباؤ ڈالنے سے برف کیوں پگھلتی ہے اور اس وضاحت کو برف کا گولا بنانے سے متعلق کریں۔,Hard,2,PRO,1
q_10_chem_ch14_sq_015,1,14.2 Interconversion of Physical States,compare_contrast,State the two sets of temperature-pressure conditions under which ammonia gas can be liquefied.,درجہ حرارت اور دباؤ کی وہ دو حالتیں بیان کریں جن کے تحت ammonia gas کو مائع بنایا جا سکتا ہے۔,Medium,2,IMPORTANT,1
TOPIC_SEP,1,14.3 Heating and Cooling Curves,topic_separator,,,,,,1
q_10_chem_ch14_sq_016,1,14.3 Heating and Cooling Curves,definition_function,Define a heating or cooling curve and state the quantities represented on its two axes.,heating یا cooling curve کی تعریف کریں اور اس کے دونوں محوروں پر ظاہر کی جانے والی مقداریں بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch14_sq_017,1,14.3 Heating and Cooling Curves,diagram_based,Interpret the horizontal portions B–C and D–E of a heating curve in terms of phase change and energy use.,heating curve کے horizontal حصوں B–C اور D–E کی حالت کی تبدیلی اور توانائی کے استعمال کے لحاظ سے تشریح کریں۔,Medium,2,PRO,1
q_10_chem_ch14_sq_018,1,14.3 Heating and Cooling Curves,explain_reason,Explain why heating and cooling curves for the same phase changes follow the same path in opposite directions.,وضاحت کریں کہ ایک ہی حالت کی تبدیلیوں کے heating اور cooling curves مخالف سمتوں میں ایک ہی راستہ کیوں اختیار کرتے ہیں۔,Medium,2,PRO,1
q_10_chem_ch14_sq_019,1,14.3 Heating and Cooling Curves,compare_contrast,"State the relationship between melting point and freezing point, and between boiling point and condensation point.",نقطۂ پگھلاؤ اور نقطۂ انجماد، نیز نقطۂ ابال اور نقطۂ تکاثف کے باہمی تعلقات بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch14_sq_020,1,14.3 Heating and Cooling Curves,sequence,"Describe the heating curve of water from ice to steam, including the phase changes at 0 °C and 100 °C.",برف سے بھاپ تک water کے heating curve کو بیان کریں، اور 0 °C اور 100 °C پر ہونے والی حالت کی تبدیلیاں شامل کریں۔,Medium,2,PRO,1
q_10_chem_ch14_sq_021,1,14.3 Heating and Cooling Curves,explain_reason,Explain why steam at 100 °C causes more severe burns than liquid water at the same temperature.,وضاحت کریں کہ 100 °C پر steam اسی درجہ حرارت کے liquid water کی نسبت زیادہ شدید جلن کیوں پیدا کرتی ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,14.4 Evaporation and Boiling,topic_separator,,,,,,1
q_10_chem_ch14_sq_022,1,14.4 Evaporation and Boiling,difference,Differentiate between evaporation and boiling using any two relevant points.,کسی بھی دو متعلقہ نکات کی مدد سے evaporation اور boiling میں فرق بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch14_sq_023,1,14.4 Evaporation and Boiling,explain_reason,State the source of energy used when a liquid evaporates and explain the resulting cooling effect.,بیان کریں کہ liquid کے evaporation کے لیے توانائی کہاں سے آتی ہے اور پیدا ہونے والے cooling effect کی وضاحت کریں۔,Easy,2,PRO,1
q_10_chem_ch14_sq_024,1,14.4 Evaporation and Boiling,explain_reason,Explain why evaporation does not require a continuous external energy input.,وضاحت کریں کہ evaporation کے لیے مسلسل external energy input کی ضرورت کیوں نہیں ہوتی۔,Medium,2,PRO,1
q_10_chem_ch14_sq_025,1,14.4 Evaporation and Boiling,cause_effect,State the effect of increasing temperature on the rate of evaporation and explain it using kinetic particle theory.,evaporation کی rate پر temperature بڑھانے کا اثر بیان کریں اور kinetic particle theory کی مدد سے اس کی وضاحت کریں۔,Easy,2,ULTRA,1
q_10_chem_ch14_sq_026,1,14.4 Evaporation and Boiling,cause_effect,Explain how an increase in external pressure affects the rate of evaporation.,وضاحت کریں کہ external pressure میں اضافہ evaporation کی rate کو کیسے متاثر کرتا ہے۔,Medium,2,ELITE,1
q_10_chem_ch14_sq_027,1,14.4 Evaporation and Boiling,compare_contrast,"Explain the relationship between external pressure and boiling point, and compare the boiling points of water at Karachi and Murree.",external pressure اور boiling point کا تعلق واضح کریں اور Karachi اور Murree میں water کے boiling points کا موازنہ کریں۔,Hard,2,PRO,1
q_10_chem_ch14_sq_028,1,14.4 Evaporation and Boiling,application_scenario,Explain how the boiling temperature of water can be changed in a laboratory experiment.,وضاحت کریں کہ laboratory experiment میں water کے boiling temperature کو کیسے تبدیل کیا جا سکتا ہے۔,Hard,2,PRO,1
q_10_chem_ch14_sq_029,1,14.4 Evaporation and Boiling,application_scenario,Identify the season in which wet clothes dry more slowly and explain the observation in terms of evaporation.,اس season کی نشاندہی کریں جس میں wet clothes نسبتاً آہستہ خشک ہوتے ہیں اور evaporation کی مدد سے اس observation کی وضاحت کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,14.5 Sublimation and Deposition,topic_separator,,,,,,1
q_10_chem_ch14_sq_030,1,14.5 Sublimation and Deposition,definition_example,Define sublimation and give two examples of substances that undergo this change.,sublimation کی تعریف کریں اور اس تبدیلی سے گزرنے والے substances کی دو examples دیں۔,Easy,2,ULTRA,1
q_10_chem_ch14_sq_031,1,14.5 Sublimation and Deposition,definition_example,Define deposition and give one natural example.,deposition کی تعریف کریں اور اس کی ایک natural example دیں۔,Easy,2,PRO,1
q_10_chem_ch14_sq_032,1,14.5 Sublimation and Deposition,explain_reason,Explain why naphthalene balls used to repel insects gradually disappear.,وضاحت کریں کہ insects کو دور رکھنے کے لیے استعمال ہونے والی naphthalene balls آہستہ آہستہ کیوں غائب ہو جاتی ہیں۔,Medium,2,PRO,1
q_10_chem_ch14_sq_033,1,14.5 Sublimation and Deposition,difference,"Differentiate between sublimation and deposition in terms of the initial state, final state and one example of each.",initial state، final state اور ہر ایک کی one example کی بنیاد پر sublimation اور deposition میں فرق بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch14_sq_034,1,14.5 Sublimation and Deposition,sequence,Explain the phase changes responsible for frost formation in the early morning and its later disappearance into water vapours.,early morning میں frost بننے اور بعد میں water vapours میں غائب ہونے کی ذمہ دار phase changes کی وضاحت کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,14.6 Applications of Sublimation,topic_separator,,,,,,1
q_10_chem_ch14_sq_035,1,14.6 Applications of Sublimation,process_steps,Explain the working of a solid air freshener using the process of sublimation.,sublimation کے process کی مدد سے solid air freshener کی working کی وضاحت کریں۔,Easy,2,PRO,1
q_10_chem_ch14_sq_036,1,14.6 Applications of Sublimation,process_steps,State the first two steps used to transfer a design onto fabric by sublimation printing.,sublimation printing کے ذریعے fabric پر design transfer کرنے کے first two steps بیان کریں۔,Easy,2,ELITE,1
q_10_chem_ch14_sq_037,1,14.6 Applications of Sublimation,explain_reason,Explain how heat and pressure transfer sublimation ink into fabric and make the print permanent.,وضاحت کریں کہ heat اور pressure sublimation ink کو fabric میں کیسے transfer کرتے ہیں اور print کو permanent کیسے بناتے ہیں۔,Medium,2,PRO,1
q_10_chem_ch14_sq_038,1,14.6 Applications of Sublimation,list_state,"Enlist three coated materials, other than fabric, on which sublimation printing can be used.",fabric کے علاوہ تین coated materials کی فہرست بنائیں جن پر sublimation printing استعمال کی جا سکتی ہے۔,Medium,2,IMPORTANT,1
q_10_chem_ch14_sq_039,1,14.6 Applications of Sublimation,compare_contrast,Compare sublimation printing with normal surface printing in terms of ink placement and resistance to fading.,ink placement اور fading کے خلاف resistance کے لحاظ سے sublimation printing اور normal surface printing کا موازنہ کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,14.7 Kinetic Theory and the Gas Laws — Boyle's Law,topic_separator,,,,,,1
q_10_chem_ch14_sq_040,1,14.7 Kinetic Theory and the Gas Laws — Boyle's Law,law_principle,"State Boyle's law, write its mathematical relationship and identify the quantities kept constant.",Boyle's law بیان کریں، اس کا mathematical relationship لکھیں اور constant رکھی جانے والی quantities کی نشاندہی کریں۔,Easy,2,PRO,1
q_10_chem_ch14_sq_041,1,14.7 Kinetic Theory and the Gas Laws — Boyle's Law,explain_reason,Explain the inverse pressure-volume relationship of a gas using molecular collisions.,molecular collisions کی مدد سے gas کے inverse pressure-volume relationship کی وضاحت کریں۔,Medium,2,ULTRA,1
q_10_chem_ch14_sq_042,1,14.7 Kinetic Theory and the Gas Laws — Boyle's Law,numerical_short,"In Boyle's experiment, the pressure of trapped air was increased from 760 mm Hg to approximately 2 × 760 mm Hg. State the observed change in its volume.",Boyle کے experiment میں trapped air کا pressure 760 mm Hg سے تقریباً 2 × 760 mm Hg تک بڑھایا گیا۔ اس کے volume میں observed change بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch14_sq_043,1,14.7 Kinetic Theory and the Gas Laws — Boyle's Law,process_steps,Describe the J-shaped-tube experiment used to verify Boyle's law and state the variables that remained fixed.,Boyle's law verify کرنے کے لیے استعمال ہونے والے J-shaped-tube experiment کو بیان کریں اور fixed رہنے والے variables لکھیں۔,Medium,2,ELITE,1
q_10_chem_ch14_sq_044,1,14.7 Kinetic Theory and the Gas Laws — Boyle's Law,numerical_short,A fixed mass of gas is compressed to one-half of its initial volume at constant temperature. Determine the corresponding change in pressure and justify it using Boyle's law.,ایک fixed mass of gas کو constant temperature پر اس کے initial volume کے one-half تک compress کیا جاتا ہے۔ pressure میں corresponding change determine کریں اور Boyle's law کی مدد سے justification دیں۔,Hard,2,PRO,1
TOPIC_SEP,1,14.7 Kinetic Theory and the Gas Laws — Charles' and Avogadro's Laws,topic_separator,,,,,,1
q_10_chem_ch14_sq_045,1,14.7 Kinetic Theory and the Gas Laws — Charles' and Avogadro's Laws,law_principle,"State Charles' law, write its mathematical form and name the temperature scale that must be used.",Charles' law بیان کریں، اس کی mathematical form لکھیں اور استعمال ہونے والے temperature scale کا نام دیں۔,Easy,2,PRO,1
q_10_chem_ch14_sq_046,1,14.7 Kinetic Theory and the Gas Laws — Charles' and Avogadro's Laws,explain_reason,Explain the kinetic-particle basis of Charles' law using a gas enclosed under a movable piston.,movable piston کے نیچے enclosed gas کی مثال سے Charles' law کی kinetic-particle basis کی وضاحت کریں۔,Medium,2,ELITE,1
q_10_chem_ch14_sq_047,1,14.7 Kinetic Theory and the Gas Laws — Charles' and Avogadro's Laws,law_principle,"State Avogadro's law, write its mathematical relationship and identify the conditions kept constant.",Avogadro's law بیان کریں، اس کا mathematical relationship لکھیں اور constant رکھی جانے والی conditions کی نشاندہی کریں۔,Easy,2,PRO,1
q_10_chem_ch14_sq_048,1,14.7 Kinetic Theory and the Gas Laws — Charles' and Avogadro's Laws,explain_reason,Explain why the volume of a gas must increase when more gas particles are added at constant temperature and pressure.,وضاحت کریں کہ constant temperature اور pressure پر gas particles کی تعداد بڑھانے سے volume کیوں بڑھانا پڑتا ہے۔,Medium,2,ULTRA,1
q_10_chem_ch14_sq_049,1,14.7 Kinetic Theory and the Gas Laws — Charles' and Avogadro's Laws,compare_contrast,Compare Charles' law and Avogadro's law in terms of the changing variable and the conditions kept constant.,changing variable اور constant رکھی جانے والی conditions کے لحاظ سے Charles' law اور Avogadro's law کا موازنہ کریں۔,Medium,2,ELITE,1
q_10_chem_ch14_sq_050,1,14.7 Kinetic Theory and the Gas Laws — Charles' and Avogadro's Laws,cause_effect,Explain how decreasing the temperature of a fixed mass of gas affects its volume when pressure remains constant.,وضاحت کریں کہ fixed mass of gas کا temperature کم کرنے سے اس کا volume کیسے متاثر ہوتا ہے جب pressure constant رہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,14.7 Diffusion,topic_separator,,,,,,1
q_10_chem_ch14_sq_051,1,14.7 Diffusion,definition_function,Define diffusion and state the direction in which gas particles spread.,diffusion کی تعریف کریں اور وہ direction بیان کریں جس میں gas particles spread کرتے ہیں۔,Easy,2,ULTRA,1
q_10_chem_ch14_sq_052,1,14.7 Diffusion,application_scenario,Explain how the smell of perfume spreads throughout a room after the bottle is opened.,وضاحت کریں کہ perfume bottle کھولنے کے بعد اس کی smell پورے room میں کیسے پھیلتی ہے۔,Easy,2,ELITE,1
q_10_chem_ch14_sq_053,1,14.7 Diffusion,explain_reason,"Explain how molecular mass affects the rate of diffusion, using hydrogen and oxygen as examples.",hydrogen اور oxygen کی examples سے وضاحت کریں کہ molecular mass diffusion کی rate کو کیسے متاثر کرتی ہے۔,Medium,2,PRO,1
q_10_chem_ch14_sq_054,1,14.7 Diffusion,explain_reason,"Explain, using kinetic particle theory, why ammonia gas diffuses faster than hydrogen chloride gas.",kinetic particle theory کی مدد سے وضاحت کریں کہ ammonia gas، hydrogen chloride gas سے faster diffuse کیوں کرتی ہے۔,Medium,2,PRO,1
q_10_chem_ch14_sq_055,1,14.7 Diffusion,numerical_short,Ammonia travels 59.5 cm while hydrogen chloride travels 40.5 cm in the same time. Identify the faster gas and relate the difference to molecular mass.,same time میں ammonia 59.5 cm جبکہ hydrogen chloride 40.5 cm travel کرتی ہے۔ faster gas identify کریں اور فرق کو molecular mass سے relate کریں۔,Hard,2,ELITE,1
q_10_chem_ch14_sq_056,1,14.7 Diffusion,application_scenario,"Among NO₂, SO₂ and H₂S, identify the fastest- and slowest-diffusing gases under the same conditions and explain the selection.",same conditions میں NO₂، SO₂ اور H₂S میں fastest اور slowest diffusing gases identify کریں اور selection کی وضاحت کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,14.8 Importance of Rates of Diffusion of Medicines in Human Body,topic_separator,,,,,,1
q_10_chem_ch14_sq_057,1,14.8 Importance of Rates of Diffusion of Medicines in Human Body,definition_function,Define diffusion of medicine molecules and state the concentration direction of their movement.,medicine molecules کی diffusion کی تعریف کریں اور ان کی movement کی concentration direction بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch14_sq_058,1,14.8 Importance of Rates of Diffusion of Medicines in Human Body,cause_effect,Explain how the rate of diffusion affects the absorption of an oral medicine from the stomach and intestine into the blood.,وضاحت کریں کہ diffusion کی rate oral medicine کے stomach اور intestine سے blood میں absorption کو کیسے متاثر کرتی ہے۔,Easy,2,ELITE,1
q_10_chem_ch14_sq_059,1,14.8 Importance of Rates of Diffusion of Medicines in Human Body,explain_reason,Explain why lipid-soluble drugs can become effective more quickly than drugs that cross cell membranes less easily.,وضاحت کریں کہ lipid-soluble drugs ان drugs کی نسبت زیادہ جلد effective کیوں ہو سکتی ہیں جو cell membranes کو کم آسانی سے cross کرتی ہیں۔,Medium,2,ELITE,1
q_10_chem_ch14_sq_060,1,14.8 Importance of Rates of Diffusion of Medicines in Human Body,cause_effect,Explain how a faster diffusion rate can affect drug concentration at a target organ and the resulting therapeutic response.,وضاحت کریں کہ faster diffusion rate target organ پر drug concentration اور resulting therapeutic response کو کیسے متاثر کر سکتی ہے۔,Hard,2,PRO,1
