question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_eng_ch3_017,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Correct Meaning | Complete Glossary,Remember,“inclusive” means:,strongly opposed,very ancient,completely separate,including all,D | including all,Medium,1,ELITE,1
q_10_eng_ch3_018,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Correct Meaning | Complete Glossary,Remember,“omit” means:,moving quickly,without meaning,leave out,fully hidden,C | leave out,Medium,1,ELITE,1
q_10_eng_ch3_019,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Correct Meaning | Complete Glossary,Remember,“profound” means:,carefully measured,very great,very ancient,spoken softly,B | very great,Medium,1,ULTRA,1
q_10_eng_ch3_020,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Correct Meaning | Complete Glossary,Remember,“traditional” means:,following tradition,moving quickly,completely separate,made smaller,A | following tradition,Medium,1,ULTRA,1
q_10_eng_ch3_021,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Correct Meaning | Complete Glossary,Remember,“witnessed” means:,spoken softly,without meaning,always formal,observed,D | observed,Medium,1,ULTRA,1
sep_10_eng_ch3_mcq_003,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Topic,,,,,,,,,,1
q_10_eng_ch3_022,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “shortened forms”:,abbrevations,abbreviatons,abbreviations,abreviations,C | abbreviations,Easy,1,ELITE,1
q_10_eng_ch3_023,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “causing disagreement”:,contraversial,controversial,controversel,controvercial,B | controversial,Easy,1,ULTRA,1
q_10_eng_ch3_024,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “informal talk”:,conversation,conversasion,converstation,conversetion,A | conversation,Easy,1,PRO,1
q_10_eng_ch3_025,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “develop gradually”:,evolv,evalve,evolvee,evolve,D | evolve,Easy,1,ELITE,1
q_10_eng_ch3_026,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “contact or experience”:,expossure,expozure,exposure,exposur,C | exposure,Easy,1,ULTRA,1
q_10_eng_ch3_027,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “very interesting”:,fassinating,fascinating,facinating,fascenating,B | fascinating,Easy,1,ULTRA,1
q_10_eng_ch3_028,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “ability to adapt”:,flexibility,flexibilty,flexebility,flexibilityy,A | flexibility,Easy,1,ELITE,1
q_10_eng_ch3_029,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “picture symbols”:,heiroglyphs,hieroglifs,hieroglyphes,hieroglyphs,D | hieroglyphs,Easy,1,ULTRA,1
q_10_eng_ch3_030,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “mixed form”:,hybird,hibrid,hybrid,hybride,C | hybrid,Easy,1,ELITE,1
q_10_eng_ch3_031,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “including all”:,inclucive,inclusive,inclussive,inclusiv,B | inclusive,Easy,1,ELITE,1
q_10_eng_ch3_032,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “leave out”:,omit,ommit,omitt,omittt,A | omit,Easy,1,ELITE,1
q_10_eng_ch3_033,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “very great”:,profund,proffound,profownd,profound,D | profound,Easy,1,ULTRA,1
q_10_eng_ch3_034,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “following tradition”:,traditionel,traditonal,traditional,tradisional,C | traditional,Easy,1,ULTRA,1
q_10_eng_ch3_035,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Choose the correct spelling for “observed”:,witnessd,witnessed,witnesed,wittnessed,B | witnessed,Easy,1,ULTRA,1
sep_10_eng_ch3_mcq_004,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Topic,,,,,,,,,,1
q_10_eng_ch3_036,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,Digital globalisation has mainly transformed:,farming only,language use,weather patterns,road systems,B | language use,Medium,1,ELITE,1
q_10_eng_ch3_037,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,English is dominant in digital:,communication,agriculture,transport only,medicine only,A | communication,Medium,1,ELITE,1
q_10_eng_ch3_038,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,A newly coined word is called a:,synonym,preposition,clause,neologism,D | neologism,Medium,1,ELITE,1
q_10_eng_ch3_039,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,“LOL” is an example of an:,adjective,article,abbreviation,idiom,C | abbreviation,Medium,1,ELITE,1
q_10_eng_ch3_040,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,“DM” stands for:,data method,direct message,daily media,digital mark,B | direct message,Medium,1,ELITE,1
q_10_eng_ch3_041,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,English used as a bridge language is a:,lingua franca,dialect only,local accent,formal clause,A | lingua franca,Medium,1,ELITE,1
q_10_eng_ch3_042,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,Mixing English with another language is:,proofreading,translation only,alliteration,code-switching,D | code-switching,Medium,1,ELITE,1
q_10_eng_ch3_043,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,“Taglish” combines Tagalog with:,Arabic,Japanese,English,French,C | English,Medium,1,ULTRA,1
q_10_eng_ch3_044,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,“Singlish” is associated with:,Sudan,Singapore,Scotland,Spain,B | Singapore,Medium,1,ULTRA,1
q_10_eng_ch3_045,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,Online users may omit articles to save:,space,money,grammar,meaning,A | space,Medium,1,ULTRA,1
q_10_eng_ch3_046,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,Emoji use adds a ______ element.,legal,historical,mathematical,visual,D | visual,Medium,1,ULTRA,1
q_10_eng_ch3_047,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,Emojis can act like modern-day:,clauses,verbs,hieroglyphs,paragraphs,C | hieroglyphs,Medium,1,ELITE,1
q_10_eng_ch3_048,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,Global media influences pronunciation and:,punctuation only,intonation,handwriting,spelling only,B | intonation,Medium,1,ELITE,1
q_10_eng_ch3_049,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,Younger speakers often adopt online:,slang,laws,poetry only,headings,A | slang,Medium,1,ULTRA,1
q_10_eng_ch3_050,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,English dominance may marginalize:,global media,digital tools,emojis,local languages,D | local languages,Medium,1,ELITE,1
q_10_eng_ch3_051,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,Digital English is becoming more:,unchanged,regional only,inclusive,isolated,C | inclusive,Medium,1,ELITE,1
q_10_eng_ch3_052,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,Digital spaces let users shape:,mathematics,English,weather,politics only,B | English,Medium,1,ULTRA,1
q_10_eng_ch3_053,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,"The overall effect is growth, change, and:",adaptation,silence,decline only,uniformity,A | adaptation,Medium,1,ELITE,1
q_10_eng_ch3_054,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,The unit's main focus is digital:,agriculture,tourism,health,language change,D | language change,Medium,1,ELITE,1
q_10_eng_ch3_055,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Literary and Content MCQs | Core Lesson,Understand,The essay presents digital change as both:,fully positive,unimportant,creative and risky,fully negative,C | creative and risky,Medium,1,ULTRA,1
sep_10_eng_ch3_mcq_005,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Contextual Meaning | Lesson Vocabulary,Topic,,,,,,,,,,1
q_10_eng_ch3_056,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “witnessed” means:",observed,ignored,created,rejected,A | observed,Medium,1,ULTRA,1
q_10_eng_ch3_057,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “fascinating” means:",ordinary,harmful,unclear,interesting,D | interesting,Medium,1,ULTRA,1
q_10_eng_ch3_058,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “controversial” means:",simple,silent,debatable,certain,C | debatable,Medium,1,ULTRA,1
q_10_eng_ch3_059,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “flexibility” means:",weakness,adaptability,rigidity,silence,B | adaptability,Medium,1,ELITE,1
q_10_eng_ch3_060,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “omit” means:",leave out,add more,repeat,translate,A | leave out,Medium,1,ELITE,1
q_10_eng_ch3_061,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “exposure” means:",avoidance,punishment,ownership,contact,D | contact,Medium,1,ULTRA,1
q_10_eng_ch3_062,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “inclusive” means:",secret,exclusive,open to all,limited,C | open to all,Medium,1,ELITE,1
q_10_eng_ch3_063,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,“Profound impact” means:,temporary pause,deep effect,small effect,no effect,B | deep effect,Medium,1,ELITE,1
q_10_eng_ch3_064,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,“Hybrid” forms are:,mixed forms,pure forms,old forms,formal rules,A | mixed forms,Medium,1,ELITE,1
q_10_eng_ch3_065,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,“Traditional” grammar means:,new slang,emoji use,mixed speech,conventional rules,D | conventional rules,Medium,1,ULTRA,1
sep_10_eng_ch3_mcq_006,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Topic,,,,,,,,,,1
q_10_eng_ch3_066,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,A phrase describing a noun is:,adverbial phrase,verb phrase,noun clause,adjectival phrase,D | adjectival phrase,Medium,1,ELITE,1
q_10_eng_ch3_067,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,A phrase beginning with a preposition is:,verb phrase,relative clause,prepositional phrase,noun phrase,C | prepositional phrase,Medium,1,ELITE,1
q_10_eng_ch3_068,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,A phrase modifying a verb is:,main clause,adverbial phrase,adjectival phrase,noun phrase,B | adverbial phrase,Medium,1,ELITE,1
q_10_eng_ch3_069,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,“On the top shelf” describes the:,book,shelf only,speaker,verb,A | book,Medium,1,ULTRA,1
q_10_eng_ch3_070,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,“Under the tree” is a:,noun clause,verb phrase,adjective,prepositional phrase,D | prepositional phrase,Medium,1,ELITE,1
q_10_eng_ch3_071,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,“With great speed” tells:,which one,whose,how,who,C | how,Medium,1,ELITE,1
q_10_eng_ch3_072,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,“With the red scarf” is:,noun clause,adjectival phrase,adverbial phrase,verb phrase,B | adjectival phrase,Medium,1,ELITE,1
q_10_eng_ch3_073,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,“Along the beach at sunset” acts as:,adverbial phrase,noun phrase,adjective only,subject,A | adverbial phrase,Medium,1,ELITE,1
q_10_eng_ch3_074,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,“In a rude manner” tells:,when,who,which,how,D | how,Medium,1,ULTRA,1
q_10_eng_ch3_075,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,“By the river” describes the:,verb,time,house,river,C | house,Medium,1,ELITE,1
q_10_eng_ch3_076,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,“After the ceremony” tells:,whose,when,who,which,B | when,Medium,1,ULTRA,1
q_10_eng_ch3_077,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,An adverbial phrase may tell:,how or when,only who,only which noun,only possession,A | how or when,Medium,1,ULTRA,1
q_10_eng_ch3_078,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,A prepositional phrase ends with a:,verb only,article only,conjunction,noun or pronoun,D | noun or pronoun,Medium,1,ELITE,1
q_10_eng_ch3_079,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,An adjectival phrase usually tells:,why only,when only,which one,how often,C | which one,Medium,1,ULTRA,1
q_10_eng_ch3_080,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Phrase Types,Apply,A prepositional phrase may act as:,article,adjective or adverb,verb only,noun only,B | adjective or adverb,Medium,1,ELITE,1
sep_10_eng_ch3_mcq_007,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Topic,,,,,,,,,,1
q_10_eng_ch3_081,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,Denotative meaning is the:,hidden opinion,figurative image,literal meaning,emotional meaning,C | literal meaning,Medium,1,ELITE,1
q_10_eng_ch3_082,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,Connotative meaning is the:,word class,associated meaning,dictionary meaning,spelling form,B | associated meaning,Medium,1,ELITE,1
q_10_eng_ch3_083,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,The denotation of “snake” is:,legless reptile,betrayal,danger,fear,A | legless reptile,Medium,1,ULTRA,1
q_10_eng_ch3_084,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,A connotation of “snake” is:,reptile,animal,scales,betrayal,D | betrayal,Medium,1,ULTRA,1
q_10_eng_ch3_085,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,The denotation of “home” is:,family,comfort,place one lives,warmth,C | place one lives,Medium,1,ULTRA,1
q_10_eng_ch3_086,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,A positive connotation of “home” is:,room,comfort,building,address,B | comfort,Medium,1,ULTRA,1
q_10_eng_ch3_087,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,“Cheap” may carry a ______ connotation.,negative,positive,neutral only,scientific,A | negative,Medium,1,ELITE,1
q_10_eng_ch3_088,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,“Inexpensive” often carries a ______ connotation.,negative,hostile,tragic,positive,D | positive,Medium,1,ELITE,1
q_10_eng_ch3_089,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,“Slim” and “skinny” share similar:,grammar,pronunciation,denotation,spelling,C | denotation,Medium,1,ELITE,1
q_10_eng_ch3_090,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,“Skinny” may imply:,strength,unhealthy thinness,good value,warmth,B | unhealthy thinness,Medium,1,ULTRA,1
q_10_eng_ch3_091,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,“House” and “home” have different:,connotations,alphabets,tenses,spellings,A | connotations,Medium,1,ELITE,1
q_10_eng_ch3_092,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,“Frugal” generally suggests:,greed,luxury,waste,careful spending,D | careful spending,Medium,1,ELITE,1
q_10_eng_ch3_093,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,“Stingy” generally suggests:,generosity,comfort,unwilling to spend,careful saving,C | unwilling to spend,Medium,1,ELITE,1
q_10_eng_ch3_094,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,“Bare” literally means:,highly decorated,without covering,very warm,very costly,B | without covering,Medium,1,ULTRA,1
q_10_eng_ch3_095,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Denotation and Connotation,Analyze,Connotations are shaped mainly by:,context,alphabet,syllables,punctuation,A | context,Medium,1,ELITE,1
sep_10_eng_ch3_mcq_008,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Paragraph Structure,Topic,,,,,,,,,,1
q_10_eng_ch3_096,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Paragraph Structure,Understand,A topic sentence states the:,example only,main idea,final detail,title only,B | main idea,Medium,1,ELITE,1
q_10_eng_ch3_097,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Paragraph Structure,Understand,Supporting sentences should:,develop the topic,change the topic,repeat the title,add unrelated ideas,A | develop the topic,Medium,1,ELITE,1
q_10_eng_ch3_098,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Paragraph Structure,Understand,A paragraph should remain:,random,unrelated,unfinished,focused,D | focused,Medium,1,ULTRA,1
q_10_eng_ch3_099,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Paragraph Structure,Understand,A hook is used to:,define grammar,correct spelling,grab attention,end writing,C | grab attention,Medium,1,ELITE,1
q_10_eng_ch3_100,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Paragraph Structure,Understand,A lead-in sentence gives:,a quotation only,background,the final moral,a heading only,B | background,Medium,1,ULTRA,1
q_10_eng_ch3_101,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Paragraph Structure,Understand,A lead-in connects the hook to the:,topic sentence,last sentence,title only,footnote,A | topic sentence,Medium,1,ELITE,1
q_10_eng_ch3_102,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Paragraph Structure,Understand,Paragraph development gives:,only headings,only questions,only titles,supporting details,D | supporting details,Medium,1,ULTRA,1
q_10_eng_ch3_103,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Paragraph Structure,Understand,A well-developed paragraph should be:,incomplete,unrelated,coherent,scattered,C | coherent,Medium,1,ELITE,1
q_10_eng_ch3_104,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Paragraph Structure,Understand,A closing sentence is generally:,a glossary item,optional but useful,always the title,a question only,B | optional but useful,Medium,1,PRO,1
q_10_eng_ch3_105,1,ENGLISH_A | Unit 3 - Digital Globalisation Transforming the English Language | Q1(d) Grammar Option | Paragraph Structure,Understand,The writing task asks students to use:,hook and lead-in,only dialogue,only rhyme,only bullets,A | hook and lead-in,Medium,1,ULTRA,1
