question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_eng_ch4_016,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Correct Meaning | Complete Glossary,Remember,“opportunity” means:,good chance,false claim,small delay,fixed amount,A | good chance,Easy,1,PRO,1
q_10_eng_ch4_017,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Correct Meaning | Complete Glossary,Remember,“renewable” means:,rapid fall,old custom,short speech,replaceable,D | replaceable,Medium,1,ELITE,1
q_10_eng_ch4_018,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Correct Meaning | Complete Glossary,Remember,“sustainable” means:,hidden cause,private place,maintainable,very weak,C | maintainable,Medium,1,ELITE,1
sep_10_eng_ch4_mcq_003,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(b) Correct Spellings | Unit Vocabulary,Topic,,,,,,,,,,1
q_10_eng_ch4_019,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Correct spelling for “very important”:,crucel,cruciall,crucial,crusial,C | crucial,Easy,1,ELITE,1
q_10_eng_ch4_020,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Correct spelling for “great calamity”:,dissaster,disaster,dizaster,disastar,B | disaster,Easy,1,ELITE,1
q_10_eng_ch4_021,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Correct spelling for “unequally”:,disproportionately,disproportionaly,disproportionatly,disproportionetly,A | disproportionately,Easy,1,ULTRA,1
q_10_eng_ch4_022,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Correct spelling for “interrupt”:,dissrupt,disrrupt,disrupte,disrupt,D | disrupt,Easy,1,ULTRA,1
q_10_eng_ch4_023,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Correct spelling for “gas release”:,emmission,emisssion,emission,emision,C | emission,Easy,1,ELITE,1
q_10_eng_ch4_024,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Correct spelling for “strong effect”:,impacct,impact,impakt,impect,B | impact,Easy,1,ELITE,1
q_10_eng_ch4_025,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Correct spelling for “new idea”:,innovation,inovation,innovattion,innovasion,A | innovation,Easy,1,ULTRA,1
q_10_eng_ch4_026,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Correct spelling for “very strong”:,intence,intanse,intensee,intense,D | intense,Easy,1,ULTRA,1
q_10_eng_ch4_027,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Correct spelling for “good chance”:,oppertunity,opportunitty,opportunity,oportunity,C | opportunity,Easy,1,PRO,1
q_10_eng_ch4_028,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Correct spelling for “replaceable”:,renewabl,renewable,renewible,renuable,B | renewable,Easy,1,ELITE,1
q_10_eng_ch4_029,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(b) Correct Spellings | Unit Vocabulary,Remember,Correct spelling for “maintainable”:,sustainable,sustainible,sustanable,sustainabl,A | sustainable,Easy,1,ELITE,1
sep_10_eng_ch4_mcq_004,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Topic,,,,,,,,,,1
q_10_eng_ch4_030,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Earth is endangered by abrupt:,school changes,climate changes,trade changes,language changes,B | climate changes,Medium,1,ELITE,1
q_10_eng_ch4_031,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Climate change is a pressing:,challenge,celebration,industry,festival,A | challenge,Medium,1,ELITE,1
q_10_eng_ch4_032,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Climate action reduces greenhouse gas:,rivers,forests,crops,emissions,D | emissions,Medium,1,ELITE,1
q_10_eng_ch4_033,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Climate action also means adapting to:,markets,games,changes,languages,C | changes,Medium,1,ULTRA,1
q_10_eng_ch4_034,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Earth's climate depends on atmospheric gas:,weight,balance,colour,speed,B | balance,Medium,1,ELITE,1
q_10_eng_ch4_035,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Burning fossil fuels releases:,carbon dioxide,oxygen,hydrogen,helium,A | carbon dioxide,Medium,1,ELITE,1
q_10_eng_ch4_036,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Methane can come from:,libraries,schools,museums,agriculture,D | agriculture,Medium,1,ULTRA,1
q_10_eng_ch4_037,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Greenhouse gases trap:,soil,wind,heat,rain,C | heat,Medium,1,ELITE,1
q_10_eng_ch4_038,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Rising average temperature is called:,urban growth,global warming,green growth,water cycle,B | global warming,Medium,1,ELITE,1
q_10_eng_ch4_039,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Melting glaciers raise:,sea levels,literacy,rainfall only,employment,A | sea levels,Medium,1,ELITE,1
q_10_eng_ch4_040,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Extreme weather includes:,exams,festivals,meetings,hurricanes,D | hurricanes,Medium,1,ULTRA,1
q_10_eng_ch4_041,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Climate change threatens coastal:,markets only,classrooms,communities,textbooks,C | communities,Medium,1,ULTRA,1
q_10_eng_ch4_042,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Unpredictable rainfall harms:,school time,food production,book sales,road signs,B | food production,Medium,1,ELITE,1
q_10_eng_ch4_043,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Poor countries often lack recovery:,resources,languages,teachers,tourists,A | resources,Medium,1,ELITE,1
q_10_eng_ch4_044,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Climate fairness is also a matter of:,fashion,sport,grammar,justice,D | justice,Medium,1,ELITE,1
q_10_eng_ch4_045,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Paris Agreement was signed in:,2020,2005,2015,2010,C | 2015,Medium,1,ELITE,1
q_10_eng_ch4_046,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Paris Agreement seeks warming below:,0°C,2°C,5°C,10°C,B | 2°C,Medium,1,ELITE,1
q_10_eng_ch4_047,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Countries invest in renewable:,energy,plastic,coal only,oil only,A | energy,Medium,1,ELITE,1
q_10_eng_ch4_048,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Businesses are shifting to sustainable:,accents,dialects,festivals,practices,D | practices,Medium,1,ULTRA,1
q_10_eng_ch4_049,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Companies reduce carbon:,headings,lessons,footprints,paragraphs,C | footprints,Medium,1,ULTRA,1
q_10_eng_ch4_050,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Individuals can reduce energy:,grammar,use,books,speech,B | use,Medium,1,ULTRA,1
q_10_eng_ch4_051,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Single-use plastics should be:,avoided,increased,exported,burned,A | avoided,Medium,1,ELITE,1
q_10_eng_ch4_052,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Public transport can lower:,literacy,rainfall,temperature directly,emissions,D | emissions,Medium,1,ELITE,1
q_10_eng_ch4_053,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Planting trees is an:,trade policy,school rule,impactful step,empty act,C | impactful step,Medium,1,ULTRA,1
q_10_eng_ch4_054,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Education and awareness are:,trade barriers,key tools,minor issues,private matters,B | key tools,Medium,1,ELITE,1
q_10_eng_ch4_055,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Emissions still continue to:,rise,vanish,freeze,stop fully,A | rise,Medium,1,ELITE,1
q_10_eng_ch4_056,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Some industries resist change due to:,weather only,school rules,language issues,profit interests,D | profit interests,Medium,1,ULTRA,1
q_10_eng_ch4_057,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Solar and wind are:,waste products,greenhouse gases,clean energy,fossil fuels,C | clean energy,Medium,1,ELITE,1
q_10_eng_ch4_058,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Carbon capture is a technological:,disaster,innovation,tradition,festival,B | innovation,Medium,1,ULTRA,1
q_10_eng_ch4_059,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c/d) Core Lesson | Board-Oriented MCQs,Understand,Today's choices shape:,tomorrow's world,past events,old customs,weather alone,A | tomorrow's world,Medium,1,ELITE,1
sep_10_eng_ch4_mcq_005,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Contextual Meaning | Lesson Vocabulary,Topic,,,,,,,,,,1
q_10_eng_ch4_060,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “disasters” means:",calamities,celebrations,lessons,agreements,A | calamities,Medium,1,ELITE,1
q_10_eng_ch4_061,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “disrupted” means:",improved,completed,balanced,disturbed,D | disturbed,Medium,1,ULTRA,1
q_10_eng_ch4_062,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “intense” means:",ordinary,brief,severe,mild,C | severe,Medium,1,ULTRA,1
q_10_eng_ch4_063,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “disproportionately” means:",secretly,unequally,equally,slowly,B | unequally,Medium,1,ULTRA,1
q_10_eng_ch4_064,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “renewable” means:",replenishable,exhausted,harmful,temporary,A | replenishable,Medium,1,ELITE,1
q_10_eng_ch4_065,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “sustainable” means:",wasteful,harmful,temporary,long-lasting,D | long-lasting,Medium,1,ELITE,1
q_10_eng_ch4_066,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “crucial” means:",minor,unclear,essential,optional,C | essential,Medium,1,ELITE,1
q_10_eng_ch4_067,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “impact” means:",rule,effect,method,delay,B | effect,Medium,1,ELITE,1
q_10_eng_ch4_068,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “innovation” means:",new method,old custom,fixed rule,past event,A | new method,Medium,1,ULTRA,1
q_10_eng_ch4_069,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “opportunity” means:",danger,damage,barrier,chance,D | chance,Medium,1,PRO,1
q_10_eng_ch4_070,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(c) Contextual Meaning | Lesson Vocabulary,Apply,"In context, “emissions” means:",soil particles,sound waves,gas releases,water drops,C | gas releases,Medium,1,ELITE,1
sep_10_eng_ch4_mcq_006,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Topic,,,,,,,,,,1
q_10_eng_ch4_071,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,A mild expression is a:,oxymoron,simile,alliteration,euphemism,D | euphemism,Medium,1,ELITE,1
q_10_eng_ch4_072,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,Opposite words together form an:,idiom,metaphor,oxymoron,euphemism,C | oxymoron,Medium,1,ELITE,1
q_10_eng_ch4_073,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,“Passed away” for “died” is:,pun,euphemism,simile,metaphor,B | euphemism,Medium,1,ELITE,1
q_10_eng_ch4_074,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,“Deafening silence” is an:,oxymoron,euphemism,simile,idiom,A | oxymoron,Medium,1,ELITE,1
q_10_eng_ch4_075,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,“Silent killer” is mainly a:,simile,euphemism,alliteration,metaphor,D | metaphor,Medium,1,ELITE,1
q_10_eng_ch4_076,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,“Ticking time bomb” is mainly a:,simile,pronoun,metaphor,oxymoron,C | metaphor,Medium,1,ELITE,1
q_10_eng_ch4_077,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,Figures of speech make writing more:,plain,vivid,literal only,technical,B | vivid,Medium,1,ULTRA,1
q_10_eng_ch4_078,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,A euphemism sounds more:,mild,harsh,literal,scientific,A | mild,Medium,1,ULTRA,1
q_10_eng_ch4_079,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,An oxymoron creates:,agreement,definition,sequence,contrast,D | contrast,Medium,1,ELITE,1
q_10_eng_ch4_080,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,“Climate action” may soften an urgent:,lesson,journey,problem,festival,C | problem,Medium,1,ULTRA,1
q_10_eng_ch4_081,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,“Silent killer” creates a ______ tone.,joyful,serious,comic,carefree,B | serious,Medium,1,ELITE,1
q_10_eng_ch4_082,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,“Ticking time bomb” suggests:,urgency,peace,comfort,certainty,A | urgency,Medium,1,ELITE,1
q_10_eng_ch4_083,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,“Deafening silence” emphasizes:,noise,music,celebration,inaction,D | inaction,Medium,1,ELITE,1
q_10_eng_ch4_084,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,Figurative language can reveal writer's:,handwriting,age,attitude,address,C | attitude,Medium,1,ULTRA,1
q_10_eng_ch4_085,1,ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Grammar Option | Figures of Speech,Analyze,Figures of speech work beyond ______ meaning.,past,literal,correct,formal,B | literal,Medium,1,ELITE,1
sep_10_eng_ch4_mcq_007,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Topic,,,,,,,,,,1
q_10_eng_ch4_086,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Analyze,Fossil fuels mainly increase:,rainfall,soil fertility,carbon dioxide,oxygen,C | carbon dioxide,Medium,1,ELITE,1
q_10_eng_ch4_087,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Analyze,Deforestation contributes to:,cleaner air,climate change,better rainfall,lower heat,B | climate change,Medium,1,ELITE,1
q_10_eng_ch4_088,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Analyze,Greenhouse gases cause heat:,trapping,release only,removal,freezing,A | trapping,Medium,1,ELITE,1
q_10_eng_ch4_089,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Analyze,Glacier melting threatens:,deserts only,schools only,language,coasts,D | coasts,Medium,1,ELITE,1
q_10_eng_ch4_090,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Analyze,Drought can increase:,tourism,employment,hunger,literacy,C | hunger,Medium,1,ULTRA,1
q_10_eng_ch4_091,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Analyze,Climate justice focuses on:,grammar,fairness,fashion,competition,B | fairness,Medium,1,ELITE,1
q_10_eng_ch4_092,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Analyze,Renewable energy reduces carbon:,emissions,trees,rainfall,education,A | emissions,Medium,1,ELITE,1
q_10_eng_ch4_093,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Analyze,Recycling is an example of:,global treaty,fossil fuel,industrial waste,individual action,D | individual action,Medium,1,ULTRA,1
q_10_eng_ch4_094,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Analyze,Eco-friendly brands support:,deforestation,waste,climate action,pollution,C | climate action,Medium,1,ULTRA,1
q_10_eng_ch4_095,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Analyze,Awareness helps influence:,weather only,communities,glaciers directly,oceans directly,B | communities,Medium,1,ULTRA,1
q_10_eng_ch4_096,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Analyze,Holding companies accountable supports:,environmental protection,higher emissions,plastic use,deforestation,A | environmental protection,Medium,1,ELITE,1
q_10_eng_ch4_097,1,"ENGLISH_A | Unit 4 - The Earth: Act Now for Tomorrow | BISE Board Pattern | Q1(d) Board Concepts | Cause, Effect and Climate Action",Analyze,Electric vehicles are a hopeful:,disaster,pollutant,fossil fuel,innovation,D | innovation,Medium,1,ULTRA,1
