question_hash,active,topic,question_type,question_style,question,difficulty,marks,weightage,smart_syllabus
q_10_eng_ch1_lq_010,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Translate into Urdu",Long,translate_to_urdu,"Translate the following passage into Urdu:
Hazrat Muhammad's (PBUH) reforms were not mere policies; they were part of a broader vision for a just and compassionate society. By raising the status of women, protecting orphans, and granting dignity to slaves, he laid the foundation for a civilization that valued human rights and moral responsibility.",Medium,8,ELITE,1
q_10_eng_ch1_lq_011,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Translate into Urdu",Long,translate_to_urdu,"Translate the following passage into Urdu:
Hazrat Muhammad (PBUH) reformed the whole society. In an age where fairness was lacking, he brought forward a vision rooted in justice, mercy, and equality. His reforms in favour of women, orphans, and slaves were progressive for his time and remain relevant even today.",Medium,8,ELITE,1
q_10_eng_ch1_lq_012,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Translate into Urdu",Long,translate_to_urdu,"Translate the following passage into Urdu:
Through his teachings and actions, Hazrat Muhammad (PBUH) improved the lives of women, orphans, and slaves. His message encouraged people to live with honesty, care for others, and follow the path of righteousness. His reforms continue to inspire millions to build a just and peaceful society.",Medium,8,ULTRA,1
sep_10_eng_ch1_lq_002,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Topic,topic_separator,,,,,1
q_10_eng_ch1_lq_013,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Long,rewrite_simple_english,"Rewrite the following passage in simple English:
Hazrat Muhammad (PBUH), the Last Rasool of Allah, transformed a deeply tribal and unjust society into one based on justice, compassion, and equality. Among his most groundbreaking reforms were those aimed at uplifting the most marginalized and oppressed groups of his time: women, orphans, and slaves.",Medium,8,ELITE,1
q_10_eng_ch1_lq_014,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Long,rewrite_simple_english,"Rewrite the following passage in simple English:
Before the advent of Islam, Arabian society was marked by a strong tribal structure, patriarchal norms, and social inequality. Women were deprived of their basic human rights, orphans were often left without care or protection, and slavery was widespread. Hazrat Muhammad (PBUH) introduced reforms based on human dignity, justice, and mercy.",Medium,8,ELITE,1
q_10_eng_ch1_lq_015,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Long,rewrite_simple_english,"Rewrite the following passage in simple English:
Under Islamic law, women were given basic human rights. They were granted the right to own and inherit property, their consent became necessary for a valid marriage, and rules were introduced for fair treatment and financial support in divorce. The pursuit of knowledge was also encouraged for both men and women.",Medium,8,ELITE,1
q_10_eng_ch1_lq_016,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Long,rewrite_simple_english,"Rewrite the following passage in simple English:
Hazrat Muhammad (PBUH) redefined the role of women in family and society. His matrimonial life served as an example of mutual respect and partnership. He involved women in public matters, allowing them to voice their opinions, participate in treaties, and even serve in combat when necessary.",Medium,8,ULTRA,1
q_10_eng_ch1_lq_017,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Long,rewrite_simple_english,"Rewrite the following passage in simple English:
Orphans were very helpless in the time before Islam. Through his teachings and actions, Hazrat Muhammad (PBUH) encouraged people to treat orphans with love, respect, and kindness. Strong ethical and legal frameworks were established to protect them and to hold guardians accountable for their treatment and wealth.",Medium,8,ELITE,1
q_10_eng_ch1_lq_018,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Long,rewrite_simple_english,"Rewrite the following passage in simple English:
Misusing or grabbing an orphan's property was declared a major sin. Hazrat Muhammad's (PBUH) reforms not only protected orphans legally but also elevated their status within the community. Taking care of them came to be recognized as a noble and rewarding act.",Medium,8,ULTRA,1
q_10_eng_ch1_lq_019,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Long,rewrite_simple_english,"Rewrite the following passage in simple English:
One of Hazrat Muhammad's (PBUH) most transformative contributions to society was his approach to slavery. Rather than an abrupt abolition, which could have caused severe economic and social upheaval, Islam introduced measures that promoted emancipation, human dignity, and equality.",Medium,8,ELITE,1
q_10_eng_ch1_lq_020,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Long,rewrite_simple_english,"Rewrite the following passage in simple English:
Freeing slaves was regarded as a highly virtuous act and an expiation for various sins. Hazrat Muhammad (PBUH) instructed Muslims to treat slaves like brothers, feeding them from what they ate and clothing them as they clothed themselves. Slaves were also granted legal rights and protections.",Medium,8,ELITE,1
q_10_eng_ch1_lq_021,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Long,rewrite_simple_english,"Rewrite the following passage in simple English:
Hazrat Bilal ibn Rabah (RA), a former slave, became the Rasoolullah's muezzin and a prominent companion. His life symbolizes Islam's commitment to racial and social equality. The reforms concerning slaves were part of a broader vision based on Tauheed, human brotherhood, and moral responsibility.",Medium,8,ELITE,1
q_10_eng_ch1_lq_022,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Long,rewrite_simple_english,"Rewrite the following passage in simple English:
Hazrat Muhammad's (PBUH) reforms were not mere policies; they were part of a broader vision for a just and compassionate society. By raising the status of women, protecting orphans, and granting dignity to slaves, he laid the foundation for a civilization that valued human rights and moral responsibility.",Medium,8,ELITE,1
q_10_eng_ch1_lq_023,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Long,rewrite_simple_english,"Rewrite the following passage in simple English:
Hazrat Muhammad (PBUH) reformed the whole society. In an age where fairness was lacking, he brought forward a vision rooted in justice, mercy, and equality. His reforms in favour of women, orphans, and slaves were progressive for his time and remain relevant even today.",Medium,8,ELITE,1
q_10_eng_ch1_lq_024,1,"ENGLISH_A | Unit 1 - Hazrat Muhammad's Social Reforms for the Rights of Women, Orphans and Slaves | Q3 Textbook Paragraph | Rewrite in Simple English",Long,rewrite_simple_english,"Rewrite the following passage in simple English:
Through his teachings and actions, Hazrat Muhammad (PBUH) improved the lives of women, orphans, and slaves. His message encouraged people to live with honesty, care for others, and follow the path of righteousness. His reforms continue to inspire millions to build a just and peaceful society.",Medium,8,ULTRA,1
