question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch7_sq_009,,Plasma,explain,Why is plasma called the conducting state of matter?,پلازما کو مادے کی موصل حالت کیوں کہا جاتا ہے؟,Medium,2,high,
q_9_phy_ch7_sq_010,,Plasma,explain,How do positive ions and free electrons make plasma different from ordinary gas?,مثبت آئنز اور آزاد الیکٹرونز پلازما کو عام گیس سے کیسے مختلف بناتے ہیں؟,Medium,2,medium,
q_9_phy_ch7_sq_011,,Plasma,analyze,Is kinetic molecular theory of matter applicable to the plasma state? Describe briefly.,کیا مادے کا حرکی سالماتی نظریہ پلازما حالت پر لاگو ہوتا ہے؟ مختصر بیان کریں۔,Hard,2,medium,
q_9_phy_ch7_sq_012,,Plasma,discuss,Discuss whether the Sun is matter with reference to the plasma state.,پلازما حالت کے حوالے سے بحث کریں کہ آیا سورج مادہ ہے یا نہیں۔,Hard,2,medium,
,1,7.2 Temperature and Heat,,,,,,,1
q_9_phy_ch7_sq_013,,7.2 Temperature and Heat,explain,"What is meant by temperature of a body, and what does it indicate?",کسی جسم کے درجہ حرارت سے کیا مراد ہے اور یہ کیا ظاہر کرتا ہے؟,Easy,2,high,
q_9_phy_ch7_sq_014,,7.2 Temperature and Heat,define_explain,Define heat as energy in transit and mention the cause of its transfer.,حرارت کو منتقل ہونے والی توانائی کے طور پر بیان کریں اور اس کی منتقلی کی وجہ لکھیں۔,Easy,2,high,
q_9_phy_ch7_sq_015,,7.2 Temperature and Heat,state,What determines the direction of heat flow between two bodies in thermal contact?,حرارتی رابطے میں دو اجسام کے درمیان حرارت کے بہاؤ کی سمت کس چیز سے متعین ہوتی ہے؟,Easy,2,high,
q_9_phy_ch7_sq_016,,7.2 Temperature and Heat,compare,What is the difference between a hot body and a cold body in terms of temperature?,درجہ حرارت کے لحاظ سے گرم جسم اور ٹھنڈے جسم میں کیا فرق ہے؟,Easy,2,medium,
q_9_phy_ch7_sq_017,,7.2 Temperature and Heat,explain,"When we heat a body, how does heating provide thermal energy to the body?",جب ہم کسی جسم کو گرم کرتے ہیں تو حرارت جسم کو حرارتی توانائی کیسے فراہم کرتی ہے؟,Medium,2,medium,
q_9_phy_ch7_sq_018,,7.2 Temperature and Heat,analyze,"When you touch a cold surface, does cold travel to your hand or does energy travel from your hand to the cold surface?",جب آپ ٹھنڈی سطح کو چھوتے ہیں تو کیا سردی آپ کے ہاتھ تک آتی ہے یا توانائی آپ کے ہاتھ سے ٹھنڈی سطح تک جاتی ہے؟,Hard,2,medium,
q_9_phy_ch7_sq_019,,7.2 Temperature and Heat,analyze,Can you feel your fever by touching your own forehead? Explain.,کیا آپ اپنی پیشانی کو چھو کر اپنا بخار محسوس کر سکتے ہیں؟ وضاحت کریں۔,Hard,2,medium,
,1,Temperature and Internal Energy,,,,,,,1
q_9_phy_ch7_sq_020,,Temperature and Internal Energy,define_explain,"What is internal energy, and which two forms of molecular energy does it include?",اندرونی توانائی کیا ہے اور یہ سالمات کی توانائی کی کون سی دو صورتوں پر مشتمل ہوتی ہے؟,Easy,2,high,
q_9_phy_ch7_sq_021,,Temperature and Internal Energy,distinguish,Distinguish between heat and internal energy.,حرارت اور اندرونی توانائی میں فرق واضح کریں۔,Medium,2,high,
q_9_phy_ch7_sq_022,,Temperature and Internal Energy,explain,Why is it incorrect to say that a substance contains heat?,یہ کہنا کیوں درست نہیں کہ کوئی مادہ حرارت رکھتا ہے؟,Medium,2,high,
q_9_phy_ch7_sq_023,,Temperature and Internal Energy,explain,What is the effect of raising the temperature of a liquid?,کسی مائع کا درجہ حرارت بڑھانے کا کیا اثر ہوتا ہے؟,Medium,2,medium,
q_9_phy_ch7_sq_024,,Temperature and Internal Energy,analyze,"Find the expected temperature rise in the following case: 1 litre water rises by 2°C, 2 litres water is heated on the same stove for the same time.","درج ذیل صورت میں متوقع درجہ حرارت کا اضافہ معلوم کریں: 1 litre water → 2°C rise, 2 litres water → same stove for same time",Hard,2,medium,
,1,7.3 Thermometers,,,,,,,1
q_9_phy_ch7_sq_025,,7.3 Thermometers,explain,Why is the sense of touch not reliable for measuring the actual temperature of a body?,کسی جسم کا حقیقی درجہ حرارت ناپنے کے لیے لمس کا احساس قابل اعتماد کیوں نہیں؟,Easy,2,high,
q_9_phy_ch7_sq_026,,7.3 Thermometers,define_explain,"What is a thermometer, and why is it needed for exact measurement of hotness?",تھرمامیٹر کیا ہے اور گرمی کی درست پیمائش کے لیے اس کی ضرورت کیوں ہوتی ہے؟,Easy,2,high,
q_9_phy_ch7_sq_027,,7.3 Thermometers,state,What is meant by thermometric property of a substance? Enlist some thermometric properties.,کسی مادے کی تھرمومیٹرک خاصیت سے کیا مراد ہے؟ چند تھرمومیٹرک خصوصیات درج کریں۔,Easy,2,high,
q_9_phy_ch7_sq_028,,7.3 Thermometers,state,State the main scales used for the measurement of temperature.,درجہ حرارت کی پیمائش کے لیے استعمال ہونے والے اہم پیمانے بیان کریں۔,Easy,2,high,
q_9_phy_ch7_sq_029,,7.3 Thermometers,explain,Why are two fixed points needed for constructing a temperature scale?,درجہ حرارت کا پیمانہ بنانے کے لیے دو مقررہ نقاط کی ضرورت کیوں ہوتی ہے؟,Medium,2,high,
q_9_phy_ch7_sq_030,,7.3 Thermometers,state,What is meant by ice point and steam point on a temperature scale?,درجہ حرارت کے پیمانے پر ice point اور steam point سے کیا مراد ہے؟,Easy,2,medium,
,1,Basic Thermometric Properties,,,,,,,1
q_9_phy_ch7_sq_031,,Basic Thermometric Properties,list,List four basic thermometric properties of a material suitable for constructing a thermometer.,تھرمامیٹر بنانے کے لیے موزوں مادے کی چار بنیادی تھرمومیٹرک خصوصیات درج کریں۔,Easy,2,high,
q_9_phy_ch7_sq_032,,Basic Thermometric Properties,explain,Why should a thermometric liquid not wet glass and not vaporize?,تھرمومیٹرک مائع کو شیشہ گیلا نہیں کرنا چاہیے اور بخارات نہیں بننا چاہیے، کیوں؟,Medium,2,medium,
q_9_phy_ch7_sq_033,,Basic Thermometric Properties,explain,Why is water not suitable for use in thermometers? Mention the reason related to expansion.,پانی تھرمامیٹرز میں استعمال کے لیے موزوں کیوں نہیں؟ پھیلاؤ سے متعلق وجہ لکھیں۔,Medium,2,high,
q_9_phy_ch7_sq_034,,Basic Thermometric Properties,analyze,Could a mercury thermometer work properly if glass expanded more than mercury? Give reason.,اگر شیشہ پارے سے زیادہ پھیلتا تو کیا پارے والا تھرمامیٹر درست کام کر سکتا تھا؟ وجہ لکھیں۔,Hard,2,medium,
,1,Liquid-in-Glass Thermometer,,,,,,,1
q_9_phy_ch7_sq_035,,Liquid-in-Glass Thermometer,explain,How does a liquid-in-glass thermometer use the expansion of liquid to measure temperature?,مائع در شیشہ تھرمامیٹر درجہ حرارت ناپنے کے لیے مائع کے پھیلاؤ کو کیسے استعمال کرتا ہے؟,Medium,2,high,
q_9_phy_ch7_sq_036,,Liquid-in-Glass Thermometer,explain,Why is mercury commonly used in a liquid-in-glass thermometer?,مائع در شیشہ تھرمامیٹر میں عموماً پارہ کیوں استعمال کیا جاتا ہے؟,Medium,2,high,
q_9_phy_ch7_sq_037,,Liquid-in-Glass Thermometer,state,Why must alcohol be coloured when used as a thermometric liquid?,الکحل کو تھرمومیٹرک مائع کے طور پر استعمال کرتے وقت رنگین کیوں کیا جاتا ہے؟,Easy,2,medium,
q_9_phy_ch7_sq_038,,Liquid-in-Glass Thermometer,analyze,Mention two ways in which the design of a liquid-in-glass thermometer may be altered to increase its sensitivity.,مائع در شیشہ تھرمامیٹر کی حساسیت بڑھانے کے لیے اس کے ڈیزائن میں دو تبدیلیاں بیان کریں۔,Hard,2,high,
q_9_phy_ch7_sq_039,,Liquid-in-Glass Thermometer,analyze,"Why are the walls of a thermometer bulb made thin, and why is the inner bore kept narrow?",تھرمامیٹر کے بلب کی دیواریں پتلی اور اندرونی نالی تنگ کیوں رکھی جاتی ہے؟,Hard,2,high,
,1,Temperature Scales and Conversion,,,,,,,1
q_9_phy_ch7_sq_040,,Temperature Scales and Conversion,compare,"Compare Celsius, Fahrenheit and Kelvin scales using their lower and upper fixed points.",نچلے اور اوپری مقررہ نقاط کی مدد سے Celsius، Fahrenheit اور Kelvin پیمانوں کا موازنہ کریں۔,Medium,2,high,
q_9_phy_ch7_sq_041,,Temperature Scales and Conversion,explain,Why are there no negative numbers on the Kelvin scale?,Kelvin scale پر منفی اعداد کیوں نہیں ہوتے؟,Medium,2,high,
q_9_phy_ch7_sq_042,,Temperature Scales and Conversion,analyze,Which is greater: an increase in temperature of 1°C or an increase of 1°F?,درجہ حرارت میں کون سا اضافہ زیادہ ہے: 1°C یا 1°F؟,Hard,2,medium,
q_9_phy_ch7_sq_043,,Temperature Scales and Conversion,state,"Write the formulae used to convert temperature between Celsius, Fahrenheit and Kelvin scales.",Celsius، Fahrenheit اور Kelvin scales کے درمیان درجہ حرارت تبدیل کرنے کے فارمولے لکھیں۔,Medium,2,high,
q_9_phy_ch7_sq_044,,Temperature Scales and Conversion,apply,Guess the equivalent temperature on Celsius and Fahrenheit scales without calculation: 373 K.,بغیر حساب کے Celsius اور Fahrenheit scales پر مساوی درجہ حرارت کا اندازہ لگائیں: 373 K,Medium,2,medium,
,1,Thermocouple Thermometer,,,,,,,1
q_9_phy_ch7_sq_045,,Thermocouple Thermometer,describe,Describe the construction of a thermocouple thermometer using two wires of different materials.,مختلف مادوں کی دو تاروں کی مدد سے thermocouple thermometer کی بناوٹ بیان کریں۔,Medium,2,high,
q_9_phy_ch7_sq_046,,Thermocouple Thermometer,explain,How does a thermocouple thermometer work when its two junctions are at different temperatures?,جب thermocouple thermometer کے دو جوڑ مختلف درجہ حرارت پر ہوں تو یہ کیسے کام کرتا ہے؟,Medium,2,high,
q_9_phy_ch7_sq_047,,Thermocouple Thermometer,state,Which thermometric property is used in a thermocouple thermometer?,thermocouple thermometer میں کون سی thermometric property استعمال ہوتی ہے؟,Easy,2,medium,
q_9_phy_ch7_sq_048,,Thermocouple Thermometer,explain,Why is a thermocouple thermometer suitable for very high and rapidly changing temperatures?,thermocouple thermometer بہت زیادہ اور تیزی سے بدلتے درجہ حرارت کے لیے موزوں کیوں ہے؟,Medium,2,high,
,1,"7.4 Sensitivity, Range and Linearity of Thermometers",,,,,,,1
q_9_phy_ch7_sq_049,,"7.4 Sensitivity, Range and Linearity of Thermometers",define_explain,"What is meant by sensitivity of a thermometer, and how is it related to the smallest scale division?",تھرمامیٹر کی حساسیت سے کیا مراد ہے اور اس کا تعلق پیمانے کی سب سے چھوٹی تقسیم سے کیسے ہے؟,Easy,2,high,
q_9_phy_ch7_sq_050,,"7.4 Sensitivity, Range and Linearity of Thermometers",define_explain,What is range of a thermometer? Give one example from a clinical or laboratory thermometer.,تھرمامیٹر کی range کیا ہوتی ہے؟ clinical یا laboratory thermometer سے ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch7_sq_051,,"7.4 Sensitivity, Range and Linearity of Thermometers",define_explain,"What is meant by linearity of a thermometer, and why should scale divisions be evenly spaced?",تھرمامیٹر کی linearity سے کیا مراد ہے اور scale divisions برابر فاصلے پر کیوں ہونے چاہئیں؟,Medium,2,high,
q_9_phy_ch7_sq_052,,"7.4 Sensitivity, Range and Linearity of Thermometers",explain,What makes the scale reading of a thermometer accurate?,تھرمامیٹر کی scale reading کو درست کیا چیز بناتی ہے؟,Medium,2,medium,
q_9_phy_ch7_sq_053,,"7.4 Sensitivity, Range and Linearity of Thermometers",explain,"Explain how the structure of a liquid-in-glass thermometer improves sensitivity, range and linearity.",وضاحت کریں کہ مائع در شیشہ تھرمامیٹر کی ساخت sensitivity، range اور linearity کو کیسے بہتر بناتی ہے۔,Hard,2,high,
q_9_phy_ch7_sq_054,,"7.4 Sensitivity, Range and Linearity of Thermometers",analyze,Comment on the statement: A thermometer measures its own temperature.,اس بیان پر تبصرہ کریں: A thermometer measures its own temperature.,Hard,2,medium,
q_9_phy_ch7_sq_055,,"7.4 Sensitivity, Range and Linearity of Thermometers",compare,Compare the structure and function of liquid-in-glass and thermocouple thermometers.,مائع در شیشہ اور thermocouple thermometers کی ساخت اور کام کا موازنہ کریں۔,Hard,2,high,
