question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch6_sq_014,,6.1 Deformation of Solids,explain,What happens to a material when the deforming force exceeds its elastic limit?,جب تغیر شکل پیدا کرنے والی قوت لچکی حد سے بڑھ جائے تو مادے کے ساتھ کیا ہوتا ہے؟,Medium,2,high,
q_9_phy_ch6_sq_015,,6.1 Deformation of Solids,analyze,Why do a tennis ball and racket strings regain their original shape after impact?,ٹینس گیند اور ریکٹ کی تاریں ٹکر کے بعد اپنی اصل شکل دوبارہ کیوں اختیار کر لیتی ہیں؟,Hard,2,medium,
q_9_phy_ch6_sq_016,,6.2 Hooke's Law,state_formula,State Hooke's law and write its mathematical form.,ہک کا قانون بیان کریں اور اس کی ریاضیاتی صورت لکھیں۔,Easy,2,high,
q_9_phy_ch6_sq_017,,6.2 Hooke's Law,define_with_unit,"What is spring constant, and what is its SI unit?",سپرنگ کانسٹنٹ کیا ہے، اور اس کی SI اکائی کیا ہے؟,Easy,2,high,
q_9_phy_ch6_sq_018,,6.2 Hooke's Law,explain,How does the value of spring constant indicate the stiffness or strength of a spring?,سپرنگ کانسٹنٹ کی قدر سپرنگ کی سختی یا مضبوطی کو کیسے ظاہر کرتی ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_019,,6.2 Hooke's Law,interpret_graph,What does a straight-line force-extension graph passing through the origin show?,قوت اور کھنچاؤ کا مبدا سے گزرنے والا سیدھا خطی گراف کیا ظاہر کرتا ہے؟,Medium,2,high,
q_9_phy_ch6_sq_020,,6.2 Hooke's Law,interpret_graph,What does the slope of a force-extension graph represent?,قوت اور کھنچاؤ کے گراف کا ڈھلوان کیا ظاہر کرتا ہے؟,Easy,2,high,
q_9_phy_ch6_sq_021,,6.2 Hooke's Law,analyze,Why does the force-extension graph no longer remain linear after the elastic limit?,لچکی حد کے بعد قوت اور کھنچاؤ کا گراف خطی کیوں نہیں رہتا؟,Hard,2,high,
q_9_phy_ch6_sq_022,,6.2 Hooke's Law,apply,"If a stiffer spring has a higher value of k, how will its force-extension graph change?",اگر ایک زیادہ سخت سپرنگ کی k کی قدر زیادہ ہو تو اس کا قوت-کھنچاؤ گراف کیسے بدلے گا؟,Hard,2,medium,
q_9_phy_ch6_sq_023,,6.2 Hooke's Law,explain_method,How can the value of an unknown weight be found using a spring and its extension?,سپرنگ اور اس کے کھنچاؤ کی مدد سے نامعلوم وزن کی قدر کیسے معلوم کی جا سکتی ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_024,,6.2 Applications of Hooke's Law,list,List three devices that use Hooke's law in their working.,ایسے تین آلات کے نام لکھیں جو اپنے کام میں ہک کا قانون استعمال کرتے ہیں۔,Easy,2,medium,
q_9_phy_ch6_sq_025,,6.2 Applications of Hooke's Law,explain,How does a spring scale use extension or compression to measure weight?,سپرنگ اسکیل وزن ناپنے کے لیے کھنچاؤ یا دباؤ کو کیسے استعمال کرتا ہے؟,Medium,2,high,
q_9_phy_ch6_sq_026,,6.2 Applications of Hooke's Law,explain,How does the balance wheel of a mechanical clock use a spring?,مکینیکل گھڑی کا بیلنس وہیل سپرنگ کو کیسے استعمال کرتا ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_027,,6.2 Applications of Hooke's Law,explain,What role does the hair spring play in a galvanometer?,گیلوانومیٹر میں ہیئر سپرنگ کیا کردار ادا کرتی ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_028,,6.3 Density,define_formula_unit,Define density and write its formula and SI unit.,کثافت کی تعریف کریں اور اس کا فارمولا اور SI اکائی لکھیں۔,Easy,2,high,
q_9_phy_ch6_sq_029,,6.3 Density,explain,Why do equal volumes of different substances have different masses?,مختلف مادوں کے برابر حجم کی کمیت مختلف کیوں ہوتی ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_030,,6.3 Density,state,"Why is density important in designing roads, bridges and buildings?",سڑکوں، پلوں اور عمارتوں کے ڈیزائن میں کثافت کیوں اہم ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_031,,6.3 Density,identify,Which property can help identify a silver spoon and a stainless-steel spoon?,چاندی کے چمچ اور سٹین لیس سٹیل کے چمچ کی پہچان میں کون سی خاصیت مدد دے سکتی ہے؟,Easy,2,medium,
q_9_phy_ch6_sq_032,,6.3 Density,explain,Why do immiscible liquids of different densities form layers when mixed?,مختلف کثافتوں والے غیر آمیز مائعات ملانے پر تہیں کیوں بناتے ہیں؟,Hard,2,medium,
q_9_phy_ch6_sq_033,,6.3 Density Measurement,describe,Describe how the density of a regular solid can be determined.,باقاعدہ شکل کے ٹھوس جسم کی کثافت کیسے معلوم کی جا سکتی ہے؟,Medium,2,high,
q_9_phy_ch6_sq_034,,6.3 Density Measurement,describe,How can the volume of an irregular solid be measured using a measuring cylinder?,ناقاعدہ ٹھوس جسم کا حجم پیمائشی سلنڈر کی مدد سے کیسے ناپا جا سکتا ہے؟,Medium,2,high,
q_9_phy_ch6_sq_035,,6.3 Density Measurement,apply,"If a substance is soluble in water, what type of liquid should be used to measure its volume by displacement?",اگر کوئی مادہ پانی میں حل پذیر ہو تو نقل مکانی کے طریقے سے اس کا حجم ناپنے کے لیے کس قسم کا مائع استعمال کرنا چاہیے؟,Hard,2,medium,
q_9_phy_ch6_sq_036,,6.4 Pressure,define_formula_unit,Define pressure and write its formula and SI unit.,دباؤ کی تعریف کریں اور اس کا فارمولا اور SI اکائی لکھیں۔,Easy,2,high,
q_9_phy_ch6_sq_037,,6.4 Pressure,explain,How does contact area affect pressure when the same force is applied?,ایک ہی قوت لگانے پر رابطے کا رقبہ دباؤ کو کیسے متاثر کرتا ہے؟,Easy,2,high,
q_9_phy_ch6_sq_038,,6.4 Pressure,explain,Why can a pointed wooden rod be pushed into the ground more easily than a flat-ended rod?,نوک دار لکڑی کی چھڑی کو چپٹی نوک والی چھڑی کے مقابلے میں زمین میں آسانی سے کیوں دھکیلا جا سکتا ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_039,,6.4 Pressure,explain,Why are the edges of choppers and knives made sharp?,چاپر اور چھریوں کے کنارے تیز کیوں بنائے جاتے ہیں؟,Easy,2,medium,
q_9_phy_ch6_sq_040,,6.4 Pressure,explain,Why is the top of a thumb pin flat while its end is sharp?,تھمب پن کا اوپر والا حصہ چپٹا جبکہ اس کی نوک تیز کیوں ہوتی ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_041,,6.4 Pressure,analyze,Why does a bulldozer use large tracks instead of ordinary wheels?,بلڈوزر عام پہیوں کے بجائے بڑی پٹریاں کیوں استعمال کرتا ہے؟,Hard,2,medium,
q_9_phy_ch6_sq_042,,6.5 Pressure in Liquids,state_formula,Write the formula for pressure at a depth h in a liquid and name the quantities involved.,مایع میں گہرائی h پر دباؤ کا فارمولا لکھیں اور اس میں شامل مقداروں کے نام بتائیں۔,Easy,2,high,
q_9_phy_ch6_sq_043,,6.5 Pressure in Liquids,explain,On which factors does pressure at a point inside a liquid depend?,مایع کے اندر کسی نقطے پر دباؤ کن عوامل پر منحصر ہوتا ہے؟,Easy,2,high,
q_9_phy_ch6_sq_044,,6.5 Pressure in Liquids,explain,Why does liquid pressure increase with depth?,مایع کا دباؤ گہرائی کے ساتھ کیوں بڑھتا ہے؟,Medium,2,high,
q_9_phy_ch6_sq_045,,6.5 Pressure in Liquids,state,Why does pressure produce a force at right angles to the surface?,دباؤ سطح پر عمودی سمت میں قوت کیوں پیدا کرتا ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_046,,6.5 Pressure in Liquids,analyze,Why does water from the lowest hole of a container travel the greatest distance?,برتن کے سب سے نچلے سوراخ سے نکلنے والا پانی سب سے زیادہ فاصلہ کیوں طے کرتا ہے؟,Hard,2,medium,
q_9_phy_ch6_sq_047,,6.5 Pressure in Liquids,explain,What does squeezing a water-filled plastic bag with holes show about pressure in liquids?,سوراخوں والے پانی سے بھرے پلاسٹک بیگ کو دبانا مائعات میں دباؤ کے بارے میں کیا ظاہر کرتا ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_048,,6.6 Atmospheric Pressure,define,What is atmospheric pressure and how does it act on objects?,فضائی دباؤ کیا ہے اور یہ اشیا پر کیسے عمل کرتا ہے؟,Easy,2,high,
q_9_phy_ch6_sq_049,,6.6 Atmospheric Pressure,state,What is the approximate value of atmospheric pressure at sea level?,سطح سمندر پر فضائی دباؤ کی تقریباً قدر کیا ہے؟,Easy,2,medium,
q_9_phy_ch6_sq_050,,6.6 Atmospheric Pressure,explain,Why do we not feel the enormous atmospheric pressure acting on our bodies?,ہم اپنے جسموں پر عمل کرنے والا بہت بڑا فضائی دباؤ محسوس کیوں نہیں کرتے؟,Medium,2,high,
q_9_phy_ch6_sq_051,,6.6 Atmospheric Pressure,explain,Why does atmospheric pressure decrease as altitude increases?,بلندی بڑھنے کے ساتھ فضائی دباؤ کم کیوں ہوتا ہے؟,Medium,2,high,
q_9_phy_ch6_sq_052,,6.6 Atmospheric Pressure,explain,How does the crushing tin-can activity provide evidence of atmospheric pressure?,دبنے والے ٹن کین کی سرگرمی فضائی دباؤ کا ثبوت کیسے فراہم کرتی ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_053,,6.7 Measurement of Atmospheric Pressure,describe,Describe the main parts of a simple mercury barometer.,سادہ مرکری بیرومیٹر کے بنیادی حصے بیان کریں۔,Easy,2,medium,
q_9_phy_ch6_sq_054,,6.7 Measurement of Atmospheric Pressure,explain,How does the height of a mercury column measure atmospheric pressure?,مرکری کالم کی بلندی فضائی دباؤ کو کیسے ناپتی ہے؟,Medium,2,high,
q_9_phy_ch6_sq_055,,6.7 Measurement of Atmospheric Pressure,state,What is the height of the mercury column at sea level in a simple barometer?,سادہ بیرومیٹر میں سطح سمندر پر مرکری کالم کی بلندی کتنی ہوتی ہے؟,Easy,2,medium,
q_9_phy_ch6_sq_056,,6.7 Measurement of Atmospheric Pressure,analyze,Why is mercury preferred instead of water in a simple barometer?,سادہ بیرومیٹر میں پانی کے بجائے مرکری کو کیوں ترجیح دی جاتی ہے؟,Hard,2,high,
q_9_phy_ch6_sq_057,,6.7 Changes in Atmospheric Pressure,explain,How can a fall in atmospheric pressure indicate that rain clouds are on the way?,فضائی دباؤ میں کمی بارش کے بادل آنے کی علامت کیسے ہو سکتی ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_058,,6.7 Changes in Atmospheric Pressure,explain,How does an increase in water vapours affect atmospheric pressure in cloudy regions?,آبی بخارات میں اضافہ ابر آلود علاقوں میں فضائی دباؤ کو کیسے متاثر کرتا ہے؟,Hard,2,medium,
q_9_phy_ch6_sq_059,,6.8 Measurement of Pressure by Manometer,describe,Describe the structure of a simple manometer.,سادہ مینومیٹر کی ساخت بیان کریں۔,Easy,2,medium,
q_9_phy_ch6_sq_060,,6.8 Measurement of Pressure by Manometer,explain,What does it show when the mercury level in the short arm of a manometer is lower than that in the long arm?,جب مینومیٹر کے چھوٹے بازو میں مرکری کی سطح لمبے بازو سے کم ہو تو یہ کیا ظاہر کرتا ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_061,,6.8 Measurement of Pressure by Manometer,explain,What does it show when the mercury level in the short arm of a manometer is higher than that in the long arm?,جب مینومیٹر کے چھوٹے بازو میں مرکری کی سطح لمبے بازو سے زیادہ ہو تو یہ کیا ظاہر کرتا ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_062,,6.9 Pascal's Law,state_and_example,State Pascal's law and give one example from an enclosed fluid.,پاسکل کا قانون بیان کریں اور بند سیال سے ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch6_sq_063,,6.9 Pascal's Law,explain,Why does a balloon inflate uniformly from all sides when air is blown into it?,غبارے میں ہوا بھرنے پر وہ ہر طرف سے یکساں کیوں پھولتا ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_064,,6.9 Pascal's Law,list,List two advantages of hydraulic systems based on Pascal's law.,پاسکل کے قانون پر مبنی ہائیڈرولک نظاموں کے دو فوائد لکھیں۔,Easy,2,medium,
q_9_phy_ch6_sq_065,,6.9 Hydraulic Press,explain,How does a hydraulic press act as a force multiplier?,ہائیڈرولک پریس قوت کو بڑھانے والا آلہ کیسے بنتا ہے؟,Medium,2,high,
q_9_phy_ch6_sq_066,,6.9 Hydraulic Press,state_relation,"Write the relation between input force, piston areas and output force in a hydraulic press.",ہائیڈرولک پریس میں داخلی قوت، پسٹنوں کے رقبوں اور خارجی قوت کا تعلق لکھیں۔,Medium,2,high,
q_9_phy_ch6_sq_067,,6.9 Hydraulic Brakes,describe,Describe how pressure is transmitted in a hydraulic brake system.,ہائیڈرولک بریک نظام میں دباؤ کیسے منتقل ہوتا ہے؟,Medium,2,high,
q_9_phy_ch6_sq_068,,6.9 Hydraulic Brakes,explain,How does friction between brake pads and discs or drums slow down a vehicle?,بریک پیڈز اور ڈسکس یا ڈرمز کے درمیان رگڑ گاڑی کو کیسے آہستہ کرتی ہے؟,Medium,2,medium,
q_9_phy_ch6_sq_069,,6.9 Hydraulic Systems,analyze,Why must the liquid used in hydraulic systems be incompressible?,ہائیڈرولک نظاموں میں استعمال ہونے والا مائع ناقابلِ تراکم کیوں ہونا چاہیے؟,Hard,2,high,
