question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch6_019,,6.2 Hooke's Law and Spring Constant,Analyze,Four wires of the same material are stretched by the same load. Which wire will elongate most?,ایک ہی مادّے کی چار تاروں کو ایک ہی بوجھ سے کھینچا گیا ہے۔ کون سی تار سب سے زیادہ لمبی ہو گی؟,"Length 1 m, diameter 1 mm / لمبائی 1 m، قطر 1 mm","Length 2 m, diameter 2 mm / لمبائی 2 m، قطر 2 mm","Length 3 m, diameter 3 mm / لمبائی 3 m، قطر 3 mm","Length 4 m, diameter 0.5 mm / لمبائی 4 m، قطر 0.5 mm","D | Length 4 m, diameter 0.5 mm / لمبائی 4 m، قطر 0.5 mm",Hard,1,high,
q_9_phy_ch6_020,,6.2 Hooke's Law and Spring Constant,Remember,Which device uses the extension or compression of a spring to determine weight?,کون سا آلہ وزن معلوم کرنے کے لیے سپرنگ کے پھیلاؤ یا سکڑاؤ کو استعمال کرتا ہے؟,Spring scale / سپرنگ ترازو,Mercury barometer / پارہ بارومیٹر,Manometer / مینومیٹر,Hydraulic press / ہائیڈرولک پریس,A | Spring scale / سپرنگ ترازو,Easy,1,high,
q_9_phy_ch6_021,,6.2 Hooke's Law and Spring Constant,Remember,"In a galvanometer, which spring restores the pointer back to zero position?",گیلوانومیٹر میں کون سا سپرنگ اشارے کو واپس صفر مقام پر لاتا ہے؟,Hair spring / بال نما باریک سپرنگ,Hydraulic spring / ہائیڈرولک سپرنگ,Mercury spring / پارہ سپرنگ,Pressure spring only / صرف دباؤ سپرنگ,A | Hair spring / بال نما باریک سپرنگ,Easy,1,high,
q_9_phy_ch6_022,,6.2 Hooke's Law and Spring Constant,Understand,"When a spring is compressed, which form of energy does it possess?",جب سپرنگ کو دبایا جائے تو اس میں کون سی توانائی موجود ہوتی ہے؟,Kinetic energy / حرکی توانائی,Potential energy / مخفی توانائی,Internal energy / داخلی توانائی,Heat energy / حرارتی توانائی,B | Potential energy / مخفی توانائی,Medium,1,high,
,1,6.3 Density and Density Measurement,,,,,,,,,,,,1
q_9_phy_ch6_023,,6.3 Density and Density Measurement,Remember,Density of a substance is defined as:,کسی مادّے کی کثافت کی تعریف کیا ہے؟,Mass per unit volume / فی اکائی حجم کمیت,Force per unit area / فی اکائی رقبہ قوت,Work per unit time / فی اکائی وقت کام,Pressure per unit depth / فی اکائی گہرائی دباؤ,A | Mass per unit volume / فی اکائی حجم کمیت,Easy,1,high,
q_9_phy_ch6_024,,6.3 Density and Density Measurement,Remember,Which formula is used to calculate density?,کثافت معلوم کرنے کے لیے کون سا فارمولا استعمال ہوتا ہے؟,ρ = m/V / ρ = m/V,P = F/A / P = F/A,F = kx / F = kx,P = ρgh / P = ρgh,A | ρ = m/V / ρ = m/V,Easy,1,high,
q_9_phy_ch6_025,,6.3 Density and Density Measurement,Remember,What is the SI unit of density?,کثافت کی SI اکائی کیا ہے؟,kg m⁻³ / کلوگرام فی مکعب میٹر,N m⁻¹ / نیوٹن فی میٹر,N m⁻² / نیوٹن فی مربع میٹر,J s⁻¹ / جول فی سیکنڈ,A | kg m⁻³ / کلوگرام فی مکعب میٹر,Easy,1,high,
q_9_phy_ch6_026,,6.3 Density and Density Measurement,Remember,Which other unit of density is mentioned in the chapter?,باب میں کثافت کی کون سی دوسری اکائی بیان کی گئی ہے؟,g cm⁻³ / گرام فی مکعب سینٹی میٹر,N cm⁻¹ / نیوٹن فی سینٹی میٹر,Pa m⁻¹ / پاسکل فی میٹر,kg cm⁻¹ / کلوگرام فی سینٹی میٹر,A | g cm⁻³ / گرام فی مکعب سینٹی میٹر,Easy,1,high,
q_9_phy_ch6_027,,6.3 Density and Density Measurement,Understand,Why do equal volumes of different substances have different masses?,مختلف مادّوں کے برابر حجموں کی کمیتیں مختلف کیوں ہوتی ہیں؟,"Their molecules differ in size, mass and spacing / ان کے سالمات سائز، کمیت اور درمیانی فاصلہ میں مختلف ہوتے ہیں",They all have the same molecular packing / ان سب کی سالماتی ترتیب ایک جیسی ہوتی ہے,Their pressure is always zero / ان کا دباؤ ہمیشہ صفر ہوتا ہے,They have no molecules / ان میں سالمات نہیں ہوتے,"A | Their molecules differ in size, mass and spacing / ان کے سالمات سائز، کمیت اور درمیانی فاصلہ میں مختلف ہوتے ہیں",Medium,1,high,
q_9_phy_ch6_028,,6.3 Density and Density Measurement,Understand,"For a regular solid, how can volume be found before calculating density?",باقاعدہ شکل والے ٹھوس کے لیے کثافت نکالنے سے پہلے حجم کیسے معلوم کیا جا سکتا ہے؟,By measuring its dimensions / اس کے ابعاد ناپ کر,By reading atmospheric pressure only / صرف فضائی دباؤ پڑھ کر,By using a manometer only / صرف مینومیٹر استعمال کر کے,By lowering its elastic limit / اس کی لچکی حد کم کر کے,A | By measuring its dimensions / اس کے ابعاد ناپ کر,Medium,1,high,
q_9_phy_ch6_029,,6.3 Density and Density Measurement,Understand,"For an irregular solid insoluble in liquid, what gives its volume in a measuring cylinder?",غیر باقاعدہ ٹھوس جو مائع میں حل نہ ہو، اس کا حجم پیمائشی سلنڈر میں کیسے معلوم ہوتا ہے؟,Rise in liquid level / مائع کی سطح میں اضافہ,Fall in air pressure / ہوا کے دباؤ میں کمی,Mass of the cylinder only / صرف سلنڈر کی کمیت,Spring extension only / صرف سپرنگ کا پھیلاؤ,A | Rise in liquid level / مائع کی سطح میں اضافہ,Medium,1,high,
q_9_phy_ch6_030,,6.3 Density and Density Measurement,Apply,An iron block has volume 12 cm³ and mass 94 g. What is its density?,"درج ذیل لوہے کے بلاک کی کثافت معلوم کریں: mass = 94 g, volume = 12 cm³",7.8 g cm⁻³ / 7.8 گرام فی مکعب سینٹی میٹر,12 g cm⁻³ / 12 گرام فی مکعب سینٹی میٹر,94 g cm⁻³ / 94 گرام فی مکعب سینٹی میٹر,0.78 g cm⁻³ / 0.78 گرام فی مکعب سینٹی میٹر,A | 7.8 g cm⁻³ / 7.8 گرام فی مکعب سینٹی میٹر,Medium,1,high,
q_9_phy_ch6_031,,6.3 Density and Density Measurement,Apply,The mass of 5 litres of milk is 4.5 kg. What is its density in SI units?,"درج ذیل دودھ کی کثافت SI اکائیوں میں معلوم کریں: mass = 4.5 kg, volume = 5 litres",0.9 × 10³ kg m⁻³ / 0.9 × 10³ کلوگرام فی مکعب میٹر,9 × 10³ kg m⁻³ / 9 × 10³ کلوگرام فی مکعب میٹر,0.09 × 10³ kg m⁻³ / 0.09 × 10³ کلوگرام فی مکعب میٹر,4.5 × 10³ kg m⁻³ / 4.5 × 10³ کلوگرام فی مکعب میٹر,A | 0.9 × 10³ kg m⁻³ / 0.9 × 10³ کلوگرام فی مکعب میٹر,Medium,1,high,
q_9_phy_ch6_032,,6.3 Density and Density Measurement,Apply,A solid of mass 60 g raises water level from 40 cm³ to 44 cm³ in a measuring cylinder. What is its density?,"درج ذیل ٹھوس کی کثافت معلوم کریں: mass = 60 g, water level = 40 cm³ to 44 cm³",15 g cm⁻³ / 15 گرام فی مکعب سینٹی میٹر,4 g cm⁻³ / 4 گرام فی مکعب سینٹی میٹر,60 g cm⁻³ / 60 گرام فی مکعب سینٹی میٹر,0.15 g cm⁻³ / 0.15 گرام فی مکعب سینٹی میٹر,A | 15 g cm⁻³ / 15 گرام فی مکعب سینٹی میٹر,Medium,1,high,
q_9_phy_ch6_033,,6.3 Density and Density Measurement,Understand,Which substance in the given density table has the highest density?,دی گئی کثافت کی جدول میں کس مادّے کی کثافت سب سے زیادہ ہے؟,Gold / سونا,Lead / سیسہ,Osmium / اوسمیئم,Steel / فولاد,C | Osmium / اوسمیئم,Medium,1,high,
q_9_phy_ch6_034,,6.3 Density and Density Measurement,Understand,Why do immiscible liquids form layers when mixed?,غیر حل پذیر مائعات ملانے پر تہیں کیوں بناتے ہیں؟,Because they have different densities / کیونکہ ان کی کثافتیں مختلف ہوتی ہیں,Because their pressure is zero / کیونکہ ان کا دباؤ صفر ہوتا ہے,Because they obey Hooke's law / کیونکہ وہ ہوک کے قانون کی پیروی کرتے ہیں,Because they are all solids / کیونکہ وہ سب ٹھوس ہوتے ہیں,A | Because they have different densities / کیونکہ ان کی کثافتیں مختلف ہوتی ہیں,Medium,1,high,
,1,6.4 Pressure on Solids and Contact Area,,,,,,,,,,,,1
q_9_phy_ch6_035,,6.4 Pressure on Solids and Contact Area,Remember,Pressure is defined as the force exerted normally on:,دباؤ کی تعریف اس قوت کے طور پر کی جاتی ہے جو عمودی طور پر کس پر لگتی ہے؟,Unit area of an object / جسم کے فی اکائی رقبہ پر,Unit volume of an object / جسم کے فی اکائی حجم پر,Unit mass of an object / جسم کی فی اکائی کمیت پر,Unit time of an object / جسم کے فی اکائی وقت پر,A | Unit area of an object / جسم کے فی اکائی رقبہ پر,Easy,1,high,
q_9_phy_ch6_036,,6.4 Pressure on Solids and Contact Area,Remember,Which formula gives pressure on a surface?,سطح پر دباؤ کے لیے کون سا فارمولا ہے؟,P = F/A / P = F/A,F = kx / F = kx,ρ = m/V / ρ = m/V,P = W/t / P = W/t,A | P = F/A / P = F/A,Easy,1,high,
q_9_phy_ch6_037,,6.4 Pressure on Solids and Contact Area,Remember,What is the SI unit of pressure?,دباؤ کی SI اکائی کیا ہے؟,Pascal / پاسکل,Joule / جول,Watt / واٹ,Newton metre / نیوٹن میٹر,A | Pascal / پاسکل,Easy,1,high,
q_9_phy_ch6_038,,6.4 Pressure on Solids and Contact Area,Understand,"For a certain force, when does pressure become very large?",کسی مقررہ قوت کے لیے دباؤ کب بہت زیادہ ہو جاتا ہے؟,When contact area is small / جب رابطہ رقبہ چھوٹا ہو,When contact area is large / جب رابطہ رقبہ بڑا ہو,When density becomes zero / جب کثافت صفر ہو,When force is absent / جب قوت موجود نہ ہو,A | When contact area is small / جب رابطہ رقبہ چھوٹا ہو,Medium,1,high,
q_9_phy_ch6_039,,6.4 Pressure on Solids and Contact Area,Understand,Why can a pointed wooden rod be pushed into the ground more easily than a flat-ended rod?,نوک دار لکڑی کی چھڑی کو چپٹے سرے والی چھڑی کے مقابلے میں زمین میں آسانی سے کیوں دھکیلا جا سکتا ہے؟,It concentrates force on a small area / یہ قوت کو چھوٹے رقبے پر مرکوز کرتی ہے,It removes atmospheric pressure / یہ فضائی دباؤ ختم کرتی ہے,It decreases its force to zero / یہ اپنی قوت صفر کر دیتی ہے,It increases its volume only / یہ صرف اپنا حجم بڑھاتی ہے,A | It concentrates force on a small area / یہ قوت کو چھوٹے رقبے پر مرکوز کرتی ہے,Medium,1,high,
q_9_phy_ch6_040,,6.4 Pressure on Solids and Contact Area,Understand,Why are sports boots for football and hockey fitted with studs?,فٹ بال اور ہاکی کے بوٹوں میں اسٹڈز کیوں لگائے جاتے ہیں؟,To reduce contact area and increase grip / رابطہ رقبہ کم کر کے گرفت بڑھانے کے لیے,To increase volume of air / ہوا کا حجم بڑھانے کے لیے,To measure atmospheric pressure / فضائی دباؤ ناپنے کے لیے,To make the foot elastic / پاؤں کو لچک دار بنانے کے لیے,A | To reduce contact area and increase grip / رابطہ رقبہ کم کر کے گرفت بڑھانے کے لیے,Medium,1,high,
q_9_phy_ch6_041,,6.4 Pressure on Solids and Contact Area,Understand,Why do heavy animals like elephants have thick legs and large flat feet?,ہاتھی جیسے بھاری جانوروں کی ٹانگیں موٹی اور پاؤں بڑے چپٹے کیوں ہوتے ہیں؟,To increase contact area and reduce pressure / رابطہ رقبہ بڑھا کر دباؤ کم کرنے کے لیے,To decrease contact area and increase pressure / رابطہ رقبہ کم کر کے دباؤ بڑھانے کے لیے,To remove liquid pressure / مائع کا دباؤ ختم کرنے کے لیے,To increase spring constant / سپرنگ مستقل بڑھانے کے لیے,A | To increase contact area and reduce pressure / رابطہ رقبہ بڑھا کر دباؤ کم کرنے کے لیے,Medium,1,high,
q_9_phy_ch6_042,,6.4 Pressure on Solids and Contact Area,Analyze,A brick can rest on different faces. On which face will it exert maximum pressure?,ایک اینٹ مختلف سطحوں پر رکھی جا سکتی ہے۔ کس سطح پر یہ زیادہ سے زیادہ دباؤ ڈالے گی؟,On the smallest contact area / سب سے چھوٹے رابطہ رقبے پر,On the largest contact area / سب سے بڑے رابطہ رقبے پر,On any area equally / ہر رقبے پر برابر,Only when area is zero / صرف جب رقبہ صفر ہو,A | On the smallest contact area / سب سے چھوٹے رابطہ رقبے پر,Hard,1,high,
q_9_phy_ch6_043,,6.4 Pressure on Solids and Contact Area,Apply,What is the force exerted by atmospheric pressure on a rectangular surface of length 50 cm and breadth 40 cm when pressure is 100 kPa?,"درج ذیل مستطیل سطح پر فضائی دباؤ سے لگنے والی قوت معلوم کریں: length = 50 cm, breadth = 40 cm, pressure = 100 kPa",20 kN / 20 کلو نیوٹن,100 kN / 100 کلو نیوٹن,200 kN / 200 کلو نیوٹن,500 kN / 500 کلو نیوٹن,A | 20 kN / 20 کلو نیوٹن,Medium,1,high,
,1,6.5 Pressure in Liquids,,,,,,,,,,,,1
q_9_phy_ch6_044,,6.5 Pressure in Liquids,Remember,Liquids exert pressure in:,مائعات دباؤ کس سمت میں ڈالتے ہیں؟,Only downward / صرف نیچے کی طرف,Only upward / صرف اوپر کی طرف,All directions / تمام سمتوں میں,Only horizontally / صرف افقی طور پر,C | All directions / تمام سمتوں میں,Easy,1,high,
q_9_phy_ch6_045,,6.5 Pressure in Liquids,Remember,Which relation gives pressure at depth h in a liquid?,مائع میں گہرائی h پر دباؤ کے لیے کون سا تعلق ہے؟,P = ρgh / P = ρgh,P = F/A / P = F/A,F = kx / F = kx,ρ = m/V / ρ = m/V,A | P = ρgh / P = ρgh,Easy,1,high,
q_9_phy_ch6_046,,6.5 Pressure in Liquids,Understand,"According to P = ρgh, pressure at a point in a liquid is proportional to:",P = ρgh کے مطابق مائع میں کسی نقطے پر دباؤ کس کے متناسب ہے؟,Density of liquid / مائع کی کثافت,Depth below the surface / سطح کے نیچے گہرائی,Acceleration due to gravity / ثقلی اسراع,All of the above / مذکورہ سب,D | All of the above / مذکورہ سب,Medium,1,high,
q_9_phy_ch6_047,,6.5 Pressure in Liquids,Analyze,Two metal plates of areas 2 m² and 3 m² are placed at the same depth in a liquid. What is the ratio of pressures on the two plates?,دو دھاتی پلیٹیں جن کے رقبے 2 m² اور 3 m² ہیں، ایک مائع میں ایک ہی گہرائی پر رکھی گئی ہیں۔ دونوں پلیٹوں پر دباؤ کا تناسب کیا ہے؟,1:1 / 1:1,√2:√3 / √2:√3,2:3 / 2:3,4:9 / 4:9,A | 1:1 / 1:1,Hard,1,high,
q_9_phy_ch6_048,,6.5 Pressure in Liquids,Understand,Why does the lowest hole in a water container send the stream farther?,پانی کے برتن کا سب سے نچلا سوراخ پانی کی دھار کو زیادہ دور کیوں بھیجتا ہے؟,Because pressure is greater at greater depth / کیونکہ زیادہ گہرائی پر دباؤ زیادہ ہوتا ہے,Because density is zero there / کیونکہ وہاں کثافت صفر ہوتی ہے,Because atmospheric pressure is absent / کیونکہ فضائی دباؤ موجود نہیں ہوتا,Because Pascal's law stops there / کیونکہ پاسکل کا قانون وہاں رک جاتا ہے,A | Because pressure is greater at greater depth / کیونکہ زیادہ گہرائی پر دباؤ زیادہ ہوتا ہے,Medium,1,high,
q_9_phy_ch6_049,,6.5 Pressure in Liquids,Understand,A force or component parallel to a surface contributes how much to pressure?,سطح کے متوازی قوت یا اس کا جزو دباؤ میں کتنا حصہ ڈالتا ہے؟,No contribution / کوئی حصہ نہیں,Maximum contribution / زیادہ سے زیادہ حصہ,Half contribution / نصف حصہ,Double contribution / دو گنا حصہ,A | No contribution / کوئی حصہ نہیں,Medium,1,high,
q_9_phy_ch6_050,,6.5 Pressure in Liquids,Analyze,Calculate the pressure of a 76 cm high column of mercury with density 13.6 × 10³ kg m⁻³ and g = 10 m s⁻².,"درج ذیل پارہ کالم کا دباؤ معلوم کریں: height = 76 cm, density = 13.6 × 10³ kg m⁻³, g = 10 m s⁻²",1.034 × 10⁵ Pa / 1.034 × 10⁵ پاسکل,1.034 × 10³ Pa / 1.034 × 10³ پاسکل,13.6 × 10⁵ Pa / 13.6 × 10⁵ پاسکل,76 × 10⁵ Pa / 76 × 10⁵ پاسکل,A | 1.034 × 10⁵ Pa / 1.034 × 10⁵ پاسکل,Hard,1,high,
q_9_phy_ch6_051,,6.5 Pressure in Liquids,Analyze,A cylindrical water tank is 2 m deep and placed on a building 20 m high. What pressure is produced at the ground floor when the tank is full? Use ρ = 1000 kg m⁻³ and g = 10 m s⁻².,"درج ذیل صورت میں گراؤنڈ فلور پر پانی کا دباؤ معلوم کریں: tank depth = 2 m, building height = 20 m, ρ = 1000 kg m⁻³, g = 10 m s⁻²",2.2 × 10⁵ Pa / 2.2 × 10⁵ پاسکل,2.0 × 10³ Pa / 2.0 × 10³ پاسکل,22 Pa / 22 پاسکل,1.0 × 10⁵ Pa / 1.0 × 10⁵ پاسکل,A | 2.2 × 10⁵ Pa / 2.2 × 10⁵ پاسکل,Hard,1,high,
,1,6.6-6.7 Atmospheric Pressure and Barometer,,,,,,,,,,,,1
q_9_phy_ch6_052,,6.6-6.7 Atmospheric Pressure and Barometer,Remember,The force per unit area exerted by the atmosphere is called:,فضا کی طرف سے لگائی گئی فی اکائی رقبہ قوت کیا کہلاتی ہے؟,Atmospheric pressure / فضائی دباؤ,Spring constant / سپرنگ مستقل,Density / کثافت,Elastic limit / لچکی حد,A | Atmospheric pressure / فضائی دباؤ,Easy,1,high,
q_9_phy_ch6_053,,6.6-6.7 Atmospheric Pressure and Barometer,Remember,"At sea level, standard atmospheric pressure is about:",سطح سمندر پر معیاری فضائی دباؤ تقریباً کتنا ہوتا ہے؟,1.013 × 10⁵ Pa / 1.013 × 10⁵ پاسکل,55 kPa / 55 کلو پاسکل,1 kPa / 1 کلو پاسکل,2 × 10¹¹ Pa / 2 × 10¹¹ پاسکل,A | 1.013 × 10⁵ Pa / 1.013 × 10⁵ پاسکل,Easy,1,high,
q_9_phy_ch6_054,,6.6-6.7 Atmospheric Pressure and Barometer,Understand,Why does atmospheric pressure decrease with altitude?,بلندی کے ساتھ فضائی دباؤ کیوں کم ہوتا ہے؟,Because air density decreases continuously / کیونکہ ہوا کی کثافت مسلسل کم ہوتی ہے,Because air becomes solid / کیونکہ ہوا ٹھوس بن جاتی ہے,Because gravity becomes zero at once / کیونکہ کشش ثقل فوراً صفر ہو جاتی ہے,Because liquids stop exerting pressure / کیونکہ مائعات دباؤ ڈالنا چھوڑ دیتے ہیں,A | Because air density decreases continuously / کیونکہ ہوا کی کثافت مسلسل کم ہوتی ہے,Medium,1,high,
q_9_phy_ch6_055,,6.6-6.7 Atmospheric Pressure and Barometer,Remember,Atmospheric pressure extends up to a height of about:,فضائی دباؤ تقریباً کتنی بلندی تک پھیلا ہوتا ہے؟,100 kilometres / 100 کلومیٹر,5 kilometres / 5 کلومیٹر,30 kilometres / 30 کلومیٹر,760 millimetres / 760 ملی میٹر,A | 100 kilometres / 100 کلومیٹر,Easy,1,high,
q_9_phy_ch6_056,,6.6-6.7 Atmospheric Pressure and Barometer,Remember,"At a height of about 5 km, atmospheric pressure falls to approximately:",تقریباً 5 km کی بلندی پر فضائی دباؤ تقریباً کتنا رہ جاتا ہے؟,55 kPa / 55 کلو پاسکل,1 kPa / 1 کلو پاسکل,760 mm / 760 ملی میٹر,2 × 10⁵ Pa / 2 × 10⁵ پاسکل,A | 55 kPa / 55 کلو پاسکل,Easy,1,high,
