question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch8_sq_017,1,8.2 Genetic Engineering and Genetically Modified Organisms,definition_example,Define a genetically modified organism and give one example of a genetically modified organism.,جینیاتی طور پر تبدیل شدہ جاندار کی تعریف کریں اور اس کی ایک مثال دیں۔,Easy,2,ULTRA,1
q_10_bio_ch8_sq_018,1,8.2 Genetic Engineering and Genetically Modified Organisms,function_purpose,State the roles of DNA-cutting and DNA-joining enzymes in genetic engineering.,جینیاتی انجینئرنگ میں DNA کاٹنے اور DNA جوڑنے والے خامروں کے کردار بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch8_sq_019,1,8.2 Genetic Engineering and Genetically Modified Organisms,difference,Differentiate between natural inheritance and deliberate genetic modification.,قدرتی وراثت اور دانستہ جینیاتی تبدیلی میں فرق بیان کریں۔,Medium,2,ELITE,1
q_10_bio_ch8_sq_020,1,8.2 Genetic Engineering and Genetically Modified Organisms,concept_explanation,Explain how genetic engineering may be used to develop organisms with useful characteristics.,وضاحت کریں کہ جینیاتی انجینئرنگ کو مفید خصوصیات والے جاندار تیار کرنے کے لیے کیسے استعمال کیا جا سکتا ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,8.2 Gene Editing,topic_separator,,,,,,1
q_10_bio_ch8_sq_021,1,8.2 Gene Editing,definition_function,Define gene editing and state the three main types of changes that may be made in DNA.,جین ایڈیٹنگ کی تعریف کریں اور DNA میں کی جانے والی تبدیلیوں کی تین بنیادی اقسام بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch8_sq_022,1,8.2 Gene Editing,list_state,Name any two inherited disorders mentioned as possible targets of gene editing.,جین ایڈیٹنگ کے ممکنہ اہداف کے طور پر بیان کردہ کسی دو موروثی امراض کے نام لکھیں۔,Easy,2,ULTRA,1
q_10_bio_ch8_sq_023,1,8.2 Gene Editing,application_scenario,"Explain how gene editing may be used to improve resistance, growth, or drought tolerance in crops.",وضاحت کریں کہ فصلوں میں مزاحمت، نشوونما یا خشک سالی برداشت کرنے کی صلاحیت بہتر بنانے کے لیے جین ایڈیٹنگ کیسے استعمال کی جا سکتی ہے۔,Medium,2,PRO,1
q_10_bio_ch8_sq_024,1,8.2 Gene Editing,cause_effect,Explain how replacing an abnormal DNA sequence may help correct a genetic disorder.,وضاحت کریں کہ غیر معمولی DNA ترتیب کو بدلنا جینیاتی بیماری کی اصلاح میں کیسے مدد دے سکتا ہے۔,Medium,2,ELITE,1
q_10_bio_ch8_sq_025,1,8.2 Gene Editing,advantages_disadvantages,State two potential benefits and two possible risks of gene editing.,جین ایڈیٹنگ کے دو ممکنہ فوائد اور دو ممکنہ خطرات بیان کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,"8.2 Gene Transfer, Recombinant DNA and Gene Cloning",topic_separator,,,,,,1
q_10_bio_ch8_sq_026,1,"8.2 Gene Transfer, Recombinant DNA and Gene Cloning",definition_example,Define a vector in genetic engineering and name the two commonly used vectors.,جینیاتی انجینئرنگ میں ویکٹر کی تعریف کریں اور عام طور پر استعمال ہونے والے دو ویکٹرز کے نام لکھیں۔,Easy,2,PRO,1
q_10_bio_ch8_sq_027,1,"8.2 Gene Transfer, Recombinant DNA and Gene Cloning",definition_function,Define recombinant DNA and state how it is formed from a plasmid and a donor gene.,ریکومبیننٹ DNA کی تعریف کریں اور بیان کریں کہ یہ پلازمڈ اور عطیہ دہندہ جین سے کیسے بنتا ہے۔,Easy,2,ULTRA,1
q_10_bio_ch8_sq_028,1,"8.2 Gene Transfer, Recombinant DNA and Gene Cloning",sequence,Write the main steps of gene transfer from identification of a donor gene to its introduction into a bacterium.,عطیہ دہندہ جین کی شناخت سے اسے بیکٹیریم میں داخل کرنے تک جین منتقلی کے بنیادی مراحل لکھیں۔,Medium,2,PRO,1
q_10_bio_ch8_sq_029,1,"8.2 Gene Transfer, Recombinant DNA and Gene Cloning",function_purpose,State the role of plasmids and bacteriophages as vectors in gene transfer.,جین منتقلی میں پلازمڈز اور بیکٹیریوفیجز کے ویکٹر کے طور پر کردار بیان کریں۔,Medium,2,ELITE,1
q_10_bio_ch8_sq_030,1,"8.2 Gene Transfer, Recombinant DNA and Gene Cloning",process_steps,Explain how reproduction of a genetically modified bacterium results in gene cloning.,وضاحت کریں کہ جینیاتی طور پر تبدیل شدہ بیکٹیریم کی تولید جین کلوننگ کا باعث کیسے بنتی ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,8.2 Products of Genetic Engineering,topic_separator,,,,,,1
q_10_bio_ch8_sq_031,1,8.2 Products of Genetic Engineering,list_state,Enlist any four medical products produced through genetically modified microorganisms.,جینیاتی طور پر تبدیل شدہ خرد جانداروں کے ذریعے تیار کی جانے والی کوئی چار طبی مصنوعات لکھیں۔,Easy,2,PRO,1
q_10_bio_ch8_sq_032,1,8.2 Products of Genetic Engineering,function_purpose,State the role of genetically modified bacteria in the production of human insulin.,انسانی انسولین کی تیاری میں جینیاتی طور پر تبدیل شدہ بیکٹیریا کا کردار بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch8_sq_033,1,8.2 Products of Genetic Engineering,definition_function,Define Bt crops and state the useful characteristic introduced into these plants.,Bt فصلوں کی تعریف کریں اور ان پودوں میں شامل کی جانے والی مفید خصوصیت بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch8_sq_034,1,8.2 Products of Genetic Engineering,function_purpose,State the importance of beta-carotene in Golden Rice and relate it to vitamin A.,گولڈن رائس میں بیٹا کیروٹین کی اہمیت بیان کریں اور اسے وٹامن A سے متعلق کریں۔,Medium,2,ULTRA,1
q_10_bio_ch8_sq_035,1,8.2 Products of Genetic Engineering,compare_contrast,"Compare the purposes of genetically engineered insulin, hepatitis B vaccine, Bt crops, and Golden Rice.",جینیاتی طور پر تیار کردہ انسولین، ہیپاٹائٹس B ویکسین، Bt فصلوں اور گولڈن رائس کے مقاصد کا تقابل کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,8.3 Applications of Biotechnology in Food,topic_separator,,,,,,1
q_10_bio_ch8_sq_036,1,8.3 Applications of Biotechnology in Food,list_state,State any four desirable characteristics that biotechnology may introduce into food crops.,غذائی فصلوں میں بایوٹیکنالوجی کے ذریعے شامل کی جانے والی کوئی چار مطلوبہ خصوصیات بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch8_sq_037,1,8.3 Applications of Biotechnology in Food,function_purpose,State the role of microbial enzymes in the production of alcoholic beverages.,الکحل مشروبات کی تیاری میں خرد جانداروں کے خامروں کا کردار بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch8_sq_038,1,8.3 Applications of Biotechnology in Food,application_scenario,Explain how biotechnology may help develop rice varieties suitable for agricultural conditions in Pakistan.,وضاحت کریں کہ بایوٹیکنالوجی پاکستان کے زرعی حالات کے لیے موزوں چاول کی اقسام تیار کرنے میں کیسے مدد دے سکتی ہے۔,Medium,2,PRO,1
q_10_bio_ch8_sq_039,1,8.3 Applications of Biotechnology in Food,function_purpose,State the role of tissue culture in the production of mango and citrus plants.,آم اور ترشاوہ پودوں کی تیاری میں ٹشو کلچر کا کردار بیان کریں۔,Medium,2,ELITE,1
q_10_bio_ch8_sq_040,1,8.3 Applications of Biotechnology in Food,advantages_disadvantages,Explain two benefits and one possible limitation of using biotechnology to improve food crops.,غذائی فصلوں کو بہتر بنانے کے لیے بایوٹیکنالوجی کے دو فوائد اور ایک ممکنہ حد کی وضاحت کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,8.3 Applications of Biotechnology in Medicine,topic_separator,,,,,,1
q_10_bio_ch8_sq_041,1,8.3 Applications of Biotechnology in Medicine,list_state,Enlist any four medical applications of biotechnology.,بایوٹیکنالوجی کے کوئی چار طبی استعمالات لکھیں۔,Easy,2,PRO,1
q_10_bio_ch8_sq_042,1,8.3 Applications of Biotechnology in Medicine,function_purpose,"State how biotechnology is used in the production of proteins, hormones, enzymes, and vaccines.",بیان کریں کہ پروٹینز، ہارمونز، خامروں اور ویکسینز کی تیاری میں بایوٹیکنالوجی کیسے استعمال ہوتی ہے۔,Easy,2,ULTRA,1
q_10_bio_ch8_sq_043,1,8.3 Applications of Biotechnology in Medicine,application_scenario,Explain how biotechnology may help detect inherited diseases and correct defective genes.,وضاحت کریں کہ بایوٹیکنالوجی موروثی بیماریوں کی تشخیص اور ناقص جینز کی اصلاح میں کیسے مدد دے سکتی ہے۔,Medium,2,PRO,1
q_10_bio_ch8_sq_044,1,8.3 Applications of Biotechnology in Medicine,function_purpose,State the role of targeted antibodies in medical treatment.,طبی علاج میں ہدفی اینٹی باڈیز کا کردار بیان کریں۔,Medium,2,ELITE,1
q_10_bio_ch8_sq_045,1,8.3 Applications of Biotechnology in Medicine,concept_explanation,Explain the importance of the Human Genome Project for understanding inherited diseases and human genes.,موروثی بیماریوں اور انسانی جینز کو سمجھنے کے لیے ہیومن جینوم پروجیکٹ کی اہمیت بیان کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,8.3 Environmental and Marine Biotechnology,topic_separator,,,,,,1
q_10_bio_ch8_sq_046,1,8.3 Environmental and Marine Biotechnology,definition_example,Define bioremediation and give one example of the removal of environmental pollutants by microorganisms.,بایوری میڈی ایشن کی تعریف کریں اور خرد جانداروں کے ذریعے ماحولیاتی آلودگی دور کرنے کی ایک مثال دیں۔,Easy,2,PRO,1
q_10_bio_ch8_sq_047,1,8.3 Environmental and Marine Biotechnology,list_state,Enlist any four environmental uses of biotechnology.,بایوٹیکنالوجی کے کوئی چار ماحولیاتی استعمالات لکھیں۔,Easy,2,ULTRA,1
q_10_bio_ch8_sq_048,1,8.3 Environmental and Marine Biotechnology,application_scenario,Explain how genetically modified bacteria may be used to break down harmful chemicals or oil spills.,وضاحت کریں کہ جینیاتی طور پر تبدیل شدہ بیکٹیریا نقصان دہ کیمیائی مادّوں یا تیل کے اخراج کو توڑنے کے لیے کیسے استعمال ہو سکتے ہیں۔,Medium,2,PRO,1
q_10_bio_ch8_sq_049,1,8.3 Environmental and Marine Biotechnology,list_state,"State any four applications of marine biotechnology in food, medicine, fuels, or industry.",غذا، طب، ایندھن یا صنعت میں سمندری بایوٹیکنالوجی کے کوئی چار استعمالات بیان کریں۔,Medium,2,ELITE,1
q_10_bio_ch8_sq_050,1,8.3 Environmental and Marine Biotechnology,compare_contrast,Compare the environmental uses of land-based microorganisms and marine organisms in biotechnology.,بایوٹیکنالوجی میں زمینی خرد جانداروں اور سمندری جانداروں کے ماحولیاتی استعمالات کا تقابل کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,8.3 Industrial Biotechnology,topic_separator,,,,,,1
q_10_bio_ch8_sq_051,1,8.3 Industrial Biotechnology,list_state,Enlist the major biofuels produced through industrial biotechnology.,صنعتی بایوٹیکنالوجی کے ذریعے تیار کیے جانے والے اہم حیاتی ایندھن لکھیں۔,Easy,2,PRO,1
q_10_bio_ch8_sq_052,1,8.3 Industrial Biotechnology,function_purpose,State how ethanol may be used with petrol as a fuel.,بیان کریں کہ ایتھانول کو پیٹرول کے ساتھ بطور ایندھن کیسے استعمال کیا جا سکتا ہے۔,Easy,2,ULTRA,1
q_10_bio_ch8_sq_053,1,8.3 Industrial Biotechnology,process_steps,Explain how fermented plant starch may be used in the production of bioplastic.,وضاحت کریں کہ تخمیر شدہ نباتاتی نشاستہ بایوپلاسٹک کی تیاری میں کیسے استعمال کیا جا سکتا ہے۔,Medium,2,PRO,1
q_10_bio_ch8_sq_054,1,8.3 Industrial Biotechnology,process_steps,Explain how Penicillium fermentation is used in the industrial production of penicillin.,وضاحت کریں کہ Penicillium کے تخمیر کو پینسلین کی صنعتی تیاری میں کیسے استعمال کیا جاتا ہے۔,Medium,2,ELITE,1
q_10_bio_ch8_sq_055,1,8.3 Industrial Biotechnology,compare_contrast,"Compare the industrial production of biofuels, bioplastics, penicillin, and insulin in terms of their biological sources and uses.",حیاتی ایندھن، بایوپلاسٹکس، پینسلین اور انسولین کی صنعتی تیاری کا ان کے حیاتیاتی ذرائع اور استعمالات کے لحاظ سے تقابل کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,"8.4 Benefits, Risks and Ethical Issues of Biotechnology",topic_separator,,,,,,1
q_10_bio_ch8_sq_056,1,"8.4 Benefits, Risks and Ethical Issues of Biotechnology",list_state,"Enlist any four major benefits of biotechnology for humans, agriculture, medicine, or the environment.",انسانوں، زراعت، طب یا ماحول کے لیے بایوٹیکنالوجی کے کوئی چار بڑے فوائد لکھیں۔,Easy,2,PRO,1
q_10_bio_ch8_sq_057,1,"8.4 Benefits, Risks and Ethical Issues of Biotechnology",classification,"Classify the risks of biotechnology into health, environmental, and ethical categories.",بایوٹیکنالوجی کے خطرات کو صحت، ماحول اور اخلاقی اقسام میں درجہ بند کریں۔,Easy,2,ULTRA,1
q_10_bio_ch8_sq_058,1,"8.4 Benefits, Risks and Ethical Issues of Biotechnology",cause_effect,Explain how cross-pollination may transfer modified genes from genetically modified crops to other plants.,وضاحت کریں کہ باہمی زیرگی جینیاتی طور پر تبدیل شدہ فصلوں کے ترمیم شدہ جینز کو دوسرے پودوں تک کیسے منتقل کر سکتی ہے۔,Medium,2,PRO,1
q_10_bio_ch8_sq_059,1,"8.4 Benefits, Risks and Ethical Issues of Biotechnology",cause_effect,Explain how widespread use of genetically modified crops may affect biodiversity and lead to resistant pests or weeds.,وضاحت کریں کہ جینیاتی طور پر تبدیل شدہ فصلوں کا وسیع استعمال حیاتی تنوع کو کیسے متاثر کر سکتا ہے اور مزاحم کیڑوں یا جڑی بوٹیوں کا سبب کیسے بن سکتا ہے۔,Medium,2,ELITE,1
q_10_bio_ch8_sq_060,1,"8.4 Benefits, Risks and Ethical Issues of Biotechnology",advantages_disadvantages,"Evaluate biotechnology by stating two important benefits and two health, environmental, or ethical concerns.",بایوٹیکنالوجی کا جائزہ لیتے ہوئے دو اہم فوائد اور صحت، ماحول یا اخلاقیات سے متعلق دو خدشات بیان کریں۔,Hard,2,PRO,1
