question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch10_009,1,10.2 Theory of Evolution by Natural Selection,Remember,In which year did Darwin publish On the Origin of Species?,ڈارون نے کتاب On the Origin of Species کس سال شائع کی؟,1809 / 1809,1850 / 1850,1882 / 1882,1859 / 1859,D | 1859 / 1859,Easy,1,PRO,1
q_10_bio_ch10_010,1,10.2 Theory of Evolution by Natural Selection,Remember,What theory did Darwin present in On the Origin of Species?,ڈارون نے On the Origin of Species میں کون سا نظریہ پیش کیا؟,Theory of inheritance by acquired characters / حاصل شدہ خصوصیات کی وراثت کا نظریہ,Theory of evolution by natural selection / قدرتی انتخاب کے ذریعے ارتقا کا نظریہ,Theory of spontaneous generation / خود بخود پیدائش کا نظریہ,Theory of cell division / خلیاتی تقسیم کا نظریہ,B | Theory of evolution by natural selection / قدرتی انتخاب کے ذریعے ارتقا کا نظریہ,Easy,1,PRO,1
q_10_bio_ch10_011,1,10.2 Theory of Evolution by Natural Selection,Remember,"According to Darwin's theory, which individuals are more likely to survive and reproduce?",ڈارون کے نظریے کے مطابق کون سے افراد کے زندہ رہنے اور تولید کرنے کے امکانات زیادہ ہوتے ہیں؟,Individuals with no variation / بغیر کسی تغیر کے افراد,Individuals with only harmful variations / صرف نقصان دہ تغیرات والے افراد,Individuals with helpful variations / فائدہ مند تغیرات والے افراد,Individuals that never reproduce / وہ افراد جو کبھی تولید نہ کریں,C | Individuals with helpful variations / فائدہ مند تغیرات والے افراد,Easy,1,PRO,1
q_10_bio_ch10_012,1,10.2 Theory of Evolution by Natural Selection,Understand,What happens to favourable characteristics over many generations?,کئی نسلوں کے دوران فائدہ مند خصوصیات کے ساتھ کیا ہوتا ہے؟,They always disappear immediately / وہ ہمیشہ فوراً ختم ہو جاتی ہیں,They stop being inherited / وہ موروثی ہونا بند ہو جاتی ہیں,They become more common in the population / وہ آبادی میں زیادہ عام ہو جاتی ہیں,They remain limited to one individual / وہ صرف ایک فرد تک محدود رہتی ہیں,C | They become more common in the population / وہ آبادی میں زیادہ عام ہو جاتی ہیں,Medium,1,PRO,1
q_10_bio_ch10_013,1,10.2 Theory of Evolution by Natural Selection,Understand,What may be the long-term result of favourable variations becoming common?,فائدہ مند تغیرات کے عام ہونے کا طویل مدتی نتیجہ کیا ہو سکتا ہے؟,Complete loss of reproduction / تولید کا مکمل خاتمہ,Removal of all variation / تمام تغیرات کا خاتمہ,Evolution of new species / نئی انواع کا ارتقا,Immediate extinction of every organism / ہر جاندار کا فوری انقراض,C | Evolution of new species / نئی انواع کا ارتقا,Medium,1,ULTRA,1
q_10_bio_ch10_014,1,10.2 Theory of Evolution by Natural Selection,Remember,What is natural selection?,قدرتی انتخاب کیا ہے؟,"The process in which individuals with better variations are more likely to survive, reproduce, and pass them to offspring / وہ عمل جس میں بہتر تغیرات والے افراد کے زندہ رہنے، تولید کرنے اور انہیں اولاد تک منتقل کرنے کے امکانات زیادہ ہوں",Human selection of plants and animals for desired traits / مطلوبہ خصوصیات کے لیے انسانوں کا پودوں اور جانوروں کو منتخب کرنا,Random removal of all variations / تمام تغیرات کا بے ترتیب خاتمہ,A process that occurs only in fossils / ایسا عمل جو صرف فوسلز میں ہوتا ہے,"A | The process in which individuals with better variations are more likely to survive, reproduce, and pass them to offspring / وہ عمل جس میں بہتر تغیرات والے افراد کے زندہ رہنے، تولید کرنے اور انہیں اولاد تک منتقل کرنے کے امکانات زیادہ ہوں",Easy,1,PRO,1
q_10_bio_ch10_015,1,10.2 Theory of Evolution by Natural Selection,Understand,Why is natural selection considered a mechanism of evolution?,قدرتی انتخاب کو ارتقا کا طریقۂ کار کیوں سمجھا جاتا ہے؟,It prevents all organisms from reproducing / یہ تمام جانداروں کی تولید روکتا ہے,It makes every individual identical immediately / یہ ہر فرد کو فوراً ایک جیسا بنا دیتا ہے,It removes inherited characteristics from offspring / یہ اولاد سے موروثی خصوصیات ختم کرتا ہے,It increases useful heritable variations in populations over generations / یہ نسلوں کے دوران آبادیوں میں مفید موروثی تغیرات کو بڑھاتا ہے,D | It increases useful heritable variations in populations over generations / یہ نسلوں کے دوران آبادیوں میں مفید موروثی تغیرات کو بڑھاتا ہے,Medium,1,PRO,1
q_10_bio_ch10_016,1,10.2 Theory of Evolution by Natural Selection,Understand,Which statement correctly describes the relationship between variation and natural selection?,کون سا بیان تغیر اور قدرتی انتخاب کے تعلق کو درست بیان کرتا ہے؟,Natural selection acts on variations present among individuals / قدرتی انتخاب افراد میں موجود تغیرات پر عمل کرتا ہے,Natural selection occurs only when no variation exists / قدرتی انتخاب صرف تب ہوتا ہے جب کوئی تغیر موجود نہ ہو,Variations are produced only after natural selection ends / تغیرات صرف قدرتی انتخاب ختم ہونے کے بعد پیدا ہوتے ہیں,Natural selection removes every variation equally / قدرتی انتخاب ہر تغیر کو برابر ختم کرتا ہے,A | Natural selection acts on variations present among individuals / قدرتی انتخاب افراد میں موجود تغیرات پر عمل کرتا ہے,Medium,1,PRO,1
TOPIC_SEP,1,10.2 Steps of Natural Selection,Topic,,,,,,,,,,,1
q_10_bio_ch10_017,1,10.2 Steps of Natural Selection,Remember,Which is the first step in the process of natural selection?,قدرتی انتخاب کے عمل کا پہلا مرحلہ کون سا ہے؟,Gradual evolution / تدریجی ارتقا,Reproduction and inheritance / تولید اور وراثت,Survival of the fittest / موزوں ترین کی بقا,Variations among individuals / افراد میں تغیرات,D | Variations among individuals / افراد میں تغیرات,Easy,1,PRO,1
q_10_bio_ch10_018,1,10.2 Steps of Natural Selection,Understand,Which examples of variation are mentioned in the chapter?,باب میں تغیرات کی کون سی مثالیں بیان کی گئی ہیں؟,Only differences in age / صرف عمر میں فرق,"Differences in colour, size, speed, strength, or ability to find food / رنگ، جسامت، رفتار، طاقت، یا غذا تلاش کرنے کی صلاحیت میں فرق",Only differences in habitat / صرف مسکن میں فرق,Only differences in body temperature / صرف جسمانی درجہ حرارت میں فرق,"B | Differences in colour, size, speed, strength, or ability to find food / رنگ، جسامت، رفتار، طاقت، یا غذا تلاش کرنے کی صلاحیت میں فرق",Medium,1,ULTRA,1
q_10_bio_ch10_019,1,10.2 Steps of Natural Selection,Understand,What causes the struggle for survival?,بقا کی جدوجہد کس وجہ سے ہوتی ہے؟,"Unlimited food, water, and space / لامحدود غذا، پانی، اور جگہ",Absence of predators and diseases / شکاریوں اور بیماریوں کا فقدان,"Competition for limited resources and threats from predators, diseases, and harsh environments / محدود وسائل کے لیے مقابلہ اور شکاریوں، بیماریوں، اور سخت ماحول کے خطرات",Identical characteristics in all individuals / تمام افراد میں یکساں خصوصیات,"C | Competition for limited resources and threats from predators, diseases, and harsh environments / محدود وسائل کے لیے مقابلہ اور شکاریوں، بیماریوں، اور سخت ماحول کے خطرات",Medium,1,PRO,1
q_10_bio_ch10_020,1,10.2 Steps of Natural Selection,Remember,What does 'fittest' mean in natural selection?,قدرتی انتخاب میں 'موزوں ترین' سے کیا مراد ہے؟,Physically strongest only / صرف جسمانی طور پر سب سے طاقتور,Best suited to the environment / ماحول کے لیے سب سے زیادہ موزوں,Largest in body size / جسمانی جسامت میں سب سے بڑا,Oldest individual in the population / آبادی کا سب سے بوڑھا فرد,B | Best suited to the environment / ماحول کے لیے سب سے زیادہ موزوں,Easy,1,PRO,1
q_10_bio_ch10_021,1,10.2 Steps of Natural Selection,Understand,What occurs during reproduction and passing on variations?,تولید اور تغیرات کی منتقلی کے مرحلے میں کیا ہوتا ہے؟,Useful variations are never inherited / مفید تغیرات کبھی موروثی نہیں ہوتے,All offspring receive only harmful variations / تمام اولاد کو صرف نقصان دہ تغیرات ملتے ہیں,Surviving individuals pass useful variations to their offspring / زندہ بچنے والے افراد مفید تغیرات اپنی اولاد تک منتقل کرتے ہیں,Surviving individuals stop reproducing / زندہ بچنے والے افراد تولید روک دیتے ہیں,C | Surviving individuals pass useful variations to their offspring / زندہ بچنے والے افراد مفید تغیرات اپنی اولاد تک منتقل کرتے ہیں,Medium,1,PRO,1
q_10_bio_ch10_022,1,10.2 Steps of Natural Selection,Understand,What happens during gradual evolution over time?,وقت کے ساتھ تدریجی ارتقا میں کیا ہوتا ہے؟,All changes occur in a single day / تمام تبدیلیاں ایک ہی دن میں ہوتی ہیں,Species remain completely unchanged / انواع مکمل طور پر غیر تبدیل رہتی ہیں,All variations disappear in one generation / تمام تغیرات ایک نسل میں ختم ہو جاتے ہیں,Small changes accumulate over many generations / چھوٹی تبدیلیاں کئی نسلوں میں جمع ہوتی رہتی ہیں,D | Small changes accumulate over many generations / چھوٹی تبدیلیاں کئی نسلوں میں جمع ہوتی رہتی ہیں,Medium,1,ULTRA,1
q_10_bio_ch10_023,1,10.2 Steps of Natural Selection,Analyze,Which sequence correctly shows the process of natural selection?,کون سی ترتیب قدرتی انتخاب کے عمل کو درست ظاہر کرتی ہے؟,Struggle for survival → variation → extinction → mutation → no evolution / بقا کی جدوجہد → تغیر → انقراض → میوٹیشن → ارتقا نہیں,Passing on variations → no competition → variation → extinction → reproduction / تغیرات کی منتقلی → کوئی مقابلہ نہیں → تغیر → انقراض → تولید,Variation → struggle for survival → survival of the fittest → passing on variations → gradual evolution / تغیر → بقا کی جدوجہد → موزوں ترین کی بقا → تغیرات کی منتقلی → تدریجی ارتقا,Gradual evolution → no variation → struggle → no reproduction → survival / تدریجی ارتقا → کوئی تغیر نہیں → جدوجہد → تولید نہیں → بقا,C | Variation → struggle for survival → survival of the fittest → passing on variations → gradual evolution / تغیر → بقا کی جدوجہد → موزوں ترین کی بقا → تغیرات کی منتقلی → تدریجی ارتقا,Hard,1,PRO,1
q_10_bio_ch10_024,1,10.2 Steps of Natural Selection,Apply,A new useful variation appears and improves survival. What is most likely to happen over generations?,ایک نیا مفید تغیر ظاہر ہوتا ہے اور بقا بہتر بناتا ہے۔ کئی نسلوں کے دوران غالباً کیا ہوگا؟,It must disappear immediately / یہ لازماً فوراً ختم ہو جائے گا,It can never be inherited / یہ کبھی موروثی نہیں ہو سکتا,It will always cause disease / یہ ہمیشہ بیماری پیدا کرے گا,It may spread through the population / یہ آبادی میں پھیل سکتا ہے,D | It may spread through the population / یہ آبادی میں پھیل سکتا ہے,Hard,1,PRO,1
TOPIC_SEP,1,10.2 Examples of Natural Selection,Topic,,,,,,,,,,,1
q_10_bio_ch10_025,1,10.2 Examples of Natural Selection,Remember,What variation existed among ancestral giraffes?,قدیم زرافوں میں کون سا تغیر موجود تھا؟,Some had slightly longer necks than others / کچھ کی گردنیں دوسروں سے قدرے لمبی تھیں,All had identical neck lengths / سب کی گردنیں ایک جیسی لمبی تھیں,Some had no necks / کچھ کی گردنیں نہیں تھیں,Only their colours differed / صرف ان کے رنگ مختلف تھے,A | Some had slightly longer necks than others / کچھ کی گردنیں دوسروں سے قدرے لمبی تھیں,Easy,1,ULTRA,1
q_10_bio_ch10_026,1,10.2 Examples of Natural Selection,Understand,Why did long-necked giraffes survive better during harsh conditions?,سخت حالات میں لمبی گردن والے زرافے بہتر کیوں زندہ رہے؟,They could breathe underwater / وہ پانی کے اندر سانس لے سکتے تھے,They could run without food / وہ غذا کے بغیر دوڑ سکتے تھے,They could reach leaves on taller trees / وہ اونچے درختوں کے پتے حاصل کر سکتے تھے,They were invisible to predators / وہ شکاریوں کو نظر نہیں آتے تھے,C | They could reach leaves on taller trees / وہ اونچے درختوں کے پتے حاصل کر سکتے تھے,Medium,1,PRO,1
q_10_bio_ch10_027,1,10.2 Examples of Natural Selection,Understand,What was the long-term result of natural selection in giraffes?,زرافوں میں قدرتی انتخاب کا طویل مدتی نتیجہ کیا تھا؟,All giraffes developed short necks / تمام زرافوں کی گردنیں چھوٹی ہو گئیں,Giraffes stopped reproducing / زرافوں نے تولید روک دی,All giraffes became different species immediately / تمام زرافے فوراً مختلف انواع بن گئے,Most giraffes in the population had long necks / آبادی میں زیادہ تر زرافوں کی گردنیں لمبی ہو گئیں,D | Most giraffes in the population had long necks / آبادی میں زیادہ تر زرافوں کی گردنیں لمبی ہو گئیں,Medium,1,ULTRA,1
q_10_bio_ch10_028,1,10.2 Examples of Natural Selection,Remember,What variation existed in peppered moths?,پیپرڈ موتھز میں کون سا تغیر موجود تھا؟,Some were light-coloured and some were dark-coloured / کچھ ہلکے رنگ کے اور کچھ گہرے رنگ کے تھے,All were green / سب سبز تھے,All were identical / سب ایک جیسے تھے,Some had no wings / کچھ کے پر نہیں تھے,A | Some were light-coloured and some were dark-coloured / کچھ ہلکے رنگ کے اور کچھ گہرے رنگ کے تھے,Easy,1,ULTRA,1
q_10_bio_ch10_029,1,10.2 Examples of Natural Selection,Apply,Why did dark-coloured moths survive better after industrial pollution darkened tree bark?,صنعتی آلودگی سے درختوں کی چھال گہری ہونے کے بعد گہرے رنگ کے موتھز بہتر کیوں زندہ رہے؟,They produced more food / انہوں نے زیادہ غذا بنائی,They became stronger than all birds / وہ تمام پرندوں سے زیادہ طاقتور ہو گئے,They stopped resting on trees / انہوں نے درختوں پر آرام کرنا چھوڑ دیا,They blended with the dark bark and were less visible to birds / وہ گہری چھال میں چھپ گئے اور پرندوں کو کم نظر آئے,D | They blended with the dark bark and were less visible to birds / وہ گہری چھال میں چھپ گئے اور پرندوں کو کم نظر آئے,Hard,1,PRO,1
q_10_bio_ch10_030,1,10.2 Examples of Natural Selection,Understand,What happened to the peppered moth population over time after the bark darkened?,چھال گہری ہونے کے بعد وقت کے ساتھ پیپرڈ موتھ کی آبادی میں کیا ہوا؟,Dark-coloured moths became more common than light-coloured moths / گہرے رنگ کے موتھ ہلکے رنگ کے موتھز سے زیادہ عام ہو گئے,Light-coloured moths became the only survivors / صرف ہلکے رنگ کے موتھ زندہ بچے,Both colours disappeared immediately / دونوں رنگ فوراً ختم ہو گئے,Moths changed into birds / موتھز پرندوں میں بدل گئے,A | Dark-coloured moths became more common than light-coloured moths / گہرے رنگ کے موتھ ہلکے رنگ کے موتھز سے زیادہ عام ہو گئے,Medium,1,PRO,1
TOPIC_SEP,1,10.3 Species,Topic,,,,,,,,,,,1
q_10_bio_ch10_031,1,10.3 Species,Remember,What is a species?,نوع کیا ہے؟,Any organisms living in the same area / ایک ہی علاقے میں رہنے والے کوئی بھی جاندار,A group that can never reproduce / ایسا گروہ جو کبھی تولید نہ کر سکے,Organisms with identical body size only / صرف یکساں جسمانی جسامت والے جاندار,A group of organisms that can interbreed and produce fertile offspring under natural conditions / جانداروں کا ایسا گروہ جو قدرتی حالات میں باہمی تولید کر کے زرخیز اولاد پیدا کر سکے,D | A group of organisms that can interbreed and produce fertile offspring under natural conditions / جانداروں کا ایسا گروہ جو قدرتی حالات میں باہمی تولید کر کے زرخیز اولاد پیدا کر سکے,Easy,1,PRO,1
q_10_bio_ch10_032,1,10.3 Species,Understand,What does reproductive isolation mean for members of different species?,مختلف انواع کے افراد کے لیے تولیدی علیحدگی سے کیا مراد ہے؟,They always live in different countries / وہ ہمیشہ مختلف ممالک میں رہتے ہیں,They cannot share the same food / وہ ایک جیسی غذا نہیں کھا سکتے,They have no genetic material / ان میں جینیاتی مادّہ نہیں ہوتا,They do not normally interbreed to produce fertile offspring / وہ عام طور پر باہمی تولید کر کے زرخیز اولاد پیدا نہیں کرتے,D | They do not normally interbreed to produce fertile offspring / وہ عام طور پر باہمی تولید کر کے زرخیز اولاد پیدا نہیں کرتے,Medium,1,PRO,1
q_10_bio_ch10_033,1,10.3 Species,Remember,Which scientific name belongs to the lion?,شیر کا سائنسی نام کون سا ہے؟,Panthera tigris / Panthera tigris,Panthera leo / Panthera leo,Homo sapiens / Homo sapiens,Archaeopteryx leo / Archaeopteryx leo,B | Panthera leo / Panthera leo,Easy,1,IMPORTANT,1
q_10_bio_ch10_034,1,10.3 Species,Remember,Which scientific name belongs to the tiger?,چیتے کا سائنسی نام کون سا ہے؟,Panthera tigris / Panthera tigris,Panthera leo / Panthera leo,Homo sapiens / Homo sapiens,Panthera finch / Panthera finch,A | Panthera tigris / Panthera tigris,Easy,1,IMPORTANT,1
q_10_bio_ch10_035,1,10.3 Species,Understand,Why are lions and tigers described as distinct species in the chapter?,باب میں شیر اور چیتے کو الگ انواع کیوں قرار دیا گیا ہے؟,They always live on different continents / وہ ہمیشہ مختلف براعظموں میں رہتے ہیں,They do not naturally interbreed with each other / وہ قدرتی طور پر ایک دوسرے سے باہمی تولید نہیں کرتے,They have no similarities / ان میں کوئی مشابہت نہیں,They cannot eat the same food / وہ ایک جیسی غذا نہیں کھا سکتے,B | They do not naturally interbreed with each other / وہ قدرتی طور پر ایک دوسرے سے باہمی تولید نہیں کرتے,Medium,1,ULTRA,1
TOPIC_SEP,1,10.3 Allopatric and Sympatric Speciation,Topic,,,,,,,,,,,1
q_10_bio_ch10_036,1,10.3 Allopatric and Sympatric Speciation,Remember,What is speciation?,نوع سازی کیا ہے؟,The disappearance of all variations / تمام تغیرات کا خاتمہ,The process by which new species arise through evolution / وہ عمل جس کے ذریعے ارتقا سے نئی انواع پیدا ہوتی ہیں,The formation of gametes only / صرف گیمیٹس کی تشکیل,The migration of one individual / ایک فرد کی نقل مکانی,B | The process by which new species arise through evolution / وہ عمل جس کے ذریعے ارتقا سے نئی انواع پیدا ہوتی ہیں,Easy,1,PRO,1
q_10_bio_ch10_037,1,10.3 Allopatric and Sympatric Speciation,Remember,How many main types of speciation are described in the chapter?,باب میں نوع سازی کی کتنی بنیادی اقسام بیان کی گئی ہیں؟,One / ایک,Three / تین,Two / دو,Five / پانچ,C | Two / دو,Easy,1,ULTRA,1
q_10_bio_ch10_038,1,10.3 Allopatric and Sympatric Speciation,Remember,What causes allopatric speciation?,ایلوپیٹرک نوع سازی کس وجہ سے ہوتی ہے؟,Reproductive isolation within the same area only / صرف ایک ہی علاقے میں تولیدی علیحدگی,Absence of variation / تغیرات کا فقدان,Selective breeding by humans / انسانوں کے ذریعے انتخابی افزائش,Geographical separation of a population / آبادی کی جغرافیائی علیحدگی,D | Geographical separation of a population / آبادی کی جغرافیائی علیحدگی,Easy,1,PRO,1
q_10_bio_ch10_039,1,10.3 Allopatric and Sympatric Speciation,Understand,Which can act as a physical barrier in allopatric speciation?,ایلوپیٹرک نوع سازی میں کون سی چیز جسمانی رکاوٹ بن سکتی ہے؟,A change in eye colour / آنکھ کے رنگ میں تبدیلی,"A mountain range, river, or ocean / پہاڑی سلسلہ، دریا، یا سمندر",Random pairing of gametes / گیمیٹس کا بے ترتیب ملاپ,A mutation in one gene only / صرف ایک جین میں میوٹیشن,"B | A mountain range, river, or ocean / پہاڑی سلسلہ، دریا، یا سمندر",Medium,1,ULTRA,1
q_10_bio_ch10_040,1,10.3 Allopatric and Sympatric Speciation,Apply,"A river divides a population, and the separated groups become different species after many generations. What type of speciation is this?",ایک دریا آبادی کو تقسیم کر دیتا ہے اور کئی نسلوں بعد الگ گروہ مختلف انواع بن جاتے ہیں۔ یہ کس قسم کی نوع سازی ہے؟,Allopatric speciation / ایلوپیٹرک نوع سازی,Sympatric speciation / سمپیٹرک نوع سازی,Selective breeding / انتخابی افزائش,Gene flow / جین فلو,A | Allopatric speciation / ایلوپیٹرک نوع سازی,Hard,1,PRO,1
q_10_bio_ch10_041,1,10.3 Allopatric and Sympatric Speciation,Understand,What characterizes sympatric speciation?,سمپیٹرک نوع سازی کی بنیادی خصوصیت کیا ہے؟,A physical barrier separates populations / جسمانی رکاوٹ آبادیوں کو الگ کرتی ہے,Reproductive isolation occurs within the same geographical area / ایک ہی جغرافیائی علاقے میں تولیدی علیحدگی پیدا ہوتی ہے,All individuals migrate to another continent / تمام افراد دوسرے براعظم ہجرت کرتے ہیں,Humans choose organisms for breeding / انسان جانداروں کو افزائش کے لیے منتخب کرتے ہیں,B | Reproductive isolation occurs within the same geographical area / ایک ہی جغرافیائی علاقے میں تولیدی علیحدگی پیدا ہوتی ہے,Medium,1,PRO,1
q_10_bio_ch10_042,1,10.3 Allopatric and Sympatric Speciation,Analyze,Which factor may cause sympatric speciation in fish living in the same lake?,ایک ہی جھیل میں رہنے والی مچھلیوں میں سمپیٹرک نوع سازی کون سا عامل پیدا کر سکتا ہے؟,Different dietary preferences or mate selection / مختلف غذائی ترجیحات یا ساتھی کا انتخاب,A mountain range between the groups / گروہوں کے درمیان پہاڑی سلسلہ,An ocean separating the lake / جھیل کو تقسیم کرنے والا سمندر,Complete absence of reproduction / تولید کا مکمل فقدان,A | Different dietary preferences or mate selection / مختلف غذائی ترجیحات یا ساتھی کا انتخاب,Hard,1,PRO,1
TOPIC_SEP,1,10.4 Mutations,Topic,,,,,,,,,,,1
q_10_bio_ch10_043,1,10.4 Mutations,Remember,What is a mutation?,میوٹیشن کیا ہے؟,A temporary change in body temperature / جسمانی درجہ حرارت میں عارضی تبدیلی,A non-heritable change caused by exercise / ورزش سے ہونے والی غیر موروثی تبدیلی,A permanent change in an organism's DNA that can pass to offspring / جاندار کے DNA میں مستقل تبدیلی جو اولاد تک منتقل ہو سکتی ہے,The migration of individuals / افراد کی نقل مکانی,C | A permanent change in an organism's DNA that can pass to offspring / جاندار کے DNA میں مستقل تبدیلی جو اولاد تک منتقل ہو سکتی ہے,Easy,1,PRO,1
q_10_bio_ch10_044,1,10.4 Mutations,Understand,How can mutations occur?,میوٹیشنز کیسے پیدا ہو سکتی ہیں؟,Only through selective breeding / صرف انتخابی افزائش سے,Spontaneously or due to environmental factors such as radiation or chemicals / خود بخود یا شعاعوں اور کیمیائی مادّوں جیسے ماحولیاتی عوامل سے,Only through migration / صرف نقل مکانی سے,Only through random pairing of gametes / صرف گیمیٹس کے بے ترتیب ملاپ سے,B | Spontaneously or due to environmental factors such as radiation or chemicals / خود بخود یا شعاعوں اور کیمیائی مادّوں جیسے ماحولیاتی عوامل سے,Medium,1,ULTRA,1
q_10_bio_ch10_045,1,10.4 Mutations,Remember,What is true about most mutations according to the chapter?,باب کے مطابق زیادہ تر میوٹیشنز کے بارے میں کیا درست ہے؟,They are always beneficial / وہ ہمیشہ فائدہ مند ہوتی ہیں,They never affect organisms / وہ کبھی جانداروں کو متاثر نہیں کرتیں,They are neutral or harmful / وہ غیر مؤثر یا نقصان دہ ہوتی ہیں,They always cause speciation immediately / وہ ہمیشہ فوراً نوع سازی پیدا کرتی ہیں,C | They are neutral or harmful / وہ غیر مؤثر یا نقصان دہ ہوتی ہیں,Easy,1,ULTRA,1
