question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch3_sq_023,1,3.1 Platelets (Thrombocytes) and Blood Clotting,process_steps,Explain the main steps of clot formation after a blood vessel is damaged.,خون کی نالی کو نقصان پہنچنے کے بعد لوتھڑا بننے کے بنیادی مراحل بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch3_sq_024,1,3.1 Platelets (Thrombocytes) and Blood Clotting,compare_contrast,Compare platelets and red blood cells in terms of structure and main function.,پلیٹ لیٹس اور سرخ خون کے خلیات کا ساخت اور بنیادی فعل کے لحاظ سے تقابل کریں۔,Medium,2,ELITE,1
q_10_bio_ch3_sq_025,1,3.1 Platelets (Thrombocytes) and Blood Clotting,application_scenario,Explain why a person with a low platelet count may have difficulty in clotting blood.,وضاحت کریں کہ پلیٹ لیٹس کی کم تعداد والے شخص کو خون جمنے میں دشواری کیوں ہو سکتی ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,3.2 Human Heart: Structure of the Heart,topic_separator,,,,,,1
q_10_bio_ch3_sq_026,1,3.2 Human Heart: Structure of the Heart,features_characteristics,State the location and muscular nature of the heart and describe the pericardium around it.,دل کا مقام اور عضلاتی نوعیت بیان کریں اور اس کے گرد موجود پیریکارڈیم کی وضاحت کریں۔,Easy,2,ULTRA,1
q_10_bio_ch3_sq_027,1,3.2 Human Heart: Structure of the Heart,difference,Differentiate between atria and ventricles using two structural points.,ایٹریا اور وینٹریکلز میں دو ساختی نکات کی بنیاد پر فرق بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch3_sq_028,1,3.2 Human Heart: Structure of the Heart,definition_function,Define the septum and explain its role in the separation of the two sides of the heart.,سیپٹم کی تعریف کریں اور دل کے دونوں اطراف کو الگ رکھنے میں اس کا کردار بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch3_sq_029,1,3.2 Human Heart: Structure of the Heart,compare_contrast,"Compare the tricuspid, bicuspid, and semilunar valves in terms of location and function.",ٹرائی کسپیڈ، بائی کسپیڈ اور سیمی لونر والوز کا مقام اور فعل کے لحاظ سے تقابل کریں۔,Medium,2,ULTRA,1
q_10_bio_ch3_sq_030,1,3.2 Human Heart: Structure of the Heart,explain_reason,Explain why the left ventricle has the thickest and strongest wall among the heart chambers.,وضاحت کریں کہ دل کے خانوں میں بائیں وینٹریکل کی دیوار سب سے موٹی اور مضبوط کیوں ہوتی ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,3.2 Human Heart: Blood Circulation and Heartbeat,topic_separator,,,,,,1
q_10_bio_ch3_sq_031,1,3.2 Human Heart: Blood Circulation and Heartbeat,definition_function,Define pulmonary circulation and systemic circulation and state the route of blood in each.,پلمونری دوران اور سسٹیمک دوران کی تعریف کریں اور ہر ایک میں خون کا راستہ بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch3_sq_032,1,3.2 Human Heart: Blood Circulation and Heartbeat,definition_function,Define heartbeat and heart rate and state the average resting heart rate given for an adult.,دل کی دھڑکن اور ہارٹ ریٹ کی تعریف کریں اور بالغ انسان کے لیے دی گئی اوسط آرام کی شرح بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch3_sq_033,1,3.2 Human Heart: Blood Circulation and Heartbeat,sequence,Trace the flow of blood from the venae cavae through the heart and lungs to various body parts.,وینا کیوا سے خون کا راستہ دل اور پھیپھڑوں سے ہوتا ہوا جسم کے مختلف حصوں تک بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch3_sq_034,1,3.2 Human Heart: Blood Circulation and Heartbeat,compare_contrast,"Compare systole and diastole in terms of chamber activity, valve closure, and heart sounds.",سسٹول اور ڈایاسٹول کا خانوں کی سرگرمی، والوز کے بند ہونے اور دل کی آوازوں کے لحاظ سے تقابل کریں۔,Medium,2,ELITE,1
q_10_bio_ch3_sq_035,1,3.2 Human Heart: Blood Circulation and Heartbeat,concept_explanation,Explain how the human heart functions as a double pump and relate this to pulmonary and systemic pressure.,وضاحت کریں کہ انسانی دل دوہرے پمپ کے طور پر کیسے کام کرتا ہے اور اسے پلمونری و سسٹیمک دباؤ سے متعلق کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,3.3 Blood Vessels,topic_separator,,,,,,1
q_10_bio_ch3_sq_036,1,3.3 Blood Vessels,definition_function,Define an artery and state the direction of blood flow and its major exception in adults.,شریان کی تعریف کریں اور بالغ انسان میں خون کے بہاؤ کی سمت اور اس کی بڑی استثنا بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch3_sq_037,1,3.3 Blood Vessels,definition_function,Define a vein and state the direction of blood flow and its major exception in adults.,ورید کی تعریف کریں اور بالغ انسان میں خون کے بہاؤ کی سمت اور اس کی بڑی استثنا بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch3_sq_038,1,3.3 Blood Vessels,compare_contrast,"Compare arteries and veins in terms of wall thickness, lumen, elastic tissue, and valves.",شریانوں اور وریدوں کا دیوار کی موٹائی، لیومن، لچک دار بافت اور والوز کے لحاظ سے تقابل کریں۔,Medium,2,PRO,1
q_10_bio_ch3_sq_039,1,3.3 Blood Vessels,features_characteristics,Describe the structure of capillaries and explain how materials are exchanged between blood and tissue fluid.,کیپلریز کی ساخت بیان کریں اور وضاحت کریں کہ خون اور بافتی سیال کے درمیان مادّوں کا تبادلہ کیسے ہوتا ہے۔,Medium,2,PRO,1
q_10_bio_ch3_sq_040,1,3.3 Blood Vessels,sequence,"Trace the structural sequence from an artery to a vein through arterioles, capillaries, and venules.",شریان سے ورید تک آرٹیریولز، کیپلریز اور وینیولز کے ذریعے ساختی سلسلہ بیان کریں۔,Hard,2,ULTRA,1
TOPIC_SEP,1,3.4 Arterial and Venous Systems,topic_separator,,,,,,1
q_10_bio_ch3_sq_041,1,3.4 Arterial and Venous Systems,sequence,State the origin and branching of the pulmonary trunk and identify the blood carried by it.,پلمونری ٹرنک کا آغاز اور شاخ بندی بیان کریں اور اس کے ذریعے لے جائے جانے والے خون کی نوعیت لکھیں۔,Easy,2,ULTRA,1
q_10_bio_ch3_sq_042,1,3.4 Arterial and Venous Systems,function_purpose,State the number and function of pulmonary veins in pulmonary circulation.,پلمونری دوران میں پلمونری وریدوں کی تعداد اور فعل بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch3_sq_043,1,3.4 Arterial and Venous Systems,sequence,"Trace the major arteries of systemic circulation that supply the head, arms, liver, kidneys, and legs.",سسٹیمک دوران کی اہم شریانوں کا راستہ بیان کریں جو سر، بازوؤں، جگر، گردوں اور ٹانگوں کو خون فراہم کرتی ہیں۔,Medium,2,PRO,1
q_10_bio_ch3_sq_044,1,3.4 Arterial and Venous Systems,sequence,"Trace the major systemic veins carrying blood from the upper body, lower body, kidneys, alimentary canal, and liver.",بالائی جسم، زیریں جسم، گردوں، غذائی نالی اور جگر سے خون لانے والی اہم سسٹیمک وریدوں کا راستہ بیان کریں۔,Medium,2,ELITE,1
q_10_bio_ch3_sq_045,1,3.4 Arterial and Venous Systems,compare_contrast,Compare the arterial and venous pathways of pulmonary and systemic circulation in terms of direction and oxygen content.,پلمونری اور سسٹیمک دوران کی شریانی و وریدی راہوں کا سمت اور آکسیجن کی مقدار کے لحاظ سے تقابل کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,3.5 Cardiovascular Disorders: Coronary Heart Disease (CHD),topic_separator,,,,,,1
q_10_bio_ch3_sq_046,1,3.5 Cardiovascular Disorders: Coronary Heart Disease (CHD),definition_function,Define cardiovascular disorders and coronary heart disease and identify the blood vessels affected in CHD.,قلبی و عروقی بیماریوں اور کورونری دل کی بیماری کی تعریف کریں اور CHD میں متاثر ہونے والی خون کی نالیوں کی نشاندہی کریں۔,Easy,2,ULTRA,1
q_10_bio_ch3_sq_047,1,3.5 Cardiovascular Disorders: Coronary Heart Disease (CHD),difference,Differentiate between arteriosclerosis and atherosclerosis.,آرٹیریوسکلروسس اور ایتھروسکلروسس میں فرق بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch3_sq_048,1,3.5 Cardiovascular Disorders: Coronary Heart Disease (CHD),list_state,"State the main causes, risk factors, and early symptoms of coronary heart disease.",کورونری دل کی بیماری کی بنیادی وجوہات، خطرے کے عوامل اور ابتدائی علامات بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch3_sq_049,1,3.5 Cardiovascular Disorders: Coronary Heart Disease (CHD),list_state,Write the preventive measures and major complications of coronary heart disease.,کورونری دل کی بیماری کے بچاؤ کے اقدامات اور بڑی پیچیدگیاں لکھیں۔,Medium,2,PRO,1
q_10_bio_ch3_sq_050,1,3.5 Cardiovascular Disorders: Coronary Heart Disease (CHD),cause_effect,Explain how uncontrolled cholesterol levels can narrow coronary arteries and damage the heart over time.,وضاحت کریں کہ غیر قابو شدہ کولیسٹرول کی سطح وقت کے ساتھ کورونری شریانوں کو تنگ کر کے دل کو کیسے نقصان پہنچا سکتی ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,3.5 Cardiovascular Disorders: Myocardial Infarction and Angina Pectoris,topic_separator,,,,,,1
q_10_bio_ch3_sq_051,1,3.5 Cardiovascular Disorders: Myocardial Infarction and Angina Pectoris,definition_function,Define myocardial infarction and state how prolonged blockage of coronary blood flow affects heart muscle.,مایوکارڈیل انفارکشن کی تعریف کریں اور بیان کریں کہ کورونری خون کے بہاؤ کی طویل رکاوٹ دل کے عضلے کو کیسے متاثر کرتی ہے۔,Easy,2,PRO,1
q_10_bio_ch3_sq_052,1,3.5 Cardiovascular Disorders: Myocardial Infarction and Angina Pectoris,definition_function,Define angina pectoris and state its immediate cause.,انجائنا پیکٹورس کی تعریف کریں اور اس کی فوری وجہ بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch3_sq_053,1,3.5 Cardiovascular Disorders: Myocardial Infarction and Angina Pectoris,list_state,Identify the main causes and treatments of myocardial infarction.,مایوکارڈیل انفارکشن کی بنیادی وجوہات اور علاج کی نشاندہی کریں۔,Medium,2,PRO,1
q_10_bio_ch3_sq_054,1,3.5 Cardiovascular Disorders: Myocardial Infarction and Angina Pectoris,compare_contrast,"Compare myocardial infarction and angina pectoris in terms of blood flow, tissue damage, and outcome.",مایوکارڈیل انفارکشن اور انجائنا پیکٹورس کا خون کے بہاؤ، بافتی نقصان اور نتیجے کے لحاظ سے تقابل کریں۔,Medium,2,ELITE,1
q_10_bio_ch3_sq_055,1,3.5 Cardiovascular Disorders: Myocardial Infarction and Angina Pectoris,cause_effect,Explain how untreated angina may progress to myocardial infarction and increase the risk of heart failure.,وضاحت کریں کہ علاج نہ ہونے پر انجائنا مایوکارڈیل انفارکشن میں کیسے بدل سکتی ہے اور دل کی ناکامی کا خطرہ کیسے بڑھا سکتی ہے۔,Hard,2,ULTRA,1
TOPIC_SEP,1,3.5 Harmful Effects of Smoking Related to Heart Diseases,topic_separator,,,,,,1
q_10_bio_ch3_sq_056,1,3.5 Harmful Effects of Smoking Related to Heart Diseases,list_state,Enlist any four harmful effects of smoking on the heart and blood vessels.,دل اور خون کی نالیوں پر تمباکو نوشی کے کوئی چار نقصان دہ اثرات لکھیں۔,Easy,2,PRO,1
q_10_bio_ch3_sq_057,1,3.5 Harmful Effects of Smoking Related to Heart Diseases,cause_effect,State how carbon monoxide in cigarette smoke reduces oxygen delivery to body tissues.,بیان کریں کہ سگریٹ کے دھوئیں میں کاربن مونو آکسائیڈ جسمانی بافتوں تک آکسیجن کی فراہمی کو کیسے کم کرتی ہے۔,Easy,2,ULTRA,1
q_10_bio_ch3_sq_058,1,3.5 Harmful Effects of Smoking Related to Heart Diseases,cause_effect,Explain how smoking increases the risks of atherosclerosis and blood clot formation.,وضاحت کریں کہ تمباکو نوشی ایتھروسکلروسس اور خون کے لوتھڑے بننے کے خطرات کو کیسے بڑھاتی ہے۔,Medium,2,PRO,1
q_10_bio_ch3_sq_059,1,3.5 Harmful Effects of Smoking Related to Heart Diseases,cause_effect,Explain how smoking contributes to elevated blood pressure and heart rhythm abnormalities.,وضاحت کریں کہ تمباکو نوشی بلند فشارِ خون اور دل کی دھڑکن کی بے ترتیبی میں کیسے حصہ ڈالتی ہے۔,Medium,2,ULTRA,1
q_10_bio_ch3_sq_060,1,3.5 Harmful Effects of Smoking Related to Heart Diseases,concept_explanation,Explain how the combined effects of smoking reduce overall cardiovascular health.,وضاحت کریں کہ تمباکو نوشی کے مجموعی اثرات قلبی و عروقی صحت کو کیسے کمزور کرتے ہیں۔,Hard,2,PRO,1
