question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch5_016,1,5.1 Types of Neurons and Nerves,Remember,Which neurons transmit nerve impulses from receptors to the CNS?,کون سے نیورونز رِسیپٹرز سے مرکزی اعصابی نظام تک اعصابی پیغامات پہنچاتے ہیں؟,Motor neurons / حرکی نیورونز,Inter-neurons / انٹر نیورونز,Sensory neurons / حسی نیورونز,Schwann cells / شوان خلیات,C | Sensory neurons / حسی نیورونز,Easy,1,PRO,1
q_10_bio_ch5_017,1,5.1 Types of Neurons and Nerves,Remember,Where are inter-neurons present?,انٹر نیورونز کہاں موجود ہوتے ہیں؟,Only in skeletal muscles / صرف ڈھانچائی عضلات میں,Only in endocrine glands / صرف درون ریز غدود میں,In the brain and spinal cord / دماغ اور حرام مغز میں,Only in the skin / صرف جلد میں,C | In the brain and spinal cord / دماغ اور حرام مغز میں,Easy,1,ULTRA,1
q_10_bio_ch5_018,1,5.1 Types of Neurons and Nerves,Remember,Which neurons carry impulses from inter-neurons to effectors?,کون سے نیورونز انٹر نیورونز سے مؤثر اعضا تک پیغامات لے جاتے ہیں؟,Sensory neurons / حسی نیورونز,Schwann cells / شوان خلیات,Motor neurons / حرکی نیورونز,Receptor cells / رِسیپٹر خلیات,C | Motor neurons / حرکی نیورونز,Easy,1,PRO,1
q_10_bio_ch5_019,1,5.1 Types of Neurons and Nerves,Understand,What are groups of neuron cell bodies enclosed by membranes called?,جھلیوں میں بند نیورون سیل باڈیز کے گروہوں کو کیا کہا جاتا ہے؟,Synapses / سائنیپسز,Meninges / میننجیز,Ganglia / گینگلیا,Ventricles / وینٹریکلز,C | Ganglia / گینگلیا,Medium,1,ULTRA,1
TOPIC_SEP,1,5.2 Divisions of the Nervous System,Topic,,,,,,,,,,,1
q_10_bio_ch5_020,1,5.2 Divisions of the Nervous System,Remember,What are the two major divisions of the nervous system?,اعصابی نظام کی دو بڑی تقسیمات کون سی ہیں؟,Somatic system and endocrine system / جسمانی نظام اور درون ریز نظام,Brain system and hormonal system / دماغی نظام اور ہارمونی نظام,Sensory system and digestive system / حسی نظام اور ہاضم نظام,Central nervous system and peripheral nervous system / مرکزی اعصابی نظام اور محیطی اعصابی نظام,D | Central nervous system and peripheral nervous system / مرکزی اعصابی نظام اور محیطی اعصابی نظام,Easy,1,PRO,1
q_10_bio_ch5_021,1,5.2 Divisions of the Nervous System,Remember,Which organs form the central nervous system?,کون سے اعضا مرکزی اعصابی نظام بناتے ہیں؟,Cranial nerves and spinal nerves / جمجمی اعصاب اور حرام مغزی اعصاب,Brain and spinal cord / دماغ اور حرام مغز,Muscles and glands / عضلات اور غدود,Eyes and ears / آنکھیں اور کان,B | Brain and spinal cord / دماغ اور حرام مغز,Easy,1,PRO,1
q_10_bio_ch5_022,1,5.2 Divisions of the Nervous System,Understand,What mainly forms the peripheral nervous system?,محیطی اعصابی نظام بنیادی طور پر کس سے بنتا ہے؟,Only the grey matter of the brain / صرف دماغ کا سرمئی مادّہ,Only endocrine glands / صرف درون ریز غدود,The ventricles and cerebrospinal fluid / وینٹریکلز اور دماغی حرام مغزی سیال,Nerves arising from the brain and spinal cord / دماغ اور حرام مغز سے نکلنے والے اعصاب,D | Nerves arising from the brain and spinal cord / دماغ اور حرام مغز سے نکلنے والے اعصاب,Medium,1,ULTRA,1
TOPIC_SEP,1,5.2 Brain - Forebrain,Topic,,,,,,,,,,,1
q_10_bio_ch5_023,1,5.2 Brain - Forebrain,Remember,Which part is the largest part of the forebrain?,پیش دماغ کا سب سے بڑا حصہ کون سا ہے؟,Cerebrum / سیریبرم,Cerebellum / سیریبیلم,Medulla oblongata / میڈولا اوبلانگیٹا,Pons / پونز,A | Cerebrum / سیریبرم,Easy,1,PRO,1
q_10_bio_ch5_024,1,5.2 Brain - Forebrain,Remember,What divides the cerebrum into right and left cerebral hemispheres?,سیریبرم کو دائیں اور بائیں نصف کرّوں میں کون سی ساخت تقسیم کرتی ہے؟,A transverse septum / ایک عرضی پردہ,The central canal / مرکزی نالی,A deep longitudinal fissure / ایک گہری طولی دراڑ,The spinal nerve / حرام مغزی عصب,C | A deep longitudinal fissure / ایک گہری طولی دراڑ,Easy,1,ULTRA,1
q_10_bio_ch5_025,1,5.2 Brain - Forebrain,Analyze,Which statement correctly describes the cerebral cortex and the material beneath it?,سیریبرل کارٹیکس اور اس کے نیچے موجود مادّے کے بارے میں کون سا بیان درست ہے؟,"The cortex is white matter, and the material beneath it is grey matter / کارٹیکس سفید مادّہ ہے اور اس کے نیچے سرمئی مادّہ ہوتا ہے","The cortex is grey matter, and the material beneath it is white matter / کارٹیکس سرمئی مادّہ ہے اور اس کے نیچے سفید مادّہ ہوتا ہے",Both the cortex and the material beneath it are only connective tissue / کارٹیکس اور اس کے نیچے کا مادّہ دونوں صرف رابطی بافت ہیں,"The cortex contains only glands, and the inner part contains only muscles / کارٹیکس میں صرف غدود اور اندرونی حصے میں صرف عضلات ہوتے ہیں","B | The cortex is grey matter, and the material beneath it is white matter / کارٹیکس سرمئی مادّہ ہے اور اس کے نیچے سفید مادّہ ہوتا ہے",Hard,1,ULTRA,1
q_10_bio_ch5_026,1,5.2 Brain - Forebrain,Understand,"Which cerebral lobe contains regions for problem solving, judgment, speaking, and movements?",سیریبرم کا کون سا لوب مسئلہ حل کرنے، فیصلہ کرنے، بولنے اور حرکات کے مراکز رکھتا ہے؟,Parietal lobe / پیریٹل لوب,Frontal lobe / فرنٹل لوب,Temporal lobe / ٹیمپورل لوب,Occipital lobe / آکسی پٹل لوب,B | Frontal lobe / فرنٹل لوب,Medium,1,PRO,1
q_10_bio_ch5_027,1,5.2 Brain - Forebrain,Understand,"Which forebrain part regulates body temperature, hunger, thirst, sleep, and emotional states?",پیش دماغ کا کون سا حصہ جسمانی درجہ حرارت، بھوک، پیاس، نیند اور جذباتی حالتوں کو منظم کرتا ہے؟,Thalamus / تھیلمس,Cerebellum / سیریبیلم,Medulla oblongata / میڈولا اوبلانگیٹا,Hypothalamus / ہائپوتھیلمس,D | Hypothalamus / ہائپوتھیلمس,Medium,1,PRO,1
TOPIC_SEP,1,5.2 Brain - Midbrain and Hindbrain,Topic,,,,,,,,,,,1
q_10_bio_ch5_028,1,5.2 Brain - Midbrain and Hindbrain,Remember,What is the position of the midbrain?,مڈبرین کی پوزیشن کیا ہے؟,Inside the spinal nerves / حرام مغزی اعصاب کے اندر,Below the kidneys / گردوں کے نیچے,Behind the thyroid gland / تھائیرائڈ غدود کے پیچھے,Between the forebrain and hindbrain / پیش دماغ اور پچھلے دماغ کے درمیان,D | Between the forebrain and hindbrain / پیش دماغ اور پچھلے دماغ کے درمیان,Easy,1,ULTRA,1
q_10_bio_ch5_029,1,5.2 Brain - Midbrain and Hindbrain,Understand,Which function is associated with the midbrain?,کون سا فعل مڈبرین سے متعلق ہے؟,"Making adjustments to movements and helping regulate sleep, alertness, and temperature / حرکات میں ردوبدل کرنا اور نیند، بیداری اور درجہ حرارت کو منظم کرنے میں مدد دینا",Producing insulin and glucagon / انسولین اور گلوکاگون بنانا,Filtering wastes from blood / خون سے فاضل مادّے چھاننا,Digesting proteins in the stomach / معدے میں پروٹین ہضم کرنا,"A | Making adjustments to movements and helping regulate sleep, alertness, and temperature / حرکات میں ردوبدل کرنا اور نیند، بیداری اور درجہ حرارت کو منظم کرنے میں مدد دینا",Medium,1,ELITE,1
q_10_bio_ch5_030,1,5.2 Brain - Midbrain and Hindbrain,Understand,"If the medulla oblongata is severely injured, which function is most directly at risk?",اگر میڈولا اوبلانگیٹا شدید زخمی ہو جائے تو کون سا فعل سب سے زیادہ براہِ راست خطرے میں ہوگا؟,Breathing and heartbeat control / سانس اور دل کی دھڑکن کا کنٹرول,Colour vision / رنگوں کی بصارت,Egg formation / بیضہ بننا,Bile storage / صفرا کا ذخیرہ,A | Breathing and heartbeat control / سانس اور دل کی دھڑکن کا کنٹرول,Medium,1,PRO,1
q_10_bio_ch5_031,1,5.2 Brain - Midbrain and Hindbrain,Apply,A person loses balance while cycling. Which part of the brain is most likely involved?,سائیکل چلاتے ہوئے کسی شخص کا توازن بگڑ جائے تو دماغ کا کون سا حصہ غالباً متاثر ہے؟,Cerebrum / سیریبرم,Cerebellum / سیریبیلم,Thalamus / تھیلمس,Hypothalamus / ہائپوتھیلمس,B | Cerebellum / سیریبیلم,Hard,1,PRO,1
q_10_bio_ch5_032,1,5.2 Brain - Midbrain and Hindbrain,Understand,Which part makes connections between the spinal cord and cerebellum and between the cerebrum and cerebellum?,کون سا حصہ حرام مغز اور سیریبیلم کے درمیان نیز سیریبرم اور سیریبیلم کے درمیان رابطے بناتا ہے؟,Pons / پونز,Thalamus / تھیلمس,Hypothalamus / ہائپوتھیلمس,Frontal lobe / فرنٹل لوب,A | Pons / پونز,Medium,1,ULTRA,1
TOPIC_SEP,1,5.2 Spinal Cord,Topic,,,,,,,,,,,1
q_10_bio_ch5_033,1,5.2 Spinal Cord,Remember,Where is the spinal cord located?,حرام مغز کہاں واقع ہوتا ہے؟,Inside the skull only / صرف کھوپڑی کے اندر,"In the vertebral column, extending from the brain to the lower back / مہرہ دار ستون میں، دماغ سے کمر کے نچلے حصے تک",Inside the chest cavity / سینے کی گہا کے اندر,Inside the abdominal cavity / پیٹ کی گہا کے اندر,"B | In the vertebral column, extending from the brain to the lower back / مہرہ دار ستون میں، دماغ سے کمر کے نچلے حصے تک",Easy,1,ULTRA,1
q_10_bio_ch5_034,1,5.2 Spinal Cord,Analyze,How are white matter and grey matter arranged in the spinal cord?,حرام مغز میں سفید مادّہ اور سرمئی مادّہ کس ترتیب سے موجود ہوتے ہیں؟,"Grey matter is outside, while white matter is central / سرمئی مادّہ باہر جبکہ سفید مادّہ درمیان میں ہوتا ہے",Both are present only in the dorsal root / دونوں صرف ڈورسل روٹ میں ہوتے ہیں,"White matter is outside, while grey matter is central and butterfly-shaped / سفید مادّہ باہر جبکہ سرمئی مادّہ درمیان میں تتلی نما ہوتا ہے",Both are present only in the ventral root / دونوں صرف وینٹرل روٹ میں ہوتے ہیں,"C | White matter is outside, while grey matter is central and butterfly-shaped / سفید مادّہ باہر جبکہ سرمئی مادّہ درمیان میں تتلی نما ہوتا ہے",Hard,1,ULTRA,1
q_10_bio_ch5_035,1,5.2 Spinal Cord,Analyze,Which comparison of the dorsal and ventral roots of a spinal nerve is correct?,حرام مغزی عصب کی ڈورسل اور وینٹرل روٹس کا کون سا تقابل درست ہے؟,"The dorsal root contains sensory axons and a ganglion, while the ventral root contains motor axons / ڈورسل روٹ میں حسی ایکسونز اور گینگلیان جبکہ وینٹرل روٹ میں حرکی ایکسونز ہوتے ہیں","The dorsal root contains motor axons, while the ventral root contains sensory axons / ڈورسل روٹ میں حرکی جبکہ وینٹرل روٹ میں حسی ایکسونز ہوتے ہیں",Both roots contain only endocrine cells / دونوں روٹس میں صرف درون ریز خلیات ہوتے ہیں,Both roots contain only Schwann cell bodies / دونوں روٹس میں صرف شوان خلیات کی سیل باڈیز ہوتی ہیں,"A | The dorsal root contains sensory axons and a ganglion, while the ventral root contains motor axons / ڈورسل روٹ میں حسی ایکسونز اور گینگلیان جبکہ وینٹرل روٹ میں حرکی ایکسونز ہوتے ہیں",Hard,1,PRO,1
TOPIC_SEP,1,5.2 Peripheral Nervous System,Topic,,,,,,,,,,,1
q_10_bio_ch5_036,1,5.2 Peripheral Nervous System,Remember,How many pairs of cranial and spinal nerves are present in humans?,انسانوں میں جمجمی اور حرام مغزی اعصاب کے کتنے جوڑے ہوتے ہیں؟,31 pairs of cranial nerves and 12 pairs of spinal nerves / جمجمی اعصاب کے 31 اور حرام مغزی اعصاب کے 12 جوڑے,12 pairs of cranial nerves and 31 pairs of spinal nerves / جمجمی اعصاب کے 12 اور حرام مغزی اعصاب کے 31 جوڑے,12 pairs of each type / دونوں اقسام کے 12، 12 جوڑے,31 pairs of each type / دونوں اقسام کے 31، 31 جوڑے,B | 12 pairs of cranial nerves and 31 pairs of spinal nerves / جمجمی اعصاب کے 12 اور حرام مغزی اعصاب کے 31 جوڑے,Easy,1,PRO,1
q_10_bio_ch5_037,1,5.2 Peripheral Nervous System,Understand,Why are all spinal nerves described as mixed nerves?,تمام حرام مغزی اعصاب کو مخلوط اعصاب کیوں کہا جاتا ہے؟,Each contains only sensory axons / ہر ایک میں صرف حسی ایکسونز ہوتے ہیں,Each contains only motor axons / ہر ایک میں صرف حرکی ایکسونز ہوتے ہیں,Each contains axons of both sensory and motor neurons / ہر ایک میں حسی اور حرکی دونوں نیورونز کے ایکسونز ہوتے ہیں,Each contains only neuron cell bodies / ہر ایک میں صرف نیورون سیل باڈیز ہوتی ہیں,C | Each contains axons of both sensory and motor neurons / ہر ایک میں حسی اور حرکی دونوں نیورونز کے ایکسونز ہوتے ہیں,Medium,1,ULTRA,1
q_10_bio_ch5_038,1,5.2 Peripheral Nervous System,Analyze,Which comparison of sensory and motor pathways is correct?,حسی اور حرکی راستوں کا کون سا تقابل درست ہے؟,Both pathways carry impulses only from the CNS to receptors / دونوں راستے صرف مرکزی اعصابی نظام سے رِسیپٹرز تک پیغامات لے جاتے ہیں,"The sensory pathway carries impulses from receptors to the CNS, while the motor pathway carries impulses from the CNS to effectors / حسی راستہ رِسیپٹرز سے مرکزی اعصابی نظام تک جبکہ حرکی راستہ مرکزی اعصابی نظام سے مؤثر اعضا تک پیغامات پہنچاتا ہے","The sensory pathway carries impulses to glands only, while the motor pathway carries impulses to the brain only / حسی راستہ صرف غدود تک جبکہ حرکی راستہ صرف دماغ تک پیغامات لے جاتا ہے",Both pathways carry hormones through blood / دونوں راستے خون کے ذریعے ہارمونز لے جاتے ہیں,"B | The sensory pathway carries impulses from receptors to the CNS, while the motor pathway carries impulses from the CNS to effectors / حسی راستہ رِسیپٹرز سے مرکزی اعصابی نظام تک جبکہ حرکی راستہ مرکزی اعصابی نظام سے مؤثر اعضا تک پیغامات پہنچاتا ہے",Hard,1,PRO,1
TOPIC_SEP,1,5.2 Somatic and Autonomic Nervous Systems,Topic,,,,,,,,,,,1
q_10_bio_ch5_039,1,5.2 Somatic and Autonomic Nervous Systems,Remember,Which nervous system controls conscious and voluntary actions?,کون سا اعصابی نظام شعوری اور اختیاری اعمال کو کنٹرول کرتا ہے؟,Autonomic nervous system / خودکار اعصابی نظام,Endocrine system / درون ریز نظام,Somatic nervous system / سومیٹک اعصابی نظام,Sympathetic system only / صرف سمپیتھیٹک نظام,C | Somatic nervous system / سومیٹک اعصابی نظام,Easy,1,PRO,1
q_10_bio_ch5_040,1,5.2 Somatic and Autonomic Nervous Systems,Understand,Which structures are controlled by the autonomic nervous system?,خودکار اعصابی نظام کن ساختوں کو کنٹرول کرتا ہے؟,Only skeletal muscles / صرف ڈھانچائی عضلات,"Cardiac muscles, smooth muscles, and glands / قلبی عضلات، ہموار عضلات اور غدود",Only bones and joints / صرف ہڈیاں اور جوڑ,Only sensory receptors / صرف حسی رِسیپٹرز,"B | Cardiac muscles, smooth muscles, and glands / قلبی عضلات، ہموار عضلات اور غدود",Medium,1,ULTRA,1
q_10_bio_ch5_041,1,5.2 Somatic and Autonomic Nervous Systems,Apply,Which response is expected when the sympathetic nervous system is activated in an emergency?,ہنگامی حالت میں سمپیتھیٹک اعصابی نظام فعال ہونے پر کون سا ردِعمل متوقع ہے؟,"Pupils constrict, heartbeat slows, and digestion increases / پُتلیاں سکڑتی ہیں، دل کی دھڑکن سست ہوتی ہے اور ہاضمہ بڑھتا ہے",Insulin production stops permanently / انسولین کی پیداوار مستقل طور پر رک جاتی ہے,"Pupils dilate, heartbeat and breathing increase, and digestion is inhibited / پُتلیاں پھیلتی ہیں، دل کی دھڑکن اور سانس کی رفتار بڑھتی ہے اور ہاضمہ رک جاتا ہے",All skeletal muscles become inactive / تمام ڈھانچائی عضلات غیر فعال ہو جاتے ہیں,"C | Pupils dilate, heartbeat and breathing increase, and digestion is inhibited / پُتلیاں پھیلتی ہیں، دل کی دھڑکن اور سانس کی رفتار بڑھتی ہے اور ہاضمہ رک جاتا ہے",Hard,1,PRO,1
q_10_bio_ch5_042,1,5.2 Somatic and Autonomic Nervous Systems,Analyze,Which response is associated with the parasympathetic nervous system?,کون سا ردِعمل پیراسمپیتھیٹک اعصابی نظام سے متعلق ہے؟,It prepares the body for emergency situations / یہ جسم کو ہنگامی حالات کے لیے تیار کرتا ہے,It promotes digestion and normalizes the rate of heartbeat / یہ ہاضمہ بڑھاتا اور دل کی دھڑکن کو معمول پر لاتا ہے,It increases breathing rate and inhibits digestion / یہ سانس کی رفتار بڑھاتا اور ہاضمہ روکتا ہے,It causes permanent dilation of pupils / یہ پُتلیوں کو مستقل طور پر پھیلا دیتا ہے,B | It promotes digestion and normalizes the rate of heartbeat / یہ ہاضمہ بڑھاتا اور دل کی دھڑکن کو معمول پر لاتا ہے,Hard,1,PRO,1
TOPIC_SEP,1,5.2 Reflex Action,Topic,,,,,,,,,,,1
q_10_bio_ch5_043,1,5.2 Reflex Action,Remember,What is a reflex action?,انعکاسی عمل کیا ہے؟,A slow voluntary response controlled by the cerebrum / سیریبرم کے زیرِ کنٹرول ایک سست اختیاری ردِعمل,A quick involuntary response in which the brain is not involved / ایک فوری غیر اختیاری ردِعمل جس میں دماغ شامل نہیں ہوتا,A hormone released into blood / خون میں خارج ہونے والا ہارمون,A conscious movement learned through practice / مشق سے سیکھی گئی شعوری حرکت,B | A quick involuntary response in which the brain is not involved / ایک فوری غیر اختیاری ردِعمل جس میں دماغ شامل نہیں ہوتا,Easy,1,PRO,1
q_10_bio_ch5_044,1,5.2 Reflex Action,Remember,What is a reflex arc?,ریفلیکس آرک کیا ہے؟,A membrane surrounding the brain / دماغ کے گرد ایک جھلی,A group of endocrine glands / درون ریز غدود کا مجموعہ,A cavity filled with cerebrospinal fluid / دماغی حرام مغزی سیال سے بھری گہا,The pathway of neurons over which nerve impulses travel during a reflex action / نیورونز کا وہ راستہ جس پر انعکاسی عمل کے دوران اعصابی پیغامات سفر کرتے ہیں,D | The pathway of neurons over which nerve impulses travel during a reflex action / نیورونز کا وہ راستہ جس پر انعکاسی عمل کے دوران اعصابی پیغامات سفر کرتے ہیں,Easy,1,PRO,1
