question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch10_sq_009,1,10.1 Darwin's Observations During the Voyage of HMS Beagle,compare_contrast,Compare Darwin's observations of unique species in different regions with his observations of variations within the same species.,مختلف علاقوں میں منفرد انواع کے مشاہدات کا ایک ہی نوع کے اندر تغیرات کے مشاہدات سے تقابل کریں۔,Medium,2,ELITE,1
q_10_bio_ch10_sq_010,1,10.1 Darwin's Observations During the Voyage of HMS Beagle,concept_explanation,Explain how Darwin's observations of finches and fossils laid the foundation of the theory of evolution by natural selection.,وضاحت کریں کہ فنچز اور فوسلز سے متعلق ڈارون کے مشاہدات نے قدرتی انتخاب کے ذریعے ارتقا کے نظریے کی بنیاد کیسے رکھی۔,Hard,2,ELITE,1
TOPIC_SEP,1,10.2 Theory and Process of Natural Selection,topic_separator,,,,,,1
q_10_bio_ch10_sq_011,1,10.2 Theory and Process of Natural Selection,definition_function,Define natural selection and state its effect on favourable variations in a population.,قدرتی انتخاب کی تعریف کریں اور آبادی میں فائدہ مند تغیرات پر اس کا اثر بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch10_sq_012,1,10.2 Theory and Process of Natural Selection,list_state,List the five main stages in the process of natural selection.,قدرتی انتخاب کے عمل کے پانچ بنیادی مراحل لکھیں۔,Easy,2,PRO,1
q_10_bio_ch10_sq_013,1,10.2 Theory and Process of Natural Selection,features_characteristics,State any four types of variation that may occur among individuals of the same species.,ایک ہی نوع کے افراد میں پائے جانے والے تغیرات کی کوئی چار اقسام بیان کریں۔,Medium,2,ULTRA,1
q_10_bio_ch10_sq_014,1,10.2 Theory and Process of Natural Selection,explain_reason,Explain why the term fittest means best suited to the environment rather than physically strongest.,وضاحت کریں کہ موزوں ترین سے مراد جسمانی طور پر سب سے طاقتور کے بجائے ماحول کے لیے سب سے بہتر موزوں کیوں ہے۔,Medium,2,PRO,1
q_10_bio_ch10_sq_015,1,10.2 Theory and Process of Natural Selection,concept_explanation,"Explain how struggle for survival, reproduction, and inheritance cause gradual evolutionary change in a population.",وضاحت کریں کہ بقا کی جدوجہد، تولید اور وراثت آبادی میں تدریجی ارتقائی تبدیلی کیسے پیدا کرتے ہیں۔,Hard,2,ELITE,1
TOPIC_SEP,1,10.2 Examples of Natural Selection: Giraffe and Peppered Moth,topic_separator,,,,,,1
q_10_bio_ch10_sq_016,1,10.2 Examples of Natural Selection: Giraffe and Peppered Moth,sequence,Describe the five stages of natural selection that led to the predominance of long-necked giraffes.,قدرتی انتخاب کے ان پانچ مراحل کی وضاحت کریں جن کے نتیجے میں لمبی گردن والے زرافے غالب ہوئے۔,Easy,2,PRO,1
q_10_bio_ch10_sq_017,1,10.2 Examples of Natural Selection: Giraffe and Peppered Moth,features_characteristics,State the colour variations present in the peppered moth population before industrial pollution.,صنعتی آلودگی سے پہلے پیپرڈ موتھ کی آبادی میں موجود رنگ کے تغیرات بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch10_sq_018,1,10.2 Examples of Natural Selection: Giraffe and Peppered Moth,cause_effect,Explain how industrial pollution changed the survival chances of light-coloured and dark-coloured peppered moths.,وضاحت کریں کہ صنعتی آلودگی نے ہلکے اور گہرے رنگ کے پیپرڈ موتھز کے بقا کے امکانات کو کیسے بدلا۔,Medium,2,PRO,1
q_10_bio_ch10_sq_019,1,10.2 Examples of Natural Selection: Giraffe and Peppered Moth,compare_contrast,Compare the selective advantage of a long neck in giraffes with the selective advantage of dark colour in peppered moths.,زرافوں میں لمبی گردن کے انتخابی فائدے کا پیپرڈ موتھز میں گہرے رنگ کے انتخابی فائدے سے تقابل کریں۔,Medium,2,ELITE,1
q_10_bio_ch10_sq_020,1,10.2 Examples of Natural Selection: Giraffe and Peppered Moth,concept_explanation,Explain how environmental change altered the frequency of traits in the giraffe and peppered moth populations over many generations.,وضاحت کریں کہ ماحولیاتی تبدیلی نے کئی نسلوں کے دوران زرافوں اور پیپرڈ موتھز کی آبادیوں میں خصوصیات کی شرح کو کیسے بدلا۔,Hard,2,PRO,1
TOPIC_SEP,1,10.3 Species and Reproductive Isolation,topic_separator,,,,,,1
q_10_bio_ch10_sq_021,1,10.3 Species and Reproductive Isolation,definition_function,Define a species and state the reproductive requirement for organisms to belong to the same species.,نوع کی تعریف کریں اور جانداروں کے ایک ہی نوع سے تعلق کے لیے تولیدی شرط بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch10_sq_022,1,10.3 Species and Reproductive Isolation,list_state,Write the scientific names of the lion and tiger and state why they are regarded as distinct species.,شیر اور چیتے کے سائنسی نام لکھیں اور بیان کریں کہ انہیں الگ انواع کیوں سمجھا جاتا ہے۔,Easy,2,ULTRA,1
q_10_bio_ch10_sq_023,1,10.3 Species and Reproductive Isolation,difference,Differentiate between members of the same species and members of different species in terms of interbreeding and fertile offspring.,ایک ہی نوع اور مختلف انواع کے افراد میں باہمی تولید اور زرخیز اولاد کے لحاظ سے فرق بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch10_sq_024,1,10.3 Species and Reproductive Isolation,definition_function,Define reproductive isolation and state its importance in maintaining distinct species.,تولیدی علیحدگی کی تعریف کریں اور الگ انواع کو برقرار رکھنے میں اس کی اہمیت بیان کریں۔,Medium,2,ELITE,1
q_10_bio_ch10_sq_025,1,10.3 Species and Reproductive Isolation,concept_explanation,Explain why outward similarity alone is not sufficient to classify two organisms as members of the same species.,وضاحت کریں کہ صرف ظاہری مشابہت دو جانداروں کو ایک ہی نوع کے افراد قرار دینے کے لیے کافی کیوں نہیں ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,10.3 Allopatric and Sympatric Speciation,topic_separator,,,,,,1
q_10_bio_ch10_sq_026,1,10.3 Allopatric and Sympatric Speciation,definition_function,Define speciation and name its two main types.,نوع سازی کی تعریف کریں اور اس کی دو بنیادی اقسام کے نام لکھیں۔,Easy,2,PRO,1
q_10_bio_ch10_sq_027,1,10.3 Allopatric and Sympatric Speciation,definition_example,Define allopatric speciation and give one example of a geographical barrier that may cause it.,ایلوپیٹرک نوع سازی کی تعریف کریں اور اسے پیدا کرنے والی جغرافیائی رکاوٹ کی ایک مثال دیں۔,Easy,2,PRO,1
q_10_bio_ch10_sq_028,1,10.3 Allopatric and Sympatric Speciation,definition_function,Define sympatric speciation and state two factors that may cause reproductive isolation within the same area.,سمپیٹرک نوع سازی کی تعریف کریں اور ایک ہی علاقے میں تولیدی علیحدگی پیدا کرنے والے دو عوامل بیان کریں۔,Medium,2,ULTRA,1
q_10_bio_ch10_sq_029,1,10.3 Allopatric and Sympatric Speciation,difference,Differentiate between allopatric and sympatric speciation using two points.,ایلوپیٹرک اور سمپیٹرک نوع سازی میں دو نکات کی بنیاد پر فرق بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch10_sq_030,1,10.3 Allopatric and Sympatric Speciation,cause_effect,Explain why long-term isolation of populations may lead to the formation of new species.,وضاحت کریں کہ آبادیوں کی طویل مدتی علیحدگی نئی انواع کی تشکیل کا سبب کیوں بن سکتی ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,10.4 Mutations as a Source of Variation,topic_separator,,,,,,1
q_10_bio_ch10_sq_031,1,10.4 Mutations as a Source of Variation,definition_function,Define a mutation and state two ways in which mutations may occur.,میوٹیشن کی تعریف کریں اور میوٹیشنز کے وقوع پذیر ہونے کے دو طریقے بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch10_sq_032,1,10.4 Mutations as a Source of Variation,classification,"Classify mutations as neutral, harmful, or beneficial and state the possible effect of each type.",میوٹیشنز کو غیر مؤثر، نقصان دہ یا فائدہ مند اقسام میں درجہ بند کریں اور ہر قسم کا ممکنہ اثر بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch10_sq_033,1,10.4 Mutations as a Source of Variation,cause_effect,Explain how a mutation may produce antibiotic resistance in a bacterial population.,وضاحت کریں کہ میوٹیشن بیکٹیریائی آبادی میں اینٹی بایوٹک مزاحمت کیسے پیدا کر سکتی ہے۔,Medium,2,PRO,1
q_10_bio_ch10_sq_034,1,10.4 Mutations as a Source of Variation,cause_effect,Explain why antibiotic-resistant bacteria may increase in number when antibiotics are present.,وضاحت کریں کہ اینٹی بایوٹکس کی موجودگی میں اینٹی بایوٹک مزاحم بیکٹیریا کی تعداد کیوں بڑھ سکتی ہے۔,Medium,2,ELITE,1
q_10_bio_ch10_sq_035,1,10.4 Mutations as a Source of Variation,concept_explanation,Explain how a permanent DNA change may introduce a new variation and influence evolution over future generations.,وضاحت کریں کہ DNA میں مستقل تبدیلی نیا تغیر کیسے متعارف کرا سکتی ہے اور آئندہ نسلوں میں ارتقا کو کیسے متاثر کر سکتی ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,"10.4 Genetic Recombination, Gene Flow and Random Pairing of Gametes",topic_separator,,,,,,1
q_10_bio_ch10_sq_036,1,"10.4 Genetic Recombination, Gene Flow and Random Pairing of Gametes",definition_function,Define genetic recombination and state when it occurs in sexually reproducing organisms.,جینیاتی دوبارہ امتزاج کی تعریف کریں اور بیان کریں کہ یہ جنسی تولید کرنے والے جانداروں میں کب ہوتا ہے۔,Easy,2,ULTRA,1
q_10_bio_ch10_sq_037,1,"10.4 Genetic Recombination, Gene Flow and Random Pairing of Gametes",definition_function,Define gene flow and state how migration introduces variation into a population.,جین فلو کی تعریف کریں اور بیان کریں کہ نقل مکانی آبادی میں تغیر کیسے متعارف کراتی ہے۔,Easy,2,PRO,1
q_10_bio_ch10_sq_038,1,"10.4 Genetic Recombination, Gene Flow and Random Pairing of Gametes",cause_effect,Explain why human siblings may show different combinations of hair colour and eye colour.,وضاحت کریں کہ انسانی بہن بھائیوں میں بالوں اور آنکھوں کے رنگ کے مختلف مجموعے کیوں پائے جا سکتے ہیں۔,Medium,2,PRO,1
q_10_bio_ch10_sq_039,1,"10.4 Genetic Recombination, Gene Flow and Random Pairing of Gametes",definition_example,Define random pairing of gametes and give one example of how it increases variation in offspring.,گیمیٹس کے بے ترتیب ملاپ کی تعریف کریں اور اس کی ایک مثال دیں کہ یہ اولاد میں تغیر کیسے بڑھاتا ہے۔,Medium,2,ELITE,1
q_10_bio_ch10_sq_040,1,"10.4 Genetic Recombination, Gene Flow and Random Pairing of Gametes",compare_contrast,"Compare genetic recombination, gene flow, and random pairing of gametes as sources of variation.",تغیر کے ذرائع کے طور پر جینیاتی دوبارہ امتزاج، جین فلو اور گیمیٹس کے بے ترتیب ملاپ کا تقابل کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,10.5 Palaeontology and Fossil Record,topic_separator,,,,,,1
q_10_bio_ch10_sq_041,1,10.5 Palaeontology and Fossil Record,definition_example,Define fossils and state the type of rocks in which most fossils are found.,فوسلز کی تعریف کریں اور چٹانوں کی وہ قسم بیان کریں جس میں زیادہ تر فوسلز پائے جاتے ہیں۔,Easy,2,ULTRA,1
q_10_bio_ch10_sq_042,1,10.5 Palaeontology and Fossil Record,definition_function,Define palaeontology and state how palaeontologists use fossils to study evolution.,قدیم حیاتیات کی تعریف کریں اور بیان کریں کہ قدیم حیاتیات دان ارتقا کے مطالعے کے لیے فوسلز کو کیسے استعمال کرتے ہیں۔,Easy,2,PRO,1
q_10_bio_ch10_sq_043,1,10.5 Palaeontology and Fossil Record,sequence,Write the evolutionary sequence of major vertebrate groups indicated by the fossil record.,فوسل ریکارڈ سے ظاہر ہونے والے بڑے ریڑھ دار گروہوں کی ارتقائی ترتیب لکھیں۔,Medium,2,ELITE,1
q_10_bio_ch10_sq_044,1,10.5 Palaeontology and Fossil Record,cause_effect,Explain how Archaeopteryx fossils support the evolutionary relationship between reptiles and birds.,وضاحت کریں کہ Archaeopteryx کے فوسلز رینگنے والے جانداروں اور پرندوں کے ارتقائی تعلق کی تائید کیسے کرتے ہیں۔,Medium,2,PRO,1
q_10_bio_ch10_sq_045,1,10.5 Palaeontology and Fossil Record,concept_explanation,Explain how fossils bridge gaps in evolutionary history and help scientists understand the history of life on Earth.,وضاحت کریں کہ فوسلز ارتقائی تاریخ کے خلا کو کیسے پُر کرتے اور سائنس دانوں کو زمین پر زندگی کی تاریخ سمجھنے میں کیسے مدد دیتے ہیں۔,Hard,2,ELITE,1
TOPIC_SEP,1,10.5 Comparative Anatomy and Homologous Structures,topic_separator,,,,,,1
q_10_bio_ch10_sq_046,1,10.5 Comparative Anatomy and Homologous Structures,definition_function,Define comparative anatomy and state its importance in the study of evolution.,تقابلی تشریح الاعضا کی تعریف کریں اور ارتقا کے مطالعے میں اس کی اہمیت بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch10_sq_047,1,10.5 Comparative Anatomy and Homologous Structures,definition_example,Define homologous structures and give any two examples from mammalian forelimbs.,ہم ساخت اعضا کی تعریف کریں اور ممالیہ کے اگلے اعضا سے کوئی دو مثالیں دیں۔,Easy,2,PRO,1
q_10_bio_ch10_sq_048,1,10.5 Comparative Anatomy and Homologous Structures,difference,Differentiate between homologous and analogous structures.,ہم ساخت اور مشابہ فعل رکھنے والے اعضا میں فرق بیان کریں۔,Medium,2,ELITE,1
q_10_bio_ch10_sq_049,1,10.5 Comparative Anatomy and Homologous Structures,diagram_based,"Compare the forelimbs of a human, cat, whale, and bat in terms of basic structure and function.",انسان، بلی، وہیل اور چمگادڑ کے اگلے اعضا کا بنیادی ساخت اور فعل کے لحاظ سے تقابل کریں۔,Medium,2,PRO,1
q_10_bio_ch10_sq_050,1,10.5 Comparative Anatomy and Homologous Structures,concept_explanation,Explain why structural similarity among homologous forelimbs is evidence of descent from a common ancestor.,وضاحت کریں کہ ہم ساخت اگلے اعضا کی ساختی مشابہت مشترک جد سے ارتقا کا ثبوت کیوں ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,10.5 Vestigial Structures as Evidence of Evolution,topic_separator,,,,,,1
q_10_bio_ch10_sq_051,1,10.5 Vestigial Structures as Evidence of Evolution,definition_example,Define a vestigial structure and give one human example.,باقیاتی ساخت کی تعریف کریں اور انسان میں اس کی ایک مثال دیں۔,Easy,2,PRO,1
q_10_bio_ch10_sq_052,1,10.5 Vestigial Structures as Evidence of Evolution,list_state,Enlist any four vestigial structures described in humans or other animals.,انسانوں یا دیگر جانوروں میں بیان کردہ کوئی چار باقیاتی اعضا لکھیں۔,Easy,2,ULTRA,1
q_10_bio_ch10_sq_053,1,10.5 Vestigial Structures as Evidence of Evolution,function_purpose,State the ancestral function and present condition of human ear muscles.,انسانی کان کے عضلات کا اجدادی فعل اور موجودہ حالت بیان کریں۔,Medium,2,ELITE,1
q_10_bio_ch10_sq_054,1,10.5 Vestigial Structures as Evidence of Evolution,compare_contrast,Compare the human appendix and pelvic bones of whales as vestigial structures.,انسانی اپینڈکس اور وہیل کی پیلوک ہڈیوں کا باقیاتی ساختوں کے طور پر تقابل کریں۔,Medium,2,PRO,1
q_10_bio_ch10_sq_055,1,10.5 Vestigial Structures as Evidence of Evolution,concept_explanation,Explain how vestigial structures provide evidence that modern organisms descended from ancestors with different functional needs.,وضاحت کریں کہ باقیاتی ساختیں اس بات کا ثبوت کیسے فراہم کرتی ہیں کہ جدید جاندار مختلف فعلی ضروریات رکھنے والے اجداد سے وجود میں آئے۔,Hard,2,ELITE,1
TOPIC_SEP,1,10.5 Selective Breeding as Evidence of Evolution,topic_separator,,,,,,1
q_10_bio_ch10_sq_056,1,10.5 Selective Breeding as Evidence of Evolution,definition_function,Define selective breeding and state its main purpose in plants and animals.,انتخابی افزائش کی تعریف کریں اور پودوں اور جانوروں میں اس کا بنیادی مقصد بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch10_sq_057,1,10.5 Selective Breeding as Evidence of Evolution,difference,Differentiate between breeds and varieties or cultivars.,نسلوں اور اقسام یا کلٹی وارز میں فرق بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch10_sq_058,1,10.5 Selective Breeding as Evidence of Evolution,list_state,State any two characteristics improved by selective breeding in animals and any two improved in plants.,جانوروں میں انتخابی افزائش سے بہتر بنائی جانے والی کوئی دو خصوصیات اور پودوں میں بہتر بنائی جانے والی کوئی دو خصوصیات بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch10_sq_059,1,10.5 Selective Breeding as Evidence of Evolution,list_state,Give any two examples of selectively bred animals and any two examples of selectively bred crop plants.,انتخابی افزائش سے تیار کیے گئے جانوروں کی کوئی دو اور فصلوں کی کوئی دو مثالیں دیں۔,Medium,2,ELITE,1
q_10_bio_ch10_sq_060,1,10.5 Selective Breeding as Evidence of Evolution,compare_contrast,Compare selective breeding and natural selection and explain why both depend on variation among individuals.,انتخابی افزائش اور قدرتی انتخاب کا تقابل کریں اور وضاحت کریں کہ دونوں افراد میں تغیر پر کیوں منحصر ہیں۔,Hard,2,ELITE,1
