question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch3_009,1,3.1 Blood Plasma,Remember,Which set contains important salts found in plasma?,کون سا مجموعہ پلازما میں پائے جانے والے اہم نمکیات پر مشتمل ہے؟,"Calcium, bile, and pepsin / کیلشیم، صفرا اور پیپسن","Haemoglobin, fibrin, and glucose / ہیموگلوبن، فائبرن اور گلوکوز","Sodium, chloride, and bicarbonate ions / سوڈیم، کلورائیڈ اور بائی کاربونیٹ آئنز","Oxygen, nitrogen, and antibodies / آکسیجن، نائٹروجن اور اینٹی باڈیز","C | Sodium, chloride, and bicarbonate ions / سوڈیم، کلورائیڈ اور بائی کاربونیٹ آئنز",Medium,1,ELITE,1
TOPIC_SEP,1,3.1 Red Blood Cells (Erythrocytes),Topic,,,,,,,,,,,1
q_10_bio_ch3_010,1,3.1 Red Blood Cells (Erythrocytes),Remember,What is the characteristic shape of a red blood cell?,سرخ خون کے خلیے کی نمایاں شکل کیا ہوتی ہے؟,Irregular and colourless / بے قاعدہ اور بے رنگ,Long and branched / لمبا اور شاخ دار,Disc-shaped and biconcave / قرص نما اور دونوں طرف سے مقعر,Spherical with no depression / گول جس میں کوئی گڑھا نہ ہو,C | Disc-shaped and biconcave / قرص نما اور دونوں طرف سے مقعر,Easy,1,ULTRA,1
q_10_bio_ch3_011,1,3.1 Red Blood Cells (Erythrocytes),Understand,Which component of blood is mainly responsible for carrying oxygen?,خون کا کون سا جزو بنیادی طور پر آکسیجن لے جانے کا ذمہ دار ہے؟,Platelets / پلیٹ لیٹس,Red blood cells / سرخ خون کے خلیات,Plasma / پلازما,White blood cells / سفید خون کے خلیات,B | Red blood cells / سرخ خون کے خلیات,Easy,1,PRO,1
q_10_bio_ch3_012,1,3.1 Red Blood Cells (Erythrocytes),Remember,What is the normal number of red blood cells per mm³ of blood?,خون کے فی مکعب ملی میٹر میں سرخ خون کے خلیات کی معمول کی تعداد کتنی ہوتی ہے؟,About 4 to 5.5 million / تقریباً چالیس سے پچپن لاکھ,"About 250,000 / تقریباً ڈھائی لاکھ","About 7,000 / تقریباً سات ہزار",About 30 trillion / تقریباً تیس کھرب,A | About 4 to 5.5 million / تقریباً چالیس سے پچپن لاکھ,Easy,1,ULTRA,1
q_10_bio_ch3_013,1,3.1 Red Blood Cells (Erythrocytes),Remember,Where are red blood cells formed in adults?,بالغ انسانوں میں سرخ خون کے خلیات کہاں بنتے ہیں؟,Lymph nodes and tonsils / لمف نوڈز اور ٹانسلز,Liver and spleen only / صرف جگر اور تلی,Walls of blood vessels / خون کی نالیوں کی دیواریں,Red bone marrow of short bones / چھوٹی ہڈیوں کا سرخ گودا,D | Red bone marrow of short bones / چھوٹی ہڈیوں کا سرخ گودا,Medium,1,ULTRA,1
q_10_bio_ch3_014,1,3.1 Red Blood Cells (Erythrocytes),Remember,What is the average life span of a red blood cell?,سرخ خون کے ایک خلیے کی اوسط عمر کتنی ہوتی ہے؟,7 to 12 days / سات سے بارہ دن,30 days / تیس دن,One year / ایک سال,120 days / ایک سو بیس دن,D | 120 days / ایک سو بیس دن,Easy,1,ELITE,1
TOPIC_SEP,1,3.1 White Blood Cells (Leukocytes),Topic,,,,,,,,,,,1
q_10_bio_ch3_015,1,3.1 White Blood Cells (Leukocytes),Remember,Which description best matches white blood cells?,سفید خون کے خلیات کی بہترین وضاحت کون سی ہے؟,Yellow fluid cells / زرد سیال خلیات,Biconcave and red / دونوں طرف سے مقعر اور سرخ,Small fragments without cytoplasm / سائیٹوپلازم کے بغیر چھوٹے ٹکڑے,Colourless with irregular shapes / بے رنگ اور بے قاعدہ شکلوں والے,D | Colourless with irregular shapes / بے رنگ اور بے قاعدہ شکلوں والے,Easy,1,ULTRA,1
q_10_bio_ch3_016,1,3.1 White Blood Cells (Leukocytes),Remember,What is the average number of white blood cells per mm³ of blood in a normal adult?,ایک صحت مند بالغ کے خون کے فی مکعب ملی میٹر میں سفید خون کے خلیات کی اوسط تعداد کتنی ہوتی ہے؟,About 4 to 5.5 million / تقریباً چالیس سے پچپن لاکھ,"About 7,000 / تقریباً سات ہزار","About 250,000 / تقریباً ڈھائی لاکھ",About 30 trillion / تقریباً تیس کھرب,"B | About 7,000 / تقریباً سات ہزار",Medium,1,ELITE,1
q_10_bio_ch3_017,1,3.1 White Blood Cells (Leukocytes),Analyze,Which group contains only granulocytes?,کون سا گروہ صرف گرینیولوسائٹس پر مشتمل ہے؟,"Monocytes, lymphocytes, and platelets / مونو سائٹس، لمفوسائٹس اور پلیٹ لیٹس","Neutrophils, monocytes, and basophils / نیوٹروفلز، مونو سائٹس اور بیسوفلز","Neutrophils, eosinophils, and basophils / نیوٹروفلز، ایوزینوفلز اور بیسوفلز","Lymphocytes, eosinophils, and RBCs / لمفوسائٹس، ایوزینوفلز اور سرخ خلیات","C | Neutrophils, eosinophils, and basophils / نیوٹروفلز، ایوزینوفلز اور بیسوفلز",Hard,1,ULTRA,1
q_10_bio_ch3_018,1,3.1 White Blood Cells (Leukocytes),Understand,What is a major function of neutrophils?,نیوٹروفلز کا ایک اہم کام کیا ہے؟,Maintaining osmotic pressure / اوسموٹک دباؤ برقرار رکھنا,Producing haemoglobin / ہیموگلوبن بنانا,Destroying bacteria and cleaning dead cells / بیکٹیریا کو تباہ کرنا اور مردہ خلیات صاف کرنا,Carrying oxygen to tissues / بافتوں تک آکسیجن پہنچانا,C | Destroying bacteria and cleaning dead cells / بیکٹیریا کو تباہ کرنا اور مردہ خلیات صاف کرنا,Medium,1,ULTRA,1
q_10_bio_ch3_019,1,3.1 White Blood Cells (Leukocytes),Understand,Which white blood cells fight parasites and may cause allergic reactions?,کون سے سفید خون کے خلیات طفیلیوں سے لڑتے اور الرجی کے ردِعمل کا سبب بن سکتے ہیں؟,Lymphocytes / لمفوسائٹس,Monocytes / مونو سائٹس,Neutrophils / نیوٹروفلز,Eosinophils / ایوزینوفلز,D | Eosinophils / ایوزینوفلز,Medium,1,ELITE,1
q_10_bio_ch3_020,1,3.1 White Blood Cells (Leukocytes),Understand,Which agranulocytes make antibodies against pathogens?,کون سے ایگرانولوسائٹس جراثیم کے خلاف اینٹی باڈیز بناتے ہیں؟,Basophils / بیسوفلز,Lymphocytes / لمفوسائٹس,Neutrophils / نیوٹروفلز,Platelets / پلیٹ لیٹس,B | Lymphocytes / لمفوسائٹس,Medium,1,PRO,1
TOPIC_SEP,1,3.1 Platelets (Thrombocytes),Topic,,,,,,,,,,,1
q_10_bio_ch3_021,1,3.1 Platelets (Thrombocytes),Remember,What are platelets?,پلیٹ لیٹس کیا ہوتے ہیں؟,Red cells containing haemoglobin / ہیموگلوبن رکھنے والے سرخ خلیات,Plasma proteins dissolved in blood / خون میں حل شدہ پلازما پروٹین,Whole cells formed in lymph nodes / لمف نوڈز میں بننے والے مکمل خلیات,Small fragments of large bone-marrow cells / ہڈی کے گودے کے بڑے خلیات کے چھوٹے ٹکڑے,D | Small fragments of large bone-marrow cells / ہڈی کے گودے کے بڑے خلیات کے چھوٹے ٹکڑے,Easy,1,ULTRA,1
q_10_bio_ch3_022,1,3.1 Platelets (Thrombocytes),Remember,Which statement about platelets is correct?,پلیٹ لیٹس کے بارے میں کون سا بیان درست ہے؟,They are colourless cells with irregular shapes / یہ بے رنگ اور بے قاعدہ شکل کے خلیات ہیں,They lack a nucleus and live for 7 to 12 days / ان میں مرکزہ نہیں ہوتا اور یہ سات سے بارہ دن زندہ رہتے ہیں,They contain haemoglobin / ان میں ہیموگلوبن ہوتا ہے,They have a nucleus and live for 120 days / ان میں مرکزہ ہوتا ہے اور یہ ایک سو بیس دن زندہ رہتے ہیں,B | They lack a nucleus and live for 7 to 12 days / ان میں مرکزہ نہیں ہوتا اور یہ سات سے بارہ دن زندہ رہتے ہیں,Easy,1,ULTRA,1
q_10_bio_ch3_023,1,3.1 Platelets (Thrombocytes),Remember,Approximately how many platelets are present per mm³ of blood?,خون کے فی مکعب ملی میٹر میں تقریباً کتنے پلیٹ لیٹس ہوتے ہیں؟,"7,000 / سات ہزار",30 trillion / تیس کھرب,"250,000 / ڈھائی لاکھ",4 to 5.5 million / چالیس سے پچپن لاکھ,"C | 250,000 / ڈھائی لاکھ",Easy,1,ELITE,1
q_10_bio_ch3_024,1,3.1 Platelets (Thrombocytes),Apply,A person with a very low platelet count is most likely to have difficulty in which process?,جس شخص میں پلیٹ لیٹس کی تعداد بہت کم ہو، اسے کس عمل میں سب سے زیادہ مشکل ہو سکتی ہے؟,Clotting blood / خون جمانا,Fighting infections / انفیکشن سے لڑنا,Maintaining osmotic pressure / اوسموٹک دباؤ برقرار رکھنا,Transporting oxygen / آکسیجن کی ترسیل,A | Clotting blood / خون جمانا,Medium,1,PRO,1
TOPIC_SEP,1,3.2 Structure of the Human Heart,Topic,,,,,,,,,,,1
q_10_bio_ch3_025,1,3.2 Structure of the Human Heart,Remember,Where is the human heart located?,انسانی دل کہاں واقع ہوتا ہے؟,Inside the cranial cavity / کھوپڑی کی گہا کے اندر,Within the chest cavity beneath the sternum and between the lungs / سینے کی گہا میں اسٹرنم کے نیچے اور دونوں پھیپھڑوں کے درمیان,Behind the kidneys / گردوں کے پیچھے,In the abdominal cavity below the liver / پیٹ کی گہا میں جگر کے نیچے,B | Within the chest cavity beneath the sternum and between the lungs / سینے کی گہا میں اسٹرنم کے نیچے اور دونوں پھیپھڑوں کے درمیان,Easy,1,ULTRA,1
q_10_bio_ch3_026,1,3.2 Structure of the Human Heart,Understand,What is the function of the fluid secreted by the pericardium?,پیری کارڈیم سے خارج ہونے والے سیال کا کام کیا ہے؟,To carry oxygen to heart cells / دل کے خلیات تک آکسیجن پہنچانا,To clot blood in the heart / دل کے اندر خون جمانا,To reduce friction between the pericardium and heart / پیری کارڈیم اور دل کے درمیان رگڑ کم کرنا,To divide the heart into chambers / دل کو خانوں میں تقسیم کرنا,C | To reduce friction between the pericardium and heart / پیری کارڈیم اور دل کے درمیان رگڑ کم کرنا,Medium,1,ULTRA,1
q_10_bio_ch3_027,1,3.2 Structure of the Human Heart,Remember,Which structure separates the left and right sides of the heart?,دل کے دائیں اور بائیں حصوں کو کون سی ساخت جدا کرتی ہے؟,Pulmonary trunk / پلمونری ٹرنک,Aorta / ایورٹا,Septum / سیپٹم,Pericardium / پیری کارڈیم,C | Septum / سیپٹم,Easy,1,PRO,1
q_10_bio_ch3_028,1,3.2 Structure of the Human Heart,Understand,How do atria differ from ventricles?,ایٹریا، وینٹریکلز سے کس طرح مختلف ہوتے ہیں؟,Atria are upper chambers with thinner walls / ایٹریا اوپری خانے ہیں جن کی دیواریں نسبتاً پتلی ہیں,Atria are lower chambers with thicker walls / ایٹریا نچلے خانے ہیں جن کی دیواریں زیادہ موٹی ہیں,Atria pump blood only into the aorta / ایٹریا صرف ایورٹا میں خون پمپ کرتے ہیں,Atria contain semilunar valves only / ایٹریا میں صرف سیمی لونر والوز ہوتے ہیں,A | Atria are upper chambers with thinner walls / ایٹریا اوپری خانے ہیں جن کی دیواریں نسبتاً پتلی ہیں,Medium,1,PRO,1
q_10_bio_ch3_029,1,3.2 Structure of the Human Heart,Remember,Which valve lies between the right atrium and right ventricle?,دائیں ایٹریم اور دائیں وینٹریکل کے درمیان کون سا والو ہوتا ہے؟,Aortic valve / ایورٹک والو,Semilunar valve / سیمی لونر والو,Bicuspid valve / بائی کس پڈ والو,Tricuspid valve / ٹرائی کس پڈ والو,D | Tricuspid valve / ٹرائی کس پڈ والو,Easy,1,PRO,1
q_10_bio_ch3_030,1,3.2 Structure of the Human Heart,Remember,Which valve lies between the left atrium and left ventricle?,بائیں ایٹریم اور بائیں وینٹریکل کے درمیان کون سا والو ہوتا ہے؟,Bicuspid valve / بائی کس پڈ والو,Septal valve / سیپٹل والو,Pulmonary valve / پلمونری والو,Tricuspid valve / ٹرائی کس پڈ والو,A | Bicuspid valve / بائی کس پڈ والو,Easy,1,PRO,1
q_10_bio_ch3_031,1,3.2 Structure of the Human Heart,Analyze,"Which chamber is the largest, thickest, and strongest chamber of the heart?",دل کا سب سے بڑا، سب سے موٹی دیوار والا اور سب سے مضبوط خانہ کون سا ہے؟,Right atrium / دایاں ایٹریم,Right ventricle / دایاں وینٹریکل,Left atrium / بایاں ایٹریم,Left ventricle / بایاں وینٹریکل,D | Left ventricle / بایاں وینٹریکل,Medium,1,PRO,1
q_10_bio_ch3_032,1,3.2 Structure of the Human Heart,Apply,"If the bicuspid valve is damaged, which normal flow of blood is directly affected?",اگر بائی کس پڈ والو خراب ہو جائے تو خون کا کون سا معمول کا بہاؤ براہِ راست متاثر ہوگا؟,From right atrium to right ventricle / دائیں ایٹریم سے دائیں وینٹریکل تک,From left ventricle to aorta / بائیں وینٹریکل سے ایورٹا تک,From lungs to left atrium / پھیپھڑوں سے بائیں ایٹریم تک,From left atrium to left ventricle / بائیں ایٹریم سے بائیں وینٹریکل تک,D | From left atrium to left ventricle / بائیں ایٹریم سے بائیں وینٹریکل تک,Hard,1,PRO,1
TOPIC_SEP,1,3.2 Circulation of Blood,Topic,,,,,,,,,,,1
q_10_bio_ch3_033,1,3.2 Circulation of Blood,Understand,Why is the human heart described as a double pump?,انسانی دل کو دوہرا پمپ کیوں کہا جاتا ہے؟,It beats twice per minute / یہ ایک منٹ میں دو بار دھڑکتا ہے,Both sides pump blood through separate routes / دونوں حصے خون کو الگ راستوں سے پمپ کرتے ہیں,It contains only two chambers / اس میں صرف دو خانے ہوتے ہیں,It has two pericardial membranes / اس کے دو پیری کارڈیل پردے ہوتے ہیں,B | Both sides pump blood through separate routes / دونوں حصے خون کو الگ راستوں سے پمپ کرتے ہیں,Medium,1,ULTRA,1
q_10_bio_ch3_034,1,3.2 Circulation of Blood,Remember,Which vessels bring deoxygenated blood from the body to the right atrium?,کون سی نالیاں جسم سے غیر آکسیجنی خون دائیں ایٹریم تک لاتی ہیں؟,Aorta and dorsal aorta / ایورٹا اور ڈورسل ایورٹا,Pulmonary veins / پلمونری وریدیں,Coronary arteries / کورونری شریانیں,Superior and inferior venae cavae / سپیریئر اور انفریئر وینا کیوا,D | Superior and inferior venae cavae / سپیریئر اور انفریئر وینا کیوا,Easy,1,PRO,1
q_10_bio_ch3_035,1,3.2 Circulation of Blood,Understand,Where does the right ventricle pump blood?,دایاں وینٹریکل خون کہاں پمپ کرتا ہے؟,Into the venae cavae / وینا کیوا میں,Into the pulmonary veins / پلمونری وریدوں میں,Into the pulmonary arteries / پلمونری شریانوں میں,Into the aorta / ایورٹا میں,C | Into the pulmonary arteries / پلمونری شریانوں میں,Easy,1,ULTRA,1
q_10_bio_ch3_036,1,3.2 Circulation of Blood,Remember,Which vessels carry oxygenated blood from the lungs to the left atrium?,کون سی نالیاں پھیپھڑوں سے آکسیجنی خون بائیں ایٹریم تک لاتی ہیں؟,Venae cavae / وینا کیوا,Coronary veins / کورونری وریدیں,Pulmonary veins / پلمونری وریدیں,Pulmonary arteries / پلمونری شریانیں,C | Pulmonary veins / پلمونری وریدیں,Easy,1,PRO,1
q_10_bio_ch3_037,1,3.2 Circulation of Blood,Understand,Which sequence correctly describes the flow of oxygenated blood after it enters the left atrium?,بائیں ایٹریم میں داخل ہونے کے بعد آکسیجنی خون کے بہاؤ کی درست ترتیب کون سی ہے؟,Left atrium → aorta → left ventricle / بایاں ایٹریم، ایورٹا، بایاں وینٹریکل,Left atrium → left ventricle → aorta / بایاں ایٹریم، بایاں وینٹریکل، ایورٹا,Left atrium → right ventricle → pulmonary artery / بایاں ایٹریم، دایاں وینٹریکل، پلمونری شریان,Left atrium → vena cava → body / بایاں ایٹریم، وینا کیوا، جسم,B | Left atrium → left ventricle → aorta / بایاں ایٹریم، بایاں وینٹریکل، ایورٹا,Hard,1,PRO,1
q_10_bio_ch3_038,1,3.2 Circulation of Blood,Analyze,Which statement correctly distinguishes pulmonary circulation from systemic circulation?,کون سا بیان پلمونری اور سسٹیمک گردش کے فرق کو درست طور پر ظاہر کرتا ہے؟,"Pulmonary circulation carries blood from heart to lungs and back, while systemic circulation carries blood from heart to body tissues and back / پلمونری گردش خون کو دل سے پھیپھڑوں اور واپس دل تک جبکہ سسٹیمک گردش دل سے جسمانی بافتوں اور واپس دل تک لے جاتی ہے","Pulmonary circulation is between heart and body tissues, while systemic is between heart and lungs / پلمونری گردش دل اور جسمانی بافتوں کے درمیان جبکہ سسٹیمک دل اور پھیپھڑوں کے درمیان ہوتی ہے",Systemic circulation carries only deoxygenated blood / سسٹیمک گردش صرف غیر آکسیجنی خون لے جاتی ہے,Both circulations occur only inside the heart / دونوں گردشیں صرف دل کے اندر ہوتی ہیں,"A | Pulmonary circulation carries blood from heart to lungs and back, while systemic circulation carries blood from heart to body tissues and back / پلمونری گردش خون کو دل سے پھیپھڑوں اور واپس دل تک جبکہ سسٹیمک گردش دل سے جسمانی بافتوں اور واپس دل تک لے جاتی ہے",Hard,1,ULTRA,1
TOPIC_SEP,1,3.2 Heartbeat,Topic,,,,,,,,,,,1
q_10_bio_ch3_039,1,3.2 Heartbeat,Remember,What is the average resting heart rate given in the chapter?,باب کے مطابق آرام کی حالت میں دل کی اوسط رفتار کتنی ہے؟,120 beats per minute / ایک سو بیس دھڑکن فی منٹ,250 beats per minute / ڈھائی سو دھڑکن فی منٹ,40 beats per minute / چالیس دھڑکن فی منٹ,70 beats per minute / ستر دھڑکن فی منٹ,D | 70 beats per minute / ستر دھڑکن فی منٹ,Easy,1,ULTRA,1
q_10_bio_ch3_040,1,3.2 Heartbeat,Understand,What occurs during systole?,سسٹول کے دوران کیا ہوتا ہے؟,Both ventricles contract and pump blood into pulmonary arteries and aorta / دونوں وینٹریکلز سکڑ کر خون پلمونری شریانوں اور ایورٹا میں پمپ کرتے ہیں,All chambers remain relaxed / تمام خانے ڈھیلے رہتے ہیں,Semilunar valves close to produce the dubb sound / سیمی لونر والوز بند ہو کر ڈب کی آواز پیدا کرتے ہیں,Both atria relax and fill the ventricles without ventricular contraction / دونوں ایٹریا ڈھیلے ہو کر وینٹریکلز کو بھرتے ہیں جبکہ وینٹریکلز نہیں سکڑتے,A | Both ventricles contract and pump blood into pulmonary arteries and aorta / دونوں وینٹریکلز سکڑ کر خون پلمونری شریانوں اور ایورٹا میں پمپ کرتے ہیں,Medium,1,PRO,1
q_10_bio_ch3_041,1,3.2 Heartbeat,Analyze,Which valve event produces the “dubb” sound during diastole?,ڈایاسٹول کے دوران “ڈب” کی آواز کس والو کے واقعے سے پیدا ہوتی ہے؟,Opening of tricuspid and bicuspid valves / ٹرائی کس پڈ اور بائی کس پڈ والوز کا کھلنا,Closing of tricuspid and bicuspid valves / ٹرائی کس پڈ اور بائی کس پڈ والوز کا بند ہونا,Closing of semilunar valves / سیمی لونر والوز کا بند ہونا,Opening of semilunar valves / سیمی لونر والوز کا کھلنا,C | Closing of semilunar valves / سیمی لونر والوز کا بند ہونا,Hard,1,ULTRA,1
TOPIC_SEP,1,3.3 Arteries,Topic,,,,,,,,,,,1
q_10_bio_ch3_042,1,3.3 Arteries,Remember,In which direction do arteries carry blood?,شریانیں خون کس سمت میں لے جاتی ہیں؟,Away from the heart / دل سے دور,Only between capillaries / صرف شعری رگوں کے درمیان,Only inside the lungs / صرف پھیپھڑوں کے اندر,Towards the heart / دل کی طرف,A | Away from the heart / دل سے دور,Easy,1,PRO,1
q_10_bio_ch3_043,1,3.3 Arteries,Analyze,Which artery carries deoxygenated blood in an adult human?,بالغ انسان میں کون سی شریان غیر آکسیجنی خون لے جاتی ہے؟,Aorta / ایورٹا,Pulmonary artery / پلمونری شریان,Renal artery / رینل شریان,Femoral artery / فیمورل شریان,B | Pulmonary artery / پلمونری شریان,Medium,1,PRO,1
q_10_bio_ch3_044,1,3.3 Arteries,Analyze,Which combination describes an artery?,کون سا مجموعہ شریان کی درست خصوصیات بیان کرتا ہے؟,"Thin wall, broad lumen, and many valves / پتلی دیوار، چوڑا لیومن اور بہت سے والوز",Irregular wall made only of connective tissue / صرف رابطی بافت سے بنی بے قاعدہ دیوار,Single-cell wall and no muscle / ایک خلیہ موٹی دیوار اور پٹھوں کے بغیر,"Thick, strong, elastic wall with a relatively narrow lumen / موٹی، مضبوط اور لچک دار دیوار کے ساتھ نسبتاً تنگ لیومن","D | Thick, strong, elastic wall with a relatively narrow lumen / موٹی، مضبوط اور لچک دار دیوار کے ساتھ نسبتاً تنگ لیومن",Hard,1,ULTRA,1
TOPIC_SEP,1,3.3 Capillaries,Topic,,,,,,,,,,,1
q_10_bio_ch3_045,1,3.3 Capillaries,Remember,Which are the smallest blood vessels?,خون کی سب سے چھوٹی نالیاں کون سی ہیں؟,Capillaries / شعری رگیں,Veins / وریدیں,Venules / چھوٹی وریدیں,Arteries / شریانیں,A | Capillaries / شعری رگیں,Easy,1,PRO,1
q_10_bio_ch3_046,1,3.3 Capillaries,Understand,Why can materials be exchanged through capillary walls?,شعری رگوں کی دیواروں سے مادّوں کا تبادلہ کیوں ہو سکتا ہے؟,Their walls consist of a single layer of endothelium / ان کی دیواریں اینڈوتھیلیم کی صرف ایک تہہ پر مشتمل ہوتی ہیں,Their walls contain many valves / ان کی دیواروں میں بہت سے والوز ہوتے ہیں,Their lumen is closed / ان کا لیومن بند ہوتا ہے,Their walls are the thickest in the body / ان کی دیواریں جسم میں سب سے زیادہ موٹی ہوتی ہیں,A | Their walls consist of a single layer of endothelium / ان کی دیواریں اینڈوتھیلیم کی صرف ایک تہہ پر مشتمل ہوتی ہیں,Medium,1,PRO,1
q_10_bio_ch3_047,1,3.3 Capillaries,Analyze,What do capillaries unite to form in tissues?,بافتوں میں شعری رگیں مل کر کیا بناتی ہیں؟,Arterioles / آرٹیریولز,Venules / چھوٹی وریدیں,Aorta / ایورٹا,Pulmonary trunk / پلمونری ٹرنک,B | Venules / چھوٹی وریدیں,Hard,1,ELITE,1
TOPIC_SEP,1,3.3 Veins,Topic,,,,,,,,,,,1
q_10_bio_ch3_048,1,3.3 Veins,Remember,In which direction do veins carry blood?,وریدیں خون کس سمت میں لے جاتی ہیں؟,From arteries to capillaries / شریانوں سے شعری رگوں تک,Towards the heart / دل کی طرف,Only towards the lungs / صرف پھیپھڑوں کی طرف,Away from the heart / دل سے دور,B | Towards the heart / دل کی طرف,Easy,1,PRO,1
q_10_bio_ch3_049,1,3.3 Veins,Analyze,Which vein carries oxygenated blood in an adult human?,بالغ انسان میں کون سی ورید آکسیجنی خون لے جاتی ہے؟,Renal vein / رینل ورید,Vena cava / وینا کیوا,Hepatic portal vein / ہیپاٹک پورٹل ورید,Pulmonary vein / پلمونری ورید,D | Pulmonary vein / پلمونری ورید,Medium,1,PRO,1
q_10_bio_ch3_050,1,3.3 Veins,Understand,What is the main function of valves in most veins?,زیادہ تر وریدوں میں والوز کا بنیادی کام کیا ہے؟,To prevent backflow of blood / خون کے الٹے بہاؤ کو روکنا,To increase blood pressure / خون کا دباؤ بڑھانا,To produce blood cells / خون کے خلیات بنانا,To exchange gases with tissues / بافتوں سے گیسوں کا تبادلہ کرنا,A | To prevent backflow of blood / خون کے الٹے بہاؤ کو روکنا,Medium,1,ULTRA,1
TOPIC_SEP,1,3.4 Arterial and Venous Systems,Topic,,,,,,,,,,,1
q_10_bio_ch3_051,1,3.4 Arterial and Venous Systems,Understand,What does the pulmonary trunk do?,پلمونری ٹرنک کیا کام کرتا ہے؟,It carries oxygenated blood from the left ventricle to the body / یہ بائیں وینٹریکل سے آکسیجنی خون جسم تک لے جاتا ہے,It carries blood from the alimentary canal to the liver / یہ غذائی نالی سے خون جگر تک لے جاتا ہے,It carries blood from the liver to the vena cava / یہ جگر سے خون وینا کیوا تک لے جاتا ہے,It carries deoxygenated blood from the right ventricle and divides into two pulmonary arteries / یہ دائیں وینٹریکل سے غیر آکسیجنی خون لے جا کر دو پلمونری شریانوں میں تقسیم ہوتا ہے,D | It carries deoxygenated blood from the right ventricle and divides into two pulmonary arteries / یہ دائیں وینٹریکل سے غیر آکسیجنی خون لے جا کر دو پلمونری شریانوں میں تقسیم ہوتا ہے,Medium,1,ULTRA,1
