question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch9_009,1,9.1 Infectious Diseases,Remember,Which disease is listed as a viral infectious disease?,کون سی بیماری وائرل متعدی بیماری کے طور پر درج ہے؟,Typhoid / ٹائیفائڈ,Candidiasis / کینڈیڈیاسس,Malaria / ملیریا,Dengue / ڈینگی,D | Dengue / ڈینگی,Easy,1,ULTRA,1
q_10_bio_ch9_010,1,9.1 Infectious Diseases,Remember,Which disease is listed as a bacterial infectious disease?,کون سی بیماری بیکٹیریائی متعدی بیماری کے طور پر درج ہے؟,Measles / خسرہ,Malaria / ملیریا,Tuberculosis / تپِ دق,Candidiasis / کینڈیڈیاسس,C | Tuberculosis / تپِ دق,Easy,1,ULTRA,1
q_10_bio_ch9_011,1,9.1 Infectious Diseases,Understand,Which infectious disease is caused by a prion?,کون سی متعدی بیماری پرائین کی وجہ سے ہوتی ہے؟,Malaria / ملیریا,Candidiasis / کینڈیڈیاسس,Neurodegenerative disease / اعصابی تنزلی کی بیماری,Typhoid / ٹائیفائڈ,C | Neurodegenerative disease / اعصابی تنزلی کی بیماری,Medium,1,IMPORTANT,1
TOPIC_SEP,1,9.1 Non-Infectious Diseases,Topic,,,,,,,,,,,1
q_10_bio_ch9_012,1,9.1 Non-Infectious Diseases,Remember,Which statement describes a non-infectious disease?,کون سا بیان غیر متعدی بیماری کو بیان کرتا ہے؟,It does not transmit from one person to another / یہ ایک شخص سے دوسرے شخص میں منتقل نہیں ہوتی,It always spreads through droplets / یہ ہمیشہ قطروں سے پھیلتی ہے,It is always caused by bacteria / یہ ہمیشہ بیکٹیریا سے ہوتی ہے,It is carried only by mosquitoes / یہ صرف مچھروں سے منتقل ہوتی ہے,A | It does not transmit from one person to another / یہ ایک شخص سے دوسرے شخص میں منتقل نہیں ہوتی,Easy,1,PRO,1
q_10_bio_ch9_013,1,9.1 Non-Infectious Diseases,Understand,Which factors can influence the development of non-infectious diseases?,غیر متعدی بیماریوں کی نشوونما پر کون سے عوامل اثر انداز ہو سکتے ہیں؟,Only airborne droplets / صرف ہوا میں موجود قطرے,"Genetics, lifestyle, environmental factors, and aging / جینیات، طرزِ زندگی، ماحولیاتی عوامل، اور بڑھتی عمر",Only contaminated food / صرف آلودہ غذا,Only insect bites / صرف حشرات کے کاٹنے,"B | Genetics, lifestyle, environmental factors, and aging / جینیات، طرزِ زندگی، ماحولیاتی عوامل، اور بڑھتی عمر",Medium,1,PRO,1
q_10_bio_ch9_014,1,9.1 Non-Infectious Diseases,Remember,What causes genetic diseases?,جینیاتی بیماریاں کس وجہ سے ہوتی ہیں؟,Bites of mosquitoes / مچھروں کے کاٹنے,Abnormalities in genes or chromosomes / جینز یا کروموسومز میں غیر معمولیات,Fungal spores only / صرف فنگل اسپورز,Airborne droplets only / صرف ہوائی قطرے,B | Abnormalities in genes or chromosomes / جینز یا کروموسومز میں غیر معمولیات,Easy,1,ULTRA,1
q_10_bio_ch9_015,1,9.1 Non-Infectious Diseases,Understand,Which group contains only genetic diseases mentioned in the chapter?,کون سا مجموعہ باب میں بیان کردہ صرف جینیاتی بیماریوں پر مشتمل ہے؟,"Influenza, measles, and dengue / انفلوئنزا، خسرہ، اور ڈینگی","Malaria, amoebiasis, and giardiasis / ملیریا، امیبیاسس، اور جیارڈیاسس","Haemophilia, thalassemia, and muscular dystrophy / ہیموفیلیا، تھیلیسیمیا، اور مسکیولر ڈسٹروفی","Athlete's foot, candidiasis, and aspergillosis / ایتھلیٹس فٹ، کینڈیڈیاسس، اور ایسپرجیلوسس","C | Haemophilia, thalassemia, and muscular dystrophy / ہیموفیلیا، تھیلیسیمیا، اور مسکیولر ڈسٹروفی",Medium,1,ULTRA,1
TOPIC_SEP,1,9.1 Zoonotic Diseases,Topic,,,,,,,,,,,1
q_10_bio_ch9_016,1,9.1 Zoonotic Diseases,Remember,A person develops rabies after being bitten by a dog. This is an example of:,کتے کے کاٹنے کے بعد کسی شخص کو ریبیز ہو جاتی ہے۔ یہ کس کی مثال ہے؟,Zoonotic disease / حیوانی ماخذ کی بیماری,Non-infectious disease / غیر متعدی بیماری,Food-borne illness / غذا سے پھیلنے والی بیماری,Genetic disorder / جینیاتی خرابی,A | Zoonotic disease / حیوانی ماخذ کی بیماری,Easy,1,PRO,1
q_10_bio_ch9_017,1,9.1 Zoonotic Diseases,Remember,What is a zoonotic disease?,حیوانی ماخذ کی بیماری کیا ہے؟,A disease transmitted only from plants to animals / ایک بیماری جو صرف پودوں سے جانوروں میں منتقل ہو,A genetic disorder found only in animals / صرف جانوروں میں پائی جانے والی جینیاتی خرابی,A non-infectious disease caused by aging / بڑھاپے سے پیدا ہونے والی غیر متعدی بیماری,An infectious disease naturally transmitted from animals to humans / ایک متعدی بیماری جو قدرتی طور پر جانوروں سے انسانوں میں منتقل ہو,D | An infectious disease naturally transmitted from animals to humans / ایک متعدی بیماری جو قدرتی طور پر جانوروں سے انسانوں میں منتقل ہو,Easy,1,PRO,1
q_10_bio_ch9_018,1,9.1 Zoonotic Diseases,Understand,Which bacterium causes anthrax?,اینتھراکس کس بیکٹیریم کی وجہ سے ہوتا ہے؟,Borrelia burgdorferi / بورلیا برگڈورفیری,Mycobacterium tuberculosis / مائیکوبیکٹیریم ٹیوبرکلوسس,Bacillus anthracis / بیسیلس اینتھراسیس,Streptococcus pyogenes / اسٹریپٹوکوکس پایوجینز,C | Bacillus anthracis / بیسیلس اینتھراسیس,Medium,1,ULTRA,1
q_10_bio_ch9_019,1,9.1 Zoonotic Diseases,Analyze,How may anthrax enter the human body?,اینتھراکس انسانی جسم میں کیسے داخل ہو سکتا ہے؟,Only through mosquito bites / صرف مچھر کے کاٹنے سے,Only through clean drinking water / صرف صاف پینے کے پانی سے,Only through inherited genes / صرف موروثی جینز سے,"Through a skin wound, contaminated meat, or inhaled bacterial spores / جلد کے زخم، آلودہ گوشت، یا بیکٹیریائی اسپورز کے سانس کے ذریعے","D | Through a skin wound, contaminated meat, or inhaled bacterial spores / جلد کے زخم، آلودہ گوشت، یا بیکٹیریائی اسپورز کے سانس کے ذریعے",Hard,1,PRO,1
q_10_bio_ch9_020,1,9.1 Zoonotic Diseases,Understand,What causes bird flu according to the chapter?,باب کے مطابق برڈ فلو کس وجہ سے ہوتا ہے؟,Ebola virus / ایبولا وائرس,Influenza A virus / انفلوئنزا A وائرس,Dengue virus / ڈینگی وائرس,Yellow fever virus / یلو فیور وائرس,B | Influenza A virus / انفلوئنزا A وائرس,Medium,1,ULTRA,1
q_10_bio_ch9_021,1,9.1 Zoonotic Diseases,Understand,How does Ebola commonly spread?,ایبولا عام طور پر کیسے پھیلتا ہے؟,Only through pollen in air / صرف ہوا میں پولن کے ذریعے,Only through genetic inheritance / صرف جینیاتی وراثت سے,Only through normal aging / صرف معمول کے بڑھاپے سے,Through direct contact with infected body fluids or contaminated objects / متاثرہ جسمانی سیالات یا آلودہ اشیا سے براہِ راست رابطے کے ذریعے,D | Through direct contact with infected body fluids or contaminated objects / متاثرہ جسمانی سیالات یا آلودہ اشیا سے براہِ راست رابطے کے ذریعے,Medium,1,PRO,1
TOPIC_SEP,1,9.1 Vector-Borne Diseases,Topic,,,,,,,,,,,1
q_10_bio_ch9_022,1,9.1 Vector-Borne Diseases,Remember,Which of the following is a vector-borne disease?,درج ذیل میں سے کون سی ویکٹر سے پھیلنے والی بیماری ہے؟,AIDS / ایڈز,Tuberculosis / تپِ دق,Diabetes / ذیابیطس,Malaria / ملیریا,D | Malaria / ملیریا,Easy,1,PRO,1
q_10_bio_ch9_023,1,9.1 Vector-Borne Diseases,Remember,"A person develops dengue fever after a mosquito bite. In this case, the mosquito acts as a:",مچھر کے کاٹنے کے بعد کسی شخص کو ڈینگی ہو جاتی ہے۔ اس صورت میں مچھر کیا کردار ادا کرتا ہے؟,Host / میزبان,Pathogen / مرض پیدا کرنے والا عامل,Vector / ویکٹر,Reservoir / ذخیرہ گاہ,C | Vector / ویکٹر,Easy,1,PRO,1
q_10_bio_ch9_024,1,9.1 Vector-Borne Diseases,Understand,Which protozoan causes malaria?,ملیریا کس پروٹوزوآن کی وجہ سے ہوتا ہے؟,Giardia / جیارڈیا,Entamoeba / اینٹ امیبا,Plasmodium / پلازموڈیم,Candida / کینڈیڈا,C | Plasmodium / پلازموڈیم,Medium,1,ULTRA,1
q_10_bio_ch9_025,1,9.1 Vector-Borne Diseases,Remember,Which vector transmits malaria from one human to another?,ملیریا ایک انسان سے دوسرے انسان تک کون سا ویکٹر منتقل کرتا ہے؟,Aedes mosquito / ایڈیز مچھر,Ixodes tick / آئیگزوڈیز ٹِک,Anopheles mosquito / اینافیلیز مچھر,Haemagogus mosquito / ہیموگوگس مچھر,C | Anopheles mosquito / اینافیلیز مچھر,Easy,1,PRO,1
q_10_bio_ch9_026,1,9.1 Vector-Borne Diseases,Remember,Which mosquito transmits dengue virus?,ڈینگی وائرس کون سا مچھر منتقل کرتا ہے؟,Aedes mosquito / ایڈیز مچھر,Anopheles mosquito / اینافیلیز مچھر,Haemagogus mosquito / ہیموگوگس مچھر,Ixodes tick / آئیگزوڈیز ٹِک,A | Aedes mosquito / ایڈیز مچھر,Easy,1,PRO,1
q_10_bio_ch9_027,1,9.1 Vector-Borne Diseases,Understand,"Which vector transmits Borrelia burgdorferi, the bacterium that causes Lyme disease?",لائم بیماری پیدا کرنے والے بیکٹیریم بورلیا برگڈورفیری کو کون سا ویکٹر منتقل کرتا ہے؟,Ticks / ٹِکس,Aedes mosquitoes / ایڈیز مچھر,Anopheles mosquitoes / اینافیلیز مچھر,Houseflies / گھریلو مکھیاں,A | Ticks / ٹِکس,Medium,1,ULTRA,1
q_10_bio_ch9_028,1,9.1 Vector-Borne Diseases,Analyze,Which organs are involved after yellow fever initially affects the liver?,یلو فیور کے ابتدا میں جگر کو متاثر کرنے کے بعد کون سے اعضا شامل ہو سکتے ہیں؟,Only skin and hair / صرف جلد اور بال,Only stomach and intestine / صرف معدہ اور آنت,"Kidneys, heart, and nervous system / گردے، دل، اور اعصابی نظام",Only bones and joints / صرف ہڈیاں اور جوڑ,"C | Kidneys, heart, and nervous system / گردے، دل، اور اعصابی نظام",Hard,1,ELITE,1
TOPIC_SEP,1,9.1 Allergies,Topic,,,,,,,,,,,1
q_10_bio_ch9_029,1,9.1 Allergies,Remember,What triggers an allergic reaction?,الرجک ردِعمل کو کیا متحرک کرتا ہے؟,Pathogens / پیتھوجنز,Antigens / اینٹی جنز,Allergens / الرجن,Antibodies / اینٹی باڈیز,C | Allergens / الرجن,Easy,1,PRO,1
q_10_bio_ch9_030,1,9.1 Allergies,Remember,What is an allergy?,الرجی کیا ہے؟,A normal response to all microorganisms / تمام خرد جانداروں کے خلاف معمول کا ردِعمل,A blood clot inside an injured vessel / زخمی نالی کے اندر خون کا لوتھڑا,An abnormal immune response against a usually harmless foreign substance / عام طور پر بے ضرر بیرونی مادّے کے خلاف غیر معمولی مدافعتی ردِعمل,A genetic abnormality in chromosomes / کروموسومز میں جینیاتی غیر معمولی تبدیلی,C | An abnormal immune response against a usually harmless foreign substance / عام طور پر بے ضرر بیرونی مادّے کے خلاف غیر معمولی مدافعتی ردِعمل,Easy,1,PRO,1
q_10_bio_ch9_031,1,9.1 Allergies,Understand,Which chemical is released during the immune response to allergens?,الرجن کے خلاف مدافعتی ردِعمل کے دوران کون سا کیمیائی مادّہ خارج ہوتا ہے؟,Thrombin / تھرومبن,Fibrinogen / فائبرینوجن,Prothrombin / پروتھرومبن,Histamine / ہسٹامین,D | Histamine / ہسٹامین,Medium,1,ULTRA,1
q_10_bio_ch9_032,1,9.1 Allergies,Understand,Which symptoms are typical of allergic rhinitis?,الرجک رائنائٹس کی عام علامات کون سی ہیں؟,Blood clotting and wound repair / خون کا جمنا اور زخم کی مرمت,Loss of chromosomes and genes / کروموسومز اور جینز کا خاتمہ,"Sneezing, itching, nasal congestion, and runny nose / چھینکیں، خارش، ناک بند ہونا، اور ناک بہنا",Joint dislocation and bone fracture / جوڑ اترنا اور ہڈی ٹوٹنا,"C | Sneezing, itching, nasal congestion, and runny nose / چھینکیں، خارش، ناک بند ہونا، اور ناک بہنا",Medium,1,ULTRA,1
q_10_bio_ch9_033,1,9.1 Allergies,Understand,Which condition involves allergen-triggered inflammation and narrowing of airways?,کون سی حالت میں الرجِن کی وجہ سے سانس کی نالیوں میں سوزش اور تنگی پیدا ہوتی ہے؟,Eczema / ایگزیما,Contact dermatitis / کانٹیکٹ ڈرماٹائٹس,Giardiasis / جیارڈیاسس,Asthma / دمہ,D | Asthma / دمہ,Medium,1,PRO,1
q_10_bio_ch9_034,1,9.1 Allergies,Understand,What is contact dermatitis?,کانٹیکٹ ڈرماٹائٹس کیا ہے؟,A respiratory disease caused by mosquitoes / مچھروں سے پھیلنے والی تنفسی بیماری,A skin reaction caused by direct contact with allergens / الرجن کے براہِ راست رابطے سے پیدا ہونے والا جلدی ردِعمل,A blood disease caused by bacteria / بیکٹیریا سے ہونے والی خون کی بیماری,A genetic disorder affecting muscles / عضلات کو متاثر کرنے والی جینیاتی خرابی,B | A skin reaction caused by direct contact with allergens / الرجن کے براہِ راست رابطے سے پیدا ہونے والا جلدی ردِعمل,Medium,1,ULTRA,1
q_10_bio_ch9_035,1,9.1 Allergies,Understand,Which substance may cause a drug allergy according to the chapter?,باب کے مطابق کون سا مادّہ ادویاتی الرجی پیدا کر سکتا ہے؟,Fibrin strands / فائبرین دھاگے,Certain antibiotics / بعض اینٹی بایوٹکس,Red blood cells / سرخ خون کے خلیات,Collagen fibres / کولیجن ریشے,B | Certain antibiotics / بعض اینٹی بایوٹکس,Medium,1,IMPORTANT,1
q_10_bio_ch9_036,1,9.1 Allergies,Analyze,Why is anaphylactic shock considered a medical emergency?,اینفائلیکٹک شاک کو طبی ہنگامی حالت کیوں سمجھا جاتا ہے؟,It always causes a mild runny nose only / یہ ہمیشہ صرف ہلکی ناک بہنے کی علامت پیدا کرتا ہے,It increases blood pressure slowly without breathing problems / یہ سانس کی دشواری کے بغیر آہستہ آہستہ بلڈ پریشر بڑھاتا ہے,It produces harmless skin colour changes only / یہ صرف بے ضرر جلدی رنگت کی تبدیلی پیدا کرتا ہے,It can cause breathing difficulty and a sudden fall in blood pressure / یہ سانس لینے میں دشواری اور بلڈ پریشر میں اچانک کمی پیدا کر سکتا ہے,D | It can cause breathing difficulty and a sudden fall in blood pressure / یہ سانس لینے میں دشواری اور بلڈ پریشر میں اچانک کمی پیدا کر سکتا ہے,Hard,1,PRO,1
TOPIC_SEP,1,9.2 Pathogens and Transmission,Topic,,,,,,,,,,,1
q_10_bio_ch9_037,1,9.2 Pathogens and Transmission,Remember,What is a pathogen?,پیتھوجن کیا ہے؟,A microorganism or agent that causes disease in its host / ایک خرد جاندار یا عامل جو اپنے میزبان میں بیماری پیدا کرے,A cell that always destroys pathogens / ایک خلیہ جو ہمیشہ پیتھوجنز کو تباہ کرے,A harmless nutrient in food / غذا میں موجود بے ضرر غذائی جز,A hormone that controls growth / بڑھوتری کو کنٹرول کرنے والا ہارمون,A | A microorganism or agent that causes disease in its host / ایک خرد جاندار یا عامل جو اپنے میزبان میں بیماری پیدا کرے,Easy,1,PRO,1
q_10_bio_ch9_038,1,9.2 Pathogens and Transmission,Understand,Which group contains the major pathogen types listed in the chapter?,کون سا مجموعہ باب میں درج پیتھوجنز کی بڑی اقسام پر مشتمل ہے؟,"Viruses, bacteria, fungi, and parasitic protists / وائرس، بیکٹیریا، فنجائی، اور طفیلی پروٹسٹس","Bones, muscles, glands, and nerves / ہڈیاں، عضلات، غدود، اور اعصاب","Hormones, enzymes, vitamins, and minerals / ہارمونز، خامرے، وٹامنز، اور معدنیات","Arteries, veins, capillaries, and lymph / شریانیں، وریدیں، کیپلریز، اور لمف","A | Viruses, bacteria, fungi, and parasitic protists / وائرس، بیکٹیریا، فنجائی، اور طفیلی پروٹسٹس",Medium,1,ULTRA,1
q_10_bio_ch9_039,1,9.2 Pathogens and Transmission,Remember,Which disease is caused by SARS-CoV-2?,SARS-CoV-2 کون سی بیماری پیدا کرتا ہے؟,AIDS / ایڈز,COVID-19 / کووڈ-19,Tuberculosis / تپِ دق,Candidiasis / کینڈیڈیاسس,B | COVID-19 / کووڈ-19,Easy,1,PRO,1
q_10_bio_ch9_040,1,9.2 Pathogens and Transmission,Understand,Which pathogen causes tuberculosis?,تپِ دق کس پیتھوجن کی وجہ سے ہوتی ہے؟,Escherichia coli / ایسکریشیا کولائی,Candida albicans / کینڈیڈا البیکنز,Plasmodium falciparum / پلازموڈیم فالسیپیرم,Mycobacterium tuberculosis / مائیکوبیکٹیریم ٹیوبرکلوسس,D | Mycobacterium tuberculosis / مائیکوبیکٹیریم ٹیوبرکلوسس,Medium,1,ULTRA,1
q_10_bio_ch9_041,1,9.2 Pathogens and Transmission,Understand,Which pathogen causes food poisoning in Table 9.1?,جدول 9.1 کے مطابق فوڈ پوائزننگ کون سا پیتھوجن پیدا کرتا ہے؟,Tinea pedis / ٹینیا پیڈس,Giardia lamblia / جیارڈیا لیمبلیا,Escherichia coli / ایسکریشیا کولائی,Influenza virus / انفلوئنزا وائرس,C | Escherichia coli / ایسکریشیا کولائی,Medium,1,ULTRA,1
q_10_bio_ch9_042,1,9.2 Pathogens and Transmission,Understand,Which fungus causes athlete's foot?,ایتھلیٹس فٹ کس فنگس کی وجہ سے ہوتا ہے؟,Tinea pedis / ٹینیا پیڈس,Candida albicans / کینڈیڈا البیکنز,Aspergillus fumigatus / ایسپرجلس فیومیگیٹس,Entamoeba histolytica / اینٹ امیبا ہسٹولائٹیکا,A | Tinea pedis / ٹینیا پیڈس,Medium,1,ULTRA,1
q_10_bio_ch9_043,1,9.2 Pathogens and Transmission,Understand,How is giardiasis commonly transmitted?,جیارڈیاسس عام طور پر کیسے منتقل ہوتی ہے؟,Through airborne droplets only / صرف ہوائی قطروں سے,Through contaminated water or food / آلودہ پانی یا غذا کے ذریعے,Through mosquito bites only / صرف مچھر کے کاٹنے سے,Through inherited genes / موروثی جینز کے ذریعے,B | Through contaminated water or food / آلودہ پانی یا غذا کے ذریعے,Medium,1,PRO,1
q_10_bio_ch9_044,1,9.2 Pathogens and Transmission,Analyze,Which pairing of pathogen and transmission method is correct?,پیتھوجن اور طریقۂ منتقلی کا کون سا جوڑا درست ہے؟,Aspergillus fumigatus — inhalation of fungal spores / ایسپرجلس فیومیگیٹس — فنگل اسپورز کا سانس کے ذریعے داخل ہونا,HIV — Anopheles mosquito / HIV — اینافیلیز مچھر,Plasmodium falciparum — contaminated surfaces / پلازموڈیم فالسیپیرم — آلودہ سطحیں,Mycobacterium tuberculosis — contaminated food only / مائیکوبیکٹیریم ٹیوبرکلوسس — صرف آلودہ غذا,A | Aspergillus fumigatus — inhalation of fungal spores / ایسپرجلس فیومیگیٹس — فنگل اسپورز کا سانس کے ذریعے داخل ہونا,Hard,1,PRO,1
TOPIC_SEP,1,9.3 Immunity: Types,Topic,,,,,,,,,,,1
q_10_bio_ch9_045,1,9.3 Immunity: Types,Remember,What is immunity?,قوتِ مدافعت کیا ہے؟,The body's ability to produce only hormones / جسم کی صرف ہارمونز بنانے کی صلاحیت,The body's ability to defend itself against disease-causing organisms / بیماری پیدا کرنے والے جانداروں کے خلاف جسم کی دفاعی صلاحیت,The process of blood circulation / خون کی گردش کا عمل,The digestion of food in the intestine / آنت میں غذا کا ہضم ہونا,B | The body's ability to defend itself against disease-causing organisms / بیماری پیدا کرنے والے جانداروں کے خلاف جسم کی دفاعی صلاحیت,Easy,1,PRO,1
q_10_bio_ch9_046,1,9.3 Immunity: Types,Remember,Which type of immunity is present in the body from birth?,کون سی قوتِ مدافعت جسم میں پیدائش سے موجود ہوتی ہے؟,Acquired immunity / حاصل شدہ قوتِ مدافعت,Passive immunity only / صرف غیر فعال قوتِ مدافعت,Artificial immunity only / صرف مصنوعی قوتِ مدافعت,Innate immunity / فطری قوتِ مدافعت,D | Innate immunity / فطری قوتِ مدافعت,Easy,1,PRO,1
q_10_bio_ch9_047,1,9.3 Immunity: Types,Understand,Which lines of defence are included in innate immunity?,فطری قوتِ مدافعت میں دفاع کی کون سی لائنیں شامل ہیں؟,First and second lines of defence / دفاع کی پہلی اور دوسری لائنیں,Only the third line / صرف تیسری لائن,Second and third lines only / صرف دوسری اور تیسری لائنیں,All lines only after vaccination / صرف ویکسینیشن کے بعد تمام لائنیں,A | First and second lines of defence / دفاع کی پہلی اور دوسری لائنیں,Medium,1,ULTRA,1
q_10_bio_ch9_048,1,9.3 Immunity: Types,Analyze,Which statement correctly compares innate and acquired immunity?,کون سا بیان فطری اور حاصل شدہ قوتِ مدافعت کا درست تقابل کرتا ہے؟,"Innate immunity develops after vaccination only, while acquired immunity is present at birth / فطری قوتِ مدافعت صرف ویکسینیشن کے بعد بنتی جبکہ حاصل شدہ پیدائش سے موجود ہوتی ہے",Both are always short-lived / دونوں ہمیشہ مختصر مدت کی ہوتی ہیں,Both include only the skin / دونوں میں صرف جلد شامل ہے,"Innate immunity is present at birth, while acquired immunity develops during life / فطری قوتِ مدافعت پیدائش سے موجود جبکہ حاصل شدہ قوتِ مدافعت زندگی کے دوران بنتی ہے","D | Innate immunity is present at birth, while acquired immunity develops during life / فطری قوتِ مدافعت پیدائش سے موجود جبکہ حاصل شدہ قوتِ مدافعت زندگی کے دوران بنتی ہے",Hard,1,PRO,1
TOPIC_SEP,1,9.3 First Line of Defence,Topic,,,,,,,,,,,1
q_10_bio_ch9_049,1,9.3 First Line of Defence,Remember,Which of the following is the first line of defence against pathogens?,درج ذیل میں سے پیتھوجنز کے خلاف دفاع کی پہلی لائن کون سی ہے؟,Antibodies / اینٹی باڈیز,Skin and mucous membranes / جلد اور مخاطی جھلیاں,T cells / T خلیات,B cells / B خلیات,B | Skin and mucous membranes / جلد اور مخاطی جھلیاں,Easy,1,PRO,1
q_10_bio_ch9_050,1,9.3 First Line of Defence,Remember,Skin is categorized as:,جلد کو کس قسم کے دفاع میں شمار کیا جاتا ہے؟,Non-specific defence / غیر مخصوص دفاع,Specific defence / مخصوص دفاع,Acquired immunity / حاصل شدہ قوتِ مدافعت,Passive immunity / غیر فعال قوتِ مدافعت,A | Non-specific defence / غیر مخصوص دفاع,Easy,1,PRO,1
