question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch2_021,1,"2.1 — Trachea, Bronchi, Bronchioles and Alveoli",Understand,How do cilia help clean the trachea and bronchi?,Cilia trachea اور bronchi کو صاف رکھنے میں کیسے مدد دیتی ہیں؟,They move trapped particles and mucus upward toward the pharynx / یہ پھنسے ہوئے ذرات اور mucus کو اوپر pharynx کی طرف لے جاتی ہیں,They dissolve dust particles into blood / یہ گرد کے ذرات کو خون میں حل کرتی ہیں,They move air directly into capillaries / یہ ہوا کو براہ راست کیپلریز میں لے جاتی ہیں,They close the glottis during breathing / یہ سانس کے دوران glottis بند کرتی ہیں,A | They move trapped particles and mucus upward toward the pharynx / یہ پھنسے ہوئے ذرات اور mucus کو اوپر pharynx کی طرف لے جاتی ہیں,Medium,1,ELITE,1
q_10_bio_ch2_022,1,"2.1 — Trachea, Bronchi, Bronchioles and Alveoli",Remember,Cartilage is absent in the smallest:,سب سے چھوٹی کس نالی میں cartilage موجود نہیں ہوتی؟,Bronchi / برونکائی,Bronchioles / برونکیولز,Trachea / ٹریكیا,Larynx / حنجرہ,B | Bronchioles / برونکیولز,Easy,1,ULTRA,1
q_10_bio_ch2_023,1,"2.1 — Trachea, Bronchi, Bronchioles and Alveoli",Remember,The thin-walled pouches at the ends of bronchioles are called:,Bronchioles کے سروں پر موجود باریک دیواروں والی تھیلیاں کیا کہلاتی ہیں؟,Nostrils / نتھنے,Alveoli / ہوائی تھیلیاں,Vocal cords / صوتی تاریں,Intercostal muscles / بین الضلعی عضلات,B | Alveoli / ہوائی تھیلیاں,Easy,1,PRO,1
q_10_bio_ch2_024,1,"2.1 — Trachea, Bronchi, Bronchioles and Alveoli",Understand,Why are alveoli surrounded by blood capillaries?,Alveoli خون کی کیپلریز سے کیوں گھری ہوتی ہیں؟,To produce vocal sounds / آواز پیدا کرنے کے لیے,To prevent the trachea from collapsing / trachea کو پچکنے سے روکنے کے لیے,To allow rapid exchange of oxygen and carbon dioxide / آکسیجن اور کاربن ڈائی آکسائیڈ کے تیز تبادلے کے لیے,To warm air before it enters the nose / ہوا کو ناک میں داخل ہونے سے پہلے گرم کرنے کے لیے,C | To allow rapid exchange of oxygen and carbon dioxide / آکسیجن اور کاربن ڈائی آکسائیڈ کے تیز تبادلے کے لیے,Medium,1,PRO,1
TOPIC_SEP,1,2.1 — Lungs and Blood Circulation in Lungs,Topic,,,,,,,,,,,1
q_10_bio_ch2_025,1,2.1 — Lungs and Blood Circulation in Lungs,Remember,Where are the lungs located?,پھیپھڑے کہاں واقع ہوتے ہیں؟,In the abdominal cavity / پیٹ کی گہا میں,Inside the nasal cavity / ناک کی گہا کے اندر,Within the spinal canal / ریڑھ کی نالی کے اندر,In the thoracic cavity / چھاتی کی گہا میں,D | In the thoracic cavity / چھاتی کی گہا میں,Easy,1,ULTRA,1
q_10_bio_ch2_026,1,2.1 — Lungs and Blood Circulation in Lungs,Analyze,Which statement about the lobes of human lungs is correct?,انسانی پھیپھڑوں کے لوبز کے بارے میں کون سا بیان درست ہے؟,Both lungs have two lobes / دونوں پھیپھڑوں کے دو دو لوبز ہوتے ہیں,The left lung has three lobes and the right has two / بائیں پھیپھڑے کے تین اور دائیں کے دو لوبز ہوتے ہیں,Both lungs have three lobes / دونوں پھیپھڑوں کے تین تین لوبز ہوتے ہیں,The left lung has two lobes and the right lung has three / بائیں پھیپھڑے کے دو اور دائیں پھیپھڑے کے تین لوبز ہوتے ہیں,D | The left lung has two lobes and the right lung has three / بائیں پھیپھڑے کے دو اور دائیں پھیپھڑے کے تین لوبز ہوتے ہیں,Hard,1,ULTRA,1
q_10_bio_ch2_027,1,2.1 — Lungs and Blood Circulation in Lungs,Understand,What is the main function of pleural fluid?,Pleural fluid کا بنیادی کام کیا ہے؟,To carry oxygen to body cells / جسم کے خلیوں تک آکسیجن لے جانا,To reduce friction between the lungs and chest wall / پھیپھڑوں اور چھاتی کی دیوار کے درمیان رگڑ کم کرنا,To trap dust in the nasal cavity / ناک کی گہا میں گرد روکنا,To contract the diaphragm / ڈایافرام کو سکیڑنا,B | To reduce friction between the lungs and chest wall / پھیپھڑوں اور چھاتی کی دیوار کے درمیان رگڑ کم کرنا,Medium,1,PRO,1
q_10_bio_ch2_028,1,2.1 — Lungs and Blood Circulation in Lungs,Remember,Which blood vessel carries deoxygenated blood from the heart to the lungs?,کون سی خون کی نالی دل سے غیر آکسیجنی خون پھیپھڑوں تک لے جاتی ہے؟,Pulmonary vein / پلمونری وین,Aorta / ایورٹا,Vena cava / وینا کیوا,Pulmonary artery / پلمونری آرٹری,D | Pulmonary artery / پلمونری آرٹری,Easy,1,PRO,1
q_10_bio_ch2_029,1,2.1 — Lungs and Blood Circulation in Lungs,Remember,Which blood vessel carries oxygenated blood from the lungs back to the heart?,کون سی خون کی نالی پھیپھڑوں سے آکسیجنی خون واپس دل تک لے جاتی ہے؟,Pulmonary vein / پلمونری وین,Pulmonary artery / پلمونری آرٹری,Trachea / سانس کی نالی,Bronchial artery / برونکیئل آرٹری,A | Pulmonary vein / پلمونری وین,Easy,1,PRO,1
TOPIC_SEP,1,2.2 — The Mechanism of Breathing,Topic,,,,,,,,,,,1
q_10_bio_ch2_030,1,2.2 — The Mechanism of Breathing,Remember,What is inhalation?,Inhalation کیا ہے؟,The expulsion of air from the lungs / ہوا کا پھیپھڑوں سے خارج ہونا,The exchange of gases in body cells / جسم کے خلیوں میں گیسوں کا تبادلہ,The intake of air into the lungs / ہوا کا پھیپھڑوں میں داخل ہونا,The pumping of blood to lungs / پھیپھڑوں کی طرف خون پمپ ہونا,C | The intake of air into the lungs / ہوا کا پھیپھڑوں میں داخل ہونا,Easy,1,PRO,1
q_10_bio_ch2_031,1,2.2 — The Mechanism of Breathing,Understand,What happens to the intercostal muscles during inhalation?,Inhalation کے دوران intercostal muscles کے ساتھ کیا ہوتا ہے؟,They relax completely / وہ مکمل طور پر ڈھیلے ہوتے ہیں,They break down / وہ ٹوٹ جاتے ہیں,They contract / وہ سکڑتے ہیں,They stop receiving blood / انہیں خون ملنا بند ہو جاتا ہے,C | They contract / وہ سکڑتے ہیں,Medium,1,PRO,1
q_10_bio_ch2_032,1,2.2 — The Mechanism of Breathing,Understand,"During inhalation, the ribcage moves:",Inhalation کے دوران ribcage کس طرف حرکت کرتا ہے؟,Downward and inward / نیچے اور اندر کی طرف,Upward and outward / اوپر اور باہر کی طرف,Only downward / صرف نیچے کی طرف,Only inward / صرف اندر کی طرف,B | Upward and outward / اوپر اور باہر کی طرف,Medium,1,PRO,1
q_10_bio_ch2_033,1,2.2 — The Mechanism of Breathing,Understand,What happens to the diaphragm during inhalation?,Inhalation کے دوران diaphragm کے ساتھ کیا ہوتا ہے؟,It relaxes and moves upward / یہ ڈھیلا ہو کر اوپر جاتا ہے,It contracts and moves downward / یہ سکڑتا اور نیچے کی طرف جاتا ہے,It closes the trachea / یہ trachea کو بند کرتا ہے,It becomes part of the ribcage / یہ ribcage کا حصہ بن جاتا ہے,B | It contracts and moves downward / یہ سکڑتا اور نیچے کی طرف جاتا ہے,Medium,1,PRO,1
q_10_bio_ch2_034,1,2.2 — The Mechanism of Breathing,Analyze,Why does air enter the lungs during inhalation?,Inhalation کے دوران ہوا پھیپھڑوں میں کیوں داخل ہوتی ہے؟,Chest volume decreases and pressure also decreases / چھاتی کا حجم کم اور دباؤ بھی کم ہوتا ہے,Chest volume increases and pressure increases / چھاتی کا حجم اور دباؤ دونوں بڑھتے ہیں,Chest volume increases and pressure inside the chest decreases / چھاتی کا حجم بڑھتا اور اندرونی دباؤ کم ہوتا ہے,The glottis closes and pressure becomes zero / glottis بند ہو جاتا ہے اور دباؤ صفر ہو جاتا ہے,C | Chest volume increases and pressure inside the chest decreases / چھاتی کا حجم بڑھتا اور اندرونی دباؤ کم ہوتا ہے,Hard,1,PRO,1
q_10_bio_ch2_035,1,2.2 — The Mechanism of Breathing,Remember,What is exhalation?,Exhalation کیا ہے؟,The intake of air into the lungs / ہوا کا پھیپھڑوں میں داخل ہونا,The exchange of gases in alveoli / ہوائی تھیلیوں میں گیسوں کا تبادلہ,The expulsion of air from the lungs / ہوا کا پھیپھڑوں سے خارج ہونا,The oxidation of food in cells / خلیوں میں غذا کی آکسیڈیشن,C | The expulsion of air from the lungs / ہوا کا پھیپھڑوں سے خارج ہونا,Easy,1,PRO,1
q_10_bio_ch2_036,1,2.2 — The Mechanism of Breathing,Understand,"During exhalation, the intercostal muscles:",Exhalation کے دوران intercostal muscles کیا کرتے ہیں؟,Contract strongly / شدید سکڑتے ہیں,Produce mucus / mucus بناتے ہیں,Relax / ڈھیلے ہوتے ہیں,Move air into capillaries / ہوا کو کیپلریز میں لے جاتے ہیں,C | Relax / ڈھیلے ہوتے ہیں,Medium,1,PRO,1
q_10_bio_ch2_037,1,2.2 — The Mechanism of Breathing,Understand,What happens to the diaphragm during exhalation?,Exhalation کے دوران diaphragm کے ساتھ کیا ہوتا ہے؟,It contracts and moves downward / یہ سکڑ کر نیچے جاتا ہے,It remains fixed and flat / یہ ساکن اور چپٹا رہتا ہے,It relaxes and moves upward / یہ ڈھیلا ہو کر اوپر کی طرف جاتا ہے,It closes the bronchi / یہ bronchi بند کرتا ہے,C | It relaxes and moves upward / یہ ڈھیلا ہو کر اوپر کی طرف جاتا ہے,Medium,1,PRO,1
q_10_bio_ch2_038,1,2.2 — The Mechanism of Breathing,Analyze,Which combination causes air to be forced out during exhalation?,Exhalation کے دوران کون سا مجموعہ ہوا کو باہر دھکیلتا ہے؟,Chest volume increases and pressure decreases / چھاتی کا حجم بڑھتا اور دباؤ کم ہوتا ہے,Chest volume decreases and pressure inside the chest increases / چھاتی کا حجم کم اور اندرونی دباؤ بڑھتا ہے,Chest volume and pressure both decrease / چھاتی کا حجم اور دباؤ دونوں کم ہوتے ہیں,Ribcage moves outward and diaphragm moves down / ribcage باہر اور diaphragm نیچے جاتا ہے,B | Chest volume decreases and pressure inside the chest increases / چھاتی کا حجم کم اور اندرونی دباؤ بڑھتا ہے,Hard,1,PRO,1
TOPIC_SEP,1,2.2 — Breathing Rate and Composition of Inhaled and Exhaled Air,Topic,,,,,,,,,,,1
q_10_bio_ch2_039,1,2.2 — Breathing Rate and Composition of Inhaled and Exhaled Air,Remember,What is the normal breathing rate of humans at rest?,آرام کی حالت میں انسان کی عام breathing rate کتنی ہوتی ہے؟,16–20 times per minute / 16–20 مرتبہ فی منٹ,4–8 times per minute / 4–8 مرتبہ فی منٹ,30–40 times per minute / 30–40 مرتبہ فی منٹ,60–70 times per minute / 60–70 مرتبہ فی منٹ,A | 16–20 times per minute / 16–20 مرتبہ فی منٹ,Easy,1,PRO,1
q_10_bio_ch2_040,1,2.2 — Breathing Rate and Composition of Inhaled and Exhaled Air,Remember,"During exercise or hard work, the breathing rate may increase up to:",ورزش یا سخت کام کے دوران breathing rate کتنی بڑھ سکتی ہے؟,10–12 times per minute / 10–12 مرتبہ فی منٹ,16–20 times per minute / 16–20 مرتبہ فی منٹ,30–40 times per minute / 30–40 مرتبہ فی منٹ,70–80 times per minute / 70–80 مرتبہ فی منٹ,C | 30–40 times per minute / 30–40 مرتبہ فی منٹ,Easy,1,ULTRA,1
q_10_bio_ch2_041,1,2.2 — Breathing Rate and Composition of Inhaled and Exhaled Air,Understand,Which factor is detected by the respiratory centre to control breathing rate?,Breathing rate کو کنٹرول کرنے کے لیے respiratory centre کس عامل کو محسوس کرتا ہے؟,Carbon dioxide concentration in blood / خون میں کاربن ڈائی آکسائیڈ کی مقدار,Oxygen concentration in muscles / پٹھوں میں آکسیجن کی مقدار,Nitrogen concentration in lungs / پھیپھڑوں میں نائٹروجن کی مقدار,Water concentration in nasal mucus / ناک کے mucus میں پانی کی مقدار,A | Carbon dioxide concentration in blood / خون میں کاربن ڈائی آکسائیڈ کی مقدار,Medium,1,PRO,1
q_10_bio_ch2_042,1,2.2 — Breathing Rate and Composition of Inhaled and Exhaled Air,Apply,A sample of expired air is tested. Which oxygen percentage should be expected according to the table?,Expired air کے نمونے میں جدول کے مطابق آکسیجن کی کتنی شرح متوقع ہے؟,16% / 16 فیصد,21% / 21 فیصد,4% / 4 فیصد,79% / 79 فیصد,A | 16% / 16 فیصد,Hard,1,PRO,1
q_10_bio_ch2_043,1,2.2 — Breathing Rate and Composition of Inhaled and Exhaled Air,Analyze,Which comparison of carbon dioxide in inspired and expired air is correct?,Inspired اور expired air میں کاربن ڈائی آکسائیڈ کا کون سا تقابل درست ہے؟,Inspired air has 0.04% and expired air has 4% / Inspired air میں 0.04 فیصد اور expired air میں 4 فیصد ہوتی ہے,Inspired air has 4% and expired air has 0.04% / Inspired air میں 4 فیصد اور expired air میں 0.04 فیصد ہوتی ہے,Both have 0.04% / دونوں میں 0.04 فیصد ہوتی ہے,Both have 4% / دونوں میں 4 فیصد ہوتی ہے,A | Inspired air has 0.04% and expired air has 4% / Inspired air میں 0.04 فیصد اور expired air میں 4 فیصد ہوتی ہے,Hard,1,PRO,1
q_10_bio_ch2_044,1,2.2 — Breathing Rate and Composition of Inhaled and Exhaled Air,Remember,What percentage of nitrogen is present in both inspired and expired air?,Inspired اور expired air دونوں میں نائٹروجن کی شرح کتنی ہے؟,79% / 79 فیصد,16% / 16 فیصد,21% / 21 فیصد,4% / 4 فیصد,A | 79% / 79 فیصد,Easy,1,ULTRA,1
q_10_bio_ch2_045,1,2.2 — Breathing Rate and Composition of Inhaled and Exhaled Air,Understand,How does the amount of water vapour in expired air compare with inspired air?,Expired air میں آبی بخارات کی مقدار inspired air کے مقابلے میں کیسی ہوتی ہے؟,Expired air contains no water vapour / Expired air میں آبی بخارات نہیں ہوتے,Inspired air is always saturated / Inspired air ہمیشہ سیر شدہ ہوتی ہے,Both always contain exactly equal water vapour / دونوں میں ہمیشہ بالکل برابر آبی بخارات ہوتے ہیں,Expired air is saturated with water vapour / Expired air آبی بخارات سے سیر شدہ ہوتی ہے,D | Expired air is saturated with water vapour / Expired air آبی بخارات سے سیر شدہ ہوتی ہے,Medium,1,ELITE,1
TOPIC_SEP,1,2.3 — Bronchitis,Topic,,,,,,,,,,,1
q_10_bio_ch2_046,1,2.3 — Bronchitis,Remember,Bronchitis is inflammation of the:,Bronchitis کس حصے کی سوزش ہے؟,Bronchi or bronchioles / Bronchi یا bronchioles,Pleural membranes / Pleural جھلیاں,Diaphragm / Diaphragm,Nasal hairs / ناک کے بال,A | Bronchi or bronchioles / Bronchi یا bronchioles,Easy,1,PRO,1
q_10_bio_ch2_047,1,2.3 — Bronchitis,Understand,Which combination is listed as a cause of bronchitis?,کون سا مجموعہ bronchitis کی وجہ کے طور پر درج ہے؟,Lack of pleural fluid and low nitrogen / Pleural fluid کی کمی اور کم نائٹروجن,Excess oxygen and weak vocal cords / زیادہ آکسیجن اور کمزور vocal cords,High water vapour and enlarged diaphragm / زیادہ آبی بخارات اور بڑا diaphragm,Infections and chemical irritants such as tobacco smoke / انفیکشن اور تمباکو کے دھوئیں جیسے کیمیائی محرکات,D | Infections and chemical irritants such as tobacco smoke / انفیکشن اور تمباکو کے دھوئیں جیسے کیمیائی محرکات,Medium,1,ULTRA,1
q_10_bio_ch2_048,1,2.3 — Bronchitis,Remember,Which is a common symptom of bronchitis?,Bronchitis کی عام علامت کون سی ہے؟,Coughing and wheezing / کھانسی اور گھرگھراہٹ,Loss of hearing / سماعت کا ختم ہونا,Broken ribs / پسلیوں کا ٹوٹنا,Swelling of kidneys / گردوں کی سوجن,A | Coughing and wheezing / کھانسی اور گھرگھراہٹ,Easy,1,ULTRA,1
q_10_bio_ch2_049,1,2.3 — Bronchitis,Analyze,When are antibiotics used in the treatment of bronchitis according to the chapter?,باب کے مطابق bronchitis کے علاج میں antibiotics کب استعمال کی جاتی ہیں؟,Whenever bronchitis is caused by viruses / جب بھی bronchitis وائرس کی وجہ سے ہو,Only when the patient has no cough / صرف جب مریض کو کھانسی نہ ہو,When bronchitis is due to bacterial infection / جب bronchitis بیکٹیریا کے انفیکشن کی وجہ سے ہو,To treat every case caused by tobacco smoke / تمباکو کے دھوئیں سے ہونے والے ہر کیس کے علاج کے لیے,C | When bronchitis is due to bacterial infection / جب bronchitis بیکٹیریا کے انفیکشن کی وجہ سے ہو,Hard,1,PRO,1
TOPIC_SEP,1,2.3 — Emphysema,Topic,,,,,,,,,,,1
