question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch7_sq_035,1,7.3 Mendel and Selection of Garden Pea,process_steps,Explain how removal of stamens and transfer of pollen enable controlled cross-pollination in pea plants.,وضاحت کریں کہ اسٹیمنز کو ہٹانا اور پولن منتقل کرنا مٹر کے پودوں میں کنٹرول شدہ باہمی زیرگی کیسے ممکن بناتا ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,"7.3 Mendel's Monohybrid Experiment: P, F1 and F2 Generations",topic_separator,,,,,,1
q_10_bio_ch7_sq_036,1,"7.3 Mendel's Monohybrid Experiment: P, F1 and F2 Generations",definition_function,"Define the P, F1, and F2 generations used in Mendel's experiments.",مینڈل کے تجربات میں استعمال ہونے والی P، F1 اور F2 نسلوں کی تعریف کریں۔,Easy,2,ULTRA,1
q_10_bio_ch7_sq_037,1,"7.3 Mendel's Monohybrid Experiment: P, F1 and F2 Generations",list_state,State the parental cross and the F1 result in Mendel's experiment on plant height.,پودے کی لمبائی سے متعلق مینڈل کے تجربے میں والدینی کراس اور F1 نتیجہ بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch7_sq_038,1,"7.3 Mendel's Monohybrid Experiment: P, F1 and F2 Generations",process_steps,Describe how Mendel produced the F2 generation from F1 plants and state the observed tall and short percentages.,بیان کریں کہ مینڈل نے F1 پودوں سے F2 نسل کیسے پیدا کی اور لمبے و پست پودوں کے مشاہدہ شدہ فیصد لکھیں۔,Medium,2,PRO,1
q_10_bio_ch7_sq_039,1,"7.3 Mendel's Monohybrid Experiment: P, F1 and F2 Generations",difference,Differentiate between the F1 and F2 generations in Mendel's plant-height experiment.,مینڈل کے پودے کی لمبائی والے تجربے میں F1 اور F2 نسلوں میں فرق بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch7_sq_040,1,"7.3 Mendel's Monohybrid Experiment: P, F1 and F2 Generations",cause_effect,Explain why the short-height character disappeared in the F1 generation but reappeared in the F2 generation.,وضاحت کریں کہ پست قدی کی خصوصیت F1 نسل میں غائب لیکن F2 نسل میں دوبارہ ظاہر کیوں ہوئی۔,Hard,2,ELITE,1
TOPIC_SEP,1,7.3 Concept of Dominance and Law of Segregation,topic_separator,,,,,,1
q_10_bio_ch7_sq_041,1,7.3 Concept of Dominance and Law of Segregation,definition_function,State the concept of dominance and identify the dominant and recessive alleles in pea plant height.,غلبے کا تصور بیان کریں اور مٹر کے پودے کی لمبائی میں غالب اور مغلوب ایلیلز کی نشاندہی کریں۔,Easy,2,ULTRA,1
q_10_bio_ch7_sq_042,1,7.3 Concept of Dominance and Law of Segregation,law_principle,State Mendel's law of segregation.,مینڈل کا قانونِ تفریق بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch7_sq_043,1,7.3 Concept of Dominance and Law of Segregation,sequence,Show how the parental genotypes TT and tt form gametes and produce the F1 genotype.,دکھائیں کہ والدینی جینوٹائپس TT اور tt گیمیٹس کیسے بناتے اور F1 جینوٹائپ کیسے پیدا کرتے ہیں۔,Medium,2,ULTRA,1
q_10_bio_ch7_sq_044,1,7.3 Concept of Dominance and Law of Segregation,table_based,State the genotypic and phenotypic results obtained after self-pollination of an F1 plant with genotype Tt.,Tt جینوٹائپ والے F1 پودے کی خود زیرگی کے بعد حاصل ہونے والے جینوٹائپک اور فینوٹائپک نتائج بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch7_sq_045,1,7.3 Concept of Dominance and Law of Segregation,concept_explanation,Explain how separation and recombination of T and t alleles produce the F2 genotypic and phenotypic ratios.,وضاحت کریں کہ T اور t ایلیلز کی علیحدگی اور دوبارہ ملاپ F2 کے جینوٹائپک اور فینوٹائپک تناسب کیسے پیدا کرتے ہیں۔,Hard,2,PRO,1
TOPIC_SEP,1,7.3 Mendel's Dihybrid Experiment,topic_separator,,,,,,1
q_10_bio_ch7_sq_046,1,7.3 Mendel's Dihybrid Experiment,definition_example,Define a dihybrid cross and identify the two seed characteristics studied by Mendel.,ڈائی ہائبرڈ کراس کی تعریف کریں اور مینڈل کے زیرِ مطالعہ بیج کی دو خصوصیات کی نشاندہی کریں۔,Easy,2,PRO,1
q_10_bio_ch7_sq_047,1,7.3 Mendel's Dihybrid Experiment,list_state,State the parental genotypes and phenotypes and the F1 genotype and phenotype in Mendel's dihybrid experiment.,مینڈل کے ڈائی ہائبرڈ تجربے میں والدینی جینوٹائپس و فینوٹائپس اور F1 جینوٹائپ و فینوٹائپ بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch7_sq_048,1,7.3 Mendel's Dihybrid Experiment,list_state,Write the four combinations of alleles present in the gametes of a plant with genotype RrYy.,RrYy جینوٹائپ والے پودے کے گیمیٹس میں موجود ایلیلز کے چار مجموعے لکھیں۔,Medium,2,PRO,1
q_10_bio_ch7_sq_049,1,7.3 Mendel's Dihybrid Experiment,table_based,State the four phenotypes and their proportions in the F2 generation of Mendel's dihybrid cross.,مینڈل کے ڈائی ہائبرڈ کراس کی F2 نسل کے چار فینوٹائپس اور ان کے تناسب بیان کریں۔,Medium,2,ULTRA,1
q_10_bio_ch7_sq_050,1,7.3 Mendel's Dihybrid Experiment,application_scenario,"Draw a genetic cross between a round green-seeded plant with genotype RRyy and a wrinkled yellow-seeded plant with genotype rrYY, and determine the F1 genotype and phenotype.",RRyy جینوٹائپ والے گول سبز بیجوں کے پودے اور rrYY جینوٹائپ والے جھری دار زرد بیجوں کے پودے کے درمیان جینیاتی کراس بنائیں اور F1 جینوٹائپ و فینوٹائپ معلوم کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,7.3 Law of Independent Assortment,topic_separator,,,,,,1
q_10_bio_ch7_sq_051,1,7.3 Law of Independent Assortment,law_principle,State Mendel's law of independent assortment.,مینڈل کا قانونِ آزادانہ تقسیم بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch7_sq_052,1,7.3 Law of Independent Assortment,list_state,State the four types of gametes produced by an F1 plant with genotype RrYy.,RrYy جینوٹائپ والے F1 پودے کے بنائے ہوئے چار اقسام کے گیمیٹس بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch7_sq_053,1,7.3 Law of Independent Assortment,concept_explanation,Explain how alleles R and r assort independently of alleles Y and y during gamete formation.,وضاحت کریں کہ گیمیٹس کی تشکیل کے دوران R اور r ایلیلز، Y اور y ایلیلز سے آزادانہ طور پر کیسے تقسیم ہوتے ہیں۔,Medium,2,ELITE,1
q_10_bio_ch7_sq_054,1,7.3 Law of Independent Assortment,difference,Differentiate between the law of segregation and the law of independent assortment.,قانونِ تفریق اور قانونِ آزادانہ تقسیم میں فرق بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch7_sq_055,1,7.3 Law of Independent Assortment,concept_explanation,Explain how sixteen allele combinations and the 9:3:3:1 F2 phenotypic ratio support the law of independent assortment.,وضاحت کریں کہ ایلیلز کے سولہ مجموعے اور F2 کا 9:3:3:1 فینوٹائپک تناسب قانونِ آزادانہ تقسیم کی تائید کیسے کرتے ہیں۔,Hard,2,PRO,1
TOPIC_SEP,1,7.3 Exercise Applications and Diagram Relationships,topic_separator,,,,,,1
q_10_bio_ch7_sq_056,1,7.3 Exercise Applications and Diagram Relationships,application_scenario,Write the combinations of alleles present in the gametes of a plant with genotype Rryy.,Rryy جینوٹائپ والے پودے کے گیمیٹس میں موجود ایلیلز کے مجموعے لکھیں۔,Easy,2,PRO,1
q_10_bio_ch7_sq_057,1,7.3 Exercise Applications and Diagram Relationships,difference,Differentiate between homozygous and heterozygous genotypes using one example of each.,ہوموزائگس اور ہیٹروزائگس جینوٹائپس میں فرق بیان کریں اور ہر ایک کی ایک مثال دیں۔,Easy,2,PRO,1
q_10_bio_ch7_sq_058,1,7.3 Exercise Applications and Diagram Relationships,application_scenario,Cross a white-flowered pea plant with genotype pp with a heterozygous purple-flowered plant with genotype Pp and determine the expected phenotypic ratio.,pp جینوٹائپ والے سفید پھول کے مٹر کے پودے کو Pp جینوٹائپ والے ہیٹروزائگس جامنی پھول کے پودے سے کراس کریں اور متوقع فینوٹائپک تناسب معلوم کریں۔,Medium,2,PRO,1
q_10_bio_ch7_sq_059,1,7.3 Exercise Applications and Diagram Relationships,diagram_based,Identify the major molecules and processes represented in a diagram showing the conversion of information from a gene into a protein.,اس خاکے میں دکھائے گئے اہم سالمات اور عملوں کی نشاندہی کریں جس میں جین کی معلومات کو پروٹین میں تبدیل ہوتے دکھایا گیا ہو۔,Medium,2,ELITE,1
q_10_bio_ch7_sq_060,1,7.3 Exercise Applications and Diagram Relationships,concept_explanation,Explain how different alleles of the same gene can produce different physical traits in an organism.,وضاحت کریں کہ ایک ہی جین کے مختلف ایلیلز جاندار میں مختلف جسمانی خصوصیات کیسے پیدا کر سکتے ہیں۔,Hard,2,ELITE,1
