question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch8_lq_006,1,8.4 Potential Risks of Genetic Modification,Long,advantages_limitations,"Discuss the potential risks of genetic modification, including health concerns, environmental impact, loss of biodiversity, development of resistant pests and weeds, and ethical issues.",genetic modification کے ممکنہ خطرات پر بحث کریں، جن میں health concerns، environmental impact، biodiversity کا نقصان، resistant pests اور weeds کی نشوونما اور ethical issues شامل ہوں۔,Hard,5,PRO,1
sep_10_bio_ch8_007,1,8.1 Introduction of Biotechnology,Topic,topic_separator,,,,,,1
q_10_bio_ch8_lq_007,1,8.1 Introduction of Biotechnology,Long,elaborate,"Define biotechnology and describe its major purposes, historical development, and the principal techniques used in modern biotechnology.",biotechnology کی تعریف کریں اور اس کے بنیادی مقاصد، تاریخی ارتقا اور modern biotechnology میں استعمال ہونے والی اہم techniques بیان کریں۔,Easy,5,ULTRA,1
sep_10_bio_ch8_008,1,8.1 Importance of Bacteria in Biotechnology,Topic,topic_separator,,,,,,1
q_10_bio_ch8_lq_008,1,8.1 Importance of Bacteria in Biotechnology,Long,elaborate,"Explain the importance of bacteria in biotechnology and genetic modification. Include their useful characteristics and their roles in producing antibiotics, enzymes, vitamins, foods, medicines, and genetically modified organisms.",biotechnology اور genetic modification میں bacteria کی اہمیت بیان کریں۔ ان کی مفید خصوصیات اور antibiotics، enzymes، vitamins، foods، medicines اور genetically modified organisms کی تیاری میں ان کے کردار شامل کریں۔,Medium,5,ULTRA,1
sep_10_bio_ch8_009,1,8.2 Products Made by Gene Transfer,Topic,topic_separator,,,,,,1
q_10_bio_ch8_lq_009,1,8.2 Products Made by Gene Transfer,Long,classification,"Describe the major products made by gene transfer. For insulin, growth hormone, interferon, hepatitis B vaccine, Bt crops, and Golden Rice, explain the genetic material transferred, the organism or technology used, and the purpose of each product.",gene transfer کے ذریعے بنائی جانے والی اہم مصنوعات بیان کریں۔ insulin، growth hormone، interferon، hepatitis B vaccine، Bt crops اور Golden Rice کے لیے منتقل کیے گئے genetic material، استعمال ہونے والے organism یا technology اور ہر product کا مقصد واضح کریں۔,Medium,5,ELITE,1
sep_10_bio_ch8_010,1,8.3 Environmental and Marine Biotechnology,Topic,topic_separator,,,,,,1
q_10_bio_ch8_lq_010,1,8.3 Environmental and Marine Biotechnology,Long,compare,"Compare environmental biotechnology and marine biotechnology. Explain their roles in bioremediation, pollution control, production of forest saplings, mineral extraction, development of medicines, cleanup of oil spills, renewable energy, and industrial enzymes.",environmental biotechnology اور marine biotechnology کا تقابل کریں۔ bioremediation، pollution control، forest saplings کی تیاری، mineral extraction، medicines کی تیاری، oil spills کی صفائی، renewable energy اور industrial enzymes میں ان کے کردار بیان کریں۔,Medium,5,ELITE,1
sep_10_bio_ch8_011,1,8.3 Industrial Biotechnology,Topic,topic_separator,,,,,,1
q_10_bio_ch8_lq_011,1,8.3 Industrial Biotechnology,Long,discuss,"Discuss the major applications of industrial biotechnology, including the production of biofuels, ethanol-blended petrol, biodegradable plastic, antibiotics through microbial fermentation, and human insulin through bacteria.",industrial biotechnology کے اہم استعمالات پر بحث کریں، جن میں biofuels، ethanol-blended petrol، biodegradable plastic، microbial fermentation کے ذریعے antibiotics اور bacteria کے ذریعے human insulin کی تیاری شامل ہو۔,Medium,5,ULTRA,1
