question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch1_lq_008,1,1.2 Absorption of Food in the Small Intestine,Long,process_procedure,"Describe the absorption of digested food in the small intestine. Explain the adaptations of villi and trace the routes taken by amino acids, simple sugars, glycerol, and fatty acids after absorption.",چھوٹی آنت میں ہضم شدہ غذا کے جذب کی وضاحت کریں۔ villi کی موافق ساختیں بیان کریں اور جذب کے بعد amino acids، simple sugars، glycerol اور fatty acids کے راستوں کو واضح کریں۔,Medium,5,PRO,1
sep_10_bio_ch1_009,1,1.2 Human Digestive System — Large Intestine and Egestion,Topic,topic_separator,,,,,,1
q_10_bio_ch1_lq_009,1,1.2 Human Digestive System — Large Intestine and Egestion,Long,describe,"Describe the structure and functions of the large intestine. Explain water absorption, formation and composition of faeces, temporary storage in the rectum, and egestion through the anus.",بڑی آنت کی ساخت اور افعال بیان کریں۔ پانی کے جذب، فضلے کی تشکیل اور ترکیب، rectum میں عارضی ذخیرے اور anus کے ذریعے egestion کی وضاحت کریں۔,Easy,5,ULTRA,1
sep_10_bio_ch1_010,1,1.2 Role of Liver and Pancreas in Digestion,Topic,topic_separator,,,,,,1
q_10_bio_ch1_lq_010,1,1.2 Role of Liver and Pancreas in Digestion,Long,state_and_explain,"Justify the importance of the liver and pancreas in digestion. Explain the production, storage, and release of bile, emulsification of fats, and the digestive and neutralizing roles of pancreatic juice.",ہاضمے میں جگر اور لبلبے کی اہمیت کا جواز پیش کریں۔ صفرا کی تیاری، ذخیرہ اور اخراج، چکنائیوں کے emulsification اور pancreatic juice کے ہاضماتی و تیزابیت ختم کرنے والے کردار کی وضاحت کریں۔,Medium,5,PRO,1
sep_10_bio_ch1_011,1,1.2 Role of Liver,Topic,topic_separator,,,,,,1
q_10_bio_ch1_lq_011,1,1.2 Role of Liver,Long,elaborate,Write a detailed account of the major functions of the liver other than its direct role in fat digestion.,چکنائی کے ہاضمے میں براہِ راست کردار کے علاوہ جگر کے اہم افعال کی تفصیلی وضاحت کریں۔,Easy,5,ULTRA,1
sep_10_bio_ch1_012,1,1.3 Disorders of the Digestive System — Diarrhoea,Topic,topic_separator,,,,,,1
q_10_bio_ch1_lq_012,1,1.3 Disorders of the Digestive System — Diarrhoea,Long,discuss,"Discuss diarrhoea under the headings of definition, signs and symptoms, causes, treatment, and prevention.",اسہال کو تعریف، علامات، وجوہات، علاج اور بچاؤ کی سرخیوں کے تحت تفصیل سے بیان کریں۔,Medium,5,ELITE,1
sep_10_bio_ch1_013,1,1.3 Disorders of the Digestive System — Constipation,Topic,topic_separator,,,,,,1
q_10_bio_ch1_lq_013,1,1.3 Disorders of the Digestive System — Constipation,Long,discuss,"Discuss constipation under the headings of definition, signs and symptoms, causes, treatment, and prevention.",قبض کو تعریف، علامات، وجوہات، علاج اور بچاؤ کی سرخیوں کے تحت تفصیل سے بیان کریں۔,Easy,5,ELITE,1
sep_10_bio_ch1_014,1,1.3 Disorders of the Digestive System — Peptic Ulcers,Topic,topic_separator,,,,,,1
q_10_bio_ch1_lq_014,1,1.3 Disorders of the Digestive System — Peptic Ulcers,Long,discuss,"Discuss peptic ulcers under the headings of types, signs and symptoms, causes, treatment, and prevention.",پیپٹک السر کو اقسام، علامات، وجوہات، علاج اور بچاؤ کی سرخیوں کے تحت تفصیل سے بیان کریں۔,Medium,5,ELITE,1
