question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch4_sq_035,1,4.2 Tubular Secretion and Urine Formation,concept_explanation,"Explain how pressure filtration, reabsorption, and tubular secretion work together to produce urine.",وضاحت کریں کہ پریشر فلٹریشن، دوبارہ جذب اور ٹیوبیولر سیکریشن مل کر پیشاب کیسے بناتے ہیں۔,Hard,2,PRO,1
TOPIC_SEP,1,4.2 Role of Kidneys in Osmoregulation,topic_separator,,,,,,1
q_10_bio_ch4_sq_036,1,4.2 Role of Kidneys in Osmoregulation,definition_function,Define osmoregulation and state the role of kidneys in maintaining water and solute balance.,اوسمورگولیشن کی تعریف کریں اور پانی و حل شدہ مادّوں کا توازن برقرار رکھنے میں گردوں کا کردار بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch4_sq_037,1,4.2 Role of Kidneys in Osmoregulation,difference,Differentiate between dilute urine and concentrated urine.,پتلے پیشاب اور گاڑھے پیشاب میں فرق بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch4_sq_038,1,4.2 Role of Kidneys in Osmoregulation,cause_effect,Explain how the kidneys respond when the amount of water in the body is excessive.,وضاحت کریں کہ جسم میں پانی کی مقدار زیادہ ہونے پر گردے کس طرح ردِعمل ظاہر کرتے ہیں۔,Medium,2,PRO,1
q_10_bio_ch4_sq_039,1,4.2 Role of Kidneys in Osmoregulation,cause_effect,Explain how the kidneys respond when the amount of water in the body is below normal.,وضاحت کریں کہ جسم میں پانی کی مقدار معمول سے کم ہونے پر گردے کس طرح ردِعمل ظاہر کرتے ہیں۔,Medium,2,PRO,1
q_10_bio_ch4_sq_040,1,4.2 Role of Kidneys in Osmoregulation,application_scenario,Explain how increased water reabsorption helps maintain the concentration of body fluids during dehydration.,وضاحت کریں کہ پانی کا بڑھا ہوا دوبارہ جذب ڈی ہائیڈریشن کے دوران جسمانی سیالات کی ارتکاز کو برقرار رکھنے میں کیسے مدد دیتا ہے۔,Hard,2,ULTRA,1
TOPIC_SEP,1,4.3 Disorders of Kidney: Kidney Stones,topic_separator,,,,,,1
q_10_bio_ch4_sq_041,1,4.3 Disorders of Kidney: Kidney Stones,definition_example,Define kidney stones and name the main mineral substances from which they may form.,گردے کی پتھری کی تعریف کریں اور ان بنیادی معدنی مادّوں کے نام لکھیں جن سے یہ بن سکتی ہے۔,Easy,2,PRO,1
q_10_bio_ch4_sq_042,1,4.3 Disorders of Kidney: Kidney Stones,list_state,State the common sites where kidney stones may become trapped and list their major symptoms.,وہ عام مقامات بیان کریں جہاں گردے کی پتھری پھنس سکتی ہے اور اس کی بڑی علامات لکھیں۔,Easy,2,ULTRA,1
q_10_bio_ch4_sq_043,1,4.3 Disorders of Kidney: Kidney Stones,list_state,"Enlist the main dietary, hydration, and infection-related causes of kidney stones.",گردے کی پتھری کی بنیادی غذائی، پانی کی کمی سے متعلق اور انفیکشن سے متعلق وجوہات لکھیں۔,Medium,2,PRO,1
q_10_bio_ch4_sq_044,1,4.3 Disorders of Kidney: Kidney Stones,process_steps,Describe the treatment of small kidney stones and explain how lithotripsy breaks larger stones.,چھوٹی گردے کی پتھری کے علاج کی وضاحت کریں اور بیان کریں کہ لیتھوٹرپسی بڑی پتھری کو کیسے توڑتی ہے۔,Medium,2,PRO,1
q_10_bio_ch4_sq_045,1,4.3 Disorders of Kidney: Kidney Stones,compare_contrast,Compare lithotripsy and surgical removal as treatments for kidney stones.,گردے کی پتھری کے علاج کے طور پر لیتھوٹرپسی اور جراحی اخراج کا تقابل کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,4.3 Disorders of Kidney: Kidney Failure,topic_separator,,,,,,1
q_10_bio_ch4_sq_046,1,4.3 Disorders of Kidney: Kidney Failure,definition_function,Define kidney failure and state how it affects the removal of waste materials from blood.,گردے کی ناکامی کی تعریف کریں اور بیان کریں کہ یہ خون سے فاضل مادّوں کے اخراج کو کیسے متاثر کرتی ہے۔,Easy,2,PRO,1
q_10_bio_ch4_sq_047,1,4.3 Disorders of Kidney: Kidney Failure,list_state,"State the major symptoms of kidney failure related to waste accumulation, fluid balance, and body swelling.",فاضل مادّوں کے جمع ہونے، سیال کے توازن اور جسمانی سوجن سے متعلق گردے کی ناکامی کی بڑی علامات بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch4_sq_048,1,4.3 Disorders of Kidney: Kidney Failure,list_state,"Enlist the main diseases, medicines, injuries, and organ failures that may cause kidney failure.",ان بنیادی بیماریوں، ادویات، چوٹوں اور اعضا کی ناکامیوں کو لکھیں جو گردے کی ناکامی کا سبب بن سکتی ہیں۔,Medium,2,PRO,1
q_10_bio_ch4_sq_049,1,4.3 Disorders of Kidney: Kidney Failure,classification,Classify the main treatments of kidney failure into dialysis and kidney transplantation.,گردے کی ناکامی کے بنیادی علاج کو ڈائلیسس اور گردے کی پیوندکاری میں درجہ بند کریں۔,Medium,2,ULTRA,1
q_10_bio_ch4_sq_050,1,4.3 Disorders of Kidney: Kidney Failure,cause_effect,Explain how long-term diabetes and hypertension can contribute to kidney failure.,وضاحت کریں کہ طویل مدتی ذیابیطس اور بلند فشارِ خون گردے کی ناکامی میں کیسے حصہ لے سکتے ہیں۔,Hard,2,PRO,1
TOPIC_SEP,1,4.3 Treatment of Kidney Failure: Dialysis,topic_separator,,,,,,1
q_10_bio_ch4_sq_051,1,4.3 Treatment of Kidney Failure: Dialysis,definition_function,Define dialysis and state its purpose in the treatment of kidney failure.,ڈائلیسس کی تعریف کریں اور گردے کی ناکامی کے علاج میں اس کا مقصد بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch4_sq_052,1,4.3 Treatment of Kidney Failure: Dialysis,definition_function,Define haemodialysis and identify the machine that removes waste materials from blood.,ہیموڈائلیسس کی تعریف کریں اور خون سے فاضل مادّے نکالنے والی مشین کی نشاندہی کریں۔,Easy,2,ULTRA,1
q_10_bio_ch4_sq_053,1,4.3 Treatment of Kidney Failure: Dialysis,process_steps,Describe the movement of blood and dialysis fluid during haemodialysis.,ہیموڈائلیسس کے دوران خون اور ڈائلیسس سیال کی حرکت بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch4_sq_054,1,4.3 Treatment of Kidney Failure: Dialysis,process_steps,Explain how peritoneal dialysis uses the peritoneal membrane to remove wastes from blood.,وضاحت کریں کہ پیریٹونیل ڈائلیسس خون سے فاضل مادّے نکالنے کے لیے پیریٹونیل جھلی کو کیسے استعمال کرتا ہے۔,Medium,2,PRO,1
q_10_bio_ch4_sq_055,1,4.3 Treatment of Kidney Failure: Dialysis,compare_contrast,Differentiate between haemodialysis and peritoneal dialysis using two points.,ہیموڈائلیسس اور پیریٹونیل ڈائلیسس میں دو نکات کی بنیاد پر فرق بیان کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,4.3 Treatment of Kidney Failure: Kidney Transplantation,topic_separator,,,,,,1
q_10_bio_ch4_sq_056,1,4.3 Treatment of Kidney Failure: Kidney Transplantation,definition_function,Define kidney transplantation and state where the healthy donor kidney is placed in the patient.,گردے کی پیوندکاری کی تعریف کریں اور بیان کریں کہ صحت مند عطیہ شدہ گردہ مریض کے جسم میں کہاں رکھا جاتا ہے۔,Easy,2,PRO,1
q_10_bio_ch4_sq_057,1,4.3 Treatment of Kidney Failure: Kidney Transplantation,list_state,State the possible sources of a donor kidney for transplantation.,پیوندکاری کے لیے عطیہ شدہ گردے کے ممکنہ ذرائع بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch4_sq_058,1,4.3 Treatment of Kidney Failure: Kidney Transplantation,explain_reason,Explain why the immune systems of the donor and patient must be matched before kidney transplantation.,وضاحت کریں کہ گردے کی پیوندکاری سے پہلے عطیہ دہندہ اور مریض کے مدافعتی نظاموں کا میچ ہونا کیوں ضروری ہے۔,Medium,2,PRO,1
q_10_bio_ch4_sq_059,1,4.3 Treatment of Kidney Failure: Kidney Transplantation,compare_contrast,Compare kidney transplantation and dialysis as treatments for kidney failure.,گردے کی ناکامی کے علاج کے طور پر گردے کی پیوندکاری اور ڈائلیسس کا تقابل کریں۔,Medium,2,ULTRA,1
q_10_bio_ch4_sq_060,1,4.3 Treatment of Kidney Failure: Kidney Transplantation,concept_explanation,Explain why a successfully matched transplanted kidney may function normally for the patient's entire life.,وضاحت کریں کہ کامیابی سے میچ کیا گیا پیوند شدہ گردہ مریض کی پوری زندگی معمول کے مطابق کیوں کام کر سکتا ہے۔,Hard,2,ELITE,1
