question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch6_008,1,6.1 Spermatogenesis,Understand,Which two hormones stimulate sperm production according to the chapter?,باب کے مطابق کون سے دو ہارمونز سپرم کی پیداوار کو تحریک دیتے ہیں؟,FSH and testosterone / FSH اور ٹیسٹوسٹیرون,LH and progesterone / LH اور پروجیسٹرون,Oestrogen and progesterone / ایسٹروجن اور پروجیسٹرون,GnRH and oestrogen / GnRH اور ایسٹروجن,A | FSH and testosterone / FSH اور ٹیسٹوسٹیرون,Medium,1,PRO,1
q_10_bio_ch6_009,1,6.1 Spermatogenesis,Remember,Which gland produces FSH involved in sperm production?,سپرم کی پیداوار میں شامل FSH کون سا غدود بناتا ہے؟,Testes / خصیے,Ovaries / بیضہ دانیاں,Anterior pituitary gland / اگلا پیٹیوٹری غدود,Prostate gland / پروسٹیٹ غدود,C | Anterior pituitary gland / اگلا پیٹیوٹری غدود,Easy,1,ULTRA,1
q_10_bio_ch6_010,1,6.1 Spermatogenesis,Remember,Which organ produces testosterone?,ٹیسٹوسٹیرون کون سا عضو بناتا ہے؟,Anterior pituitary gland / اگلا پیٹیوٹری غدود,Testes / خصیے,Seminal vesicles / سیمینل ویسیکلز,Uterus / رحم,B | Testes / خصیے,Easy,1,ULTRA,1
q_10_bio_ch6_011,1,6.1 Spermatogenesis,Remember,What is the chromosome condition of a primary spermatocyte?,پرائمری سپرمیٹو سائٹ میں کروموسومز کی حالت کیا ہوتی ہے؟,Haploid (1n) / ہیپلائڈ (1n),Diploid (2n) / ڈپلائڈ (2n),Without chromosomes / کروموسومز کے بغیر,Four times haploid (4n) / چار گنا ہیپلائڈ (4n),B | Diploid (2n) / ڈپلائڈ (2n),Easy,1,PRO,1
q_10_bio_ch6_012,1,6.1 Spermatogenesis,Analyze,What is produced when one primary spermatocyte completes meiosis-I?,ایک پرائمری سپرمیٹو سائٹ میوسس-I مکمل کرنے پر کیا بناتی ہے؟,One diploid spermatid / ایک ڈپلائڈ سپرمیٹڈ,Four diploid sperms / چار ڈپلائڈ سپرمز,Two haploid secondary spermatocytes / دو ہیپلائڈ سیکنڈری سپرمیٹو سائٹس,One egg and one polar body / ایک بیضہ اور ایک پولر باڈی,C | Two haploid secondary spermatocytes / دو ہیپلائڈ سیکنڈری سپرمیٹو سائٹس,Hard,1,PRO,1
q_10_bio_ch6_013,1,6.1 Spermatogenesis,Analyze,Which sequence correctly represents spermatogenesis?,کون سی ترتیب سپرمٹو جینیسیس کو درست طور پر ظاہر کرتی ہے؟,Primary spermatocyte → egg → polar bodies → sperms / پرائمری سپرمیٹو سائٹ → بیضہ → پولر باڈیز → سپرمز,Primary spermatocyte → secondary spermatocytes → spermatids → motile sperms / پرائمری سپرمیٹو سائٹ → سیکنڈری سپرمیٹو سائٹس → سپرمیٹڈز → متحرک سپرمز,Spermatids → primary spermatocyte → secondary spermatocytes → sperms / سپرمیٹڈز → پرائمری سپرمیٹو سائٹ → سیکنڈری سپرمیٹو سائٹس → سپرمز,Secondary spermatocytes → primary spermatocyte → egg → sperms / سیکنڈری سپرمیٹو سائٹس → پرائمری سپرمیٹو سائٹ → بیضہ → سپرمز,B | Primary spermatocyte → secondary spermatocytes → spermatids → motile sperms / پرائمری سپرمیٹو سائٹ → سیکنڈری سپرمیٹو سائٹس → سپرمیٹڈز → متحرک سپرمز,Hard,1,PRO,1
TOPIC_SEP,1,6.1 Oogenesis,Topic,,,,,,,,,,,1
q_10_bio_ch6_014,1,6.1 Oogenesis,Remember,What is the formation of female gametes called?,مادہ گیمیٹس بننے کے عمل کو کیا کہا جاتا ہے؟,Oogenesis / اووجینیسیس,Spermatogenesis / سپرمٹو جینیسیس,Fertilization / فرٹیلائزیشن,Implantation / امپلانٹیشن,A | Oogenesis / اووجینیسیس,Easy,1,PRO,1
q_10_bio_ch6_015,1,6.1 Oogenesis,Remember,In which part of the body does oogenesis take place?,جسم کے کس حصے میں اووجینیسیس ہوتا ہے؟,Oviduct / اووی ڈکٹ,Uterus / رحم,Ovary / بیضہ دانی,Fallopian tube / فلوپین نالی,C | Ovary / بیضہ دانی,Easy,1,PRO,1
q_10_bio_ch6_016,1,6.1 Oogenesis,Understand,Where inside the ovary does oogenesis occur?,بیضہ دانی کے اندر اووجینیسیس کہاں ہوتا ہے؟,Inside the cervix / سروکس کے اندر,In a small fluid-filled sac called a follicle / فولیکل نامی ایک چھوٹی سی سیال بھری تھیلی میں,Inside the vagina / ویجائنا کے اندر,Inside the seminal vesicle / سیمینل ویسیکل کے اندر,B | In a small fluid-filled sac called a follicle / فولیکل نامی ایک چھوٹی سی سیال بھری تھیلی میں,Medium,1,ULTRA,1
q_10_bio_ch6_017,1,6.1 Oogenesis,Remember,What is the chromosome condition of a primary oocyte?,پرائمری اووسائٹ میں کروموسومز کی حالت کیا ہوتی ہے؟,Haploid (1n) / ہیپلائڈ (1n),Without chromosomes / کروموسومز کے بغیر,Four times haploid (4n) / چار گنا ہیپلائڈ (4n),Diploid (2n) / ڈپلائڈ (2n),D | Diploid (2n) / ڈپلائڈ (2n),Easy,1,PRO,1
q_10_bio_ch6_018,1,6.1 Oogenesis,Analyze,Which two cells are formed after meiosis-I of a primary oocyte?,پرائمری اووسائٹ کے میوسس-I کے بعد کون سے دو خلیات بنتے ہیں؟,Two equal-sized eggs / دو برابر جسامت کے بیضے,A secondary oocyte and a first polar body / ایک سیکنڈری اووسائٹ اور ایک پہلی پولر باڈی,Two secondary spermatocytes / دو سیکنڈری سپرمیٹو سائٹس,Four motile sperms / چار متحرک سپرمز,B | A secondary oocyte and a first polar body / ایک سیکنڈری اووسائٹ اور ایک پہلی پولر باڈی,Hard,1,PRO,1
q_10_bio_ch6_019,1,6.1 Oogenesis,Analyze,How do the two products of the first meiotic division in oogenesis differ?,اووجینیسیس میں پہلی میوٹک تقسیم سے بننے والے دونوں خلیات میں کیا فرق ہوتا ہے؟,"The first polar body is larger, while the secondary oocyte is smaller / پہلی پولر باڈی بڑی جبکہ سیکنڈری اووسائٹ چھوٹی ہوتی ہے","The secondary oocyte is larger, while the first polar body is smaller / سیکنڈری اووسائٹ بڑی جبکہ پہلی پولر باڈی چھوٹی ہوتی ہے",Both cells are equal-sized diploid cells / دونوں خلیات برابر جسامت کے ڈپلائڈ خلیات ہوتے ہیں,Both cells mature into motile sperms / دونوں خلیات متحرک سپرمز میں بالغ ہوتے ہیں,"B | The secondary oocyte is larger, while the first polar body is smaller / سیکنڈری اووسائٹ بڑی جبکہ پہلی پولر باڈی چھوٹی ہوتی ہے",Hard,1,ULTRA,1
q_10_bio_ch6_020,1,6.1 Oogenesis,Analyze,What does the secondary oocyte produce during meiosis-II?,سیکنڈری اووسائٹ میوسس-II کے دوران کیا بناتی ہے؟,Two primary oocytes / دو پرائمری اووسائٹس,Four secondary spermatocytes / چار سیکنڈری سپرمیٹو سائٹس,One sperm and one first polar body / ایک سپرم اور ایک پہلی پولر باڈی,An egg and a second polar body / ایک بیضہ اور ایک دوسری پولر باڈی,D | An egg and a second polar body / ایک بیضہ اور ایک دوسری پولر باڈی,Hard,1,PRO,1
q_10_bio_ch6_021,1,6.1 Oogenesis,Analyze,Which comparison of gamete production from one primary cell is correct?,ایک پرائمری خلیے سے گیمیٹس کی پیداوار کا کون سا تقابل درست ہے؟,Both processes produce four eggs / دونوں عمل چار بیضے بناتے ہیں,"Spermatogenesis produces one sperm, while oogenesis produces four eggs / سپرمٹو جینیسیس ایک سپرم جبکہ اووجینیسیس چار بیضے بناتی ہے","Spermatogenesis produces four sperms, while oogenesis produces one egg / سپرمٹو جینیسیس چار سپرمز جبکہ اووجینیسیس ایک بیضہ بناتی ہے",Both processes produce only polar bodies / دونوں عمل صرف پولر باڈیز بناتے ہیں,"C | Spermatogenesis produces four sperms, while oogenesis produces one egg / سپرمٹو جینیسیس چار سپرمز جبکہ اووجینیسیس ایک بیضہ بناتی ہے",Hard,1,PRO,1
TOPIC_SEP,1,6.1 Fertilization,Topic,,,,,,,,,,,1
q_10_bio_ch6_022,1,6.1 Fertilization,Remember,What is fertilization?,فرٹیلائزیشن کیا ہے؟,Release of an egg from the ovary / بیضہ دانی سے بیضے کا اخراج,Formation of sperm in the testes / خصیوں میں سپرم بننا,Fusion of male and female gametes to form a zygote / نر اور مادہ گیمیٹس کا ملاپ جس سے زائیگوٹ بنتا ہے,Implantation of a fertilized egg in the uterus / رحم میں بارآور بیضے کا نصب ہونا,C | Fusion of male and female gametes to form a zygote / نر اور مادہ گیمیٹس کا ملاپ جس سے زائیگوٹ بنتا ہے,Easy,1,PRO,1
q_10_bio_ch6_023,1,6.1 Fertilization,Understand,When does fertilization occur in humans according to the chapter?,باب کے مطابق انسانوں میں فرٹیلائزیشن کب ہوتی ہے؟,Inside the male body before sperm formation / سپرم بننے سے پہلے نر کے جسم کے اندر,Inside the female body after ovulation / اوویولیشن کے بعد مادہ کے جسم کے اندر,Inside the uterus before ovulation / اوویولیشن سے پہلے رحم کے اندر,Outside both male and female bodies / نر اور مادہ دونوں کے جسموں سے باہر,B | Inside the female body after ovulation / اوویولیشن کے بعد مادہ کے جسم کے اندر,Medium,1,ULTRA,1
q_10_bio_ch6_024,1,6.1 Fertilization,Understand,Why do sperms move towards the egg?,سپرمز بیضے کی طرف کیوں حرکت کرتے ہیں؟,Because the uterus releases testosterone / کیونکہ رحم ٹیسٹوسٹیرون خارج کرتا ہے,Because the sperm is pulled by the cervix / کیونکہ سروکس سپرم کو کھینچتا ہے,Because the egg produces semen / کیونکہ بیضہ منی بناتا ہے,Because of chemical signals released by the egg or surrounding cells / بیضے یا اس کے اردگرد کے خلیات سے خارج ہونے والے کیمیائی اشاروں کی وجہ سے,D | Because of chemical signals released by the egg or surrounding cells / بیضے یا اس کے اردگرد کے خلیات سے خارج ہونے والے کیمیائی اشاروں کی وجہ سے,Medium,1,ELITE,1
q_10_bio_ch6_025,1,6.1 Fertilization,Remember,What is the acrosome?,ایکروسوم کیا ہے؟,A cap-like structure on the head of a sperm / سپرم کے سر پر ٹوپی نما ساخت,A fluid-filled sac in the ovary / بیضہ دانی میں سیال بھری تھیلی,A gland below the urinary bladder / مثانے کے نیچے ایک غدود,The lower narrow part of the uterus / رحم کا نچلا تنگ حصہ,A | A cap-like structure on the head of a sperm / سپرم کے سر پر ٹوپی نما ساخت,Easy,1,PRO,1
q_10_bio_ch6_026,1,6.1 Fertilization,Understand,What is the function of the acrosome?,ایکروسوم کا کام کیا ہے؟,It releases enzymes that help the sperm penetrate the egg's outer layers / یہ ایسے خامرے خارج کرتا ہے جو سپرم کو بیضے کی بیرونی تہوں میں داخل ہونے میں مدد دیتے ہیں,It guides the sperm towards the egg cell / یہ سپرم کو بیضے کی طرف رہنمائی دیتا ہے,It activates the egg for fertilization / یہ بیضے کو فرٹیلائزیشن کے لیے فعال کرتا ہے,It directly fuses the sperm and egg nuclei / یہ سپرم اور بیضے کے مرکزوں کو براہِ راست ملاتا ہے,A | It releases enzymes that help the sperm penetrate the egg's outer layers / یہ ایسے خامرے خارج کرتا ہے جو سپرم کو بیضے کی بیرونی تہوں میں داخل ہونے میں مدد دیتے ہیں,Medium,1,PRO,1
q_10_bio_ch6_027,1,6.1 Fertilization,Analyze,What is the result of the reactions triggered when sperm and egg cell membranes fuse?,سپرم اور بیضے کی جھلیوں کے ملاپ سے شروع ہونے والے ردِعمل کا نتیجہ کیا ہوتا ہے؟,The egg releases all of its chromosomes / بیضہ اپنے تمام کروموسومز خارج کر دیتا ہے,The egg's outer layers become impermeable to additional sperms / بیضے کی بیرونی تہیں مزید سپرمز کے لیے ناقابلِ عبور ہو جاتی ہیں,The sperm changes into a polar body / سپرم پولر باڈی میں تبدیل ہو جاتا ہے,The uterus begins producing sperm / رحم سپرم بنانا شروع کر دیتا ہے,B | The egg's outer layers become impermeable to additional sperms / بیضے کی بیرونی تہیں مزید سپرمز کے لیے ناقابلِ عبور ہو جاتی ہیں,Hard,1,PRO,1
q_10_bio_ch6_028,1,6.1 Fertilization,Understand,What happens after the sperm and egg cell membranes fuse?,سپرم اور بیضے کی جھلیوں کے ملاپ کے بعد کیا ہوتا ہے؟,The egg leaves the ovary again / بیضہ دوبارہ بیضہ دانی سے نکل جاتا ہے,The sperm nucleus enters the egg / سپرم کا مرکزہ بیضے میں داخل ہوتا ہے,The sperm nucleus enters the uterus wall / سپرم کا مرکزہ رحم کی دیوار میں داخل ہوتا ہے,The first polar body becomes a sperm / پہلی پولر باڈی سپرم بن جاتی ہے,B | The sperm nucleus enters the egg / سپرم کا مرکزہ بیضے میں داخل ہوتا ہے,Medium,1,ULTRA,1
q_10_bio_ch6_029,1,6.1 Fertilization,Analyze,Which event produces a diploid zygote?,کون سا واقعہ ڈپلائڈ زائیگوٹ بناتا ہے؟,Release of FSH from the pituitary / پیٹیوٹری سے FSH کا اخراج,Formation of the first polar body / پہلی پولر باڈی کی تشکیل,Fusion of the sperm and egg nuclei / سپرم اور بیضے کے مرکزوں کا ملاپ,Maturation of spermatids into sperms / سپرمیٹڈز کا بالغ ہو کر سپرم بننا,C | Fusion of the sperm and egg nuclei / سپرم اور بیضے کے مرکزوں کا ملاپ,Hard,1,PRO,1
TOPIC_SEP,1,6.2 Hormones in Male Sexual Development,Topic,,,,,,,,,,,1
q_10_bio_ch6_030,1,6.2 Hormones in Male Sexual Development,Remember,Where is testosterone primarily produced?,ٹیسٹوسٹیرون بنیادی طور پر کہاں بنتا ہے؟,Ovaries / بیضہ دانیوں میں,Anterior pituitary gland / اگلے پیٹیوٹری غدود میں,Testes / خصیوں میں,Hypothalamus / ہائپوتھیلمس میں,C | Testes / خصیوں میں,Easy,1,PRO,1
q_10_bio_ch6_031,1,6.2 Hormones in Male Sexual Development,Understand,Which hormone initiates and regulates male secondary sexual characteristics during puberty?,بلوغت کے دوران نر کی ثانوی جنسی خصوصیات کا آغاز اور تنظیم کون سا ہارمون کرتا ہے؟,Oestrogen / ایسٹروجن,Progesterone / پروجیسٹرون,FSH / FSH,Testosterone / ٹیسٹوسٹیرون,D | Testosterone / ٹیسٹوسٹیرون,Medium,1,PRO,1
q_10_bio_ch6_032,1,6.2 Hormones in Male Sexual Development,Understand,Which set contains examples of male secondary sexual characteristics mentioned in the chapter?,کون سا مجموعہ باب میں بیان کردہ نر کی ثانوی جنسی خصوصیات پر مشتمل ہے؟,"Breast development, widening of hips, and menstrual cycles / چھاتیوں کی نشوونما، کولہوں کا پھیلاؤ، اور ماہواری","Deep voice, facial and body hair, and increased muscle mass / گہری آواز، چہرے اور جسم کے بال، اور عضلاتی کمیت میں اضافہ","Fever, swollen lymph nodes, and skin rashes / بخار، سوجے ہوئے لمف نوڈز، اور جلدی دانے","Implantation, ovulation, and pregnancy / امپلانٹیشن، اوویولیشن، اور حمل","B | Deep voice, facial and body hair, and increased muscle mass / گہری آواز، چہرے اور جسم کے بال، اور عضلاتی کمیت میں اضافہ",Medium,1,ULTRA,1
q_10_bio_ch6_033,1,6.2 Hormones in Male Sexual Development,Understand,For which process is testosterone also essential?,ٹیسٹوسٹیرون کس عمل کے لیے بھی ضروری ہے؟,Spermatogenesis / سپرمٹو جینیسیس,Oogenesis / اووجینیسیس,Implantation / امپلانٹیشن,Formation of polar bodies / پولر باڈیز کی تشکیل,A | Spermatogenesis / سپرمٹو جینیسیس,Medium,1,ULTRA,1
q_10_bio_ch6_034,1,6.2 Hormones in Male Sexual Development,Remember,What is the role of FSH in males?,نر میں FSH کا کردار کیا ہے؟,It triggers ovulation / یہ اوویولیشن شروع کرتا ہے,It maintains pregnancy / یہ حمل برقرار رکھتا ہے,It stimulates the testes to produce sperm / یہ خصیوں کو سپرم بنانے کی تحریک دیتا ہے,It makes the egg impermeable to more sperms / یہ بیضے کو مزید سپرمز کے لیے ناقابلِ عبور بناتا ہے,C | It stimulates the testes to produce sperm / یہ خصیوں کو سپرم بنانے کی تحریک دیتا ہے,Easy,1,PRO,1
q_10_bio_ch6_035,1,6.2 Hormones in Male Sexual Development,Understand,What is the role of luteinizing hormone (LH) in males?,نر میں لیوٹینائزنگ ہارمون (LH) کا کردار کیا ہے؟,It stimulates the testes to produce testosterone / یہ خصیوں کو ٹیسٹوسٹیرون بنانے کی تحریک دیتا ہے,It stimulates the ovaries to produce eggs / یہ بیضہ دانیوں کو بیضے بنانے کی تحریک دیتا ہے,It carries mature sperms to the urethra / یہ بالغ سپرمز کو یوریتھرا تک لے جاتا ہے,It produces sugary fluid for sperm / یہ سپرم کے لیے شکری سیال بناتا ہے,A | It stimulates the testes to produce testosterone / یہ خصیوں کو ٹیسٹوسٹیرون بنانے کی تحریک دیتا ہے,Medium,1,PRO,1
q_10_bio_ch6_036,1,6.2 Hormones in Male Sexual Development,Analyze,Which pathway correctly shows the action of GnRH in male sexual development?,نر کی جنسی نشوونما میں GnRH کے عمل کی درست ترتیب کون سی ہے؟,Testes release GnRH → ovaries release LH and FSH / خصیے GnRH خارج کرتے ہیں → بیضہ دانیاں LH اور FSH خارج کرتی ہیں,Hypothalamus releases GnRH → pituitary releases LH and FSH / ہائپوتھیلمس GnRH خارج کرتا ہے → پیٹیوٹری LH اور FSH خارج کرتی ہے,Pituitary releases GnRH → hypothalamus releases testosterone / پیٹیوٹری GnRH خارج کرتی ہے → ہائپوتھیلمس ٹیسٹوسٹیرون خارج کرتا ہے,Prostate releases GnRH → testes release progesterone / پروسٹیٹ GnRH خارج کرتا ہے → خصیے پروجیسٹرون خارج کرتے ہیں,B | Hypothalamus releases GnRH → pituitary releases LH and FSH / ہائپوتھیلمس GnRH خارج کرتا ہے → پیٹیوٹری LH اور FSH خارج کرتی ہے,Hard,1,PRO,1
TOPIC_SEP,1,6.2 Hormones in Female Sexual Development,Topic,,,,,,,,,,,1
q_10_bio_ch6_037,1,6.2 Hormones in Female Sexual Development,Remember,Where is oestrogen primarily produced?,ایسٹروجن بنیادی طور پر کہاں بنتا ہے؟,Testes / خصیوں میں,Prostate gland / پروسٹیٹ غدود میں,Seminal vesicles / سیمینل ویسیکلز میں,Ovaries / بیضہ دانیوں میں,D | Ovaries / بیضہ دانیوں میں,Easy,1,PRO,1
q_10_bio_ch6_038,1,6.2 Hormones in Female Sexual Development,Understand,Which effects are associated with oestrogen according to the chapter?,باب کے مطابق ایسٹروجن سے کون سے اثرات وابستہ ہیں؟,Female secondary sexual characteristics and regulation of the reproductive cycle / مادہ کی ثانوی جنسی خصوصیات اور تولیدی چکر کی تنظیم,Production of sperm and deepening of voice / سپرم کی پیداوار اور آواز کا گہرا ہونا,Formation of semen and transport through vas deferens / منی کی تشکیل اور واس ڈیفرینس سے ترسیل,Weakening of the immune system / مدافعتی نظام کو کمزور کرنا,A | Female secondary sexual characteristics and regulation of the reproductive cycle / مادہ کی ثانوی جنسی خصوصیات اور تولیدی چکر کی تنظیم,Medium,1,PRO,1
q_10_bio_ch6_039,1,6.2 Hormones in Female Sexual Development,Remember,When is progesterone produced by the ovaries?,بیضہ دانیاں پروجیسٹرون کب بناتی ہیں؟,Before gametogenesis begins / گیمیٹوجینیسیس شروع ہونے سے پہلے,Only during spermatogenesis / صرف سپرمٹو جینیسیس کے دوران,After fertilization in the testes / خصیوں میں فرٹیلائزیشن کے بعد,After ovulation / اوویولیشن کے بعد,D | After ovulation / اوویولیشن کے بعد,Easy,1,ULTRA,1
q_10_bio_ch6_040,1,6.2 Hormones in Female Sexual Development,Understand,How does progesterone prepare the uterus for pregnancy?,پروجیسٹرون رحم کو حمل کے لیے کیسے تیار کرتا ہے؟,It prepares the uterine walls for implantation of the fertilized egg / یہ رحم کی دیواروں کو بارآور بیضے کے امپلانٹیشن کے لیے تیار کرتا ہے,It carries the egg from the ovary to the uterus / یہ بیضے کو بیضہ دانی سے رحم تک لے جاتا ہے,It releases enzymes from the sperm acrosome / یہ سپرم کے ایکروسوم سے خامرے خارج کرتا ہے,It produces sperm in the seminiferous tubules / یہ سیمینی فیرس نالیوں میں سپرم بناتا ہے,A | It prepares the uterine walls for implantation of the fertilized egg / یہ رحم کی دیواروں کو بارآور بیضے کے امپلانٹیشن کے لیے تیار کرتا ہے,Medium,1,PRO,1
q_10_bio_ch6_041,1,6.2 Hormones in Female Sexual Development,Understand,How does progesterone help maintain pregnancy?,پروجیسٹرون حمل برقرار رکھنے میں کیسے مدد دیتا ہے؟,By increasing contractions of the uterus / رحم کے سکڑاؤ کو بڑھا کر,By stopping follicle formation permanently / فولیکل کی تشکیل مستقل طور پر روک کر,By converting the egg into a sperm / بیضے کو سپرم میں تبدیل کر کے,By preventing contractions of the uterus / رحم کے سکڑاؤ کو روک کر,D | By preventing contractions of the uterus / رحم کے سکڑاؤ کو روک کر,Medium,1,PRO,1
q_10_bio_ch6_042,1,6.2 Hormones in Female Sexual Development,Understand,What are the main effects of FSH in females?,مادہ میں FSH کے بنیادی اثرات کیا ہیں؟,It stimulates sperm maturation and semen production / یہ سپرم کی پختگی اور منی کی پیداوار کو تحریک دیتا ہے,It stimulates follicle growth and the production of oestrogen / یہ فولیکلز کی بڑھوتری اور ایسٹروجن کی پیداوار کو تحریک دیتا ہے,It prevents uterine contractions and maintains pregnancy / یہ رحم کے سکڑاؤ کو روکتا اور حمل برقرار رکھتا ہے,It weakens the immune system and causes AIDS / یہ مدافعتی نظام کمزور کرتا اور AIDS پیدا کرتا ہے,B | It stimulates follicle growth and the production of oestrogen / یہ فولیکلز کی بڑھوتری اور ایسٹروجن کی پیداوار کو تحریک دیتا ہے,Medium,1,PRO,1
q_10_bio_ch6_043,1,6.2 Hormones in Female Sexual Development,Apply,Which hormone directly triggers ovulation and also stimulates progesterone production?,کون سا ہارمون براہِ راست اوویولیشن شروع کرتا اور پروجیسٹرون کی پیداوار کو بھی تحریک دیتا ہے؟,Oestrogen / ایسٹروجن,Progesterone / پروجیسٹرون,Luteinizing hormone (LH) / لیوٹینائزنگ ہارمون (LH),Follicle-stimulating hormone (FSH) / فولیکل کو تحریک دینے والا ہارمون (FSH),C | Luteinizing hormone (LH) / لیوٹینائزنگ ہارمون (LH),Hard,1,PRO,1
q_10_bio_ch6_044,1,6.2 Hormones in Female Sexual Development,Analyze,Which pathway correctly describes the action of GnRH in females?,مادہ میں GnRH کے عمل کی درست ترتیب کون سی ہے؟,GnRH stimulates the uterus to release sperm / GnRH رحم کو سپرم خارج کرنے کی تحریک دیتا ہے,GnRH stimulates the ovaries to release testosterone only / GnRH بیضہ دانیوں کو صرف ٹیسٹوسٹیرون خارج کرنے کی تحریک دیتا ہے,GnRH stimulates the vagina to produce ova / GnRH ویجائنا کو بیضے بنانے کی تحریک دیتا ہے,GnRH stimulates the pituitary to release LH and FSH / GnRH پیٹیوٹری کو LH اور FSH خارج کرنے کی تحریک دیتا ہے,D | GnRH stimulates the pituitary to release LH and FSH / GnRH پیٹیوٹری کو LH اور FSH خارج کرنے کی تحریک دیتا ہے,Hard,1,PRO,1
TOPIC_SEP,1,6.3 Male Reproductive System,Topic,,,,,,,,,,,1
q_10_bio_ch6_045,1,6.3 Male Reproductive System,Remember,Which of the following is NOT a part of the male reproductive system?,درج ذیل میں سے کون سا نر کے تولیدی نظام کا حصہ نہیں ہے؟,Testes / خصیے,Epididymis / ایپی ڈیڈائمس,Prostate gland / پروسٹیٹ غدود,Uterus / رحم,D | Uterus / رحم,Easy,1,PRO,1
